id,type,motion_name,touch_area,hold_time,probability,voice,text,expression,face_motion,name,camera,is_hurt,level,is_interrupt,delay,next_motions,voice_code
720220,301,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10720220,1,1,0,0,0,,
730301,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10730301,0,0,0,0,0,,
730302,102,motions/wait_1.mtn,0,15|17,0.5,,,,,live2d_motions-10730302,1,0,0,0,0,,
730303,102,motions/wait_2.mtn,0,30|35,0.5,,,,,live2d_motions-10730303,1,0,0,0,0,,
730304,200,motions/touch_1.mtn,head,0,1.0,GUN|Sterling|DIALOGUE2,GUN|Sterling|DIALOGUE2,,,live2d_motions-10730304,1,0,0,0,0,,DIALOGUE2
730305,200,motions/touch_2.mtn,head,0,1.0,GUN|Sterling|HELLO,GUN|Sterling|HELLO,,,live2d_motions-10730305,1,0,0,0,0,,HELLO
730306,200,motions/touch_3.mtn,body,0,1.0,GUN|Sterling|DIALOGUE1,GUN|Sterling|DIALOGUE1,,,live2d_motions-10730306,1,0,0,0,0,,DIALOGUE1
730307,200,motions/touch_4.mtn,body,0,1.0,GUN|Sterling|LOADING,GUN|Sterling|LOADING,,,live2d_motions-10730307,1,0,0,0,0,,LOADING
730308,200,motions/touch_5.mtn,leg,0,1.0,GUN|Sterling|TIP,GUN|Sterling|TIP,,,live2d_motions-10730308,1,0,0,0,0,,TIP
730309,200,motions/wedding_touch.mtn,body,0,1.0,GUN|Sterling|DIALOGUEWEDDING,GUN|Sterling|DIALOGUEWEDDING,,,live2d_motions-10730309,1,0,0,0,0,,DIALOGUEWEDDING
730310,500,motions/wedding.mtn,0,0,1.0,GUN|Sterling|SOULCONTRACT,GUN|Sterling|SOULCONTRACT,,,live2d_motions-10730310,1,0,0,0,0,,SOULCONTRACT
730311,300,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10730311,1,0,0,0,0,,
730312,1000,motions/login.mtn,0,0,1.0,GUN|Sterling|BUILDOVER,GUN|Sterling|BUILDOVER,,,live2d_motions-10730312,1,0,0,0,10930,,
730313,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10730313,0,1,0,0,0,,
730314,402,motions/broken_1.mtn,head,0,1.0,GUN|Sterling|DEFENSE,GUN|Sterling|DEFENSE,,,live2d_motions-10730314,1,1,0,0,0,,DEFENSE
730315,402,motions/broken_2.mtn,head,0,1.0,GUN|Sterling|RETREAT,GUN|Sterling|RETREAT,,,live2d_motions-10730315,1,1,0,0,0,,RETREAT
730316,402,motions/broken_3.mtn,leg,0,1.0,GUN|Sterling|FIX,GUN|Sterling|FIX,,,live2d_motions-10730316,1,1,0,0,0,,FIX
730317,402,motions/broken_4.mtn,leg,0,1.0,GUN|Sterling|MEET,GUN|Sterling|MEET,,,live2d_motions-10730317,1,1,0,0,0,,MEET
730318,402,motions/broken_5.mtn,leg,0,1.0,GUN|Sterling|DIALOGUE3,GUN|Sterling|DIALOGUE3,,,live2d_motions-10730318,1,1,0,0,0,,DIALOGUE3
730319,1001,motions/login.mtn,0,0,1.0,GUN|Sterling|HELLO,GUN|Sterling|HELLO,,,live2d_motions-10730319,1,1,0,0,0,,HELLO
730320,301,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10730320,1,1,0,0,0,,
730321,103,motions/daiji BG.mtn,0,0,1.0,,,,,live2d_motions-10730321,0,0,0,0,0,,
740601,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10740601,0,0,0,0,0,,
740602,102,motions/wait_1.mtn,0,15|17,0.5,,,,,live2d_motions-10740602,1,0,0,0,0,,
740603,102,motions/wait_2.mtn,0,30|35,0.5,,,,,live2d_motions-10740603,1,0,0,0,0,,
740604,200,motions/touch_1.mtn,head,0,1.0,GUN|G41|FEED,GUN|G41|FEED,,,live2d_motions-10740604,1,0,0,0,0,,FEED
740605,200,motions/touch_2.mtn,head,0,1.0,GUN|G41|DIALOGUE3,GUN|G41|DIALOGUE3,,,live2d_motions-10740605,1,0,0,0,0,,DIALOGUE3
740606,200,motions/touch_3.mtn,body,0,1.0,GUN|G41|FORMATION,GUN|G41|FORMATION,,,live2d_motions-10740606,1,0,0,0,0,,FORMATION
740607,200,motions/touch_4.mtn,body,0,1.0,GUN|G41|DIALOGUE2,GUN|G41|DIALOGUE2,,,live2d_motions-10740607,1,0,0,0,0,,DIALOGUE2
740608,200,motions/touch_5.mtn,leg,0,1.0,GUN|G41|TIP,GUN|G41|TIP,,,live2d_motions-10740608,1,0,0,0,0,,TIP
740609,200,motions/wedding_touch.mtn,body,0,1.0,GUN|G41|DIALOGUEWEDDING,GUN|G41|DIALOGUEWEDDING,,,live2d_motions-10740609,1,0,0,0,0,,DIALOGUEWEDDING
740610,500,motions/wedding.mtn,0,0,1.0,GUN|G41|SOULCONTRACT,GUN|G41|SOULCONTRACT,,,live2d_motions-10740610,1,0,0,0,0,,SOULCONTRACT
740611,300,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10740611,1,0,0,0,0,,
740612,1000,motions/login.mtn,0,0,1.0,GUN|G41|HELLO,GUN|G41|HELLO,,,live2d_motions-10740612,1,0,0,0,11330,,HELLO
740613,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10740613,0,1,0,0,0,,
740614,402,motions/broken_1.mtn,head,0,1.0,GUN|G41|DIALOGUE2,GUN|G41|DIALOGUE2,,,live2d_motions-10740614,1,1,0,0,1000,,DIALOGUE2
740615,402,motions/broken_2.mtn,body,0,1.0,GUN|G41|DIALOGUE3,GUN|G41|DIALOGUE3,,,live2d_motions-10740615,1,1,0,0,500,,DIALOGUE3
740616,402,motions/broken_3.mtn,body,0,1.0,GUN|G41|DIALOGUE1,GUN|G41|DIALOGUE1,,,live2d_motions-10740616,1,1,0,0,0,,DIALOGUE1
740617,402,motions/broken_4.mtn,head,0,1.0,GUN|G41|BREAK,GUN|G41|BREAK,,,live2d_motions-10740617,1,1,0,0,2000,,BREAK
740618,402,motions/broken_5.mtn,leg,0,1.0,GUN|G41|MEET,GUN|G41|MEET,,,live2d_motions-10740618,1,1,0,0,1000,,MEET
740619,1001,motions/login.mtn,0,0,1.0,GUN|G41|HELLO,GUN|G41|HELLO,,,live2d_motions-10740619,1,1,0,0,7100,,HELLO
740620,301,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10740620,1,1,0,0,0,,
740701,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10740701,0,0,0,0,0,,
740702,102,motions/wait_1.mtn,0,20|22,0.30000000000000004,,,,,live2d_motions-10740702,1,0,0,0,0,,
740703,102,motions/wait_2.mtn,0,30|35,0.5,,,,,live2d_motions-10740703,1,0,0,0,0,,
740704,200,motions/touch_1.mtn,head,0,1.0,GUN|88typeMod|DIALOGUE1,GUN|88typeMod|DIALOGUE1,,,live2d_motions-10740704,1,0,0,0,0,,DIALOGUE1
740705,200,motions/touch_2.mtn,head,0,1.0,GUN|88typeMod|GAIN,GUN|88typeMod|GAIN,,,live2d_motions-10740705,1,0,0,0,0,,GAIN
740706,200,motions/touch_3.mtn,body,0,1.0,GUN|88typeMod|DIALOGUE2,GUN|88typeMod|DIALOGUE2,,,live2d_motions-10740706,1,0,0,0,0,,DIALOGUE2
740707,200,motions/touch_4.mtn,body,0,1.0,GUN|88typeMod|DIALOGUE3,GUN|88typeMod|DIALOGUE3,,,live2d_motions-10740707,1,0,0,0,0,,DIALOGUE3
740708,200,motions/touch_5.mtn,leg,0,1.0,GUN|88typeMod|WIN,GUN|88typeMod|WIN,,,live2d_motions-10740708,1,0,0,0,0,,WIN
740709,200,motions/touch_6.mtn,leg,0,1.0,GUN|88type|ATTACK,GUN|88type|ATTACK,,,live2d_motions-10740709,1,0,0,0,0,,ATTACK
740710,200,motions/wedding_touch.mtn,body,0,1.0,GUN|88typeMod|DIALOGUEWEDDING,GUN|88typeMod|DIALOGUEWEDDING,,,live2d_motions-10740710,1,0,0,0,0,,DIALOGUEWEDDING
740711,500,motions/wedding.mtn,0,0,1.0,GUN|88typeMod|SOULCONTRACT,GUN|88typeMod|SOULCONTRACT,,,live2d_motions-10740711,1,0,0,0,0,,SOULCONTRACT
740712,300,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10740712,1,0,0,0,0,,
740713,1000,motions/login.mtn,0,0,1.0,GUN|88typeMod|HELLO,GUN|88typeMod|HELLO,,,live2d_motions-10740713,1,0,0,0,0,,HELLO
740714,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10740714,0,1,0,0,0,,
740715,403,motions/wait_1.mtn,0,12|15,0.30000000000000004,,,,,live2d_motions-10740715,1,0,0,0,0,,
740716,403,motions/wait_2.mtn,0,27|30,0.5,,,,,live2d_motions-10740716,1,0,0,0,0,,
740717,402,motions/broken_1.mtn,head,0,1.0,GUN|88typeMod|BREAK,GUN|88typeMod|BREAK,,,live2d_motions-10740717,1,1,0,0,0,,BREAK
740718,402,motions/broken_2.mtn,body,0,1.0,GUN|88typeMod|RETREAT,GUN|88typeMod|RETREAT,,,live2d_motions-10740718,1,1,0,0,0,,RETREAT
740719,402,motions/broken_3.mtn,body,0,1.0,GUN|88typeMod|FIX,GUN|88typeMod|FIX,,,live2d_motions-10740719,1,1,0,0,0,,FIX
740720,402,motions/broken_4.mtn,leg,0,1.0,GUN|88typeMod|LOWMOOD,GUN|88typeMod|LOWMOOD,,,live2d_motions-10740720,1,1,0,0,0,,LOWMOOD
740721,402,motions/broken_5.mtn,leg,0,1.0,GUN|88typeMod|MOOD2,GUN|88typeMod|MOOD2,,,live2d_motions-10740721,1,1,0,0,0,,MOOD2
740722,301,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10740722,1,1,0,0,0,,
740723,1001,motions/login.mtn,0,0,1.0,GUN|88typeMod|HELLO,GUN|88typeMod|HELLO,,,live2d_motions-10740723,1,1,0,0,0,,HELLO
750101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10750101,0,0,0,0,0,,
750102,102,motions/wait_1.mtn,0,15|17,0.5,,,,,live2d_motions-10750102,1,0,0,0,0,,
750103,102,motions/wait_2.mtn,0,30|35,0.5,,,,,live2d_motions-10750103,1,0,0,0,0,,
750104,200,motions/touch_1.mtn,head,0,1.0,GUN|PA15|DIALOGUE2,GUN|PA15|DIALOGUE2,,,live2d_motions-10750104,1,0,0,0,500,,DIALOGUE2
750105,200,motions/touch_2.mtn,head,0,1.0,GUN|PA15|DIALOGUE1,GUN|PA15|DIALOGUE1,,,live2d_motions-10750105,1,0,0,0,2000,,DIALOGUE1
750106,200,motions/touch_3.mtn,body,0,1.0,GUN|PA15|BUILDOVER,GUN|PA15|BUILDOVER,,,live2d_motions-10750106,1,0,0,0,500,,BUILDOVER
750107,200,motions/touch_4.mtn,body,0,1.0,GUN|PA15|FEED,GUN|PA15|FEED,,,live2d_motions-10750107,1,0,0,0,0,,FEED
750108,200,motions/touch_5.mtn,leg,0,1.0,GUN|PA15|LOADING,GUN|PA15|LOADING,,,live2d_motions-10750108,1,0,0,0,500,,LOADING
750109,200,motions/wedding_touch.mtn,body,0,1.0,GUN|PA15|DIALOGUEWEDDING,GUN|PA15|DIALOGUEWEDDING,,,live2d_motions-10750109,1,0,0,0,0,,DIALOGUEWEDDING
750110,500,motions/wedding.mtn,0,0,1.0,GUN|PA15|SOULCONTRACT,GUN|PA15|SOULCONTRACT,,,live2d_motions-10750110,1,0,0,0,500,,SOULCONTRACT
750111,300,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10750111,1,0,0,0,0,,
750112,1000,motions/login.mtn,0,0,1.0,GUN|PA15|HELLO,GUN|PA15|HELLO,,,live2d_motions-10750112,1,0,0,0,3500,,HELLO
750113,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10750113,0,1,0,0,0,,
750114,402,motions/broken_1.mtn,head,0,1.0,GUN|PA15|DIALOGUE1,GUN|PA15|DIALOGUE1,,,live2d_motions-10750114,1,1,0,0,0,,DIALOGUE1
750115,402,motions/broken_2.mtn,head,0,1.0,GUN|PA15|COMBINE,GUN|PA15|COMBINE,,,live2d_motions-10750115,1,1,0,0,0,,COMBINE
750116,402,motions/broken_3.mtn,leg,0,1.0,GUN|PA15|DIALOGUE2,GUN|PA15|DIALOGUE2,,,live2d_motions-10750116,1,1,0,0,0,,DIALOGUE2
750117,402,motions/broken_4.mtn,leg,0,1.0,GUN|PA15|FIX,GUN|PA15|FIX,,,live2d_motions-10750117,1,1,0,0,0,,FIX
750118,402,motions/broken_5.mtn,leg,0,1.0,GUN|PA15|TIP,GUN|PA15|TIP,,,live2d_motions-10750118,1,1,0,0,0,,TIP
750119,1001,motions/login.mtn,0,0,1.0,GUN|PA15|BREAK,GUN|PA15|BREAK,,,live2d_motions-10750119,1,1,0,0,9300,,BREAK
750120,301,motions/shake.mtn,0,0,1.0,GUN|PA15|MOOD2,,,,live2d_motions-10750120,1,1,0,0,0,,
760101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10760101,0,0,0,0,0,,
760102,102,motions/wait_1.mtn,0,15|17,0.5,,,,,live2d_motions-10760102,1,0,0,0,0,,
760103,102,motions/wait_2.mtn,0,30|35,0.5,,,,,live2d_motions-10760103,1,0,0,0,0,,
760104,200,motions/touch_1.mtn,head,0,1.0,GUN|M327|MEET,GUN|M327|MEET,,,live2d_motions-10760104,1,0,0,0,500,,MEET
760105,200,motions/touch_2.mtn,head,0,1.0,GUN|M327|DIALOGUE1,GUN|M327|DIALOGUE1,,,live2d_motions-10760105,1,0,0,0,0,,DIALOGUE1
760106,200,motions/touch_3.mtn,body,0,1.0,GUN|M327|DIALOGUE3,GUN|M327|DIALOGUE3,,,live2d_motions-10760106,1,0,0,0,0,,DIALOGUE3
760107,200,motions/touch_4.mtn,leg,0,1.0,GUN|M327|ALLHALLOWS,GUN|M327|ALLHALLOWS,,,live2d_motions-10760107,1,0,0,0,0,,ALLHALLOWS
760108,200,motions/touch_5.mtn,head,0,1.0,GUN|M327|GOATTACK,GUN|M327|GOATTACK,,,live2d_motions-10760108,1,0,0,0,0,,GOATTACK
760109,200,motions/wedding_touch.mtn,body,0,1.0,GUN|M327|DIALOGUEWEDDING,GUN|M327|DIALOGUEWEDDING,,,live2d_motions-10760109,1,0,0,0,0,,DIALOGUEWEDDING
760110,500,motions/wedding.mtn,0,0,1.0,GUN|M327|SOULCONTRACT,GUN|M327|SOULCONTRACT,,,live2d_motions-10760110,1,0,0,0,0,,SOULCONTRACT
760111,300,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10760111,1,0,0,0,0,,
760112,1000,motions/login.mtn,0,0,1.0,GUN|M327|HELLO,GUN|M327|HELLO,,,live2d_motions-10760112,1,0,0,0,3500,,HELLO
760113,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10760113,0,1,0,0,0,,
760114,402,motions/broken_1.mtn,head,0,1.0,GUN|M327|DIALOGUE2,GUN|M327|DIALOGUE2,,,live2d_motions-10760114,1,1,0,0,0,,DIALOGUE2
760115,402,motions/broken_2.mtn,head,0,1.0,GUN|M327|ALLHALLOWS,GUN|M327|ALLHALLOWS,,,live2d_motions-10760115,1,1,0,0,0,,ALLHALLOWS
760116,402,motions/broken_3.mtn,body,0,1.0,GUN|M327|RETREAT,GUN|M327|RETREAT,,,live2d_motions-10760116,1,1,0,0,170,,RETREAT
760117,402,motions/broken_4.mtn,body,0,1.0,GUN|M327|TIP,GUN|M327|TIP,,,live2d_motions-10760117,1,1,0,0,0,,TIP
760118,402,motions/broken_5.mtn,body,0,1.0,GUN|M327|OPERATIONOVER,GUN|M327|OPERATIONOVER,,,live2d_motions-10760118,1,1,0,0,500,,OPERATIONOVER
760119,1001,motions/login.mtn,0,0,1.0,GUN|M327|BREAK,GUN|M327|BREAK,,,live2d_motions-10760119,1,1,0,0,0,,BREAK
760120,301,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10760120,1,1,0,0,0,,
770601,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10770601,0,0,0,0,0,,
770602,102,motions/wait_1.mtn,0,15|17,0.5,,,,,live2d_motions-10770602,1,0,0,0,0,,
770603,102,motions/wait_2.mtn,0,30|35,0.5,,,,,live2d_motions-10770603,1,0,0,0,0,,
770604,200,motions/touch_1.mtn,head,0,1.0,GUN|56-1type|WIN,GUN|56-1type|WIN,,,live2d_motions-10770604,1,0,0,0,0,,WIN
770605,200,motions/touch_2.mtn,head,0,1.0,GUN|56-1type|DIALOGUE1,GUN|56-1type|DIALOGUE1,,,live2d_motions-10770605,1,0,0,0,0,,DIALOGUE1
770606,200,motions/touch_3.mtn,body,0,1.0,GUN|56-1type|BLACKACTION,GUN|56-1type|BLACKACTION,,,live2d_motions-10770606,1,0,0,0,0,,BLACKACTION
770607,200,motions/touch_4.mtn,body,0,1.0,GUN|56-1type|LOADING,GUN|56-1type|LOADING,,,live2d_motions-10770607,1,0,0,0,0,,LOADING
770608,200,motions/touch_5.mtn,leg,0,1.0,GUN|56-1type|DIALOGUE3,GUN|56-1type|DIALOGUE3,,,live2d_motions-10770608,1,0,0,0,0,,DIALOGUE3
770609,200,motions/wedding_touch.mtn,body,0,1.0,GUN|56-1type|DIALOGUEWEDDING,GUN|56-1type|DIALOGUEWEDDING,,,live2d_motions-10770609,1,0,0,0,0,,DIALOGUEWEDDING
770610,500,motions/wedding.mtn,0,0,1.0,GUN|56-1type|SOULCONTRACT,GUN|56-1type|SOULCONTRACT,,,live2d_motions-10770610,1,0,0,0,0,,SOULCONTRACT
770611,300,motions/shake.mtn,0,0,1.0,GUN|56-1type|MOOD2,,,,live2d_motions-10770611,1,0,0,0,0,,
770612,1000,motions/login.mtn,0,0,1.0,GUN|56-1type|FORMATION,GUN|56-1type|FORMATION,,,live2d_motions-10770612,1,0,0,0,0,,FORMATION
770613,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10770613,0,1,0,0,0,,
770614,402,motions/broken_1.mtn,body,0,1.0,GUN|56-1type|PHRASE,GUN|56-1type|PHRASE,,,live2d_motions-10770614,1,1,0,0,0,,PHRASE
770615,402,motions/broken_2.mtn,head,0,1.0,GUN|56-1type|DIALOGUE3,GUN|56-1type|DIALOGUE3,,,live2d_motions-10770615,1,1,0,0,1000,,DIALOGUE3
770616,402,motions/broken_3.mtn,body,0,1.0,GUN|56-1type|MEET,GUN|56-1type|MEET,,,live2d_motions-10770616,1,1,0,0,0,,MEET
770617,402,motions/broken_4.mtn,leg,0,1.0,GUN|56-1type|FEED,GUN|56-1type|FEED,,,live2d_motions-10770617,1,1,0,0,0,,FEED
770618,402,motions/broken_5.mtn,body1,0,1.0,GUN|56-1type|BREAK,GUN|56-1type|BREAK,,,live2d_motions-10770618,1,1,0,0,0,,BREAK
770619,1001,motions/login.mtn,0,0,1.0,GUN|56-1type|SKILL1,GUN|56-1type|SKILL1,,,live2d_motions-10770619,1,1,0,0,7500,,SKILL1
770620,301,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10770620,1,1,0,0,0,,
780101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10780101,0,0,0,0,0,,
780102,102,motions/wait_1.mtn,0,15|17,0.5,,,,,live2d_motions-10780102,1,0,0,0,0,,
780103,102,motions/wait_2.mtn,0,30|35,0.5,,,,,live2d_motions-10780103,1,0,0,0,0,,
780104,200,motions/touch_1.mtn,head,0,1.0,GUN|Delisle|DIALOGUE1,GUN|Delisle|DIALOGUE1,,,live2d_motions-10780104,1,0,0,0,0,,DIALOGUE1
780105,200,motions/touch_2.mtn,leg,0,1.0,GUN|Delisle|SKILL3,GUN|Delisle|SKILL3,,,live2d_motions-10780105,1,0,0,0,0,,SKILL3
780106,200,motions/touch_3.mtn,body,0,1.0,GUN|Delisle|MEET,GUN|Delisle|MEET,,,live2d_motions-10780106,1,0,0,0,0,,MEET
780107,200,motions/touch_4.mtn,body,0,1.0,GUN|Delisle|HELLO,GUN|Delisle|HELLO,,,live2d_motions-10780107,1,0,0,0,0,,HELLO
780108,200,motions/touch_5.mtn,leg,0,1.0,GUN|Delisle|GOATTACK,GUN|Delisle|GOATTACK,,,live2d_motions-10780108,1,0,0,0,0,,GOATTACK
780109,200,motions/wedding_touch.mtn,leg,0,1.0,GUN|Delisle|DIALOGUEWEDDING,GUN|Delisle|DIALOGUEWEDDING,,,live2d_motions-10780109,1,0,0,0,0,,DIALOGUEWEDDING
780110,500,motions/wedding.mtn,0,0,1.0,GUN|Delisle|SOULCONTRACT,GUN|Delisle|SOULCONTRACT,,,live2d_motions-10780110,1,0,0,0,0,,SOULCONTRACT
780111,300,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10780111,1,0,0,0,0,,
780112,1000,motions/login.mtn,0,0,1.0,GUN|Delisle|CHRISTMAS,GUN|Delisle|CHRISTMAS,,,live2d_motions-10780112,1,0,0,0,1000,,CHRISTMAS
780113,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10780113,0,1,0,0,0,,
780114,402,motions/broken_1.mtn,head,0,1.0,GUN|Delisle|DIALOGUE2,GUN|Delisle|DIALOGUE2,,,live2d_motions-10780114,1,1,0,0,0,,DIALOGUE2
780115,402,motions/broken_2.mtn,head,0,1.0,GUN|Delisle|DIALOGUE3,GUN|Delisle|DIALOGUE3,,,live2d_motions-10780115,1,1,0,0,0,,DIALOGUE3
780116,402,motions/broken_3.mtn,body,0,1.0,GUN|Delisle|WIN,GUN|Delisle|WIN,,,live2d_motions-10780116,1,1,0,0,0,,WIN
780117,402,motions/broken_4.mtn,body,0,1.0,GUN|Delisle|RETREAT,GUN|Delisle|RETREAT,,,live2d_motions-10780117,1,1,0,0,0,,RETREAT
780118,402,motions/broken_5.mtn,leg,0,1.0,GUN|Delisle|FEED,GUN|Delisle|FEED,,,live2d_motions-10780118,1,1,0,0,0,,FEED
780119,402,motions/flip.mtn,flip,0,1.0,,,,,live2d_motions-10780119,1,1,0,0,0,,
780120,402,motions/reset.mtn,reset,0,1.0,,,,,live2d_motions-10780120,1,1,0,0,0,,
780121,1001,motions/login.mtn,0,0,1.0,GUN|Delisle|BREAK,GUN|Delisle|BREAK,,,live2d_motions-10780121,1,1,0,0,3180,,BREAK
780122,301,motions/shake.mtn,0,0,1.0,GUN|Delisle|MOOD2,,,,live2d_motions-10780122,1,1,0,0,0,,
790201,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10790201,0,0,0,0,0,,
790202,102,motions/wait_1.mtn,0,15|17,0.5,,,,,live2d_motions-10790202,1,0,0,0,0,,
790203,102,motions/wait_2.mtn,0,30|35,0.5,,,,,live2d_motions-10790203,1,0,0,0,0,,
790204,200,motions/touch_1.mtn,head,0,1.0,GUN|A545|DIALOGUE3,GUN|A545|DIALOGUE3,,,live2d_motions-10790204,1,0,0,0,0,,DIALOGUE3
790205,200,motions/touch_2.mtn,head,0,1.0,GUN|A545|NEWYEAR,GUN|A545|NEWYEAR,,,live2d_motions-10790205,1,0,0,0,0,,NEWYEAR
790206,200,motions/touch_3.mtn,body,0,1.0,GUN|A545|FEED,GUN|A545|FEED,,,live2d_motions-10790206,1,0,0,0,0,,FEED
790207,200,motions/touch_4.mtn,body,0,1.0,GUN|A545|LOADING,GUN|A545|LOADING,,,live2d_motions-10790207,1,0,0,0,0,,LOADING
790208,200,motions/touch_5.mtn,leg,0,1.0,GUN|A545|BUILDOVER,GUN|A545|BUILDOVER,,,live2d_motions-10790208,1,0,0,0,0,,BUILDOVER
790209,200,motions/wedding_touch.mtn,body,0,1.0,GUN|A545|DIALOGUEWEDDING,GUN|A545|DIALOGUEWEDDING,,,live2d_motions-10790209,1,0,0,0,0,,DIALOGUEWEDDING
790210,500,motions/wedding.mtn,0,0,1.0,GUN|A545|SOULCONTRACT,GUN|A545|SOULCONTRACT,,,live2d_motions-10790210,1,0,0,0,0,,SOULCONTRACT
790211,300,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10790211,1,0,0,0,0,,
790212,1000,motions/login.mtn,0,0,1.0,GUN|A545|HELLO,GUN|A545|HELLO,,,live2d_motions-10790212,1,0,0,0,0,,HELLO
790213,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10790213,0,1,0,0,0,,
790214,402,motions/broken_1.mtn,head,0,1.0,GUN|A545|BREAK,GUN|A545|BREAK,,,live2d_motions-10790214,1,1,0,0,0,,BREAK
790215,402,motions/broken_2.mtn,head,0,1.0,GUN|A545|RETREAT,GUN|A545|RETREAT,,,live2d_motions-10790215,1,1,0,0,0,,RETREAT
790216,402,motions/broken_3.mtn,body,0,1.0,GUN|A545|DIALOGUE2,GUN|A545|DIALOGUE2,,,live2d_motions-10790216,1,1,0,0,0,,DIALOGUE2
790217,402,motions/broken_4.mtn,body,0,1.0,GUN|A545|FIX,GUN|A545|FIX,,,live2d_motions-10790217,1,1,0,0,0,,FIX
790218,402,motions/broken_5.mtn,leg,0,1.0,GUN|A545|OPERATIONOVER,GUN|A545|OPERATIONOVER,,,live2d_motions-10790218,1,1,0,0,0,,OPERATIONOVER
790219,1001,motions/login.mtn,0,0,1.0,GUN|A545|HELLO,GUN|A545|HELLO,,,live2d_motions-10790219,1,1,0,0,0,,HELLO
790220,301,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10790220,1,1,0,0,0,,
800301,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10800301,0,0,0,0,0,,
800302,102,motions/wait_1.mtn,0,15|17,0.5,,,,,live2d_motions-10800302,1,0,0,0,0,,
800303,102,motions/wait_2.mtn,0,30|35,0.5,,,,,live2d_motions-10800303,1,0,0,0,0,,
800304,200,motions/touch_1.mtn,head,0,1.0,GUN|Erma|DIALOGUE1,GUN|Erma|DIALOGUE1,,,live2d_motions-10800304,1,0,0,0,0,,DIALOGUE1
800305,200,motions/touch_2.mtn,head,0,1.0,GUN|Erma|DIALOGUE2,GUN|Erma|DIALOGUE2,,,live2d_motions-10800305,1,0,0,0,0,,DIALOGUE2
800306,200,motions/touch_3.mtn,body,0,1.0,GUN|Erma|GOATTACK,GUN|Erma|GOATTACK,,,live2d_motions-10800306,1,0,0,0,0,,GOATTACK
800307,200,motions/touch_4.mtn,body,0,1.0,GUN|Erma|FEED,GUN|Erma|FEED,,,live2d_motions-10800307,1,0,0,0,0,,FEED
800308,200,motions/touch_5.mtn,leg,0,1.0,GUN|Erma|WIN,GUN|Erma|WIN,,,live2d_motions-10800308,1,0,0,0,0,,WIN
800309,200,motions/wedding_touch.mtn,body,0,1.0,GUN|Erma|DIALOGUEWEDDING,GUN|Erma|DIALOGUEWEDDING,,,live2d_motions-10800309,1,0,0,0,0,,DIALOGUEWEDDING
800310,500,motions/wedding.mtn,0,0,1.0,GUN|Erma|SOULCONTRACT,GUN|Erma|SOULCONTRACT,,,live2d_motions-10800310,1,0,0,0,0,,SOULCONTRACT
800311,300,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10800311,1,0,0,0,0,,
800312,1000,motions/login.mtn,0,0,1.0,GUN|Erma|HELLO,GUN|Erma|HELLO,,,live2d_motions-10800312,1,0,0,0,0,,HELLO
800313,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10800313,0,1,0,0,0,,
800314,402,motions/broken_1.mtn,head,0,1.0,GUN|Erma|PHRASE,GUN|Erma|PHRASE,,,live2d_motions-10800314,1,1,0,0,0,,PHRASE
800315,402,motions/broken_2.mtn,head,0,1.0,GUN|Erma|FIX,GUN|Erma|FIX,,,live2d_motions-10800315,1,1,0,0,0,,FIX
