id,name,code,description,lvup_description,skill_group_id,level,train_coin_type,train_coin_number,skill_up_time,spot_type,spot_belong,spot_echelon,cd_time,cd_time_type,consumption,start_range,is_night,data_pool,is_airborne,airborne_mission_buff_config_id,effect_cast,effect_self,effect_target,trigger_id,target_id,special_spot_add,special_spot_minus,mission_buff_add,mission_buff_minus,subsidiary_mission_skill,is_manual,allyteam_summoner,ap_cost,consumption_item,drop_item,fun_game_type,fun_game_name,fun_game_result_sub,resources_cost,resources_change,use_arbitrary
6629304,mission_skill_config-16629304,,mission_skill_config-26629304,mission_skill_config-36629304,6629304,1,0,0,0,-1,-1,1|10,0,0,0,99,0,0,0,0,0,0,0,662930133&&662900331,662930241,,,6629303:1,6629302:1,6629311,0,,0,,,0,,,,,0
6629305,mission_skill_config-16629305,,mission_skill_config-26629305,mission_skill_config-36629305,6629305,1,0,0,0,-1,-1,1|10,0,0,0,99,0,0,0,0,0,0,0,662930134&&662900331,662930341,,,6629304:1,6629303:1,6629312,0,,0,,,0,,,,,0
6629306,mission_skill_config-16629306,,mission_skill_config-26629306,mission_skill_config-36629306,6629306,1,0,0,0,-1,-1,1|10,0,0,0,99,0,0,0,0,0,0,0,662930135&&662900331&&662900631,,,,6629005:1,,6629314,0,,0,,,0,,,,,0
6629307,mission_skill_config-16629307,,mission_skill_config-26629307,mission_skill_config-36629307,6629307,1,0,0,0,-1,-1,1|10,0,0,0,99,0,0,0,0,0,0,0,662930136&&662900331,,,,6629002:1,,6629313,0,,0,,,0,,,,,0
6629308,mission_skill_config-16629308,,mission_skill_config-26629308,mission_skill_config-36629308,6629308,1,0,0,0,-1,-1,1|10,0,0,0,99,0,0,0,0,0,0,0,,662990531,6629935:1,,,,,0,,0,,,0,,,,,0
6629309,mission_skill_config-16629309,,mission_skill_config-26629309,mission_skill_config-36629309,6629309,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,662993031,6629931:1,6629930:1,,,,0,,0,,,0,,,,,0
6629310,mission_skill_config-16629310,,mission_skill_config-26629310,mission_skill_config-36629310,6629310,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,662993131,6629932:1,6629931:1,,,,0,,0,,,0,,,,,0
6629311,mission_skill_config-16629311,,mission_skill_config-26629311,mission_skill_config-36629311,6629311,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,662993231,6629933:1,6629932:1,,,,0,,0,,,0,,,,,0
6629312,mission_skill_config-16629312,,mission_skill_config-26629312,mission_skill_config-36629312,6629312,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,662993331,6629934:1,6629933:1,,,,0,,0,,,0,,,,,0
6629313,mission_skill_config-16629313,,mission_skill_config-26629313,mission_skill_config-36629313,6629313,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,6629003:1,,,,0,,0,,,0,,,,,0
6629314,mission_skill_config-16629314,,mission_skill_config-26629314,mission_skill_config-36629314,6629314,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,6629006:1,,,,0,,0,,,0,,,,,0
6629400,mission_skill_config-16629400,,mission_skill_config-26629400,mission_skill_config-36629400,6629400,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,662900031,,,,,6629401,0,,0,,534:1,0,,,,,0
6629401,mission_skill_config-16629401,,mission_skill_config-26629401,mission_skill_config-36629401,6629401,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,622940139,662900031,6629401:1,,,,6629404|6629403|6629402,0,,0,,,0,,,,,0
6629402,mission_skill_config-16629402,,mission_skill_config-26629402,mission_skill_config-36629402,6629402,1,0,0,0,-1,-1,1|10,0,0,0,99,0,0,0,0,0,0,0,662940131&&662994131,,,,6629006:1,,6629405,0,,0,,,0,,,,,0
6629403,mission_skill_config-16629403,,mission_skill_config-26629403,mission_skill_config-36629403,6629403,1,0,0,0,-1,-1,1|10,0,0,0,99,0,0,0,0,0,0,0,662940132&&662994231,,,,6629007:1,,6629406,0,,0,,,0,,,,,0
6629404,mission_skill_config-16629404,,mission_skill_config-26629404,mission_skill_config-36629404,6629404,1,0,0,0,-1,-1,1|10,0,0,0,99,0,0,0,0,0,0,0,662940133&&662994331,,,,6629008:1,,6629407,0,,0,,,0,,,,,0
6629405,mission_skill_config-16629405,,mission_skill_config-26629405,mission_skill_config-36629405,6629405,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,6629941:1,,,,0,,0,,,0,,,,,0
6629406,mission_skill_config-16629406,,mission_skill_config-26629406,mission_skill_config-36629406,6629406,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,6629942:1,,,,0,,0,,,0,,,,,0
6629407,mission_skill_config-16629407,,mission_skill_config-26629407,mission_skill_config-36629407,6629407,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,6629943:1,,,,0,,0,,,0,,,,,0
6629408,mission_skill_config-16629408,,mission_skill_config-26629408,mission_skill_config-36629408,6629408,1,0,0,0,-1,-1,4|5|6,0,0,0,1,0,0,0,0,0,0,0,,662900940,6629951:1,,,,6629411,6620001,,0,,,0,,,,,0
6629409,mission_skill_config-16629409,,mission_skill_config-26629409,mission_skill_config-36629409,6629409,1,0,0,0,-1,-1,4|5|6,0,0,0,1,0,0,0,0,0,0,0,,662900940,6629952:1,,,,6629412,6620002,,0,,,0,,,,,0
6629410,mission_skill_config-16629410,,mission_skill_config-26629410,mission_skill_config-36629410,6629410,1,0,0,0,-1,-1,0,0,0,0,3,0,0,2,0,1009,0,1010,,,6620006:1,,,,6629413,6620003,,0,,,0,,,,,0
6629411,mission_skill_config-16629411,,mission_skill_config-26629411,mission_skill_config-36629411,6629411,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,,,6629000:1,,0,,0,,,0,,,,,0
6629412,mission_skill_config-16629412,,mission_skill_config-26629412,mission_skill_config-36629412,6629412,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,,,6629001:1,,0,,0,,,0,,,,,0
6629413,mission_skill_config-16629413,,mission_skill_config-26629413,mission_skill_config-36629413,6629413,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,662000631,,6620006:1,,6629002:1,,0,,0,,,0,,,,,0
6629414,mission_skill_config-16629414,,mission_skill_config-26629414,mission_skill_config-36629414,6629414,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,6629417,6620004,,0,,,0,,,,,0
6629415,mission_skill_config-16629415,,mission_skill_config-26629415,mission_skill_config-36629415,6629415,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,6629418,6620005,,0,,,0,,,,,0
6629416,mission_skill_config-16629416,,mission_skill_config-26629416,mission_skill_config-36629416,6629416,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,6629419,6620006,,0,,,0,,,,,0
6629417,mission_skill_config-16629417,,mission_skill_config-26629417,mission_skill_config-36629417,6629417,1,0,0,0,-1,-1,1|10,0,0,0,99,0,0,0,0,0,0,0,,662900641,,,,6629006:1,,0,,0,,,0,,,,,0
6629418,mission_skill_config-16629418,,mission_skill_config-26629418,mission_skill_config-36629418,6629418,1,0,0,0,-1,-1,1|10,0,0,0,99,0,0,0,0,0,0,0,,662900741,,,,6629007:1,,0,,0,,,0,,,,,0
6629419,mission_skill_config-16629419,,mission_skill_config-26629419,mission_skill_config-36629419,6629419,1,0,0,0,-1,-1,1|10,0,0,0,99,0,0,0,0,0,0,0,,662900841,,,,6629008:1,,0,,0,,,0,,,,,0
6630001,mission_skill_config-16630001,,mission_skill_config-26630001,mission_skill_config-36630001,6630001,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6630019:1,,,,,0,,0,,,0,,,,,0
6630002,mission_skill_config-16630002,,mission_skill_config-26630002,mission_skill_config-36630002,6630002,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6630020:1,,,,6630003,0,,0,,,0,,,,,0
6630003,mission_skill_config-16630003,,mission_skill_config-26630003,mission_skill_config-36630003,6630003,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6630006:1|6630023:1,,,,6630028,0,,0,,,0,,,,,0
6630004,mission_skill_config-16630004,,mission_skill_config-26630004,mission_skill_config-36630004,6630004,1,0,0,0,-1,-1,1|8|10,0,1,0,100,0,0,0,0,0,0,0,,,,,,6630011:1|6630012:1|6630013:1|6630014:1|6630015:1|6630016:1|6630017:1,6630027,0,,0,,,0,,,,,0
6630005,mission_skill_config-16630005,,mission_skill_config-26630005,mission_skill_config-36630005,6630005,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,663002031,1,,6630020:1,6630020:1,,,6560005,,0,,,0,,,,,0
6630006,mission_skill_config-16630006,,mission_skill_config-26630006,mission_skill_config-36630006,6630006,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,663001931,6630022:1,,,,6630008,6630001,,0,,,0,,,,,0
6630007,mission_skill_config-16630007,,mission_skill_config-26630007,mission_skill_config-36630007,6630007,1,0,0,0,-1,-1,4|5|6,0,1,0,1,0,0,0,0,0,0,0,,,6630021:1,,,,6630008,6630002,,0,,,0,,,,,0
6630008,mission_skill_config-16630008,,mission_skill_config-26630008,mission_skill_config-36630008,6630008,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,,,,6630020:1,,0,,0,,,0,,,,,0
6630009,mission_skill_config-16630009,,mission_skill_config-26630009,mission_skill_config-36630009,6630009,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,,,,,6630014|6630013|6630012|6630011|6630010,0,,0,,,0,,,,,1
6630010,mission_skill_config-16630010,,mission_skill_config-26630010,mission_skill_config-36630010,6630010,1,0,0,0,-1,-1,-1,0,1,0,100,0,0,0,0,0,0,0,,663000131,,6630001:1,,,,0,,0,,,0,,,,,0
6630011,mission_skill_config-16630011,,mission_skill_config-26630011,mission_skill_config-36630011,6630011,1,0,0,0,-1,-1,-1,0,1,0,100,0,0,0,0,0,0,0,,663000231,,6630002:1,,,,0,,0,,,0,,,,,0
6630012,mission_skill_config-16630012,,mission_skill_config-26630012,mission_skill_config-36630012,6630012,1,0,0,0,-1,-1,-1,0,1,0,100,0,0,0,0,0,0,0,,663000331,,6630003:1,,,,0,,0,,,0,,,,,0
6630013,mission_skill_config-16630013,,mission_skill_config-26630013,mission_skill_config-36630013,6630013,1,0,0,0,-1,-1,-1,0,1,0,100,0,0,0,0,0,0,0,,663000431,,6630004:1,,,,0,,0,,,0,,,,,0
6630014,mission_skill_config-16630014,,mission_skill_config-26630014,mission_skill_config-36630014,6630014,1,0,0,0,-1,-1,-1,0,1,0,100,0,0,0,0,0,0,0,,663000531,,6630005:1,,,,0,,0,,,0,,,,,0
6630015,mission_skill_config-16630015,,mission_skill_config-26630015,mission_skill_config-36630015,6630015,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,,9411243:1,,,,,0,,0,,,0,,,,,0
6630016,mission_skill_config-16630016,,mission_skill_config-26630016,mission_skill_config-36630016,6630016,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,,1020301:1,,,,,0,,0,,,0,,,,,0
6630017,mission_skill_config-16630017,,mission_skill_config-26630017,mission_skill_config-36630017,6630017,1,0,0,0,-1,-1,-1,0,1,0,1,0,100,0,0,0,0,0,,102010190&&102020190&&102030191,1020101:1|1000010:1,,,,,9411239,,0,,,0,,,,,0
6630018,mission_skill_config-16630018,,mission_skill_config-26630018,mission_skill_config-36630018,6630018,1,0,0,0,-1,-1,-1,0,1,0,1,0,100,0,0,0,0,0,,102010190&&102020190&&102030191,1020101:1|1000010:1,,,,,9411240,,0,,,0,,,,,0
6630019,mission_skill_config-16630019,,mission_skill_config-26630019,mission_skill_config-36630019,6630019,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,102010190&&102020190&&102030191,1020101:1|1000010:1,,,,,9411241,,0,,,0,,,,,0
6630020,mission_skill_config-16630020,,mission_skill_config-26630020,mission_skill_config-36630020,6630020,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,102010190&&102020190&&102030191,1020201:1,,,,,9411242,,0,,,0,,,,,0
6630021,mission_skill_config-16630021,,mission_skill_config-26630021,mission_skill_config-36630021,6630021,1,0,0,0,-1,-1,-1,0,1,0,1,0,100,0,0,0,0,0,,102010190&&102020191&&102030191,1000010:1,,,,,9411244,,0,,,0,,,,,0
6630022,mission_skill_config-16630022,,mission_skill_config-26630022,mission_skill_config-36630022,6630022,1,0,0,0,-1,-1,-1,0,1,0,100,0,0,0,0,0,0,0,,663000461,,,6630022:1|6510003:1,,,0,,0,,,0,,,,,0
6630023,mission_skill_config-16630023,,mission_skill_config-26630023,mission_skill_config-36630023,6630023,1,0,0,0,-1,-1,-1,0,1,0,100,0,0,0,0,0,0,0,,663000561,,,6360004:1|6510003:1,,,0,,0,,,0,,,,,0
6630024,mission_skill_config-16630024,,mission_skill_config-26630024,mission_skill_config-36630024,6630024,1,0,0,0,-1,-1,1|8|10,0,1,0,1,0,0,0,0,0,0,0,,,,,6630021:1,,6630025,6630003,,0,,,0,,,,,0
6630025,mission_skill_config-16630025,,mission_skill_config-26630025,mission_skill_config-36630025,6630025,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,,,,6630022:1,,0,,0,,,0,,,,,0
6630026,mission_skill_config-16630026,,mission_skill_config-26630026,mission_skill_config-36630026,6630026,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,,,,,6630008,6630004,,0,,,0,,,,,0
6630027,mission_skill_config-16630027,,mission_skill_config-26630027,mission_skill_config-36630027,6630027,1,0,0,0,-1,-1,1|8|10,0,1,0,100,0,0,0,0,0,0,0,,,,,6630001:1|6630011:1,,,0,,0,,,0,,,,,0
6630028,mission_skill_config-16630028,,mission_skill_config-26630028,mission_skill_config-36630028,6630028,1,0,0,0,-1,-1,0|1|8|10,0,1,0,0,0,0,0,0,0,0,0,,1,,,6630001:1|6630011:1,,,0,,0,,,0,,,,,0
6650001,mission_skill_config-16650001,1,mission_skill_config-26650001,mission_skill_config-36650001,6650001,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6650001:1|6449989:1,,,,,0,0,0,,,0,,,,,0
6650002,mission_skill_config-16650002,1,mission_skill_config-26650002,mission_skill_config-36650002,6650002,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6650002:1|6440084:1,,,,,0,0,0,,,0,,,,,0
6650003,mission_skill_config-16650003,1,mission_skill_config-26650003,mission_skill_config-36650003,6650003,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,665000231,665000231,,6650002:1|6440081:1|6440082:1|6440083:1|6440084:1|6440085:1|6440086:1|6440087:1|6440088:1|6440089:1,,,6440119,6440003,0,0,,,0,,,,,0
6650004,mission_skill_config-16650004,1,mission_skill_config-26650004,mission_skill_config-36650004,6650004,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6650003:1|6650005:1|6650006:1|6650007:1|6650014:1|6650015:1,,,,,0,0,0,,,0,,,,,0
6650005,mission_skill_config-16650005,1,mission_skill_config-26650005,mission_skill_config-36650005,6650005,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6650003:1|6650008:1|6650009:1|6650010:1|6650014:1|6650015:1,,,,,0,0,0,,,0,,,,,0
6650006,mission_skill_config-16650006,1,mission_skill_config-26650006,mission_skill_config-36650006,6650006,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6650003:1|6650011:1|6650012:1|6650013:1|6650014:1|6650015:1,,,,,0,0,0,,,0,,,,,0
6650007,mission_skill_config-16650007,1,mission_skill_config-26650007,mission_skill_config-36650007,6650007,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,665000331&&665000531,1,6650004:1,6650005:1|6650003:1,,,,6580002,0,0,542:10,,0,,,,,0
6650008,mission_skill_config-16650008,1,mission_skill_config-26650008,mission_skill_config-36650008,6650008,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,665000331&&665000631,1,6650004:1,6650006:1|6650003:1,,,,6580003,0,0,542:10,,0,,,,,0
6650009,mission_skill_config-16650009,1,mission_skill_config-26650009,mission_skill_config-36650009,6650009,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,665000331&&665000731,1,6650004:1,6650007:1|6650003:1,,,,6580004,0,0,542:10,,0,,,,,0
6650010,mission_skill_config-16650010,1,mission_skill_config-26650010,mission_skill_config-36650010,6650010,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,665000331&&665000831,1,6650004:1,6650008:1|6650003:1,,,,6580005,0,0,542:10,,0,,,,,0
6650011,mission_skill_config-16650011,1,mission_skill_config-26650011,mission_skill_config-36650011,6650011,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,665000331&&665000931,1,6650004:1,6650009:1|6650003:1,,,,6580006,0,0,542:10,,0,,,,,0
6650012,mission_skill_config-16650012,1,mission_skill_config-26650012,mission_skill_config-36650012,6650012,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,665000331&&665001031,1,6650004:1,6650010:1|6650003:1,,,,6580007,0,0,542:10,,0,,,,,0
6650013,mission_skill_config-16650013,1,mission_skill_config-26650013,mission_skill_config-36650013,6650013,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,665000331&&665001131,1,6650004:1,6650011:1|6650003:1,,,,6580008,0,0,542:10,,0,,,,,0
6650014,mission_skill_config-16650014,1,mission_skill_config-26650014,mission_skill_config-36650014,6650014,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,665000331&&665001231,1,6650004:1,6650012:1|6650003:1,,,,6580009,0,0,542:10,,0,,,,,0
6650015,mission_skill_config-16650015,1,mission_skill_config-26650015,mission_skill_config-36650015,6650015,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,665000331&&665001331,1,6650004:1,6650013:1|6650003:1,,,,6580010,0,0,542:10,,0,,,,,0
6650016,mission_skill_config-16650016,1,mission_skill_config-26650016,mission_skill_config-36650016,6650016,1,0,0,0,-1,-1,1|7|8,0,1,0,99,0,0,0,0,0,0,0,665000331&&665001431,,,,6510003:1,,6650018,6650001,0,0,542:10,,0,,,,,0
6650017,mission_skill_config-16650017,1,mission_skill_config-26650017,mission_skill_config-36650017,6650017,1,0,0,0,-1,-1,1|7|8,0,1,0,99,0,0,0,0,0,0,0,665000331&&665001531,,,,6630020:1,,6650019,6650002,0,0,542:10,,0,,,,,0
6650018,mission_skill_config-16650018,1,mission_skill_config-26650018,mission_skill_config-36650018,6650018,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6650004:1,6650014:1|6650003:1,,,,0,0,0,,,0,,,,,0
6650019,mission_skill_config-16650019,1,mission_skill_config-26650019,mission_skill_config-36650019,6650019,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6650004:1,6650015:1|6650003:1,,,,0,0,0,,,0,,,,,0
6650020,mission_skill_config-16650020,1,mission_skill_config-26650020,mission_skill_config-36650020,6650020,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,,0,0,0,,542:-9999,0,,,,,0
6650021,mission_skill_config-16650021,1,mission_skill_config-26650021,mission_skill_config-36650021,6650021,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,,0,0,0,,542:1,0,,,,,0
6650022,mission_skill_config-16650022,1,mission_skill_config-26650022,mission_skill_config-36650022,6650022,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,,0,0,0,,542:5,0,,,,,0
8120101,mission_skill_config-18120101,1,mission_skill_config-28120101,mission_skill_config-38120101,8120101,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,101010190&&102010191,102010091,,1020101:1|1000001:1,,,1000002|1020102,1020126,,0,,,0,,,,,0
8120102,mission_skill_config-18120102,1,mission_skill_config-28120102,mission_skill_config-38120102,8120102,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,101010190&&102020191,102020091,,1020201:1|1000001:1,,,1000002|1020202|8120106,1020218,,0,,,0,,,,,0
8120103,mission_skill_config-18120103,1,mission_skill_config-28120103,mission_skill_config-38120103,8120103,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,101010190&&102030191,102030091,,1020301:1|1000001:1,,,1000002|1020302,1020313,,0,,,0,,,,,0
8120104,mission_skill_config-18120104,1,mission_skill_config-28120104,mission_skill_config-38120104,8120104,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,101010190&&102040191,102040091,,1020401:1|1000001:1,,,1000002|1020402|8120105,1020206,,0,,,0,,,,,0
8120105,mission_skill_config-18120105,1,mission_skill_config-28120105,mission_skill_config-38120105,8120105,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091,,1020101:1|1020201:1|1020301:1|1020401:1,,,8120107,0,,0,,,0,,,,,0
8120106,mission_skill_config-18120106,1,mission_skill_config-28120106,mission_skill_config-38120106,8120106,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,102020091,,,,1000004:1,,0,,0,,,0,,,,,0
8120107,mission_skill_config-18120107,1,mission_skill_config-28120107,mission_skill_config-38120107,8120107,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091||101020091,1010101:1|1010201:1,,,,,0,,0,,,0,,,,,0
8120201,mission_skill_config-18120201,1,mission_skill_config-28120201,mission_skill_config-38120201,8120201,1,0,0,0,-1,-1,1|2|3|301|10|305|304|302|303|7|8,0,0,0,0,0,0,0,0,0,0,0,,,1010201:1|1010200:1,,,,8120204,0,,0,,,0,,,,,0
8120202,mission_skill_config-18120202,1,mission_skill_config-28120202,mission_skill_config-38120202,8120202,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,101020091&&101020191&&102010191,102010091,,1020101:1|1000001:1,,,1000002|1020102,1020106,,0,,,0,,,,,0
8120203,mission_skill_config-18120203,1,mission_skill_config-28120203,mission_skill_config-38120203,8120203,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,101020091&&101020191&&102010190,102010091,1020101:1|1000001:1,,,,1000003|1020103|1020104|1020105,1020107,,0,,,0,,,,,0
8120204,mission_skill_config-18120204,1,mission_skill_config-28120204,mission_skill_config-38120204,8120204,1,0,0,0,-1,-1,1|2|3|301|10|305|304|302|303|7|8,0,0,0,0,0,0,0,0,0,0,0,,,1010201:1|1010200:1,1010101:1|1010100:1,,,,0,,0,,,0,,,,,0
8120301,mission_skill_config-18120301,1,mission_skill_config-28120301,mission_skill_config-38120301,8120301,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,812030191,102010091||102020091,,1020101:1|1020201:1|1000001:1,,,1000002|1020102|1020202,8120301,,0,,,0,,,,,0
8120302,mission_skill_config-18120302,1,mission_skill_config-28120302,mission_skill_config-38120302,8120302,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,812030191,102020091||102030091,,1020201:1|1020301:1|1000001:1,,,1000002|1020202|1020302,8120302,,0,,,0,,,,,0
8120303,mission_skill_config-18120303,1,mission_skill_config-28120303,mission_skill_config-38120303,8120303,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,812030191,102030091||102040091,,1020301:1|1020401:1|1000001:1,,,1000002|1020302|1020402,8120303,,0,,,0,,,,,0
8120304,mission_skill_config-18120304,1,mission_skill_config-28120304,mission_skill_config-38120304,8120304,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,812030191,102040091||102010091,,1020401:1|1020101:1|1000001:1,,,1000002|1020402|1020102,8120304,,0,,,0,,,,,0
8120305,mission_skill_config-18120305,1,mission_skill_config-28120305,mission_skill_config-38120305,8120305,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,102010190||102020190||102030190||102040190,102010091||102020091||102030091||102040091,1020101:1|1020201:1|1020301:1|1020401:1|1000001:1,,,,1000003|1020103|1020104|1020105|1020203|1020204|1020205|1020303|1020304|1020305|1020403|1020404|1020405,8120305,,0,,,0,,,,,0
8120501,mission_skill_config-18120501,1,mission_skill_config-28120501,mission_skill_config-38120501,8120501,1,0,0,0,-1,-1,1|2|3|7|8|10,0,0,0,0,0,0,0,0,0,0,0,,,1010401:1,,,,8120502,0,,0,,,0,,,,,0
8120502,mission_skill_config-18120502,1,mission_skill_config-28120502,mission_skill_config-38120502,8120502,1,0,0,0,-1,-1,1|2|3|7|8|10,0,0,0,0,0,0,0,0,0,0,0,,,,1010301:1,,,,0,,0,,,0,,,,,0
8120503,mission_skill_config-18120503,1,mission_skill_config-28120503,mission_skill_config-38120503,8120503,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,100050091&&100000091&&104010191||104020091&&100000091&&104010191,104010091,,,,,8120504,1000101,,0,,,0,,,,,0
8120504,mission_skill_config-18120504,1,mission_skill_config-28120504,mission_skill_config-38120504,8120504,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,,100050091||104020091,,,,1000000:1,8120518,0,,0,,,0,,,,,0
8120505,mission_skill_config-18120505,1,mission_skill_config-28120505,mission_skill_config-38120505,8120505,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,100060091&&100000091&&104020191||104010091&&100000091&&104020191,104020091,,,,,8120506,1000201,,0,,,0,,,,,0
8120506,mission_skill_config-18120506,1,mission_skill_config-28120506,mission_skill_config-38120506,8120506,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,,100060091||104010091,,,,1000000:1,8120519,0,,0,,,0,,,,,0
8120507,mission_skill_config-18120507,1,mission_skill_config-28120507,mission_skill_config-38120507,8120507,1,0,0,0,-1,-1,4|5|6,0,0,0,2,0,0,0,0,0,0,0,105010191||105020191,1,,1050101:1|1050201:1,,,1000055|8120508,1000201,,0,,,0,,,,,0
8120508,mission_skill_config-18120508,1,mission_skill_config-28120508,mission_skill_config-38120508,8120508,1,0,0,0,-1,-1,-1,0,0,0,3,0,0,0,0,0,0,0,,105010091||105020091,1000012:1|1000015:1|1000018:1,,,,,0,,0,,,0,,,,,0
8120509,mission_skill_config-18120509,1,mission_skill_config-28120509,mission_skill_config-38120509,8120509,1,0,0,0,-1,-1,3|4|5|6,0,0,0,0,0,0,0,0,0,0,0,,,,,1000004:1,,,0,,0,,,0,,,,,0
8120510,mission_skill_config-18120510,1,mission_skill_config-28120510,mission_skill_config-38120510,8120510,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,933210601&&933211601,933210600&&933210701,,,,,8120511|8120512|1000055,9332110,,0,,,0,,,,,0
8120511,mission_skill_config-18120511,1,mission_skill_config-28120511,mission_skill_config-38120511,8120511,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,933210600&&933210701,9332109:1|9332112:1|9332113:1|9332114:1,9332107:1|9332110:1,,1000002:1,8120512,0,,0,,,0,,,,,0
