"id","map_id","spot_id","spot_type","sub_type","difficulty_group","model_code","model_height"
"8343","121","122","5","0","0","Block01","2.45"
"8344","121","123","5","0","0","Block01","2.49"
"8345","121","126","5","0","0","Block03","2.23"
"8346","121","135","5","0","0","Block02","2.45"
"8347","121","129","1","0","1","Fighthouse_01","2.94"
"8348","121","137","1","0","1","Fighthouse_01","2.31"
"8349","121","138","1","1","1","Fighthouse_01","2.2"
"8350","121","121","2","0","1","SpriteHouse_01","2.96"
"8351","121","128","1","0","1","Fighthouse_02","2.96"
"8352","121","136","2","0","1","SpriteHouse_01","2.75"
"8353","121","113","1","0","1","Fighthouse_02","1.64"
"8354","121","127","6","0","1","Vehicle_01","3.82"
"8355","121","106","1","0","2","Fighthouse_01","2.86"
"8356","121","112","2","0","2","SpriteHouse_01","2.05"
"8357","121","119","1","0","2","Fighthouse_03","2.15"
"8358","121","98","3","0","2","HeavyEquipment_01","3.15"
"8359","121","99","1","0","2","Fighthouse_02","2.1"
"8360","121","105","1","0","2","Fighthouse_02","1.79"
"8361","121","111","1","0","2","Fighthouse_01","2.92"
"8362","121","118","1","0","2","Fighthouse_03","1.66"
"8363","121","91","3","0","3","HeavyEquipment_01","2.53"
"8364","121","93","1","0","3","Fighthouse_01","2.91"
"8365","121","97","1","0","3","Fighthouse_01","2.77"
"8366","121","104","6","0","3","Vehicle_01","3.6"
"8367","121","125","1","0","3","Fighthouse_03","3.44"
"8368","121","84","6","0","3","Vehicle_01","3.83"
"8369","121","85","1","0","3","Fighthouse_01","2.57"
"8370","121","87","1","0","3","Fighthouse_01","2.67"
"8371","121","90","1","0","4","Fighthouse_01","2.26"
"8372","121","96","2","0","4","SpriteHouse_01","3.98"
"8373","121","124","1","0","4","Fighthouse_04","2.79"
"8374","121","133","1","0","4","Fighthouse_01","2.51"
"8375","121","134","6","0","4","Vehicle_01","3.97"
"8376","121","77","3","0","4","HeavyEquipment_01","3.93"
"8377","121","78","6","0","4","Vehicle_01","3.68"
"8378","121","79","1","0","4","Fighthouse_01","2.95"
"8379","121","80","1","0","5","Fighthouse_01","3.6"
"8380","121","83","1","0","5","Fighthouse_04","3.98"
"8381","121","132","1","0","5","Fighthouse_01","4.13"
"8382","121","82","1","0","5","Fighthouse_02","3.54"
"8383","121","131","1","0","5","Fighthouse_03","3.62"
"8384","121","74","1","0","5","Fighthouse_03","3.7"
"8385","121","75","1","2","6","Bosstower_01","3.59"
"8386","121","73","1","0","5","Fighthouse_01","3.77"
"8387","122","72","7","0","0","VehicleAdvanced_01","3.96"
"8388","122","76","5","0","0","Block01","2.28"
"8389","122","81","5","0","0","Block03","2.01"
"8390","122","86","5","0","0","Block01","2.06"
"8391","122","88","5","0","0","Block03","2.49"
"8392","122","89","5","0","0","Block02","2.02"
"8393","122","92","4","0","0","Dialoguetower_02","3.37"
"8394","122","94","5","0","0","Block01","2.29"
"8395","122","95","5","0","0","Block01","2.31"
"8396","122","100","5","0","0","Block02","2.07"
"8397","122","101","5","0","0","Block01","2.08"
"8398","122","102","5","0","0","Block03","2.25"
"8399","122","103","5","0","0","Block03","2.11"
"8400","122","107","5","0","0","Block02","2.0"
"8401","122","108","5","0","0","Block02","2.1"
"8402","122","109","5","0","0","Block03","2.41"
"8403","122","110","4","0","0","Dialoguetower_03","3.3"
"8404","122","114","5","0","0","Block03","2.03"
"8405","122","115","5","0","0","Block02","2.37"
"8406","122","116","5","0","0","Block01","2.02"
"8407","122","117","5","0","0","Block03","2.35"
"8408","122","120","4","0","0","Dialoguetower_03","3.16"
"8409","122","122","5","0","0","Block03","2.26"
"8410","122","123","5","0","0","Block01","2.39"
"8411","122","126","5","0","0","Block02","2.26"
"8412","122","135","5","0","0","Block01","2.36"
"8413","122","131","1","1","1","Fighthouse_02","3.47"
"8414","122","132","1","0","1","Fighthouse_02","3.18"
"8415","122","124","1","0","1","Fighthouse_02","3.28"
"8416","122","133","1","0","1","Fighthouse_01","2.02"
"8417","122","125","1","0","1","Fighthouse_01","1.57"
"8418","122","134","6","0","1","Vehicle_01","3.87"
"8419","122","118","1","0","1","Fighthouse_01","1.89"
"8420","122","111","1","0","1","Fighthouse_02","3.34"
"8421","122","119","1","0","2","Fighthouse_03","3.34"
"8422","122","104","6","0","2","Vehicle_01","3.96"
"8423","122","105","1","0","2","Fighthouse_01","2.33"
"8424","122","112","3","0","2","HeavyEquipment_01","3.2"
"8425","122","127","3","0","2","HeavyEquipment_01","3.18"
"8426","122","96","3","0","2","HeavyEquipment_01","2.01"
"8427","122","97","1","0","2","Fighthouse_02","3.36"
"8428","122","98","3","0","2","HeavyEquipment_01","2.03"
"8429","122","106","1","0","3","Fighthouse_03","2.0"
"8430","122","113","1","0","3","Fighthouse_03","2.05"
"8431","122","121","2","0","3","SpriteHouse_01","2.64"
"8432","122","128","1","0","3","Fighthouse_01","2.04"
"8433","122","136","3","0","3","HeavyEquipment_01","3.19"
"8434","122","90","1","0","3","Fighthouse_01","2.72"
"8435","122","91","2","0","3","SpriteHouse_01","2.83"
"8436","122","99","1","0","3","Fighthouse_01","2.76"
"8437","122","129","1","0","4","Fighthouse_01","2.12"
"8438","122","137","1","0","4","Fighthouse_02","2.96"
"8439","122","83","1","0","4","Fighthouse_03","2.66"
"8440","122","84","6","0","4","Vehicle_01","3.72"
"8441","122","85","1","0","4","Fighthouse_01","2.42"
"8442","122","93","1","0","4","Fighthouse_03","2.67"
"8443","122","138","1","0","4","Fighthouse_01","2.75"
"8444","122","75","1","0","4","Fighthouse_04","2.8"
"8445","122","77","2","0","5","SpriteHouse_01","3.78"
"8446","122","78","6","0","5","Vehicle_01","3.87"
"8447","122","79","1","2","6","Bosstower_01","3.5"
"8448","122","82","1","0","5","Fighthouse_01","4.14"
"8449","122","87","1","0","5","Fighthouse_01","3.9"
"8450","122","74","1","0","5","Fighthouse_04","3.91"
"8451","122","80","1","0","5","Fighthouse_03","3.84"
"8452","122","73","1","0","5","Fighthouse_04","3.53"
"8453","123","72","7","0","0","VehicleAdvanced_01","4.0"
"8454","123","76","5","0","0","Block02","2.4"
"8455","123","81","5","0","0","Block01","2.2"
"8456","123","86","5","0","0","Block03","2.22"
"8457","123","88","5","0","0","Block01","2.39"
"8458","123","89","5","0","0","Block01","2.1"
"8459","123","90","4","0","0","Dialoguetower_01","3.14"
"8460","123","92","4","0","0","Dialoguetower_03","3.02"
"8461","123","94","5","0","0","Block01","2.26"
"8462","123","95","5","0","0","Block01","2.33"
"8463","123","100","5","0","0","Block02","2.44"
"8464","123","101","5","0","0","Block02","2.04"
"8465","123","102","5","0","0","Block01","2.21"
"8466","123","103","5","0","0","Block02","2.5"
"8467","123","107","5","0","0","Block01","2.31"
"8468","123","108","5","0","0","Block01","2.4"
"8469","123","109","5","0","0","Block01","2.1"
"8470","123","114","5","0","0","Block03","2.36"
"8471","123","115","5","0","0","Block03","2.11"
"8472","123","116","5","0","0","Block03","2.31"
"8473","123","117","5","0","0","Block01","2.04"
"8474","123","120","4","0","0","Dialoguetower_01","3.31"
"8475","123","122","5","0","0","Block01","2.36"
"8476","123","123","5","0","0","Block01","2.39"
"8477","123","126","5","0","0","Block03","2.45"
"8478","123","135","5","0","0","Block01","2.13"
"8479","123","131","1","1","1","Fighthouse_02","2.52"
"8480","123","132","1","0","1","Fighthouse_01","2.71"
"8481","123","124","1","0","1","Fighthouse_02","1.75"
"8482","123","133","1","0","1","Fighthouse_02","2.63"
"8483","123","125","1","0","1","Fighthouse_02","2.36"
"8484","123","134","6","0","1","Vehicle_01","3.59"
"8485","123","118","1","0","1","Fighthouse_02","3.48"
"8486","123","110","1","0","1","Fighthouse_02","2.29"
"8487","123","111","1","0","2","Fighthouse_03","3.18"
"8488","123","119","1","0","2","Fighthouse_02","3.11"
"8489","123","104","6","0","2","Vehicle_01","3.74"
"8490","123","105","1","0","2","Fighthouse_03","1.72"
"8491","123","112","2","0","2","SpriteHouse_01","2.66"
"8492","123","127","6","0","2","Vehicle_01","3.8"
"8493","123","96","3","0","2","HeavyEquipment_01","2.62"
"8494","123","97","1","0","2","Fighthouse_02","1.72"
"8495","123","98","2","0","3","SpriteHouse_01","2.43"
"8496","123","106","1","0","3","Fighthouse_03","1.71"
"8497","123","113","1","0","3","Fighthouse_03","2.94"
"8498","123","121","3","0","3","HeavyEquipment_01","2.53"
"8499","123","128","1","0","3","Fighthouse_03","2.32"
"8500","123","136","2","0","3","SpriteHouse_01","2.97"
"8501","123","91","3","0","3","HeavyEquipment_01","3.26"
"8502","123","99","1","0","3","Fighthouse_03","1.91"
"8503","123","129","1","0","4","Fighthouse_01","2.8"
"8504","123","137","1","0","4","Fighthouse_03","2.78"
"8505","123","83","1","0","4","Fighthouse_01","2.98"
"8506","123","84","1","0","4","Fighthouse_01","2.72"
"8507","123","85","1","0","4","Fighthouse_01","2.9"
"8508","123","93","1","0","4","Fighthouse_02","2.76"
"8509","123","138","1","0","4","Fighthouse_01","2.47"
"8510","123","75","1","0","4","Fighthouse_03","2.67"
"8511","123","77","2","0","5","SpriteHouse_01","3.87"
"8512","123","78","6","0","5","Vehicle_01","3.66"
"8513","123","79","1","2","6","Bosstower_01","3.5"
"8514","123","82","1","0","5","Fighthouse_02","3.51"
"8515","123","87","1","0","5","Fighthouse_03","3.51"
"8516","123","74","1","0","5","Fighthouse_02","3.93"
"8517","123","80","1","0","5","Fighthouse_04","3.65"
"8518","123","73","1","0","5","Fighthouse_04","3.51"
"8519","124","71","7","0","0","VehicleAdvanced_01","3.57"
"8520","124","76","5","0","0","Block03","2.12"
"8521","124","81","5","0","0","Block01","2.01"
"8522","124","86","5","0","0","Block03","2.22"
"8523","124","88","5","0","0","Block02","2.21"
"8524","124","89","5","0","0","Block03","2.35"
"8525","124","90","4","0","0","Dialoguetower_02","3.35"
"8526","124","94","5","0","0","Block02","2.49"
"8527","124","95","5","0","0","Block03","2.47"
"8528","124","100","5","0","0","Block01","2.39"
"8529","124","101","5","0","0","Block02","2.33"
"8530","124","102","5","0","0","Block02","2.32"
"8531","124","103","5","0","0","Block02","2.32"
"8532","124","107","5","0","0","Block02","2.37"
"8533","124","108","5","0","0","Block02","2.02"
"8534","124","109","5","0","0","Block03","2.18"
"8535","124","110","4","0","0","Dialoguetower_01","3.4"
"8536","124","114","5","0","0","Block01","2.27"
"8537","124","115","5","0","0","Block02","2.0"
"8538","124","116","5","0","0","Block03","2.12"
"8539","124","117","5","0","0","Block03","2.42"
"8540","124","120","4","0","0","Dialoguetower_01","3.08"
"8541","124","122","5","0","0","Block02","2.22"
"8542","124","123","5","0","0","Block03","2.39"
"8543","124","126","5","0","0","Block02","2.05"
"8544","124","135","5","0","0","Block03","2.48"
"8545","124","129","1","0","1","Fighthouse_02","3.18"
"8546","124","137","1","0","1","Fighthouse_02","1.87"
"8547","124","138","1","1","1","Fighthouse_01","2.64"
"8548","124","121","3","0","1","HeavyEquipment_01","3.2"
"8549","124","128","1","0","1","Fighthouse_01","1.74"
"8550","124","136","2","0","1","SpriteHouse_01","2.81"
"8551","124","113","1","0","1","Fighthouse_01","2.2"
"8552","124","127","6","0","1","Vehicle_01","3.5"
"8553","124","106","1","0","2","Fighthouse_03","2.66"
"8554","124","112","3","0","2","HeavyEquipment_01","2.4"
"8555","124","119","1","0","2","Fighthouse_03","2.16"
"8556","124","98","3","0","2","HeavyEquipment_01","2.57"
"8557","124","99","1","0","2","Fighthouse_03","2.1"
"8558","124","105","1","0","2","Fighthouse_02","1.63"
"8559","124","111","1","0","2","Fighthouse_03","2.79"
"8560","124","118","1","0","2","Fighthouse_01","1.59"
"8561","124","91","2","0","3","SpriteHouse_01","2.4"
"8562","124","92","1","0","3","Fighthouse_01","2.17"
"8563","124","93","1","0","3","Fighthouse_01","2.58"
"8564","124","97","1","0","3","Fighthouse_03","2.7"
"8565","124","104","6","0","3","Vehicle_01","3.81"
"8566","124","125","1","0","3","Fighthouse_03","1.76"
"8567","124","84","6","0","3","Vehicle_01","3.84"
"8568","124","85","1","0","3","Fighthouse_03","1.52"
"8569","124","87","1","0","4","Fighthouse_04","2.59"
"8570","124","96","3","0","4","HeavyEquipment_01","3.71"
"8571","124","124","1","0","4","Fighthouse_01","2.64"
"8572","124","133","1","0","4","Fighthouse_02","2.89"
"8573","124","134","6","0","4","Vehicle_01","3.81"
"8574","124","77","2","0","4","SpriteHouse_01","3.77"
"8575","124","78","6","0","4","Vehicle_01","3.9"
"8576","124","79","1","0","4","Fighthouse_02","2.59"
"8577","124","80","1","0","5","Fighthouse_03","3.77"
"8578","124","83","1","0","5","Fighthouse_03","3.99"
"8579","124","132","1","0","5","Fighthouse_01","4.48"
"8580","124","82","1","0","5","Fighthouse_04","3.88"
"8581","124","131","1","0","5","Fighthouse_01","4.25"
"8582","124","74","1","0","5","Fighthouse_03","3.89"
"8583","124","75","1","2","6","Bosstower_01","3.72"
"8584","124","73","1","0","5","Fighthouse_01","4.13"
"8585","125","76","5","0","0","Block01","2.35"
"8586","125","81","5","0","0","Block01","2.29"
"8587","125","86","5","0","0","Block03","2.48"
"8588","125","88","5","0","0","Block02","2.12"
"8589","125","89","5","0","0","Block01","2.3"
"8590","125","90","4","0","0","Dialoguetower_03","3.45"
"8591","125","92","4","0","0","Dialoguetower_02","3.31"
"8592","125","94","5","0","0","Block01","2.45"
"8593","125","95","5","0","0","Block03","2.28"
"8594","125","100","5","0","0","Block01","2.12"
"8595","125","101","5","0","0","Block01","2.47"
"8596","125","102","5","0","0","Block02","2.36"
"8597","125","103","5","0","0","Block03","2.04"
"8598","125","107","5","0","0","Block03","2.4"
"8599","125","108","5","0","0","Block02","2.23"
"8600","125","109","5","0","0","Block02","2.02"
"8601","125","114","5","0","0","Block01","2.1"
"8602","125","115","5","0","0","Block02","2.15"
"8603","125","116","5","0","0","Block03","2.49"
"8604","125","117","5","0","0","Block01","2.08"
"8605","125","120","4","0","0","Dialoguetower_02","3.11"
"8606","125","122","5","0","0","Block03","2.18"
"8607","125","123","5","0","0","Block03","2.43"
"8608","125","126","5","0","0","Block01","2.21"
"8609","125","135","5","0","0","Block01","2.06"
"8610","125","139","7","0","0","VehicleAdvanced_01","3.66"
"8611","125","79","1","0","1","Fighthouse_02","3.2"
"8612","125","80","1","1","1","Fighthouse_02","2.03"
"8613","125","87","1","0","1","Fighthouse_02","1.88"
"8614","125","78","6","0","1","Vehicle_01","3.74"
"8615","125","93","1","0","1","Fighthouse_02","2.44"
"8616","125","77","3","0","1","HeavyEquipment_01","2.37"
"8617","125","85","1","0","1","Fighthouse_02","2.72"
"8618","125","99","1","0","1","Fighthouse_02","1.53"
"8619","125","84","1","0","2","Fighthouse_01","2.5"
"8620","125","91","2","0","2","SpriteHouse_01","2.3"
"8621","125","98","3","0","2","HeavyEquipment_01","3.26"
"8622","125","106","1","0","2","Fighthouse_02","1.82"
"8623","125","83","1","0","2","Fighthouse_01","1.99"
"8624","125","97","1","0","2","Fighthouse_02","2.39"
"8625","125","105","1","0","2","Fighthouse_01","2.79"
"8626","125","112","2","0","2","SpriteHouse_01","2.18"
"8627","125","113","1","0","3","Fighthouse_01","2.81"
"8628","125","75","1","0","3","Fighthouse_03","1.82"
"8629","125","82","1","0","3","Fighthouse_01","2.11"
"8630","125","96","2","0","3","SpriteHouse_01","2.49"
"8631","125","104","6","0","3","Vehicle_01","3.9"
"8632","125","111","1","0","3","Fighthouse_01","2.0"
"8633","125","119","1","0","3","Fighthouse_03","3.25"
"8634","125","121","3","0","3","HeavyEquipment_01","2.9"
"8635","125","74","1","0","4","Fighthouse_01","1.87"
"8636","125","110","1","0","4","Fighthouse_01","1.97"
"8637","125","118","1","0","4","Fighthouse_03","2.59"
"8638","125","127","6","0","4","Vehicle_01","3.82"
"8639","125","128","1","0","4","Fighthouse_02","2.8"
"8640","125","129","1","0","4","Fighthouse_04","3.0"
"8641","125","73","1","0","4","Fighthouse_04","2.76"
"8642","125","125","1","0","4","Fighthouse_01","2.77"
"8643","125","136","2","0","5","SpriteHouse_01","3.97"
"8644","125","137","1","0","5","Fighthouse_03","3.91"
"8645","125","138","1","0","5","Fighthouse_04","3.93"
"8646","125","124","1","0","5","Fighthouse_02","3.96"
"8647","125","134","6","0","5","Vehicle_01","3.88"
"8648","125","132","1","0","5","Fighthouse_01","4.99"
"8649","125","133","1","2","6","Bosstower_01","3.76"
"8650","125","131","1","0","5","Fighthouse_04","3.9"
"8651","126","76","5","0","0","Block03","2.14"
"8652","126","81","5","0","0","Block03","2.38"
"8653","126","86","5","0","0","Block03","2.35"
"8654","126","88","5","0","0","Block02","2.13"
"8655","126","89","5","0","0","Block02","2.47"
"8656","126","90","4","0","0","Dialoguetower_01","3.44"
"8657","126","92","4","0","0","Dialoguetower_03","3.14"
"8658","126","94","5","0","0","Block03","2.48"
"8659","126","95","5","0","0","Block03","2.27"
"8660","126","100","5","0","0","Block01","2.29"
"8661","126","101","5","0","0","Block01","2.39"
"8662","126","102","5","0","0","Block03","2.07"
"8663","126","103","5","0","0","Block03","2.16"
"8664","126","107","5","0","0","Block02","2.17"
"8665","126","108","5","0","0","Block02","2.25"
"8666","126","109","5","0","0","Block01","2.11"
"8667","126","114","5","0","0","Block02","2.3"
"8668","126","115","5","0","0","Block03","2.31"
"8669","126","116","5","0","0","Block02","2.2"
"8670","126","117","5","0","0","Block02","2.32"
"8671","126","120","4","0","0","Dialoguetower_02","3.09"
"8672","126","122","5","0","0","Block02","2.27"
"8673","126","123","5","0","0","Block01","2.13"
"8674","126","126","5","0","0","Block03","2.35"
"8675","126","130","7","0","0","VehicleAdvanced_01","3.86"
"8676","126","135","5","0","0","Block01","2.41"
"8677","126","73","1","1","1","Fighthouse_02","1.6"
"8678","126","74","1","0","1","Fighthouse_01","2.13"
"8679","126","75","1","0","1","Fighthouse_02","3.2"
"8680","126","82","1","0","1","Fighthouse_01","2.25"
"8681","126","83","1","0","1","Fighthouse_01","1.89"
"8682","126","84","1","0","1","Fighthouse_01","2.04"
"8683","126","77","3","0","1","HeavyEquipment_01","2.89"
"8684","126","85","1","0","1","Fighthouse_02","3.14"
"8685","126","91","2","0","2","SpriteHouse_01","2.17"
"8686","126","96","2","0","2","SpriteHouse_01","2.39"
"8687","126","97","1","0","2","Fighthouse_01","1.54"
"8688","126","78","6","0","2","Vehicle_01","3.99"
"8689","126","98","3","0","2","HeavyEquipment_01","2.25"
"8690","126","104","6","0","2","Vehicle_01","3.75"
"8691","126","105","1","0","2","Fighthouse_03","2.96"
"8692","126","79","1","0","2","Fighthouse_03","3.48"
"8693","126","93","1","0","3","Fighthouse_03","1.83"
"8694","126","99","1","0","3","Fighthouse_03","2.81"
"8695","126","106","1","0","3","Fighthouse_01","2.94"
"8696","126","110","1","0","3","Fighthouse_03","2.41"
"8697","126","111","1","0","3","Fighthouse_03","2.89"
"8698","126","112","2","0","3","SpriteHouse_01","2.57"
"8699","126","80","1","0","3","Fighthouse_01","2.33"
"8700","126","87","1","0","3","Fighthouse_01","2.12"
"8701","126","113","1","0","4","Fighthouse_01","2.71"
"8702","126","118","1","0","4","Fighthouse_01","2.32"
"8703","126","119","1","0","4","Fighthouse_01","1.96"
"8704","126","121","3","0","4","HeavyEquipment_01","3.56"
"8705","126","125","1","0","4","Fighthouse_03","2.69"
"8706","126","127","6","0","4","Vehicle_01","3.63"
"8707","126","128","1","0","4","Fighthouse_01","1.98"
"8708","126","124","1","0","4","Fighthouse_02","2.96"
"8709","126","129","1","2","6","Bosstower_01","3.64"
"8710","126","133","1","0","5","Fighthouse_01","4.43"
"8711","126","134","6","0","5","Vehicle_01","3.62"
"8712","126","136","3","0","5","HeavyEquipment_01","3.96"
"8713","126","137","1","0","5","Fighthouse_04","3.93"
"8714","126","132","1","0","5","Fighthouse_01","4.26"
"8715","126","138","1","0","5","Fighthouse_01","4.52"
"8716","126","131","1","0","5","Fighthouse_01","5.0"
"8717","127","76","5","0","0","Block02","2.41"
"8718","127","81","5","0","0","Block01","2.22"
"8719","127","86","5","0","0","Block01","2.08"
"8720","127","88","5","0","0","Block01","2.4"
"8721","127","89","5","0","0","Block01","2.03"
"8722","127","92","4","0","0","Dialoguetower_02","3.29"
"8723","127","94","5","0","0","Block03","2.36"
"8724","127","95","5","0","0","Block03","2.04"
"8725","127","100","5","0","0","Block01","2.13"
"8726","127","101","5","0","0","Block02","2.38"
"8727","127","102","5","0","0","Block03","2.45"
"8728","127","103","5","0","0","Block01","2.15"
"8729","127","107","5","0","0","Block03","2.05"
"8730","127","108","5","0","0","Block01","2.21"
"8731","127","109","5","0","0","Block01","2.46"
"8732","127","110","4","0","0","Dialoguetower_03","3.27"
"8733","127","114","5","0","0","Block02","2.15"
"8734","127","115","5","0","0","Block01","2.11"
"8735","127","116","5","0","0","Block03","2.35"
"8736","127","117","5","0","0","Block02","2.31"
"8737","127","120","4","0","0","Dialoguetower_03","3.27"
"8738","127","122","5","0","0","Block01","2.27"
"8739","127","123","5","0","0","Block03","2.5"
"8740","127","126","5","0","0","Block02","2.3"
"8741","127","135","5","0","0","Block03","2.32"
"8742","127","139","7","0","0","VehicleAdvanced_01","3.51"
"8743","127","79","1","0","1","Fighthouse_01","2.14"
"8744","127","80","1","1","1","Fighthouse_01","2.12"
"8745","127","87","1","0","1","Fighthouse_02","2.66"
"8746","127","78","6","0","1","Vehicle_01","3.62"
"8747","127","93","1","0","1","Fighthouse_02","2.72"
"8748","127","77","3","0","1","HeavyEquipment_01","2.47"
"8749","127","85","1","0","1","Fighthouse_01","2.34"
"8750","127","99","1","0","1","Fighthouse_02","1.81"
"8751","127","84","6","0","2","Vehicle_01","3.55"
"8752","127","91","2","0","2","SpriteHouse_01","2.73"
"8753","127","98","3","0","2","HeavyEquipment_01","2.08"
"8754","127","106","1","0","2","Fighthouse_01","2.59"
"8755","127","83","1","0","2","Fighthouse_01","2.4"
"8756","127","90","1","0","2","Fighthouse_02","2.06"
"8757","127","97","1","0","2","Fighthouse_02","3.38"
"8758","127","105","1","0","2","Fighthouse_02","2.43"
"8759","127","112","3","0","3","HeavyEquipment_01","3.1"
"8760","127","113","1","0","3","Fighthouse_03","3.33"
"8761","127","75","1","0","3","Fighthouse_01","2.13"
"8762","127","82","1","0","3","Fighthouse_03","1.5"
"8763","127","96","2","0","3","SpriteHouse_01","2.83"
"8764","127","104","1","0","3","Fighthouse_01","1.71"
"8765","127","111","1","0","3","Fighthouse_01","1.87"
"8766","127","119","1","0","3","Fighthouse_03","2.78"
"8767","127","121","3","0","4","HeavyEquipment_01","3.9"
"8768","127","74","1","0","4","Fighthouse_01","2.85"
"8769","127","118","1","0","4","Fighthouse_01","2.5"
"8770","127","127","6","0","4","Vehicle_01","3.97"
"8771","127","128","1","0","4","Fighthouse_01","2.64"
"8772","127","129","1","0","4","Fighthouse_01","1.6"
"8773","127","73","1","0","4","Fighthouse_02","2.78"
"8774","127","125","1","0","4","Fighthouse_01","1.81"
"8775","127","136","2","0","5","SpriteHouse_01","3.61"
"8776","127","137","1","0","5","Fighthouse_03","3.55"
"8777","127","138","1","0","5","Fighthouse_01","4.13"
"8778","127","124","1","0","5","Fighthouse_01","3.8"
"8779","127","134","6","0","5","Vehicle_01","3.51"
"8780","127","132","1","0","5","Fighthouse_01","4.33"
"8781","127","133","1","2","6","Bosstower_01","3.76"
"8782","127","131","1","0","5","Fighthouse_02","3.77"
"8783","128","76","5","0","0","Block02","2.09"
"8784","128","81","5","0","0","Block01","2.24"
"8785","128","86","5","0","0","Block02","2.32"
"8786","128","88","5","0","0","Block03","2.47"
"8787","128","89","5","0","0","Block03","2.06"
"8788","128","90","4","0","0","Dialoguetower_01","3.43"
"8789","128","92","4","0","0","Dialoguetower_02","3.45"
"8790","128","94","5","0","0","Block01","2.11"
"8791","128","95","5","0","0","Block02","2.0"
"8792","128","100","5","0","0","Block03","2.16"
"8793","128","101","5","0","0","Block02","2.2"
"8794","128","102","5","0","0","Block01","2.41"
"8795","128","103","5","0","0","Block03","2.28"
"8796","128","107","5","0","0","Block03","2.41"
"8797","128","108","5","0","0","Block01","2.19"
"8798","128","109","5","0","0","Block02","2.11"
"8799","128","110","4","0","0","Dialoguetower_02","3.0"
"8800","128","114","5","0","0","Block03","2.18"
"8801","128","115","5","0","0","Block01","2.24"
"8802","128","116","5","0","0","Block02","2.36"
"8803","128","117","5","0","0","Block01","2.26"
"8804","128","122","5","0","0","Block03","2.46"
"8805","128","123","5","0","0","Block03","2.07"
"8806","128","126","5","0","0","Block01","2.02"
"8807","128","135","5","0","0","Block02","2.2"
"8808","128","139","7","0","0","VehicleAdvanced_01","3.52"
"8809","128","79","1","0","1","Fighthouse_02","3.33"
"8810","128","80","1","1","1","Fighthouse_01","2.1"
"8811","128","87","1","0","1","Fighthouse_02","2.47"
"8812","128","78","6","0","1","Vehicle_01","3.98"
"8813","128","93","1","0","1","Fighthouse_02","2.91"
"8814","128","77","2","0","1","SpriteHouse_01","2.08"
"8815","128","85","1","0","1","Fighthouse_02","2.28"
"8816","128","99","1","0","1","Fighthouse_01","1.54"
"8817","128","84","6","0","2","Vehicle_01","3.59"
"8818","128","91","3","0","2","HeavyEquipment_01","2.52"
"8819","128","98","3","0","2","HeavyEquipment_01","3.15"
"8820","128","106","1","0","2","Fighthouse_02","3.33"
"8821","128","83","1","0","2","Fighthouse_01","1.53"
"8822","128","97","1","0","2","Fighthouse_03","2.4"
"8823","128","105","1","0","2","Fighthouse_01","1.71"
"8824","128","112","2","0","2","SpriteHouse_01","2.15"
"8825","128","113","1","0","3","Fighthouse_01","1.89"
"8826","128","75","1","0","3","Fighthouse_03","3.38"
"8827","128","82","1","0","3","Fighthouse_03","1.72"
"8828","128","96","2","0","3","SpriteHouse_01","2.04"
"8829","128","104","6","0","3","Vehicle_01","3.78"
"8830","128","111","1","0","3","Fighthouse_03","3.48"
"8831","128","119","1","0","3","Fighthouse_01","2.68"
"8832","128","120","1","0","3","Fighthouse_01","2.24"
"8833","128","121","2","0","4","SpriteHouse_01","3.79"
"8834","128","74","1","0","4","Fighthouse_01","2.94"
"8835","128","118","1","0","4","Fighthouse_01","2.77"
"8836","128","127","3","0","4","Othercastle_01","3.89"
"8837","128","128","1","0","4","Fighthouse_02","2.62"
"8838","128","129","1","0","4","Fighthouse_01","2.62"
"8839","128","73","1","0","4","Fighthouse_03","2.7"
"8840","128","125","1","0","4","Fighthouse_02","2.68"
"8841","128","136","3","0","5","Othercastle_01","3.52"
"8842","128","137","1","0","5","Fighthouse_01","3.68"
"8843","128","138","1","0","5","Fighthouse_04","3.74"
"8844","128","124","1","0","5","Fighthouse_03","3.88"
"8845","128","134","6","0","5","Vehicle_01","3.72"
"8846","128","132","1","0","5","Fighthouse_03","3.76"
"8847","128","133","1","2","6","Bosstower_01","3.55"
"8848","128","131","1","0","5","Fighthouse_02","3.64"
"8849","129","76","5","0","0","Block01","2.3"
"8850","129","81","5","0","0","Block02","2.07"
"8851","129","86","5","0","0","Block02","2.5"
"8852","129","88","5","0","0","Block01","2.27"
"8853","129","89","5","0","0","Block02","2.45"
"8854","129","90","4","0","0","Dialoguetower_01","3.13"
"8855","129","94","5","0","0","Block01","2.25"
"8856","129","95","5","0","0","Block02","2.36"
"8857","129","100","5","0","0","Block02","2.36"
"8858","129","101","5","0","0","Block01","2.27"
"8859","129","102","5","0","0","Block03","2.34"
"8860","129","103","5","0","0","Block02","2.07"
"8861","129","107","5","0","0","Block03","2.15"
"8862","129","108","5","0","0","Block02","2.3"
"8863","129","109","5","0","0","Block02","2.26"
"8864","129","110","4","0","0","Dialoguetower_01","3.08"
"8865","129","114","5","0","0","Block03","2.28"
"8866","129","115","5","0","0","Block01","2.26"
"8867","129","116","5","0","0","Block02","2.37"
"8868","129","117","5","0","0","Block01","2.19"
"8869","129","120","4","0","0","Dialoguetower_02","3.28"
