id,code,ui_image_icon,name,guns,fairy,enemy_team_id,initial_type,ai,ai_content,betray_condition,betray_number,betray_result,transform_condition,transform_number,transform_result,icon,betray_result_enemy,squad,building,enemy_panel_type,is_special_ai,no_battle_damage,duration,sangvis,betray_result_guns,betray_result_sangvis,betray_result_ai,betray_result_ai_content,mapping_guns,mapping_sangvis,mapping_fairy,mapping_squad,mapping_allyguns,mapping_allysangvis,mapping_allyfairy,mapping_allysquad,is_beyond_start,vehicle,betray_result_vehicle,mapping_vehicle,mapping_allyvehicle
6510016,,,ally_team-16510016,"1112,1113",0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6510017,,,ally_team-16510017,"1114,1115,1116",0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6510018,,,ally_team-16510018,"1117,1174,1175",0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6510019,,,ally_team-16510019,"1118,1119,1120",0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6510020,,,ally_team-16510020,1121,0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,100,0,,,,,,,,,,,,,,0,0,,,
6510021,,,ally_team-16510021,"1167,1168,1169,1170,1171",0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6510022,,,ally_team-16510022,"1172,1173",0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6510023,,,ally_team-16510023,1109,0,1,1,"0;20010:0,0;0",0;0;0,0,0,0,0,0,0,,,1015,0,0,0,100,0,,,,,,,,,,,,,,0,0,,,
6510024,,,ally_team-16510024,1110,0,1,1,"0;20010:0,0;0",0;0;0,0,0,0,0,0,0,,,1016,0,0,0,100,0,,,,,,,,,,,,,,0,0,,,
6510025,,,ally_team-16510025,1111,0,1,1,"0;20010:0,0;0",0;0;0,0,0,0,0,0,0,,,1017,0,0,0,100,0,,,,,,,,,,,,,,0,0,,,
6510026,,,ally_team-16510026,1,0,6519901,2,"103;20010:5,10;103",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6510027,,,ally_team-16510027,1,0,6519902,2,"103;20010:5,10;103",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6511201,,,ally_team-16511201,1,0,6511201,2,"0;20010:5,10;0",0;0;0,0,0,0,1,2,2,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6511202,,,ally_team-16511202,1,0,6511202,2,"0;20010:5,10;0",0;0;0,1,2,2,0,0,0,,6511202,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6511203,,,ally_team-16511203,1,0,6511203,2,"0;20010:5,10;0",0;0;0,0,0,0,6,6510110,2,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6511204,,,ally_team-16511204,1,0,6511203,2,"0;20010:5,10;0",0;0;0,0,0,0,6,6510111,2,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6511301,,,ally_team-16511301,1,0,6511301,2,"104;20010:5,10;104","66249,66248,66247,66246,66245,66244,66241;0;66249,66248,66247,66246,66245,66244,66241",6,6510115,2,0,0,0,,6511302,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6511302,,,ally_team-16511302,1,0,6511301,2,"104;20010:5,10;104","66249,66248,66247,66246,66245,66244,66241;0;66249,66248,66247,66246,66245,66244,66241",0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6512201,,,ally_team-16512201,1,0,6512201,2,"0;20010:5,10;0",0;0;0,0,0,0,1,3,2,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6512202,,,ally_team-16512202,1,0,6512202,2,"0;20010:5,10;0",0;0;0,1,3,2,0,0,0,,6512202,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6512203,,,ally_team-16512203,1,0,6512203,2,"0;20010:5,10;0",0;0;0,0,0,0,6,6510110,2,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6512204,,,ally_team-16512204,1,0,6512203,2,"0;20010:5,10;0",0;0;0,0,0,0,6,6510111,2,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6512301,,,ally_team-16512301,1,0,6512301,2,"104;20010:5,10;104","66189,66190,66191,66192,66193,66194,66195;0;66189,66190,66191,66192,66193,66194,66195",6,6510115,2,0,0,0,,6512302,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6512302,,,ally_team-16512302,1,0,6512301,2,"104;20010:5,10;104","66189,66190,66191,66192,66193,66194,66195;0;66189,66190,66191,66192,66193,66194,66195",0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6513201,,,ally_team-16513201,1,0,6513201,2,"0;20010:5,10;0",0;0;0,0,0,0,1,3,2,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6513202,,,ally_team-16513202,1,0,6513202,2,"0;20010:5,10;0",0;0;0,1,3,2,0,0,0,,6513202,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6513203,,,ally_team-16513203,1,0,6513203,2,"0;20010:5,10;0",0;0;0,0,0,0,6,6510110,2,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6513204,,,ally_team-16513204,1,0,6513203,2,"0;20010:5,10;0",0;0;0,0,0,0,6,6510111,2,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6513301,,,ally_team-16513301,1,0,6513301,2,"104;20010:5,10;104","66544,66545,66546,66547,66548,66549,66550;0;66544,66545,66546,66547,66548,66549,66550",6,6510115,2,0,0,0,,6513302,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6513302,,,ally_team-16513302,1,0,6513301,2,"104;20010:5,10;104","66544,66545,66546,66547,66548,66549,66550;0;66544,66545,66546,66547,66548,66549,66550",0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6520001,,,ally_team-16520001,"1200,1201,1202,1203,1204",0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6520002,,,ally_team-16520002,1205,0,1,1,102;1;102,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6540001,,,ally_team-16540001,"6540101,6540102,6540103,6540104,6540105",0,1,1,0;0;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6540002,,,ally_team-16540002,"6540201,6540202,6540203,6540204,6540205",0,1,1,0;0;0,0;0;0,0,0,0,6,6540013,1:173-5,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6540003,,,ally_team-16540003,"6540301,6540302,6540303,6540304,6540305",0,1,1,0;0;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6540004,,,ally_team-16540004,"6540401,6540402,6540403,6540404,6540405",0,1,1,0;0;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6540005,,,ally_team-16540005,"6540101,6540102,6540103,6540104,6540105",0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6540006,,,ally_team-16540006,"6540201,6540202,6540203,6540204,6540205",0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6540007,,,ally_team-16540007,"6540301,6540302,6540303,6540304,6540305",0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6540008,,,ally_team-16540008,"6540401,6540402,6540403,6540404,6540405",0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6540009,,,ally_team-16540009,6540501,0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6540010,,,ally_team-16540010,6540601,0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,6,"6540136,6540153,6540165","2,2,2",,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6540011,,,ally_team-16540011,6540701,0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6540012,,,ally_team-16540012,"6540801,6540802,6540803,6540804",0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6540013,,,ally_team-16540013,6540602,0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,6,"6540138,6540154,6540166","2,2,2",,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6540014,,,ally_team-16540014,6540603,0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,6,"6540140,6540155,6540167","2,2,2",,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6540015,,,ally_team-16540015,6540604,0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,6,"6540142,6540156,6540168","2,2,2",,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6540016,,,ally_team-16540016,6540605,0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6540017,,,ally_team-16540017,6540605,0,1,1,0;0;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,95,0,,,,,,,,,,,,,,0,0,,,
6540018,,,ally_team-16540018,"6540901,6540902,6540903",0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6541501,,,ally_team-16541501,1,0,6541501,2,"103;20010:5,10;103",0;0;0,6,6540124,2,0,0,0,,6541501,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6541602,,,ally_team-16541602,1,0,6541602,2,"102;20010:5,10;102",99;0;99,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6542501,,,ally_team-16542501,1,0,6542501,2,"103;20010:5,10;103",0;0;0,6,6540124,2,0,0,0,,6542501,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6542602,,,ally_team-16542602,1,0,6542602,2,"102;20010:5,10;102",99;0;99,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6543501,,,ally_team-16543501,1,0,6543501,2,"103;20010:5,10;103",0;0;0,6,6540124,2,0,0,0,,6543501,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6543602,,,ally_team-16543602,1,0,6543602,2,"102;20010:5,10;102",99;0;99,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6549110,,,ally_team-16549110,1,0,6549110,2,"103;20010:5,10;103",0;0;0,0,0,0,6,6540008,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6549111,,,ally_team-16549111,1,0,6549111,2,"103;20010:5,10;103",0;0;0,0,0,0,6,6540008,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6549112,,,ally_team-16549112,1,0,6549112,2,"103;20010:5,10;103",0;0;0,0,0,0,6,6540008,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6549120,,,ally_team-16549120,1,0,6549120,2,"103;20010:5,10;103",0;0;0,0,0,0,6,6540009,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6549121,,,ally_team-16549121,1,0,6549121,2,"103;20010:5,10;103",0;0;0,0,0,0,6,6540009,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6549122,,,ally_team-16549122,1,0,6549122,2,"103;20010:5,10;103",0;0;0,0,0,0,6,6540009,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6549130,,,ally_team-16549130,1,0,6549130,2,"103;20010:5,10;103",0;0;0,0,0,0,6,6540010,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6549131,,,ally_team-16549131,1,0,6549131,2,"103;20010:5,10;103",0;0;0,0,0,0,6,6540010,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6549132,,,ally_team-16549132,1,0,6549132,2,"103;20010:5,10;103",0;0;0,0,0,0,6,6540010,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6549140,,,ally_team-16549140,1,0,6549140,2,"103;20010:5,10;103",0;0;0,0,0,0,6,6540011,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6549141,,,ally_team-16549141,1,0,6549141,2,"103;20010:5,10;103",0;0;0,0,0,0,6,6540011,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6549142,,,ally_team-16549142,1,0,6549142,2,"103;20010:5,10;103",0;0;0,0,0,0,6,6540011,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6560001,,,ally_team-16560001,1,0,6560301,2,"102;20010:5,10;102",99;0;99,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6560002,,,ally_team-16560002,1,0,6560301,2,"102;20010:5,10;102",99;0;99,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6560003,,,ally_team-16560003,6560101,0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6560004,,,ally_team-16560004,6560201,0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6560005,,,ally_team-16560005,"6560301,6560302,6560303,6560304,6560305",0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6560006,,,ally_team-16560006,1,0,6561301,2,"102;20010:5,10;102",99;0;99,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6560007,,,ally_team-16560007,1,0,6561301,2,"102;20010:5,10;102",99;0;99,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6560008,,,ally_team-16560008,1,0,6560401,2,"102;20010:5,10;102",99;0;99,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6560009,,,ally_team-16560009,1,0,6561401,2,"102;20010:5,10;102",99;0;99,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6560010,,,ally_team-16560010,6560201,0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580001,,,ally_team-16580001,"6540101,6540102,6540103,6540104,6540105",0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,99,0,,,,,,,,,,,,,,0,0,,,
6580002,,,ally_team-16580002,"6540201,6540202,6540203,6540204,6540205",0,1,1,0;20100;0,0;0;0,0,0,0,6,0,0,,,0,0,0,0,99,0,,,,,,,,,,,,,,0,0,,,
6580003,,,ally_team-16580003,"6540301,6540302,6540303,6540304,6540305",0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,99,0,,,,,,,,,,,,,,0,0,,,
6580101,,,ally_team-16580101,6580101,0,1,1,0;20100;0,0;0;0,6,"6580106,6580107,6580108,6580109,6580110","1,1,1,1,1",0,0,0,,,0,0,0,0,-1,0,,"6580105|6580106,6580107|6580108|6580109,6580113|6580114|6580115|6580116,6580110|6580111|6580112,6580113|6580114|6580115|6580116",,20100#20100#20100#20100#20100,0#0#0#0#0,,,,,,,,,0,0,,,
6580102,,,ally_team-16580102,6580102,0,1,1,0;0;0,0;0;0,0,0,0,6,"6580106,6580116","2,2",,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580103,,,ally_team-16580103,6580104,0,1,1,0;0;0,0;0;0,0,0,0,6,"6580109,6580110","2,2",,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580104,,,ally_team-16580104,6580103,0,1,1,0;0;0,0;0;0,0,0,0,6,"6580107,6580108","2,2",,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580105,,,ally_team-16580105,"6580105,6580106",0,1,1,0;20100;0,0;0;0,0,0,0,6,"6580107,6580109,6580114","2,2,2",,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580106,,,ally_team-16580106,"6580107,6580108,6580109",0,1,1,0;20100;0,0;0;0,0,0,0,6,6580110,2,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580107,,,ally_team-16580107,"6580110,6580111,6580112",0,1,1,0;20100;0,0;0;0,0,0,0,6,6580108,2,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580108,,,ally_team-16580108,"6580113,6580114,6580115,6580116",0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580109,,,ally_team-16580109,1,0,6580101,2,101;0;101,"68232,68231,68230;0;68232,68231,68230",0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580110,,,ally_team-16580110,1,0,6581101,2,101;0;101,"68220,68206,68197,68196,68195;0;68220,68206,68197,68196,68195",6,6580179,2,0,0,0,,6581101,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580111,,,ally_team-16580111,1,0,6581101,2,101;0;101,"68220,68205,68207,68209,68210;0;68220,68205,68207,68209,68210",6,6580179,2,0,0,0,,6581101,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580112,,,ally_team-16580112,"6580117,6580118",0,1,1,0;0;0,0;0;0,0,0,0,6,6580114,2,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580113,,,ally_team-16580113,6580119,0,1,1,0;0;0,0;0;0,0,0,0,6,6580125,1:9077-3,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580114,,,ally_team-16580114,"6580105,6580106",0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580115,,,ally_team-16580115,"6580117,6580118",0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580116,,,ally_team-16580116,1,0,6580201,2,102;20100;102,99;0;99,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580117,,,ally_team-16580117,1,0,6581201,2,102;20100;102,99;0;99,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580118,,,ally_team-16580118,6580120,0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580119,,,ally_team-16580119,6580121,0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
6580120,,,ally_team-16580120,1,0,6580301,2,106;20100;106,6580118:15;0;6580118:15,6,6580187,2,0,0,0,,6580302,0,0,0,1,-1,0,,,,,,,,,,,,,,0,0,,,
6580121,,,ally_team-16580121,1,0,6581301,2,106;20100;106,6580118:15;0;6580118:15,6,6580187,2,0,0,0,,6581302,0,0,0,1,-1,0,,,,,,,,,,,,,,0,0,,,
6580122,,,ally_team-16580122,6580101,0,1,1,0;20100;0,0;0;0,6,"6580116,6580114","1,1",0,0,0,,,0,0,0,0,-1,0,,"6580105|6580106,6580113|6580114|6580115|6580116",,20100#20100,0#0,,,,,,,,,0,0,,,
6589101,,,ally_team-16589101,1,0,6589101,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,10109,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589105,,,ally_team-16589105,1,0,6589105,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,10109,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589108,,,ally_team-16589108,1,0,6589108,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,10109,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589110,,,ally_team-16589110,1,0,6589110,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,10109,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589121,,,ally_team-16589121,1,0,6589121,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589122,,,ally_team-16589122,1,0,6589122,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589123,,,ally_team-16589123,1,0,6589123,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589124,,,ally_team-16589124,1,0,6589124,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589125,,,ally_team-16589125,1,0,6589125,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589126,,,ally_team-16589126,1,0,6589126,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589127,,,ally_team-16589127,1,0,6589127,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589128,,,ally_team-16589128,1,0,6589128,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589129,,,ally_team-16589129,1,0,6589129,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589130,,,ally_team-16589130,1,0,6589130,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589131,,,ally_team-16589131,1,0,6589131,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589132,,,ally_team-16589132,1,0,6589132,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589133,,,ally_team-16589133,1,0,6589133,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589134,,,ally_team-16589134,1,0,6589134,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589135,,,ally_team-16589135,1,0,6589135,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589136,,,ally_team-16589136,1,0,6589136,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589137,,,ally_team-16589137,1,0,6589137,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589138,,,ally_team-16589138,1,0,6589138,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589139,,,ally_team-16589139,1,0,6589139,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589140,,,ally_team-16589140,1,0,6589140,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589141,,,ally_team-16589141,1,0,6589141,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589142,,,ally_team-16589142,1,0,6589142,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589143,,,ally_team-16589143,1,0,6589143,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589144,,,ally_team-16589144,1,0,6589144,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589145,,,ally_team-16589145,1,0,6589145,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589146,,,ally_team-16589146,1,0,6589146,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589147,,,ally_team-16589147,1,0,6589147,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589148,,,ally_team-16589148,1,0,6589148,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589149,,,ally_team-16589149,1,0,6589149,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589150,,,ally_team-16589150,1,0,6589150,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589151,,,ally_team-16589151,1,0,6589151,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,10109,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589205,,,ally_team-16589205,1,0,6589205,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,10109,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589208,,,ally_team-16589208,1,0,6589208,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,10109,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589209,,,ally_team-16589209,1,0,6589209,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,10109,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589210,,,ally_team-16589210,1,0,6589210,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,10109,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589221,,,ally_team-16589221,1,0,6589221,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589222,,,ally_team-16589222,1,0,6589222,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589223,,,ally_team-16589223,1,0,6589223,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
6589224,,,ally_team-16589224,1,0,6589224,2,102;0;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
