id,name,description,conflict_type,max_tier,type,duration_type,duration,delay,probability,boss_available,armor_reduce_number,pow_number,dodge_number,hit_number,rate_number,critical_number,critical_damage_number,damage_reduce_number,damage_return_number,move_number,shield_number,arp_number,trigger_creation_id,trigger_creation_delay,is_form_play,buff_animation,buff_description,available_gun_type,available_gun_type2,def_number,defbreak_number,maxdef_number,cdr_number,forced_skill,fix_damage,night_view_percent,range_number,watch_id,orb_effect,hurt_id,hurt_cd,forced_debuff,parameter_value,buff_sp_attributes,match_hurt_type
720904,火力百分比上升,护盾大于生命,273,1,101,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
720905,火力百分比上升,生命,274,1,101,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
720906,火力百分比上升,生命,275,1,101,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
720907,浑身火力,,276,1,101,1,30,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
720908,增援火力,,276,1,101,1,150,0,0,1,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721001,自身射速加成数值,,104,999,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721002,射速百分比上升,护盾提供,271,1,104,1,*101,0,0,1,0,0,0,0,*201,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721003,射速百分比上升,亡语,272,999,104,1,*101,0,0,1,0,0,0,0,*201,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721004,射速百分比上升,护盾大于生命,273,1,104,1,*101,0,0,1,0,0,0,0,*201,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721005,射速加法,至上限,487,1,804,1,99999,0,0,1,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721006,增援射速,,273,1,104,1,150,0,0,1,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721101,自身移速加成数值,,105,999,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721201,暴击率加法,1%死亡人数,107,999,806,1,99999,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721202,暴击率加法,1%死亡临时,108,999,806,1,*101,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721301,爆伤加法,2%死亡人数,113,999,812,1,99999,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721302,爆伤加法,暴击率溢出,114,999,812,1,45,0,0,1,0,0,0,0,0,0,*201,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721303,爆伤加法,1%死亡临时,115,999,812,1,*101,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721304,爆伤加法,1%死亡临时,116,999,812,1,*101,0,0,1,0,0,0,0,0,0,*201,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721401,敌方死亡_触发1,,871,999,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721402,敌方死亡_触发2,,872,999,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721403,敌方死亡_触发3,,873,999,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721404,敌方死亡_触发4,,874,999,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721405,临时1,,875,999,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721406,临时2,,876,999,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721407,特殊,,877,999,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721408,特殊,,878,999,400,1,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721409,暴击率成长,,879,999,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721410,投掷暴击,,880,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721411,投掷暴击,huoliUP,880,1,101,1,90,0,0,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721412,投掷触发,,881,99,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721413,强化触发,,882,99,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721501,我方增援死亡1,,368,999,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721502,我方增援死亡2,,369,999,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721503,我方增援死亡3,,370,999,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721504,我方增援死亡4,,371,999,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721601,我方增援数值,生命,373,95,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721602,我方增援数值,伤害,374,170,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721603,我方增援数值,射速,375,170,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721604,终语开关,,376,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721605,军团开关,,377,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721606,成长开关,,378,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721607,成长开关,,379,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721608,火力上升,火力上升,380,999,101,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,201,0,1,YellowFlash,PowBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721609,护盾叠加测试,护盾叠加,381,999,109,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,*202,0,220,0,0,BlueFlash,ShieldText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721610,火力上升,火力上升,382,5,101,1,99999,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,201,0,1,YellowFlash,PowBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721611,护盾叠加测试,护盾叠加,383,1,109,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,*202,0,220,0,0,BlueFlash,ShieldText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721612,火力上升,,384,999,101,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,201,0,1,YellowFlash,PowBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721613,射速上升,,385,999,104,1,*101,0,0,1,0,0,0,0,*202,0,0,0,0,0,0,0,204,0,1,YellowFlash,RateBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721614,RF,,386,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721615,HG,,387,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721616,SMG,,388,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721617,火力下降,,389,1,201,1,99999,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721618,射速下降,,390,1,204,1,99999,0,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721619,火力,,391,1,101,1,150,0,0,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721620,射速,,392,1,104,1,150,0,0,1,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721621,射速下降,,743,1,204,1,99999,0,0,1,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721622,移速下降,移速下降,742,1,205,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721901,敌方有负面_火力,,911,1,400,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721902,敌方有负面_射速,,912,1,400,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721903,敌方有负面_移速,,913,1,400,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721904,负面增伤,,914,999,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721905,普攻减移速触发,,911,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
721906,移速下降,,685,5,205,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722101,免死_触发,,912,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,913401,0,0,0,0,0,0,0,0,,,
722301,燃烧范围数值,,311,4,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722302,燃烧易伤开关,,312,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722303,燃烧易伤_N级,20%,313,1,110,1,99999,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722304,燃烧弹存在,,314,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722305,燃烧弹时间,,315,6,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722306,击退敌方2,,316,1,400,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,913402,0,0,0,0,0,0,0,0,,,
722307,击退敌方3,,317,1,400,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,913403,0,0,0,0,0,0,0,0,,,
722308,击退2触发,概率15,318,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722309,跳火易伤触发,,319,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722310,燃烧易伤3%,8层上限,320,8,110,1,99999,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722311,跳火减速触发,,321,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722312,移速下降,移速下降5%,322,10,205,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722313,投掷范围击退触发,,323,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722314,击退2触发,概率35,324,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722315,火常驻减速触发,,325,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722316,移速下降,移速下降40%,326,1,205,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722317,燃烧易伤开关SR,,327,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722318,燃烧易伤_SR,50%,328,1,110,1,99999,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722319,首烧开关,,329,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722320,首烧触发,,330,999,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,913404,0,0,0,0,0,0,0,0,,,
722321,燃烧易伤_SR,100%,331,1,110,1,90,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722322,移速下降,90%,332,1,205,1,90,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722323,跳火易伤触发ssr,,333,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722324,燃烧易伤15%,无上限,334,999,110,1,99999,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722325,燃烧触发间隔,,335,1,400,1,*102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722326,燃烧触发间隔减半,,336,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722327,ssr移速下降,90%,337,1,205,1,90,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722328,燃烧表现,,338,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,590403,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722401,电子15固伤,,340,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722402,电子25已损,,341,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722403,电子3%最大生命,,342,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722404,普攻充能,1层-1,343,3,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722405,骇入火触发,,344,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722406,火力下降,火力下降,345,1,201,1,99999,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,205,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722407,骇入射触发,,346,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722408,射速下降,射速下降,347,1,204,1,99999,0,0,1,0,0,0,0,50,0,0,0,0,0,0,0,208,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722409,骇入移触发,,348,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722410,移速下降,移速下降,349,1,205,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722411,额外骇入,,350,999,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722412,骇入火触发,,351,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722413,火力下降,火力下降,352,4,201,1,99999,0,0,1,0,80,0,0,0,0,0,0,0,0,0,0,205,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722414,骇入射触发,,353,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722415,射速下降,射速下降,354,4,204,1,99999,0,0,1,0,0,0,0,80,0,0,0,0,0,0,0,208,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722416,电子7%最大生命,,355,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722417,特殊触发,,356,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,913407,0,0,0,0,0,0,0,0,,,
722418,首骇触发,,357,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722419,首骇添加,,358,999,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,913405,0,0,0,0,0,0,0,0,,,
722420,火力下降,火力下降,359,1,201,1,150,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,205,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722421,移速下降,移速下降,360,1,205,1,150,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,208,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722422,骇入范围,,361,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722423,普攻骇入1,已触发,362,10,400,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722424,骇入存活,,363,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722425,骇入存活_技能,,364,999,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,913406,0,0,0,0,0,0,0,0,,,
722426,自动骇入,,365,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
722427,骇入斩杀,,366,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
730001,敌方死亡计数,,502,999,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
730002,选择界面结束,,503,1,500,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
730003,敌方召唤触发,,504,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
730004,敌方存在,,505,1,500,1,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
730005,敌方已召唤,,506,1,500,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
730006,关卡计数,,507,999,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
730007,无尽计数,,508,999,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740101,技能触发,,381,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740102,cd触发,,381,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740601,蜘蛛毒素,移速下降,325,1,805,1,150,0,0,1,0,0,0,0,0,0,0,0,0,-20,0,0,5728,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740602,蜘蛛伤害段数,,336,5,500,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740603,蜘蛛伤害段数_触发,,337,1,500,1,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,582105,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740604,蜘蛛节奏控制2,,338,1,500,1,210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740701,射速下降,射速下降,380,1,204,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,582202,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740702,护甲下降,护甲下降,380,1,208,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,582203,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740703,闪避下降,闪避下降,380,1,202,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740801,NXS攻击标记,,401,1,500,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740802,NXS攻击触发,,402,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740803,NXS_SP触发,,403,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740804,NXS召唤屏蔽,,404,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740805,NXS飞刀存在,,405,1,500,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740806,NXS近战模式,,406,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740807,飞刀自杀,,407,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740808,飞刀技能触发器,,408,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740809,飞刀亡语,,409,7,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740810,闪避下降,,410,99,202,1,600,0,0,1,0,0,90,0,0,0,0,0,0,0,0,0,205,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740811,射速下降,射速下降,411,7,204,1,99999,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,208,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
740812,7刀标记,,470,7,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
