id,type,arg,code,item_name,introduction,rank,sort,initial_num,daily_limit,upper_limit,consume_type,item_access,detail_introduction,is_hide_info
100092,4,100092,Nova_medal,item-10100092,item-20100092,1,0,,,0,0,,item-30100092,0
100093,4,100093,Platinum_medal,item-10100093,item-20100093,1,0,,,0,0,,item-30100093,0
100094,9,100094,conch_horn,item-10100094,item-20100094,1,0,,90,0,0,,item-30100094,0
100095,4,100095,Nova_medal_black,item-10100095,item-20100095,1,0,,,0,0,,item-30100095,0
100096,4,100096,Platinum_medal_black,item-10100096,item-20100096,1,0,,,0,0,,item-30100096,0
100097,9,100097,Star_sign,item-10100097,item-20100097,1,0,,60,0,0,,item-30100097,0
100098,4,100098,Nova_medal,item-10100098,item-20100098,1,0,,,0,0,,item-30100098,0
100099,4,100099,Platinum_medal,item-10100099,item-20100099,1,0,,,0,0,,item-30100099,0
100100,9,100100,Life_coin,item-10100100,item-20100100,1,0,,60,0,0,,item-30100100,0
100101,9,100101,Bumdle_2021PoincareRecurrence,item-10100101,item-20100101,1,0,,60,0,0,,item-30100101,0
100102,4,100102,Nova_medal_black,item-10100102,item-20100102,1,0,,,0,0,,item-30100102,0
100103,4,100103,Platinum_medal_black,item-10100103,item-20100103,1,0,,,0,0,,item-30100103,0
100104,4,100104,core_mask_2021PoincareRecurrence,item-10100104,item-20100104,1,0,,,0,0,,item-30100104,0
100105,4,100105,Nova_medal,item-10100105,item-20100105,1,0,,,0,0,,item-30100105,0
100106,4,100106,Platinum_medal,item-10100106,item-20100106,1,0,,,0,0,,item-30100106,0
100107,4,100107,Bumdle_2021Enjoy,item-10100107,item-20100107,1,0,,,0,0,,item-30100107,0
100108,9,100108,Hallowmas_Ghost,item-10100108,item-20100108,1,0,,120,0,0,,item-30100108,0
100109,4,100109,Nova_medal,item-10100109,item-20100109,1,0,,,0,0,,item-30100109,0
100110,4,100110,Platinum_medal,item-10100110,item-20100110,1,0,,,0,0,,item-30100110,0
100111,9,100111,Fantasy_Butterfly,item-10100111,item-20100111,1,0,,120,0,0,,item-30100111,0
100112,4,100112,Nova_medal_black,item-10100112,item-20100112,1,0,,,0,0,,item-30100112,0
100113,4,100113,Platinum_medal_black,item-10100113,item-20100113,1,0,,,0,0,,item-30100113,0
100114,9,100114,white_knight_armor,item-10100114,item-20100114,1,0,,80,0,0,,item-30100114,0
100115,4,100115,Nova_medal,item-10100115,item-20100115,1,0,,,0,0,,item-30100115,0
100116,4,100116,Platinum_medal,item-10100116,item-20100116,1,0,,,0,0,,item-30100116,0
100117,9,100117,Xmas_Star,item-10100117,item-20100117,1,0,,120,0,0,,item-30100117,0
100118,4,100118,Nova_medal_black,item-10100118,item-20100118,1,0,,,0,0,,item-30100118,0
100119,4,100119,Platinum_medal_black,item-10100119,item-20100119,1,0,,,0,0,,item-30100119,0
100120,1,100120,FixedPoint_ItemA,item-10100120,item-20100120,1,0,,,0,0,,item-30100120,0
100121,1,100121,FixedPoint_ItemB,item-10100121,item-20100121,1,0,,,0,0,,item-30100121,0
100122,1,100122,FixedPoint_ItemA,item-10100122,item-20100122,1,0,,,0,0,,item-30100122,0
100123,9,100123,Christmas_Coin,item-10100123,item-20100123,1,0,,80,0,0,,item-30100123,0
100124,4,100124,Nova_medal,item-10100124,item-20100124,1,0,,,0,0,,item-30100124,0
100125,4,100125,Platinum_medal,item-10100125,item-20100125,1,0,,,0,0,,item-30100125,0
100126,9,100126,Bumdle_2022FixedPoint,item-10100126,item-20100126,1,0,,60,0,0,,item-30100126,0
100127,4,100127,Nova_medal_black,item-10100127,item-20100127,1,0,,,0,0,,item-30100127,0
100128,4,100128,Platinum_medal_black,item-10100128,item-20100128,1,0,,,0,0,,item-30100128,0
100129,4,100129,core_mask_2022FixedPoint,item-10100129,item-20100129,1,0,,,0,0,,item-30100129,0
100130,4,100130,core_mask2_2022FixedPoint,item-10100130,item-20100130,1,0,,,0,0,,item-30100130,0
100131,4,100131,Nova_medal_baiqing,item-10100131,item-20100131,1,0,,,0,0,,item-30100131,0
100132,4,100132,Platinum_medal_baiqing,item-10100132,item-20100132,1,0,,,0,0,,item-30100132,0
100133,9,100133,orange_coin,item-10100133,item-20100133,1,0,,120,0,0,,item-30100133,0
100134,4,100134,Nova_medal,item-10100134,item-20100134,1,0,,,0,0,,item-30100134,0
100135,4,100135,Platinum_medal,item-10100135,item-20100135,1,0,,,0,0,,item-30100135,0
100136,9,100136,Roasted_Cocoa,item-10100136,item-20100136,1,0,,60,0,0,,item-30100136,0
100137,4,100137,Platinum_medal,item-10100137,item-20100137,1,0,,,0,0,,item-30100137,0
100138,4,100138,core_mask_6year,item-10100138,item-20100138,1,0,,,0,0,,item-30100138,0
100139,4,100139,Bumdle_20226year,item-10100139,item-20100139,1,0,,,0,0,,item-30100139,0
100140,4,100140,Bumdle_6year,item-10100140,item-20100140,1,0,,,0,0,,item-30100140,0
100141,4,100141,Nova_medal,item-10100141,item-20100141,1,0,,,0,0,,item-30100141,0
100142,4,100142,Platinum_medal,item-10100142,item-20100142,1,0,,,0,0,,item-30100142,0
100143,9,100143,conch_horn,item-10100143,item-20100143,1,0,,120,0,0,,item-30100143,0
100144,4,100144,Nova_medal_black,item-10100144,item-20100144,1,0,,,0,0,,item-30100144,0
100145,4,100145,Platinum_medal_black,item-10100145,item-20100145,1,0,,,0,0,,item-30100145,0
100146,9,100146,Star_sign,item-10100146,item-20100146,1,0,,120,0,0,,item-30100146,0
100147,4,100147,Platinum_medal,item-10100147,item-20100147,1,0,,,0,0,,item-30100147,0
100148,9,100148,Handcuffs,item-10100148,item-20100148,1,0,,60,0,0,,item-30100148,0
100151,4,100151,golyatplg_d,item-10100151,item-20100151,1,-52,,,0,0,2,item-30100151,0
100152,9,100152,Bumdle_2022LongitudinalStrain,item-10100152,item-20100152,1,0,,60,0,0,,item-30100152,0
100153,4,100153,Nova_medal,item-10100153,item-20100153,1,0,,,0,0,,item-30100153,0
100154,4,100154,Platinum_medal,item-10100154,item-20100154,1,0,,,0,0,,item-30100154,0
100155,4,100155,core_mask_2022LongitudinalStrain,item-10100155,item-20100155,1,0,,,0,0,,item-30100155,0
100156,4,100156,core_mask2_2022LongitudinalStrain,item-10100156,item-20100156,1,0,,,0,0,,item-30100156,0
100157,4,100157,Nova_medal_black,item-10100157,item-20100157,1,0,,,0,0,,item-30100157,0
100158,4,100158,Platinum_medal_black,item-10100158,item-20100158,1,0,,,0,0,,item-30100158,0
100159,4,100159,Bumdle_October,item-10100159,item-20100159,1,0,,,0,0,,item-30100159,0
100160,9,100160,Fantasy_Butterfly,item-10100160,item-20100160,1,0,,120,0,0,,item-30100160,0
100161,4,100161,Nova_medal_black,item-10100161,item-20100161,1,0,,,0,0,,item-30100161,0
100162,4,100162,Platinum_medal_black,item-10100162,item-20100162,1,0,,,0,0,,item-30100162,0
100163,9,100163,Scar2022,item-10100163,item-20100163,1,0,,60,0,0,,item-30100163,0
100164,4,100164,Nova_medal,item-10100164,item-20100164,1,0,,,0,0,,item-30100164,0
100165,4,100165,Platinum_medal,item-10100165,item-20100165,1,0,,,0,0,,item-30100165,0
100166,9,100166,Christmas_Coin,item-10100166,item-20100166,1,0,,80,0,0,,item-30100166,0
100167,4,100167,Nova_medal_black,item-10100167,item-20100167,1,0,,,0,0,,item-30100167,0
100168,4,100168,Platinum_medal_black,item-10100168,item-20100168,1,0,,,0,0,,item-30100168,0
100169,9,100169,Fix_Coin,item-10100169,item-20100169,1,0,,60,0,0,,item-30100169,0
100170,4,100170,Nova_medal,item-10100170,item-20100170,1,0,,,0,0,,item-30100170,0
100171,4,100171,Platinum_medal,item-10100171,item-20100171,1,0,,,0,0,,item-30100171,0
100172,1,100172,Rouge_Raid,item-10100172,item-20100172,1,-1,,,0,0,,item-30100172,0
100173,1,100173,Rouge_Focus,item-10100173,item-20100173,1,-1,,,0,0,,item-30100173,0
100174,1,100174,Rouge_Strengthen,item-10100174,item-20100174,1,-1,,,0,0,,item-30100174,0
100175,9,100175,Koutarou_Coin,item-10100175,item-20100175,1,0,,60,0,0,,item-30100175,0
100176,4,100176,Platinum_medal_black,item-10100176,item-20100176,1,0,,,0,0,,item-30100176,0
100177,4,100177,Nova_medal,item-10100177,item-20100177,1,0,,,0,0,,item-30100177,0
100178,4,100178,Platinum_medal,item-10100178,item-20100178,1,0,,,0,0,,item-30100178,0
100179,9,100179,Roasted_Cocoa,item-10100179,item-20100179,1,0,,60,0,0,,item-30100179,0
100180,9,100180,Bumdle_2023SlowShock,item-10100180,item-20100180,1,0,,60,0,0,,item-30100180,0
100181,4,100181,Nova_medal,item-10100181,item-20100181,1,0,,,0,0,,item-30100181,0
100182,4,100182,Platinum_medal,item-10100182,item-20100182,1,0,,,0,0,,item-30100182,0
100183,4,100183,coremask_2023SlowShock,item-10100183,item-20100183,1,0,,,0,0,,item-30100183,0
100184,4,100184,coremask2_2023SlowShock,item-10100184,item-20100184,1,0,,,0,0,,item-30100184,0
100185,4,100185,Platinum_medal_black,item-10100185,item-20100185,1,0,,,0,0,,item-30100185,0
100186,4,100186,core_mask_7year,item-10100186,item-20100186,1,0,,,0,0,,item-30100186,0
100187,4,100187,Bumdle_20237year,item-10100187,item-20100187,1,0,,,0,0,,item-30100187,0
100188,4,100188,Bumdle_7year,item-10100188,item-20100188,1,0,,,0,0,,item-30100188,0
100189,4,100189,Platinum_medal,item-10100189,item-20100189,1,0,,,0,0,,item-30100189,0
100190,9,100190,Handcuffs,item-10100190,item-20100190,1,0,,120,0,0,,item-30100190,0
100191,4,100191,Nova_medal_black,item-10100191,item-20100191,1,0,,,0,0,,item-30100191,0
100192,4,100192,Platinum_medal_black,item-10100192,item-20100192,1,0,,,0,0,,item-30100192,0
100193,9,100193,Mind_Coin,item-10100193,item-20100193,1,0,,60,0,0,,item-30100193,0
100194,4,100194,Nova_medal,item-10100194,item-20100194,1,0,,,0,0,,item-30100194,0
100195,4,100195,Platinum_medal,item-10100195,item-20100195,1,0,,,0,0,,item-30100195,0
100196,9,100196,Loading_Coin,item-10100196,item-20100196,1,0,,60,0,0,,item-30100196,0
100197,4,100197,Nova_medal_black,item-10100197,item-20100197,1,0,,,0,0,,item-30100197,0
100198,4,100198,Platinum_medal_black,item-10100198,item-20100198,1,0,,,0,0,,item-30100198,0
100199,4,100199,Bumdle_October2,item-10100199,item-20100199,1,0,,,0,0,,item-30100199,0
100200,4,100200,Bumdle_October2,item-10100200,item-20100200,1,0,,,0,0,,item-30100200,0
100201,9,100201,Christmas_Coin,item-10100201,item-20100201,1,0,,80,0,0,,item-30100201,0
100202,4,100202,Nova_medal_black,item-10100202,item-20100202,1,0,,,0,0,,item-30100202,0
100203,4,100203,Platinum_medal_black,item-10100203,item-20100203,1,0,,,0,0,,item-30100203,0
100204,9,100204,Coin_SAC2045,item-10100204,item-20100204,1,0,,60,0,0,,item-30100204,0
100205,4,100205,Nova_medal_black,item-10100205,item-20100205,1,0,,,0,0,,item-30100205,0
100206,4,100206,Platinum_medal_black,item-10100206,item-20100206,1,0,,,0,0,,item-30100206,0
100207,9,100207,Scar2022,item-10100207,item-20100207,1,0,,60,0,0,,item-30100207,0
100208,4,100208,Nova_medal,item-10100208,item-20100208,1,0,,,0,0,,item-30100208,0
100209,4,100209,Platinum_medal,item-10100209,item-20100209,1,0,,,0,0,,item-30100209,0
100210,4,100210,core_mask_springfestival,item-10100210,item-20100210,1,0,,,0,0,,item-30100210,0
100211,4,100211,Bumdle_2024springfestival,item-10100211,item-20100211,1,0,,,0,0,,item-30100211,0
110001,4,110001,PT,item-10110001,item-20110001,1,0,,,0,0,,item-30110001,0
110002,4,110002,PT,item-10110002,item-20110002,1,0,,,0,0,,item-30110002,0
110003,4,110003,PT,item-10110003,item-20110003,1,0,,,0,0,,item-30110003,0
110004,4,110004,PT,item-10110004,item-20110004,1,0,,,0,0,,item-30110004,0
110005,4,110005,PT,item-10110005,item-20110005,1,0,,,0,0,,item-30110005,0
110006,4,110006,PT,item-10110006,item-20110006,1,0,,,0,0,,item-30110006,0
110007,4,110007,PT,item-10110007,item-20110007,1,0,,,0,0,,item-30110007,0
110008,4,110008,PT,item-10110008,item-20110008,1,0,,,0,0,,item-30110008,0
110009,4,110009,PT,item-10110009,item-20110009,1,0,,,0,0,,item-30110009,0
110010,4,110010,PT,item-10110010,item-20110010,1,0,,,0,0,,item-30110010,0
110011,4,110011,PT,item-10110011,item-20110011,1,0,,,0,0,,item-30110011,0
110012,4,110012,PT,item-10110012,item-20110012,1,0,,,0,0,,item-30110012,0
110013,4,110013,PT,item-10110013,item-20110013,1,0,,,0,0,,item-30110013,0
110014,4,110014,PT,item-10110014,item-20110014,1,0,,,0,0,,item-30110014,0
110015,4,110015,PT,item-10110015,item-20110015,1,0,,,0,0,,item-30110015,0
110016,4,110016,PT,item-10110016,item-20110016,1,0,,,0,0,,item-30110016,0
110017,4,110017,PT,item-10110017,item-20110017,1,0,,,0,0,,item-30110017,0
110018,4,110018,PT,item-10110018,item-20110018,1,0,,,0,0,,item-30110018,0
110019,4,110019,PT,item-10110019,item-20110019,1,0,,,0,0,,item-30110019,0
110020,4,110020,PT,item-10110020,item-20110020,1,0,,,0,0,,item-30110020,0
110021,4,110021,PT,item-10110021,item-20110021,1,0,,,0,0,,item-30110021,0
110022,4,110022,PT,item-10110022,item-20110022,1,0,,,0,0,,item-30110022,0
110023,4,110023,PT,item-10110023,item-20110023,1,0,,,0,0,,item-30110023,0
110024,4,110024,PT,item-10110024,item-20110024,1,0,,,0,0,,item-30110024,0
110025,4,110025,PT,item-10110025,item-20110025,1,0,,,0,0,,item-30110025,0
110026,4,110025,PT,item-10110026,item-20110026,1,0,,,0,0,,item-30110026,0
110027,4,110027,PT,item-10110027,item-20110027,1,0,,,0,0,,item-30110027,0
110028,4,110028,PT,item-10110028,item-20110028,1,0,,,0,0,,item-30110028,0
110029,4,110029,PT,item-10110029,item-20110029,1,0,,,0,0,,item-30110029,0
110030,4,110030,PT,item-10110030,item-20110030,1,0,,,0,0,,item-30110030,0
110031,4,110031,PT,item-10110031,item-20110031,1,0,,,0,0,,item-30110031,0
110032,4,110032,PT,item-10110032,item-20110032,1,0,,,0,0,,item-30110032,0
110033,4,110033,PT,item-10110033,item-20110033,1,0,,,0,0,,item-30110033,0
110034,4,110034,PT,item-10110034,item-20110034,1,0,,,0,0,,item-30110034,0
110035,4,110035,PT,item-10110035,item-20110035,1,0,,,0,0,,item-30110035,0
110036,4,110036,PT,item-10110036,item-20110036,1,0,,,0,0,,item-30110036,0
110037,4,110037,PT,item-10110037,item-20110037,1,0,,,0,0,,item-30110037,0
110038,4,110038,PT,item-10110038,item-20110038,1,0,,,0,0,,item-30110038,0
110039,4,110039,EventPT,item-10110039,item-20110039,1,0,,,0,0,,item-30110039,0
110040,4,110040,PT,item-10110040,item-20110040,1,0,,,0,0,,item-30110040,0
110041,4,110041,EventPT,item-10110041,item-20110041,1,0,,,0,0,,item-30110041,0
110042,4,110042,PT,item-10110042,item-20110042,1,0,,,0,0,,item-30110042,0
110043,4,110043,EventPT2,item-10110043,item-20110043,1,0,,,0,0,,item-30110043,0
110044,4,110044,EventPT2,item-10110044,item-20110044,1,0,,,0,0,,item-30110044,0
110045,4,110045,PT,item-10110045,item-20110045,1,0,,,0,0,,item-30110045,0
110046,4,110046,EventPT3,item-10110046,item-20110046,1,0,,,0,0,,item-30110046,0
110047,4,110047,PT,item-10110047,item-20110047,1,0,,,0,0,,item-30110047,0
110048,4,110048,PT,item-10110048,item-20110048,1,0,,,0,0,,item-30110048,0
110049,4,110049,PT,item-10110049,item-20110049,1,0,,,0,0,,item-30110049,0
110050,4,110050,EventPT4,item-10110050,item-20110050,1,0,,,0,0,,item-30110050,0
110051,4,110051,PT,item-10110051,item-20110051,1,0,,,0,0,,item-30110051,0
110052,4,110052,PT,item-10110052,item-20110052,1,0,,,0,0,,item-30110052,0
110053,4,110053,EventPT5,item-10110053,item-20110053,1,0,,,0,0,,item-30110053,0
110054,4,110054,EventPT5,item-10110054,item-20110054,1,0,,,0,0,,item-30110054,0
110055,4,110055,PT,item-10110055,item-20110055,1,0,,,0,0,,item-30110055,0
110056,4,110056,PT,item-10110056,item-20110056,1,0,,,0,0,,item-30110056,0
110057,4,110057,PT,item-10110057,item-20110057,1,0,,,0,0,,item-30110057,0
110058,4,110058,PT,item-10110058,item-20110058,1,0,,,0,0,,item-30110058,0
110059,4,110059,PT,item-10110059,item-20110059,1,0,,,0,0,,item-30110059,0
110060,4,110060,PT,item-10110060,item-20110060,1,0,,,0,0,,item-30110060,0
110061,4,110061,EventPT6,item-10110061,item-20110061,1,0,,,0,0,,item-30110061,0
110062,4,110062,PT,item-10110062,item-20110062,1,0,,,0,0,,item-30110062,0
110063,4,110063,PT,item-10110063,item-20110063,1,0,,,0,0,,item-30110063,0
110064,4,110064,EventPT7,item-10110064,item-20110064,1,0,,,0,0,,item-30110064,0
110065,4,110065,PT,item-10110065,item-20110065,1,0,,,0,0,,item-30110065,0
110066,4,110066,EventPT8,item-10110066,item-20110066,1,0,,,0,0,,item-30110066,0
110067,4,110067,PT,item-10110067,item-20110067,1,0,,,0,0,,item-30110067,0
110068,4,110068,PT,item-10110068,item-20110068,1,0,,,0,0,,item-30110068,0
110069,4,110069,PT,item-10110069,item-20110069,1,0,,,0,0,,item-30110069,0
120001,10,1,bondage_lines_icon,item-10120001,item-20120001,1,0,,,0,0,,item-30120001,0
120002,10,2,bondage_lines_icon,item-10120002,item-20120002,1,0,,,0,0,,item-30120002,0
120003,10,3,bondage_lines_icon,item-10120003,item-20120003,1,0,,,0,0,,item-30120003,0
120004,10,4,bondage_lines_icon,item-10120004,item-20120004,1,0,,,0,0,,item-30120004,0
120005,10,5,bondage_lines_icon,item-10120005,item-20120005,1,0,,,0,0,,item-30120005,0
120006,10,6,bondage_lines_icon,item-10120006,item-20120006,1,0,,,0,0,,item-30120006,0
121001,1,1,FlightChessMap3_small,item-10121001,item-20121001,1,0,,,0,0,,item-30121001,0
121002,1,1,FlightChessMap5_small,item-10121002,item-20121002,1,0,,,0,0,,item-30121002,0
121003,1,1,FlightChessMap6_small,item-10121003,item-20121003,1,0,,,0,0,,item-30121003,0
130001,12,130001,Y_Z_zhihuiguan,item-10130001,item-20130001,1,0,,,0,0,,item-30130001,0
130002,12,130002,Y_Z_zhihuiguan_19summer,item-10130002,item-20130002,1,0,,,0,0,,item-30130002,0
130003,12,130003,Y_Z_zhihuiguan_yukata,item-10130003,item-20130003,1,0,,,0,0,,item-30130003,0
130004,12,130004,Y_Z_zhihuiguan_zoom,item-10130004,item-20130004,1,0,,,0,0,,item-30130004,0
130005,12,130005,Y_Z_zhihuiguan_Christmas,item-10130005,item-20130005,1,0,,,0,0,,item-30130005,0
130006,12,130006,Y_Z_zhihuiguan_SpringFestival,item-10130006,item-20130006,1,0,,,0,0,,item-30130006,0
130007,12,130007,Y_Z_zhihuiguan_Nightgown,item-10130007,item-20130007,1,0,,,0,0,,item-30130007,0
130008,12,130008,Y_Z_zhihuiguan_Armor,item-10130008,item-20130008,1,0,,,0,0,,item-30130008,0
130009,12,130009,Y_Z_zhihuiguan_Sakura,item-10130009,item-20130009,1,0,,,0,0,,item-30130009,0
130010,12,130010,Y_Z_zhihuiguan_Agent,item-10130010,item-20130010,1,0,,,0,0,,item-30130010,0
130011,12,130011,Y_Z_zhihuiguan_tantei,item-10130011,item-20130011,1,0,,,0,0,,item-30130011,0
130012,12,130012,Y_Z_zhihuiguan_Beast,item-10130012,item-20130012,1,0,,,0,0,,item-30130012,0
130013,12,130013,Y_Z_zhihuiguan_Meaning,item-10130013,item-20130013,1,0,,,0,0,,item-30130013,0
130014,12,130014,Y_Z_zhihuiguan_Five,item-10130014,item-20130014,1,0,,,0,0,,item-30130014,0
130015,12,130015,Y_Z_zhihuiguan_Chessman,item-10130015,item-20130015,1,0,,,0,0,,item-30130015,0
130016,12,130016,Y_Z_zhihuiguan_OL,item-10130016,item-20130016,1,0,,,0,0,,item-30130016,0
130017,12,130017,Y_Z_zhihuiguan_Charm,item-10130017,item-20130017,1,0,,,0,0,,item-30130017,0
130018,12,130018,Y_Z_zhihuiguan_Athlete,item-10130018,item-20130018,1,0,,,0,0,,item-30130018,0
130019,12,130019,Y_Z_zhihuiguan_Hagunsei,item-10130019,item-20130019,1,0,,,0,0,,item-30130019,0
130020,12,130020,Y_Z_zhihuiguan_Cannon,item-10130020,item-20130020,1,0,,,0,0,,item-30130020,0
130021,12,130021,Y_Z_zhihuiguan_zidan,item-10130021,item-20130021,1,0,,,0,0,,item-30130021,0
130022,12,130022,Y_Z_zhihuiguan_Dancer,item-10130022,item-20130022,1,0,,,0,0,,item-30130022,0
130023,12,130023,Y_Z_zhihuiguan_Restaurant,item-10130023,item-20130023,1,0,,,0,0,,item-30130023,0
130024,12,130024,Y_Z_zhihuiguan_baozhu,item-10130024,item-20130024,1,0,,,0,0,,item-30130024,0
133007,13,7,TankM1_1001_icon,item-10133007,item-20133007,5,0,,,0,0,,item-30133007,0
133008,13,8,MG_Single_1001_icon,item-10133008,item-20133008,5,0,,,0,0,,item-30133008,0
133009,13,9,RF_AntiTank_1001_icon,item-10133009,item-20133009,5,0,,,0,0,,item-30133009,0
133011,13,10,MG_Multi_Barrel_1001_icon,item-10133011,item-20133011,5,0,,,0,0,,item-30133011,0
133012,13,11,Searchlight_1001_icon,item-10133012,item-20133012,5,0,,,0,0,,item-30133012,0
133013,13,12,Flame_Ejector_1001_icon,item-10133013,item-20133013,5,0,,,0,0,,item-30133013,0
133014,13,13,MG_Cannon_1001_icon,item-10133014,item-20133014,5,0,,,0,0,,item-30133014,0
133015,13,14,GrenadeComponent_1001_icon,item-10133015,item-20133015,5,0,,,0,0,,item-30133015,0
133016,13,15,Laser_Weapon_1001_icon,item-10133016,item-20133016,5,0,,,0,0,,item-30133016,0
133017,13,16,Cannon_1001_icon,item-10133017,item-20133017,5,0,,,0,0,,item-30133017,0
133018,13,17,Flak_Cannon_1001_icon,item-10133018,item-20133018,5,0,,,0,0,,item-30133018,0
133019,13,18,Pulse_Cannon_1001_icon,item-10133019,item-20133019,5,0,,,0,0,,item-30133019,0
133020,13,19,Armor_Cannon_1001_icon,item-10133020,item-20133020,5,0,,,0,0,,item-30133020,0
133021,13,20,Interference_Gun_1001_icon,item-10133021,item-20133021,5,0,,,0,0,,item-30133021,0
133022,13,21,Jammer_1001_icon,item-10133022,item-20133022,5,0,,,0,0,,item-30133022,0
133023,13,22,Signal_Tower_1001_icon,item-10133023,item-20133023,5,0,,,0,0,,item-30133023,0
133024,13,23,Smoke_Emitter_1001_icon,item-10133024,item-20133024,5,0,,,0,0,,item-30133024,0
133025,13,24,Small_Missile_Launcher_1001_icon,item-10133025,item-20133025,5,0,,,0,0,,item-30133025,0
133026,13,25,Medium_Missile_Launcher_1001_icon,item-10133026,item-20133026,5,0,,,0,0,,item-30133026,0
133027,13,26,Electromagnetic_Artillery_1001_icon,item-10133027,item-20133027,5,0,,,0,0,,item-30133027,0
133028,13,27,Protective_Generator_1001_icon,item-10133028,item-20133028,5,0,,,0,0,,item-30133028,0
133029,13,28,Rotating_Turret_1001_icon,item-10133029,item-20133029,5,0,,,0,0,,item-30133029,0
133030,13,29,UAV_Compartment_1001_icon,item-10133030,item-20133030,5,0,,,0,0,,item-30133030,0
133031,13,30,TankM1_1002_icon,item-10133031,item-20133031,5,0,,,0,0,,item-30133031,0
133032,13,31,MG_Single_1002_icon,item-10133032,item-20133032,5,0,,,0,0,,item-30133032,0
133033,13,32,RF_AntiTank_1002_icon,item-10133033,item-20133033,5,0,,,0,0,,item-30133033,0
133035,13,33,MG_Multi_Barrel_1002_icon,item-10133035,item-20133035,5,0,,,0,0,,item-30133035,0
133036,13,34,Searchlight_1002_icon,item-10133036,item-20133036,5,0,,,0,0,,item-30133036,0
133037,13,35,Flame_Ejector_1002_icon,item-10133037,item-20133037,5,0,,,0,0,,item-30133037,0
133038,13,36,MG_Cannon_1002_icon,item-10133038,item-20133038,5,0,,,0,0,,item-30133038,0
133039,13,37,GrenadeComponent_1002_icon,item-10133039,item-20133039,5,0,,,0,0,,item-30133039,0
133040,13,38,Laser_Weapon_1002_icon,item-10133040,item-20133040,5,0,,,0,0,,item-30133040,0
133041,13,39,Cannon_1002_icon,item-10133041,item-20133041,5,0,,,0,0,,item-30133041,0
133042,13,40,Flak_Cannon_1002_icon,item-10133042,item-20133042,5,0,,,0,0,,item-30133042,0
133043,13,41,Pulse_Cannon_1002_icon,item-10133043,item-20133043,5,0,,,0,0,,item-30133043,0
133044,13,42,Armor_Cannon_1002_icon,item-10133044,item-20133044,5,0,,,0,0,,item-30133044,0
133045,13,43,Interference_Gun_1002_icon,item-10133045,item-20133045,5,0,,,0,0,,item-30133045,0
133046,13,44,Jammer_1002_icon,item-10133046,item-20133046,5,0,,,0,0,,item-30133046,0
133047,13,45,Signal_Tower_1002_icon,item-10133047,item-20133047,5,0,,,0,0,,item-30133047,0
133048,13,46,Smoke_Emitter_1002_icon,item-10133048,item-20133048,5,0,,,0,0,,item-30133048,0
133049,13,47,Small_Missile_Launcher_1002_icon,item-10133049,item-20133049,5,0,,,0,0,,item-30133049,0
133050,13,48,Medium_Missile_Launcher_1002_icon,item-10133050,item-20133050,5,0,,,0,0,,item-30133050,0
133051,13,49,Electromagnetic_Artillery_1002_icon,item-10133051,item-20133051,5,0,,,0,0,,item-30133051,0
133052,13,50,Protective_Generator_1002_icon,item-10133052,item-20133052,5,0,,,0,0,,item-30133052,0
133053,13,51,Rotating_Turret_1002_icon,item-10133053,item-20133053,5,0,,,0,0,,item-30133053,0
133054,13,52,UAV_Compartment_1002_icon,item-10133054,item-20133054,5,0,,,0,0,,item-30133054,0
133055,13,53,Warjack_1001_icon,item-10133055,item-20133055,5,0,,,0,0,,item-30133055,0
133056,13,54,Warjack_1002_icon,item-10133056,item-20133056,5,0,,,0,0,,item-30133056,0
133057,13,46,LMGCom_1001_icon,item-10133057,item-20133057,5,0,,,0,0,,item-30133057,0
133058,13,47,ElecGun_1001_icon,item-10133058,item-20133058,5,0,,,0,0,,item-30133058,0
133059,13,48,AutoDef_1001_icon,item-10133059,item-20133059,5,0,,,0,0,,item-30133059,0
133060,13,49,LaserSup_1001_icon,item-10133060,item-20133060,5,0,,,0,0,,item-30133060,0
133061,13,50,HMGCom_1001_icon,item-10133061,item-20133061,5,0,,,0,0,,item-30133061,0
133062,13,51,PAR_1001_icon,item-10133062,item-20133062,5,0,,,0,0,,item-30133062,0
133063,13,52,ERA_1001_icon,item-10133063,item-20133063,5,0,,,0,0,,item-30133063,0
133064,13,46,LMGCom_1002_icon,item-10133064,item-20133064,5,0,,,0,0,,item-30133064,0
133065,13,47,ElecGun_1002_icon,item-10133065,item-20133065,5,0,,,0,0,,item-30133065,0
133066,13,48,AutoDef_1002_icon,item-10133066,item-20133066,5,0,,,0,0,,item-30133066,0
133067,13,49,LaserSup_1002_icon,item-10133067,item-20133067,5,0,,,0,0,,item-30133067,0
133068,13,50,HMGCom_1002_icon,item-10133068,item-20133068,5,0,,,0,0,,item-30133068,0
133069,13,51,PAR_1002_icon,item-10133069,item-20133069,5,0,,,0,0,,item-30133069,0
133070,13,52,ERA_1002_icon,item-10133070,item-20133070,5,0,,,0,0,,item-30133070,0
133071,13,49,TankM1_1003_icon,item-10133071,item-20133071,5,0,,,0,0,,item-30133071,0
133072,13,50,TankM1_1004_icon,item-10133072,item-20133072,5,0,,,0,0,,item-30133072,0
133073,13,51,TankM1_1005_icon,item-10133073,item-20133073,5,0,,,0,0,,item-30133073,0
133074,13,52,TankM1_1006_icon,item-10133074,item-20133074,5,0,,,0,0,,item-30133074,0
