id,type,gem_pay,gem,double_gem_pay,double_gem,mp,ammo,mre,part,icon,month_card_type,quota_num,prize_id,classification_id,description,clear_type,clear_parameter
70446,6,300,300,300,300,0,0,0,0,,,1,8532,0,,0,
70447,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
70448,6,680,680,680,680,0,0,0,0,,,1,8533,0,,0,
70449,6,980,980,980,980,0,0,0,0,,,1,8534,0,,0,
70450,6,300,300,300,300,0,0,0,0,,,1,8535,0,,0,
70451,6,680,680,680,680,0,0,0,0,,,1,8536,0,,0,
70452,6,980,980,980,980,0,0,0,0,,,1,8537,0,,0,
70453,6,300,300,300,300,0,0,0,0,,,1,8538,0,,0,
70454,10,800,800,800,800,0,0,0,0,,,1,8539,3005,,0,
70455,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
70456,6,680,680,680,680,0,0,0,0,,,1,8540,0,,0,
70457,6,980,980,980,980,0,0,0,0,,,1,8541,0,,0,
70458,6,300,300,300,300,0,0,0,0,,,1,8542,0,,0,
70459,10,800,800,800,800,0,0,0,0,,,1,8543,3005,,0,
70460,21,500,500,500,500,0,0,0,0,,,3,1976,6003,,0,
70461,21,1160,1160,1160,1160,0,0,0,0,,,2,1977,6003,,0,
70462,21,1880,1880,1880,1880,0,0,0,0,,,1,1978,6003,,0,
70463,6,680,680,680,680,0,0,0,0,,,1,8544,0,,0,
70464,6,980,980,980,980,0,0,0,0,,,1,8545,0,,0,
70465,6,300,300,300,300,0,0,0,0,,,1,8546,0,,0,
70466,10,800,800,800,800,0,0,0,0,,,1,8547,3005,,0,
70467,21,330,330,330,330,0,0,0,0,,,1,1995,6003,,0,
70468,21,920,920,920,920,0,0,0,0,,,1,1996,6003,,0,
70469,21,2380,2380,2380,2380,0,0,0,0,,,1,1990,6003,,0,
70470,21,560,560,560,560,0,0,0,0,,,5,1991,6003,,0,
70471,21,500,500,500,500,0,0,0,0,,,3,1992,6003,,0,
70472,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
70473,6,680,680,680,680,0,0,0,0,,,1,8548,0,,0,
70474,6,980,980,980,980,0,0,0,0,,,1,8549,0,,0,
70475,6,300,300,300,300,0,0,0,0,,,1,8550,0,,0,
70476,10,800,800,800,800,0,0,0,0,,,1,8551,3005,,0,
70477,6,680,680,680,680,0,0,0,0,,,1,8552,0,,0,
70478,6,980,980,980,980,0,0,0,0,,,1,8553,0,,0,
70479,6,300,300,300,300,0,0,0,0,,,1,8554,0,,0,
70480,10,800,800,800,800,0,0,0,0,,,1,8555,3005,,0,
70481,21,440,440,440,440,0,0,0,0,,,5,2233,6003,,0,
70482,21,920,920,920,920,0,0,0,0,,,2,2234,6003,,0,
70483,21,1880,1880,1880,1880,0,0,0,0,,,1,2235,6003,,0,
70484,21,2380,2380,2380,2380,0,0,0,0,,,1,2236,6003,,0,
70485,21,1160,1160,1160,1160,0,0,0,0,,,2,2237,6003,,0,
70486,21,560,560,560,560,0,0,0,0,,,3,2238,6003,,0,
70487,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
70488,6,680,680,680,680,0,0,0,0,,,1,8556,0,,0,
70489,6,980,980,980,980,0,0,0,0,,,1,8557,0,,0,
70490,6,300,300,300,300,0,0,0,0,,,1,8558,0,,0,
70491,10,800,800,800,800,0,0,0,0,,,1,8559,3005,,0,
70492,6,680,680,680,680,0,0,0,0,,,1,8560,0,,0,
70493,6,980,980,980,980,0,0,0,0,,,1,8561,0,,0,
70494,6,300,300,300,300,0,0,0,0,,,1,8562,0,,0,
70495,10,800,800,800,800,0,0,0,0,,,1,8563,3005,,0,
70496,21,440,440,440,440,0,0,0,0,,,2,2361,6003,,0,
70497,21,920,920,920,920,0,0,0,0,,,2,2362,6003,,0,
70498,21,1880,1880,1880,1880,0,0,0,0,,,1,2363,6003,,0,
70499,6,680,680,680,680,0,0,0,0,,,1,8564,0,,0,
70501,21,1040,1040,1040,1040,0,0,0,0,,,1,7492,6003,,0,
70502,21,1040,1040,1040,1040,0,0,0,0,,,1,7493,6003,,0,
70503,21,1040,1040,1040,1040,0,0,0,0,,,1,7494,6003,,0,
70504,21,1040,1040,1040,1040,0,0,0,0,,,1,7495,6003,,0,
70505,21,1040,1040,1040,1040,0,0,0,0,,,1,7496,6003,,0,
70506,21,1040,1040,1040,1040,0,0,0,0,,,1,7497,6003,,0,
70507,21,1040,1040,1040,1040,0,0,0,0,,,1,7498,6003,,0,
70508,6,680,680,680,680,0,0,0,0,,,1,8518,0,,0,
70509,6,980,980,980,980,0,0,0,0,,,1,8519,0,,0,
70510,6,300,300,300,300,0,0,0,0,,,1,8520,0,,0,
70511,6,680,680,680,680,0,0,0,0,,,1,8521,0,,0,
70512,6,980,980,980,980,0,0,0,0,,,1,8522,0,,0,
70513,6,300,300,300,300,0,0,0,0,,,1,8523,0,,0,
70514,24,330,330,330,330,0,0,0,0,,,1,30037,0,,0,
70515,25,310,310,310,310,0,0,0,0,,,1,30051,0,,0,
70516,25,440,440,440,440,0,0,0,0,,,1,30052,0,,0,
70517,25,310,310,310,310,0,0,0,0,,,1,30053,0,,0,
70518,25,310,310,310,310,0,0,0,0,,,1,30054,0,,0,
70519,25,500,500,500,500,0,0,0,0,,,1,30055,0,,0,
70520,25,310,310,310,310,0,0,0,0,,,1,30056,0,,0,
70521,25,1160,1160,1160,1160,0,0,0,0,,,1,30057,0,,0,
70522,10,800,800,800,800,0,0,0,0,,,1,120025,3005,,0,
70523,21,560,560,560,560,0,0,0,0,,,5,7545,6003,,0,
70524,21,560,560,560,560,0,0,0,0,,,5,7546,6003,,0,
70525,21,330,330,330,330,0,0,0,0,,,10,7547,6003,,0,
70526,6,680,680,680,680,0,0,0,0,,,1,8524,0,,0,
70527,6,980,980,980,980,0,0,0,0,,,1,8525,0,,0,
70528,6,300,300,300,300,0,0,0,0,,,1,8526,0,,0,
70529,21,1880,1880,1880,1880,0,0,0,0,,,1,7570,6003,,0,
70530,21,1880,1880,1880,1880,0,0,0,0,,,1,7571,6003,,0,
70531,21,1880,1880,1880,1880,0,0,0,0,,,1,7572,6003,,0,
70532,21,1880,1880,1880,1880,0,0,0,0,,,1,7573,6003,,0,
70533,21,1880,1880,1880,1880,0,0,0,0,,,1,7574,6003,,0,
70534,21,1880,1880,1880,1880,0,0,0,0,,,1,7575,6003,,0,
70535,21,2450,2450,2450,2450,0,0,0,0,,,1,7579,6003,,0,
70536,21,1160,1160,1160,1160,0,0,0,0,,,1,7580,6003,,0,
70537,21,560,560,560,560,0,0,0,0,,,5,7581,6003,,0,
70538,21,560,560,560,560,0,0,0,0,,,5,7582,6003,,0,
70539,21,1160,1160,1160,1160,0,0,0,0,,,2,7583,6003,,0,
70540,21,500,500,500,500,0,0,0,0,,,3,7584,6003,,0,
70541,6,680,680,680,680,0,0,0,0,,,1,8527,0,,0,
70542,6,980,980,980,980,0,0,0,0,,,1,8528,0,,0,
70543,6,300,300,300,300,0,0,0,0,,,1,8529,0,,0,
70544,6,680,680,680,680,0,0,0,0,,,1,8530,0,,0,
70545,6,980,980,980,980,0,0,0,0,,,1,8531,0,,0,
70546,6,300,300,300,300,0,0,0,0,,,1,8532,0,,0,
70547,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
70548,6,680,680,680,680,0,0,0,0,,,1,8533,0,,0,
70549,6,980,980,980,980,0,0,0,0,,,1,8534,0,,0,
70550,6,300,300,300,300,0,0,0,0,,,1,8535,0,,0,
70551,6,680,680,680,680,0,0,0,0,,,1,8536,0,,0,
70552,6,980,980,980,980,0,0,0,0,,,1,8537,0,,0,
70553,6,300,300,300,300,0,0,0,0,,,1,8538,0,,0,
70554,10,800,800,800,800,0,0,0,0,,,1,8539,3005,,0,
70555,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
70556,6,680,680,680,680,0,0,0,0,,,1,8540,0,,0,
70557,6,980,980,980,980,0,0,0,0,,,1,8541,0,,0,
70558,6,300,300,300,300,0,0,0,0,,,1,8542,0,,0,
70559,10,800,800,800,800,0,0,0,0,,,1,8543,3005,,0,
70560,21,500,500,500,500,0,0,0,0,,,3,1976,6003,,0,
70561,21,1160,1160,1160,1160,0,0,0,0,,,2,1977,6003,,0,
70562,21,1880,1880,1880,1880,0,0,0,0,,,1,1978,6003,,0,
70563,6,680,680,680,680,0,0,0,0,,,1,8544,0,,0,
70564,6,980,980,980,980,0,0,0,0,,,1,8545,0,,0,
70565,6,300,300,300,300,0,0,0,0,,,1,8546,0,,0,
70566,10,800,800,800,800,0,0,0,0,,,1,8547,3005,,0,
70567,21,330,330,330,330,0,0,0,0,,,1,1995,6003,,0,
70568,21,920,920,920,920,0,0,0,0,,,1,1996,6003,,0,
70569,21,2380,2380,2380,2380,0,0,0,0,,,1,1990,6003,,0,
70570,21,560,560,560,560,0,0,0,0,,,5,1991,6003,,0,
70571,21,500,500,500,500,0,0,0,0,,,3,1992,6003,,0,
70572,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
70573,6,680,680,680,680,0,0,0,0,,,1,8548,0,,0,
70574,6,980,980,980,980,0,0,0,0,,,1,8549,0,,0,
70575,6,300,300,300,300,0,0,0,0,,,1,8550,0,,0,
70576,10,800,800,800,800,0,0,0,0,,,1,8551,3005,,0,
70577,6,680,680,680,680,0,0,0,0,,,1,8552,0,,0,
70578,6,980,980,980,980,0,0,0,0,,,1,8553,0,,0,
70579,6,300,300,300,300,0,0,0,0,,,1,8554,0,,0,
70580,10,800,800,800,800,0,0,0,0,,,1,8555,3005,,0,
70581,21,440,440,440,440,0,0,0,0,,,5,2233,6003,,0,
70582,21,920,920,920,920,0,0,0,0,,,2,2234,6003,,0,
70583,21,1880,1880,1880,1880,0,0,0,0,,,1,2235,6003,,0,
70584,21,2380,2380,2380,2380,0,0,0,0,,,1,2236,6003,,0,
70585,21,1160,1160,1160,1160,0,0,0,0,,,2,2237,6003,,0,
70586,21,560,560,560,560,0,0,0,0,,,3,2238,6003,,0,
70587,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
70588,6,680,680,680,680,0,0,0,0,,,1,8556,0,,0,
70589,6,980,980,980,980,0,0,0,0,,,1,8557,0,,0,
70590,6,300,300,300,300,0,0,0,0,,,1,8558,0,,0,
70591,10,800,800,800,800,0,0,0,0,,,1,8559,3005,,0,
70592,6,680,680,680,680,0,0,0,0,,,1,8560,0,,0,
70593,6,980,980,980,980,0,0,0,0,,,1,8561,0,,0,
70594,6,300,300,300,300,0,0,0,0,,,1,8562,0,,0,
70595,10,800,800,800,800,0,0,0,0,,,1,8563,3005,,0,
70596,21,440,440,440,440,0,0,0,0,,,2,2361,6003,,0,
70597,21,920,920,920,920,0,0,0,0,,,2,2362,6003,,0,
70598,21,1880,1880,1880,1880,0,0,0,0,,,1,2363,6003,,0,
70599,6,680,680,680,680,0,0,0,0,,,1,8564,0,,0,
70601,21,1040,1040,1040,1040,0,0,0,0,,,1,7492,6003,,0,
70602,21,1040,1040,1040,1040,0,0,0,0,,,1,7493,6003,,0,
70603,21,1040,1040,1040,1040,0,0,0,0,,,1,7494,6003,,0,
70604,21,1040,1040,1040,1040,0,0,0,0,,,1,7495,6003,,0,
70605,21,1040,1040,1040,1040,0,0,0,0,,,1,7496,6003,,0,
70606,21,1040,1040,1040,1040,0,0,0,0,,,1,7497,6003,,0,
70607,21,1040,1040,1040,1040,0,0,0,0,,,1,7498,6003,,0,
70608,6,680,680,680,680,0,0,0,0,,,1,8518,0,,0,
70609,6,980,980,980,980,0,0,0,0,,,1,8519,0,,0,
70610,6,300,300,300,300,0,0,0,0,,,1,8520,0,,0,
70611,6,680,680,680,680,0,0,0,0,,,1,8521,0,,0,
70612,6,980,980,980,980,0,0,0,0,,,1,8522,0,,0,
70613,6,300,300,300,300,0,0,0,0,,,1,8523,0,,0,
70614,24,330,330,330,330,0,0,0,0,,,1,30037,0,,0,
70615,25,310,310,310,310,0,0,0,0,,,1,30051,0,,0,
70616,25,440,440,440,440,0,0,0,0,,,1,30052,0,,0,
70617,25,310,310,310,310,0,0,0,0,,,1,30053,0,,0,
70618,25,310,310,310,310,0,0,0,0,,,1,30054,0,,0,
70619,25,500,500,500,500,0,0,0,0,,,1,30055,0,,0,
70620,25,310,310,310,310,0,0,0,0,,,1,30056,0,,0,
70621,25,1160,1160,1160,1160,0,0,0,0,,,1,30057,0,,0,
70622,10,800,800,800,800,0,0,0,0,,,1,120025,3005,,0,
70623,21,560,560,560,560,0,0,0,0,,,5,7545,6003,,0,
70624,21,560,560,560,560,0,0,0,0,,,5,7546,6003,,0,
70625,21,330,330,330,330,0,0,0,0,,,10,7547,6003,,0,
70626,6,680,680,680,680,0,0,0,0,,,1,8524,0,,0,
70627,6,980,980,980,980,0,0,0,0,,,1,8525,0,,0,
70628,6,300,300,300,300,0,0,0,0,,,1,8526,0,,0,
70629,21,1880,1880,1880,1880,0,0,0,0,,,1,7570,6003,,0,
70630,21,1880,1880,1880,1880,0,0,0,0,,,1,7571,6003,,0,
70631,21,1880,1880,1880,1880,0,0,0,0,,,1,7572,6003,,0,
70632,21,1880,1880,1880,1880,0,0,0,0,,,1,7573,6003,,0,
70633,21,1880,1880,1880,1880,0,0,0,0,,,1,7574,6003,,0,
70634,21,1880,1880,1880,1880,0,0,0,0,,,1,7575,6003,,0,
70635,21,2450,2450,2450,2450,0,0,0,0,,,1,7579,6003,,0,
70636,21,1160,1160,1160,1160,0,0,0,0,,,1,7580,6003,,0,
70637,21,560,560,560,560,0,0,0,0,,,5,7581,6003,,0,
70638,21,560,560,560,560,0,0,0,0,,,5,7582,6003,,0,
70639,21,1160,1160,1160,1160,0,0,0,0,,,2,7583,6003,,0,
70640,21,500,500,500,500,0,0,0,0,,,3,7584,6003,,0,
70641,6,680,680,680,680,0,0,0,0,,,1,8527,0,,0,
70642,6,980,980,980,980,0,0,0,0,,,1,8528,0,,0,
70643,6,300,300,300,300,0,0,0,0,,,1,8529,0,,0,
70644,6,680,680,680,680,0,0,0,0,,,1,8530,0,,0,
70645,6,980,980,980,980,0,0,0,0,,,1,8531,0,,0,
70646,6,300,300,300,300,0,0,0,0,,,1,8532,0,,0,
70647,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
70648,6,680,680,680,680,0,0,0,0,,,1,8533,0,,0,
70649,6,980,980,980,980,0,0,0,0,,,1,8534,0,,0,
70650,6,300,300,300,300,0,0,0,0,,,1,8535,0,,0,
70651,6,680,680,680,680,0,0,0,0,,,1,8536,0,,0,
70652,6,980,980,980,980,0,0,0,0,,,1,8537,0,,0,
70653,6,300,300,300,300,0,0,0,0,,,1,8538,0,,0,
70654,10,800,800,800,800,0,0,0,0,,,1,8539,3005,,0,
70655,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
70656,6,680,680,680,680,0,0,0,0,,,1,8540,0,,0,
70657,6,980,980,980,980,0,0,0,0,,,1,8541,0,,0,
70658,6,300,300,300,300,0,0,0,0,,,1,8542,0,,0,
70659,10,800,800,800,800,0,0,0,0,,,1,8543,3005,,0,
70660,21,500,500,500,500,0,0,0,0,,,3,1976,6003,,0,
70661,21,1160,1160,1160,1160,0,0,0,0,,,2,1977,6003,,0,
70662,21,1880,1880,1880,1880,0,0,0,0,,,1,1978,6003,,0,
70663,6,680,680,680,680,0,0,0,0,,,1,8544,0,,0,
70664,6,980,980,980,980,0,0,0,0,,,1,8545,0,,0,
70665,6,300,300,300,300,0,0,0,0,,,1,8546,0,,0,
70666,10,800,800,800,800,0,0,0,0,,,1,8547,3005,,0,
70667,21,330,330,330,330,0,0,0,0,,,1,1995,6003,,0,
70668,21,920,920,920,920,0,0,0,0,,,1,1996,6003,,0,
70669,21,2380,2380,2380,2380,0,0,0,0,,,1,1990,6003,,0,
70670,21,560,560,560,560,0,0,0,0,,,5,1991,6003,,0,
70671,21,500,500,500,500,0,0,0,0,,,3,1992,6003,,0,
70672,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
70673,6,680,680,680,680,0,0,0,0,,,1,8548,0,,0,
70674,6,980,980,980,980,0,0,0,0,,,1,8549,0,,0,
70675,6,300,300,300,300,0,0,0,0,,,1,8550,0,,0,
70676,10,800,800,800,800,0,0,0,0,,,1,8551,3005,,0,
70677,6,680,680,680,680,0,0,0,0,,,1,8552,0,,0,
70678,6,980,980,980,980,0,0,0,0,,,1,8553,0,,0,
70679,6,300,300,300,300,0,0,0,0,,,1,8554,0,,0,
70680,10,800,800,800,800,0,0,0,0,,,1,8555,3005,,0,
70681,21,440,440,440,440,0,0,0,0,,,5,2233,6003,,0,
70682,21,920,920,920,920,0,0,0,0,,,2,2234,6003,,0,
70683,21,1880,1880,1880,1880,0,0,0,0,,,1,2235,6003,,0,
70684,21,2380,2380,2380,2380,0,0,0,0,,,1,2236,6003,,0,
70685,21,1160,1160,1160,1160,0,0,0,0,,,2,2237,6003,,0,
70686,21,560,560,560,560,0,0,0,0,,,3,2238,6003,,0,
70687,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
70688,6,680,680,680,680,0,0,0,0,,,1,8556,0,,0,
70689,6,980,980,980,980,0,0,0,0,,,1,8557,0,,0,
70690,6,300,300,300,300,0,0,0,0,,,1,8558,0,,0,
70691,10,800,800,800,800,0,0,0,0,,,1,8559,3005,,0,
70692,6,680,680,680,680,0,0,0,0,,,1,8560,0,,0,
70693,6,980,980,980,980,0,0,0,0,,,1,8561,0,,0,
70694,6,300,300,300,300,0,0,0,0,,,1,8562,0,,0,
70695,10,800,800,800,800,0,0,0,0,,,1,8563,3005,,0,
70696,21,440,440,440,440,0,0,0,0,,,2,2361,6003,,0,
70697,21,920,920,920,920,0,0,0,0,,,2,2362,6003,,0,
70698,21,1880,1880,1880,1880,0,0,0,0,,,1,2363,6003,,0,
70699,6,680,680,680,680,0,0,0,0,,,1,8564,0,,0,
70701,21,1040,1040,1040,1040,0,0,0,0,,,1,7492,6003,,0,
70702,21,1040,1040,1040,1040,0,0,0,0,,,1,7493,6003,,0,
70703,21,1040,1040,1040,1040,0,0,0,0,,,1,7494,6003,,0,
70704,21,1040,1040,1040,1040,0,0,0,0,,,1,7495,6003,,0,
70705,21,1040,1040,1040,1040,0,0,0,0,,,1,7496,6003,,0,
70706,21,1040,1040,1040,1040,0,0,0,0,,,1,7497,6003,,0,
70707,21,1040,1040,1040,1040,0,0,0,0,,,1,7498,6003,,0,
70708,6,680,680,680,680,0,0,0,0,,,1,8518,0,,0,
70709,6,980,980,980,980,0,0,0,0,,,1,8519,0,,0,
70710,6,300,300,300,300,0,0,0,0,,,1,8520,0,,0,
70711,6,680,680,680,680,0,0,0,0,,,1,8521,0,,0,
70712,6,980,980,980,980,0,0,0,0,,,1,8522,0,,0,
70713,6,300,300,300,300,0,0,0,0,,,1,8523,0,,0,
70714,24,330,330,330,330,0,0,0,0,,,1,30037,0,,0,
70715,25,310,310,310,310,0,0,0,0,,,1,30051,0,,0,
70716,25,440,440,440,440,0,0,0,0,,,1,30052,0,,0,
70717,25,310,310,310,310,0,0,0,0,,,1,30053,0,,0,
70718,25,310,310,310,310,0,0,0,0,,,1,30054,0,,0,
70719,25,500,500,500,500,0,0,0,0,,,1,30055,0,,0,
70720,25,310,310,310,310,0,0,0,0,,,1,30056,0,,0,
70721,25,1160,1160,1160,1160,0,0,0,0,,,1,30057,0,,0,
70722,10,800,800,800,800,0,0,0,0,,,1,120025,3005,,0,
70723,21,560,560,560,560,0,0,0,0,,,5,7545,6003,,0,
70724,21,560,560,560,560,0,0,0,0,,,5,7546,6003,,0,
70725,21,330,330,330,330,0,0,0,0,,,10,7547,6003,,0,
70726,6,680,680,680,680,0,0,0,0,,,1,8524,0,,0,
70727,6,980,980,980,980,0,0,0,0,,,1,8525,0,,0,
70728,6,300,300,300,300,0,0,0,0,,,1,8526,0,,0,
70729,21,1880,1880,1880,1880,0,0,0,0,,,1,7570,6003,,0,
70730,21,1880,1880,1880,1880,0,0,0,0,,,1,7571,6003,,0,
70731,21,1880,1880,1880,1880,0,0,0,0,,,1,7572,6003,,0,
70732,21,1880,1880,1880,1880,0,0,0,0,,,1,7573,6003,,0,
70733,21,1880,1880,1880,1880,0,0,0,0,,,1,7574,6003,,0,
70734,21,1880,1880,1880,1880,0,0,0,0,,,1,7575,6003,,0,
70735,21,2450,2450,2450,2450,0,0,0,0,,,1,7579,6003,,0,
70736,21,1160,1160,1160,1160,0,0,0,0,,,1,7580,6003,,0,
70737,21,560,560,560,560,0,0,0,0,,,5,7581,6003,,0,
70738,21,560,560,560,560,0,0,0,0,,,5,7582,6003,,0,
70739,21,1160,1160,1160,1160,0,0,0,0,,,2,7583,6003,,0,
70740,21,500,500,500,500,0,0,0,0,,,3,7584,6003,,0,
70741,6,680,680,680,680,0,0,0,0,,,1,8527,0,,0,
70742,6,980,980,980,980,0,0,0,0,,,1,8528,0,,0,
70743,6,300,300,300,300,0,0,0,0,,,1,8529,0,,0,
70744,6,680,680,680,680,0,0,0,0,,,1,8530,0,,0,
70745,6,980,980,980,980,0,0,0,0,,,1,8531,0,,0,
70746,6,300,300,300,300,0,0,0,0,,,1,8532,0,,0,
70747,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
70748,6,680,680,680,680,0,0,0,0,,,1,8533,0,,0,
70749,6,980,980,980,980,0,0,0,0,,,1,8534,0,,0,
70750,6,300,300,300,300,0,0,0,0,,,1,8535,0,,0,
70751,6,680,680,680,680,0,0,0,0,,,1,8536,0,,0,
70752,6,980,980,980,980,0,0,0,0,,,1,8537,0,,0,
70753,6,300,300,300,300,0,0,0,0,,,1,8538,0,,0,
70754,10,800,800,800,800,0,0,0,0,,,1,8539,3005,,0,
70755,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
70756,6,680,680,680,680,0,0,0,0,,,1,8540,0,,0,
70757,6,980,980,980,980,0,0,0,0,,,1,8541,0,,0,
70758,6,300,300,300,300,0,0,0,0,,,1,8542,0,,0,
70759,10,800,800,800,800,0,0,0,0,,,1,8543,3005,,0,
70760,21,500,500,500,500,0,0,0,0,,,3,1976,6003,,0,
70761,21,1160,1160,1160,1160,0,0,0,0,,,2,1977,6003,,0,
70762,21,1880,1880,1880,1880,0,0,0,0,,,1,1978,6003,,0,
70763,6,680,680,680,680,0,0,0,0,,,1,8544,0,,0,
70764,6,980,980,980,980,0,0,0,0,,,1,8545,0,,0,
70765,6,300,300,300,300,0,0,0,0,,,1,8546,0,,0,
70766,10,800,800,800,800,0,0,0,0,,,1,8547,3005,,0,
70767,21,330,330,330,330,0,0,0,0,,,1,1995,6003,,0,
70768,21,920,920,920,920,0,0,0,0,,,1,1996,6003,,0,
70769,21,2380,2380,2380,2380,0,0,0,0,,,1,1990,6003,,0,
70770,21,560,560,560,560,0,0,0,0,,,5,1991,6003,,0,
70771,21,500,500,500,500,0,0,0,0,,,3,1992,6003,,0,
70772,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
70773,6,680,680,680,680,0,0,0,0,,,1,8548,0,,0,
70774,6,980,980,980,980,0,0,0,0,,,1,8549,0,,0,
70775,6,300,300,300,300,0,0,0,0,,,1,8550,0,,0,
70776,10,800,800,800,800,0,0,0,0,,,1,8551,3005,,0,
70777,6,680,680,680,680,0,0,0,0,,,1,8552,0,,0,
70778,6,980,980,980,980,0,0,0,0,,,1,8553,0,,0,
70779,6,300,300,300,300,0,0,0,0,,,1,8554,0,,0,
70780,10,800,800,800,800,0,0,0,0,,,1,8555,3005,,0,
70781,21,440,440,440,440,0,0,0,0,,,5,2233,6003,,0,
70782,21,920,920,920,920,0,0,0,0,,,2,2234,6003,,0,
70783,21,1880,1880,1880,1880,0,0,0,0,,,1,2235,6003,,0,
70784,21,2380,2380,2380,2380,0,0,0,0,,,1,2236,6003,,0,
70785,21,1160,1160,1160,1160,0,0,0,0,,,2,2237,6003,,0,
70786,21,560,560,560,560,0,0,0,0,,,3,2238,6003,,0,
70787,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
70788,6,680,680,680,680,0,0,0,0,,,1,8556,0,,0,
70789,6,980,980,980,980,0,0,0,0,,,1,8557,0,,0,
70790,6,300,300,300,300,0,0,0,0,,,1,8558,0,,0,
70791,10,800,800,800,800,0,0,0,0,,,1,8559,3005,,0,
70792,6,680,680,680,680,0,0,0,0,,,1,8560,0,,0,
70793,6,980,980,980,980,0,0,0,0,,,1,8561,0,,0,
70794,6,300,300,300,300,0,0,0,0,,,1,8562,0,,0,
70795,10,800,800,800,800,0,0,0,0,,,1,8563,3005,,0,
70796,21,440,440,440,440,0,0,0,0,,,2,2361,6003,,0,
70797,21,920,920,920,920,0,0,0,0,,,2,2362,6003,,0,
70798,21,1880,1880,1880,1880,0,0,0,0,,,1,2363,6003,,0,
70799,6,680,680,680,680,0,0,0,0,,,1,8564,0,,0,
70801,21,1040,1040,1040,1040,0,0,0,0,,,1,7492,6003,,0,
70802,21,1040,1040,1040,1040,0,0,0,0,,,1,7493,6003,,0,
70803,21,1040,1040,1040,1040,0,0,0,0,,,1,7494,6003,,0,
70804,21,1040,1040,1040,1040,0,0,0,0,,,1,7495,6003,,0,
70805,21,1040,1040,1040,1040,0,0,0,0,,,1,7496,6003,,0,
70806,21,1040,1040,1040,1040,0,0,0,0,,,1,7497,6003,,0,
70807,21,1040,1040,1040,1040,0,0,0,0,,,1,7498,6003,,0,
70808,6,680,680,680,680,0,0,0,0,,,1,8518,0,,0,
70809,6,980,980,980,980,0,0,0,0,,,1,8519,0,,0,
70810,6,300,300,300,300,0,0,0,0,,,1,8520,0,,0,
70811,6,680,680,680,680,0,0,0,0,,,1,8521,0,,0,
70812,6,980,980,980,980,0,0,0,0,,,1,8522,0,,0,
70813,6,300,300,300,300,0,0,0,0,,,1,8523,0,,0,
70814,24,330,330,330,330,0,0,0,0,,,1,30037,0,,0,
70815,25,310,310,310,310,0,0,0,0,,,1,30051,0,,0,
70816,25,440,440,440,440,0,0,0,0,,,1,30052,0,,0,
70817,25,310,310,310,310,0,0,0,0,,,1,30053,0,,0,
70818,25,310,310,310,310,0,0,0,0,,,1,30054,0,,0,
70819,25,500,500,500,500,0,0,0,0,,,1,30055,0,,0,
70820,25,310,310,310,310,0,0,0,0,,,1,30056,0,,0,
70821,25,1160,1160,1160,1160,0,0,0,0,,,1,30057,0,,0,
70822,10,800,800,800,800,0,0,0,0,,,1,120025,3005,,0,
70823,21,560,560,560,560,0,0,0,0,,,5,7545,6003,,0,
70824,21,560,560,560,560,0,0,0,0,,,5,7546,6003,,0,
70825,21,330,330,330,330,0,0,0,0,,,10,7547,6003,,0,
70826,6,680,680,680,680,0,0,0,0,,,1,8524,0,,0,
70827,6,980,980,980,980,0,0,0,0,,,1,8525,0,,0,
70828,6,300,300,300,300,0,0,0,0,,,1,8526,0,,0,
70829,21,1880,1880,1880,1880,0,0,0,0,,,1,7570,6003,,0,
70830,21,1880,1880,1880,1880,0,0,0,0,,,1,7571,6003,,0,
70831,21,1880,1880,1880,1880,0,0,0,0,,,1,7572,6003,,0,
70832,21,1880,1880,1880,1880,0,0,0,0,,,1,7573,6003,,0,
70833,21,1880,1880,1880,1880,0,0,0,0,,,1,7574,6003,,0,
70834,21,1880,1880,1880,1880,0,0,0,0,,,1,7575,6003,,0,
70835,21,2450,2450,2450,2450,0,0,0,0,,,1,7579,6003,,0,
70836,21,1160,1160,1160,1160,0,0,0,0,,,1,7580,6003,,0,
70837,21,560,560,560,560,0,0,0,0,,,5,7581,6003,,0,
70838,21,560,560,560,560,0,0,0,0,,,5,7582,6003,,0,
70839,21,1160,1160,1160,1160,0,0,0,0,,,2,7583,6003,,0,
70840,21,500,500,500,500,0,0,0,0,,,3,7584,6003,,0,
70841,6,680,680,680,680,0,0,0,0,,,1,8527,0,,0,
