id,mission_id,description,scripts,campaign,bgm,title,is_util,start,round,point,first,mid,end,fail,step_start_story,step_end_story,story_playback_sub_id,background_code
541,131,story_util-10000541,13-1-1E|13-1-2E,13,BGM_Frontline,story_util-20000541,1,13-1-1E,,91358:13-Ext13-1E-Point91358,13-1-2E,,13-1-2E,,,,2,ABYSS_~1
542,132,story_util-10000542,13-2-1E|13-2-2E,13,BGM_Frontline,story_util-20000542,1,13-2-1E,,91432:13-Ext13-3E-Point91432,13-2-2E,,13-2-2E,,,,2,REDNET
543,133,story_util-10000543,13-3-1E|13-3-2E,13,BGM_Frontline,story_util-20000543,1,13-3-1E,,91432:13-Ext13-3E-Point91432,13-3-2E,,13-3-2E,,,,2,13CG2
544,134,story_util-10000544,13-4-1E|13-4-2E,13,BGM_Frontline,story_util-20000544,1,13-4-1E,,91432:13-Ext13-3E-Point91432,13-4-2E,,13-4-2E,,,,2,BG_Base
545,10508,story_util-10000545,,-39,BGM_Frontline,story_util-20000545,0,,,91502:-39-EX1-4-Point91502,,,,,,,0,
546,10504,story_util-10000546,-40-1-1First|-40-1-2End,-40,BGM_Frontline,story_util-20000546,0,-40-1-1First,,,-40-1-2End,,-40-1-2End,,,,1,BG-Beach
547,10505,story_util-10000547,-40-2-1First|-40-2-2End,-40,BGM_Frontline,story_util-20000547,0,-40-2-1First,,,-40-2-2End,,-40-2-2End,,,,1,BG-Beach
548,10506,story_util-10000548,-40-3-1First|-40-3-2End,-40,BGM_Frontline,story_util-20000548,0,-40-3-1First,,,-40-3-2End,,-40-3-2End,,,,1,17xh-ButterflyFactory
549,10507,story_util-10000549,-40-4-1First|-40-4-2End,-40,BGM_Frontline,story_util-20000549,0,-40-4-1First,,,-40-4-2End,,-40-4-2End,,,,1,SEAPARTYCG2
550,10484,story_util-10000550,-38-0-1,-38,BGM_Frontline,story_util-20000550,0,-38-0-1,,,,,,,,,0,
551,10485,story_util-10000551,-38-1-1,-38,BGM_Frontline,story_util-20000551,0,-38-1-1,,,,,,,,,0,
552,10486,story_util-10000552,-38-2-4First|-38-2-2Round|-38-2-2End,-38,BGM_Frontline,story_util-20000552,0,-38-2-4First,2:-38-2-2Round,,-38-2-2End,,-38-2-2End,,,,0,
553,10487,story_util-10000553,-38-2-3,-38,BGM_Frontline,story_util-20000553,0,-38-2-3,,,,,,,,,0,
554,10494,story_util-10000554,-38-3-1,-38,BGM_Frontline,story_util-20000554,0,-38-3-1,,,,,,,,,0,
555,10488,story_util-10000555,-38-3-1First|-38-3-2Round|-38-3-2End,-38,BGM_Frontline,story_util-20000555,0,-38-3-1First,2:-38-3-2Round,,-38-3-2End,,-38-3-2End,,,,0,
556,10489,story_util-10000556,-38-3-3,-38,BGM_Frontline,story_util-20000556,0,-38-3-3,,,,,,,,,0,
557,10490,story_util-10000557,-38-4-1First|-38-4-1Round,-38,BGM_Frontline,story_util-20000557,0,-38-4-1First,2:-38-4-1Round,,,,,,,,0,
558,10491,story_util-10000558,-38-4-1End,-38,BGM_Frontline,story_util-20000558,0,-38-4-1End,,,,,,,,,0,
559,10492,story_util-10000559,-38-5-1First|-38-5-1Round,-38,BGM_Frontline,story_util-20000559,0,-38-5-1First,2:-38-5-1Round,,,,,,,,0,
560,10493,story_util-10000560,-38-5-1End,-38,BGM_Frontline,story_util-20000560,0,-38-5-1End,,,,,,,,,0,
561,10495,story_util-10000561,-38-6-1First|-38-6-1Round|-38-6-1End,-38,BGM_Frontline,story_util-20000561,0,-38-6-1First,2:-38-6-1Round,,-38-6-1End,,-38-6-1End,,,,0,
562,10496,story_util-10000562,-38-7-1,-38,BGM_Frontline,story_util-20000562,0,-38-7-1,,,,,,,,,0,
563,10497,story_util-10000563,,-38,BGM_Frontline,story_util-20000563,0,,,91820:-38-EX-Point91829,,,,,,,0,
564,10498,story_util-10000564,,-38,BGM_Frontline,story_util-20000564,0,,,,,,,,,,0,
565,10499,story_util-10000565,-38-2-4First|-38-2-2Round|-38-2-2End,-38,BGM_Frontline,story_util-20000565,0,-38-2-1,3:-38-2-2Round,91675:-38-2-2First,-38-2-2End,,-38-2-2End,,,,0,
566,10500,story_util-10000566,-38-3-1First|-38-3-2Round|-38-3-2End,-38,BGM_Frontline,story_util-20000566,0,-38-3-1First,3:-38-3-2Round,91865:-38-EX1-2-Point91865,-38-3-2End,,-38-3-2End,,,,0,
567,10501,story_util-10000567,-38-4-1First|-38-4-1Round,-38,BGM_Frontline,story_util-20000567,0,-38-4-1First,2:-38-4-1Round,,,,,,,,0,
568,10502,story_util-10000568,-38-5-1First|-38-5-1Round,-38,BGM_Frontline,story_util-20000568,0,-38-5-1First,2:-38-5-1Round,,,,,,,,0,
569,10503,story_util-10000569,-38-6-1Round|-38-6-1End,-38,BGM_Frontline,story_util-20000569,0,,2:-38-6-1Round,,-38-6-1End,,-38-6-1End,,,,0,
570,10509,story_util-10000570,-38-6-1First,-38,BGM_Frontline,story_util-20000570,0,-38-6-1First,,91849:-38-EX1-5-Point91849,,,,,,,0,
571,10528,story_util-10000571,-41-1-1First,-41,BGM_Frontline,story_util-20000571,0,-41-1-1First,,,,,,,,,1,作战室avg
572,10529,story_util-10000572,-41-1-1End,-41,BGM_Frontline,story_util-20000572,0,-41-1-1End,,,,,,,,,1,BG-DinnerNoMan
573,10575,story_util-10000573,-41-1-3First,-41,BGM_Frontline,story_util-20000573,0,-41-1-3First,,,,,,,,,1,作战室avg
574,10578,story_util-10000574,-41-1-3End,-41,BGM_Frontline,story_util-20000574,0,-41-1-3End,,,,,,,,,1,BG-Dorm
575,10551,story_util-10000575,-41-1-2,-41,BGM_Frontline,story_util-20000575,0,-41-1-2,,,,,,,,,1,2019summer_12
576,10552,story_util-10000576,-41-1-4,-41,BGM_Frontline,story_util-20000576,0,-41-1-4,,,,,,,,,1,BG_City
577,10530,story_util-10000577,-41-2-1First,-41,BGM_Frontline,story_util-20000577,0,-41-2-1First,,,,,,,,,2,作战室avg
578,10531,story_util-10000578,-41-2-2First,-41,BGM_Frontline,story_util-20000578,0,-41-2-2First,,,,,,,,,2,树林
579,10532,story_util-10000579,-41-2-3First,-41,BGM_Frontline,story_util-20000579,0,-41-2-3First,,,,,,,,,2,树林
580,10533,story_util-10000580,-41-2-4First,-41,BGM_Frontline,story_util-20000580,0,-41-2-4First,,,,,,,,,2,17xh-ButterflyFactory
581,10534,story_util-10000581,-41-2-5First,-41,BGM_Frontline,story_util-20000581,0,-41-2-5First,,,,,,,,,2,17xh-ButterflyFactory
582,10535,story_util-10000582,-41-2-6,-41,BGM_Frontline,story_util-20000582,0,-41-2-6,,,,,,,,,2,2020summerBattle2
583,10536,story_util-10000583,-41-3-1First,-41,BGM_Frontline,story_util-20000583,0,-41-3-1First,,,,,,,,,3,2020summerTransport
584,10537,story_util-10000584,-41-3-2First,-41,BGM_Frontline,story_util-20000584,0,-41-3-2First,,,,,,,,,3,BG-WarehouseOFF
585,10538,story_util-10000585,-41-3-3First,-41,BGM_Frontline,story_util-20000585,0,-41-3-3First,,,,,,,,,3,BG-WarehouseON
586,10539,story_util-10000586,-41-3-4First,-41,BGM_Frontline,story_util-20000586,0,-41-3-4First,,,,,,,,,3,BG-WarehouseOFF
587,10576,story_util-10000587,-41-3-5,-41,BGM_Frontline,story_util-20000587,0,-41-3-5,,,,,,,,,3,单挑
588,10577,story_util-10000588,-41-3-6,-41,BGM_Frontline,story_util-20000588,0,-41-3-6,,,,,,,,,3,单挑
589,10553,story_util-10000589,-41-2-7,-41,BGM_Frontline,story_util-20000589,0,-41-2-7,,,,,,,,,2,BG_Inner
590,10554,story_util-10000590,-41-2-8,-41,BGM_Frontline,story_util-20000590,0,-41-2-8,,,,,,,,,2,20summerLAB
591,10555,story_util-10000591,-41-2-9,-41,BGM_Frontline,story_util-20000591,0,-41-2-9,,,,,,,,,2,2020summerFlowerfield
592,10556,story_util-10000592,-41-2-10,-41,BGM_Frontline,story_util-20000592,0,-41-2-10,,,,,,,,,2,20summerLAB
593,10557,story_util-10000593,-41-2-11,-41,BGM_Frontline,story_util-20000593,0,-41-2-11,,,,,,,,,2,BG-Corridor
594,10558,story_util-10000594,-41-2-12,-41,BGM_Frontline,story_util-20000594,0,-41-2-12,,,,,,,,,2,20summerLAB
595,10559,story_util-10000595,-41-3-7,-41,BGM_Frontline,story_util-20000595,0,-41-3-7,,,,,,,,,3,2020summerOffice
596,10560,story_util-10000596,-41-3-8,-41,BGM_Frontline,story_util-20000596,0,-41-3-8,,,,,,,,,3,2020summerOrphanage
597,10561,story_util-10000597,-41-3-9,-41,BGM_Frontline,story_util-20000597,0,-41-3-9,,,,,,,,,3,2020white-1
598,10562,story_util-10000598,-41-3-10,-41,BGM_Frontline,story_util-20000598,0,-41-3-10,,,,,,,,,3,2020white-1
599,10563,story_util-10000599,-41-3-11,-41,BGM_Frontline,story_util-20000599,0,-41-3-11,,,,,,,,,3,2020summerOrphanage
600,10564,story_util-10000600,-41-3-12,-41,BGM_Frontline,story_util-20000600,0,-41-3-12,,,,,,,,,3,2020summerOrphanage
601,10512,story_util-10000601,,-41,BGM_Frontline,story_util-20000601,0,,,71201:-41-3-4-Point71201|71305:-41-3-4-Point71305|72006:-41-3-4-Point72006,,,,,,,0,无
602,10516,story_util-10000602,,-41,BGM_Frontline,story_util-20000602,0,,,91924:-41-2-4-EX1Point91924|92278:-41-2-4-EX2Point92278|92127:-41-2-4-EX3Point92127|92614:-41-2-4-EX5Point92614|92372:-41-2-4-EX6Point92372|91926:-41-2-4-EX1Point91926,,,,,,,0,无
603,10517,story_util-10000603,,-41,BGM_Frontline,story_util-20000603,0,,,91991:-41-3-4-EX1Point91991|91990:-41-3-4-EX2Point91990|92264:-41-3-4-EX3Point92264|92396:-41-3-4-EX4Point92396|92335:-41-3-4-EX6Point92335|92254:-41-3-4-EX5Point92254,,,,,,,0,无
604,10520,story_util-10000604,,-41,BGM_Frontline,story_util-20000604,0,,,92405:-41-3-4-EX99Point92405|92509:-41-3-4-EX99Point92509|92589:-41-3-4-EX99Point92589|92610:-41-3-4-EX99Point92610|92611:-41-3-4-EX99Point92611|92612:-41-3-4-EX99Point92612|92613:-41-3-4-EX99Point92613|92444:-41-3-4-EX99Point92444|92495:-41-3-4-EX99Point92495,,,,,,,0,无
605,10540,story_util-10000605,-41-4-1First,-41,BGM_Frontline,story_util-20000605,0,-41-4-1First,,,,,,,,,4,CG4N
606,10541,story_util-10000606,-41-4-2First,-41,BGM_Frontline,story_util-20000606,0,-41-4-2First,,,,,,,,,4,17xh-ButterflyFactory
607,10542,story_util-10000607,-41-4-3First,-41,BGM_Frontline,story_util-20000607,0,-41-4-3First,,,,,,,,,4,17xh-Networld
608,10543,story_util-10000608,-41-4-4First,-41,BGM_Frontline,story_util-20000608,0,-41-4-4First,,,,,,,,,4,17xh-Networld
609,10544,story_util-10000609,-41-4-5,-41,BGM_Frontline,story_util-20000609,0,-41-4-5,,,,,,,,,4,作战室avg
610,10565,story_util-10000610,-41-4-6,-41,BGM_Frontline,story_util-20000610,0,-41-4-6,,,,,,,,,4,BG-Wall
611,10566,story_util-10000611,-41-4-7,-41,BGM_Frontline,story_util-20000611,0,-41-4-7,,,,,,,,,4,BG-Slum
612,10567,story_util-10000612,-41-4-8,-41,BGM_Frontline,story_util-20000612,0,-41-4-8,,,,,,,,,4,BG-Slum
613,10568,story_util-10000613,-41-4-9,-41,BGM_Frontline,story_util-20000613,0,-41-4-9,,,,,,,,,4,BG_Inner
614,10569,story_util-10000614,-41-4-10,-41,BGM_Frontline,story_util-20000614,0,-41-4-10,,,,,,,,,4,2020summerOffice
615,10570,story_util-10000615,-41-4-11,-41,BGM_Frontline,story_util-20000615,0,-41-4-11,,,,,,,,,4,2020summerOrphanage
616,10546,story_util-10000616,-41-5-1First,-41,BGM_Frontline,story_util-20000616,0,-41-5-1First,,,,,,,,,5,2020summerAnge
617,10547,story_util-10000617,-41-5-2First,-41,BGM_Frontline,story_util-20000617,0,-41-5-2First,,,,,,,,,5,BG-Slum
618,10548,story_util-10000618,-41-5-3First,-41,BGM_Frontline,story_util-20000618,0,-41-5-3First,,,,,,,,,5,BG-Slum
619,10549,story_util-10000619,-41-5-4First,-41,BGM_Frontline,story_util-20000619,0,-41-5-4First,,,,,,,,,5,BG7-4
620,10571,story_util-10000620,-41-5-5,-41,BGM_Frontline,story_util-20000620,0,-41-5-5,,,,,,,,,5,2020summerTransport
621,10550,story_util-10000621,-41-6-1,-41,BGM_Frontline,story_util-20000621,0,-41-6-1,,,,,,,,,6,BG-Bar
622,10579,story_util-10000622,-41-6-2,-41,BGM_Frontline,story_util-20000622,0,-41-6-2,,,,,,,,,6,2020summer94&K
623,10518,story_util-10000623,,-41,BGM_Frontline,story_util-20000623,0,,,92686:-41-4-4-EX99Point92686|92797:-41-4-4-EX99Point92797|92804:-41-4-4-EX99Point92804|92810:-41-4-4-EX99Point92810|92878:-41-4-4-EX99Point92878|92871:-41-4-4-EX99Point92871,,,,,,,0,
624,10580,story_util-10000624,,-42,BGM_Frontline,story_util-20000624,0,,,,,,,,,,0,
625,10581,story_util-10000625,,-42,BGM_Frontline,story_util-20000625,0,,,,,,,,,,0,
626,10582,story_util-10000626,,-42,BGM_Frontline,story_util-20000626,0,,,,,,,,,,0,
627,10583,story_util-10000627,,-42,BGM_Frontline,story_util-20000627,0,,,,,,,,,,0,
628,10584,story_util-10000628,,-42,BGM_Frontline,story_util-20000628,0,,,,,,,,,,0,
629,10585,story_util-10000629,,-42,BGM_Frontline,story_util-20000629,0,,,,,,,,,,0,
630,10586,story_util-10000630,,-42,BGM_Frontline,story_util-20000630,0,,,,,,,,,,0,
631,10587,story_util-10000631,,-42,BGM_Frontline,story_util-20000631,0,,,,,,,,,,0,
632,10588,story_util-10000632,-42-1-1First,-42,BGM_Frontline,story_util-20000632,0,-42-1-1First,,,,,,,,,1,BG-Theatre
633,10589,story_util-10000633,-42-2-1First,-42,BGM_Frontline,story_util-20000633,0,-42-2-1First,,,,,,,,,1,2020HWtheater
634,10590,story_util-10000634,-42-3-1First,-42,BGM_Frontline,story_util-20000634,0,-42-3-1First,,,,,,,,,1,17xh-404Room
635,10591,story_util-10000635,-42-4-1First,-42,BGM_Frontline,story_util-20000635,0,-42-4-1First,,,,,,,,,1,2020HWtheater
636,10592,story_util-10000636,-42-1-2,-42,BGM_Frontline,story_util-20000636,0,-42-1-2,,,,,,,,,1,BG-Slum
637,10593,story_util-10000637,-42-2-2,-42,BGM_Frontline,story_util-20000637,0,-42-2-2,,,,,,,,,1,BG-Dorm
638,10594,story_util-10000638,-42-3-8,-42,BGM_Frontline,story_util-20000638,0,-42-3-8,,,,,,,,,1,BG-Cybercity
639,10595,story_util-10000639,-42-4-2,-42,BGM_Frontline,story_util-20000639,0,-42-4-2,,,,,,,,,1,2020HWah400
640,10596,story_util-10000640,-43-0-1,-43,BGM_Frontline,story_util-20000640,0,-43-0-1,,,,,,,,,0,
641,10597,story_util-10000641,-43-1-1|-43-1-2|-43-1-3|-43-T1,-43,BGM_Frontline,story_util-20000641,0,-43-1-1,,62228:-43-1-2|62243:-43-T1,-43-1-3,,-43-1-3,,,,0,
642,10598,story_util-10000642,-43-2-1|-43-2-2|-43-2-3|-43-2-4|-43-T2|-43-T3,-43,BGM_Frontline,story_util-20000642,0,-43-2-1,2:-43-2-2,62256:-43-T2|62261:-43-T3,-43-2-4,,-43-2-4,,,,0,
643,10599,story_util-10000643,-43-3-1|-43-3-2|-43-3-3,-43,BGM_Frontline,story_util-20000643,0,-43-3-1,,62351:-43-3-2,-43-3-3,,-43-3-3,,,,0,
644,10600,story_util-10000644,-43-4-1|-43-4-2|-43-4-3,-43,BGM_Frontline,story_util-20000644,0,-43-4-1,,62285:-43-4-2,-43-4-3,,-43-4-3,,,,0,
645,10601,story_util-10000645,-43-5-1|-43-5-2,-43,BGM_Frontline,story_util-20000645,0,-43-5-1,,,-43-5-2,,-43-5-2,,,,0,
646,10614,story_util-10000646,-43-B-1,-43,BGM_Frontline,story_util-20000646,0,-43-B-1,,,,,,,,,0,
647,10615,story_util-10000647,-43-B-2,-43,BGM_Frontline,story_util-20000647,0,-43-B-2,,,,,,,,,0,
648,10616,story_util-10000648,-43-B-3,-43,BGM_Frontline,story_util-20000648,0,-43-B-3,,,,,,,,,0,
649,10617,story_util-10000649,-43-C-1,-43,BGM_Frontline,story_util-20000649,0,-43-C-1,,,,,,,,,0,
650,10618,story_util-10000650,-43-C-2,-43,BGM_Frontline,story_util-20000650,0,-43-C-2,,,,,,,,,0,
651,10619,story_util-10000651,-43-C-3,-43,BGM_Frontline,story_util-20000651,0,-43-C-3,,,,,,,,,0,
652,10620,story_util-10000652,-43-D-1,-43,BGM_Frontline,story_util-20000652,0,-43-D-1,,,,,,,,,0,
653,10621,story_util-10000653,-43-D-2,-43,BGM_Frontline,story_util-20000653,0,-43-D-2,,,,,,,,,0,
654,10622,story_util-10000654,-43-E-1,-43,BGM_Frontline,story_util-20000654,0,-43-E-1,,,,,,,,,0,
655,10623,story_util-10000655,-43-E-2,-43,BGM_Frontline,story_util-20000655,0,-43-E-2,,,,,,,,,0,
656,10624,story_util-10000656,-43-F-1,-43,BGM_Frontline,story_util-20000656,0,-43-F-1,,,,,,,,,0,
657,10625,story_util-10000657,-43-F-2,-43,BGM_Frontline,story_util-20000657,0,-43-F-2,,,,,,,,,0,
658,10626,story_util-10000658,-43-F-3,-43,BGM_Frontline,story_util-20000658,0,-43-F-3,,,,,,,,,0,
659,10627,story_util-10000659,-43-A-1,-43,BGM_Frontline,story_util-20000659,0,-43-A-1,,,,,,,,,0,
660,10608,story_util-10000660,-43-1-1|-43-1-2|-43-1-3|-43-T1,-43,BGM_Frontline,story_util-20000660,0,-43-1-1,,93028:-43-1-2|93013:-43-T0-EX|93126:-43-T1-EX|93041:-43-T3|93049:-43-T2|93053:-43-T1-EX,-43-1-3,,-43-1-3,,,,0,
661,10609,story_util-10000661,-43-2-1|-43-2-2|-43-2-3|-43-2-4|-43-T2|-43-T3,-43,BGM_Frontline,story_util-20000661,0,-43-2-1,,93117:-43-T2|93121:-43-T3|93122:-43-T1-EX|93113:-43-T2-EX,-43-2-4,,-43-2-4,,,,0,
662,10610,story_util-10000662,-43-3-1|-43-3-2|-43-3-3,-43,BGM_Frontline,story_util-20000662,0,-43-3-1,,93135:-43-3-2,-43-3-3,,-43-3-3,,,,0,
663,10611,story_util-10000663,-43-4-1|-43-4-2|-43-4-3,-43,BGM_Frontline,story_util-20000663,0,-43-4-1,,93229:-43-4-2,-43-4-3,,-43-4-3,,,,0,
664,10612,story_util-10000664,-43-5-1|-43-5-2,-43,BGM_Frontline,story_util-20000664,0,-43-5-1,,,-43-5-2,,-43-5-2,,,,0,
665,10632,story_util-10000665,-44-A0-1,-44,BGM_Frontline,story_util-20000665,0,-44-A0-1,,,,,,,,,1,大桥
666,10686,story_util-10000666,-44-A1-1-1,-44,BGM_Frontline,story_util-20000666,0,-44-A1-1-1,,,,,,,,,1,BG-Kitchen
667,10665,story_util-10000667,-44-A1-1First,-44,BGM_Frontline,story_util-20000667,0,-44-A1-1First,,,,,,,,,1,2021white_Berlin
668,10687,story_util-10000668,-44-A1-2-1,-44,BGM_Frontline,story_util-20000668,0,-44-A1-2-1,,,,,,,,,1,2021white_Newstitle
669,10666,story_util-10000669,-44-A1-2First,-44,BGM_Frontline,story_util-20000669,0,-44-A1-2First,,,,,,,,,1,2021white_Berlin
670,10688,story_util-10000670,-44-A1-2-2,-44,BGM_Frontline,story_util-20000670,0,-44-A1-2-2,,,,,,,,,1,2021white_Bar_Griffin
671,10689,story_util-10000671,-44-A1-3,-44,BGM_Frontline,story_util-20000671,0,-44-A1-3,,,,,,,,,1,2019summer_7
672,10690,story_util-10000672,-44-B0-1,-44,BGM_Frontline,story_util-20000672,0,-44-B0-1,,,,,,,,,1,BG-Sanatorium
673,10742,story_util-10000673,-44-B1-1a,-44,BGM_Frontline,story_util-20000673,0,-44-B1-1a,,,,,,,,,1,2019summer_3
674,10743,story_util-10000674,-44-B1-1b,-44,BGM_Frontline,story_util-20000674,0,-44-B1-1b,,,,,,,,,1,BG-WildBattle
675,10633|10649,story_util-10000675,-44-B1-1First|-44-B1-1-1point|-44-B1-1-2point,-44,BGM_Frontline,story_util-20000675,0,-44-B1-1First,,73005:-44-L-C-1-1|73027:-44-L-C-1-1,,,,,,,1,BG-TemporaryBase
676,10691,story_util-10000676,-44-B1-1-2,-44,BGM_Frontline,story_util-20000676,0,-44-B1-1-2,,,,,,,,,1,BG-TemporaryBase
677,10692,story_util-10000677,-44-B1-2-1,-44,BGM_Frontline,story_util-20000677,0,-44-B1-2-1,,,,,,,,,1,2021white_Virgin
678,10634|10650,story_util-10000678,-44-B1-2First|-44-B1-2End,-44,BGM_Frontline,story_util-20000678,0,,,,-44-B1-2End,,-44-B1-2End,,,,1,2020summerFlowerfield
679,10744,story_util-10000679,-44-B1-2a,-44,BGM_Frontline,story_util-20000679,0,-44-B1-2a,,,,,,,,,1,2021white_Bernvillage
680,10693,story_util-10000680,-44-B1-3-1,-44,BGM_Frontline,story_util-20000680,0,-44-B1-3-1,,,,,,,,,1,2020summerFlowerfield
681,10635|10651,story_util-10000681,-44-B1-3First,-44,BGM_Frontline,story_util-20000681,0,-44-B1-3First,,,,,,,,,1,树林
682,10694,story_util-10000682,-44-B1-3-2,-44,BGM_Frontline,story_util-20000682,0,-44-B1-3-2,,,,,,,,,1,树林
683,10695,story_util-10000683,-44-B1-4-1,-44,BGM_Frontline,story_util-20000683,0,-44-B1-4-1,,,,,,,,,1,BG-Guildhall
684,10636,story_util-10000684,,-44,BGM_Frontline,story_util-20000684,0,,,,,,,,,,0,
685,10696,story_util-10000685,-44-B1-4-2,-44,BGM_Frontline,story_util-20000685,0,-44-B1-4-2,,,,,,,,,1,2021white_GriffinSPAWAR
686,10705,story_util-10000686,-44-B2-1-1,-44,BGM_Frontline,story_util-20000686,0,-44-B2-1-1,,,,,,,,,2,2021white_GriffinSPAWAR
687,10637|10653,story_util-10000687,-44-B2-1-A|-44-B2-1-B|-44-B2-1-C,-44,BGM_Frontline,story_util-20000687,0,,,73225:-44-L-C-2-1|73263:-44-L-C-2-1,,,,,,,2,2021white_Bernvillage
688,10706,story_util-10000688,-44-B2-1-2,-44,BGM_Frontline,story_util-20000688,0,-44-B2-1-2,,,,,,,,,2,BG-Slum
689,10697,story_util-10000689,-44-A2-1,-44,BGM_Frontline,story_util-20000689,0,-44-A2-1,,,,,,,,,2,2021white_Bar
690,10698,story_util-10000690,-44-A2-2,-44,BGM_Frontline,story_util-20000690,0,-44-A2-2,,,,,,,,,2,2021white_Institute
691,10745,story_util-10000691,-44-A2-2a,-44,BGM_Frontline,story_util-20000691,0,-44-A2-2a,,,,,,,,,2,BG-Corridor
692,10746,story_util-10000692,-44-A2-3a,-44,BGM_Frontline,story_util-20000692,0,-44-A2-3a,,,,,,,,,2,BG-Dorm
693,10707,story_util-10000693,-44-B2-2-1,-44,BGM_Frontline,story_util-20000693,0,-44-B2-2-1,,,,,,,,,2,BG-Dorm
694,10638,story_util-10000694,,-44,BGM_Frontline,story_util-20000694,0,,,,,,,,,,0,
695,10708,story_util-10000695,-44-B2-2-2,-44,BGM_Frontline,story_util-20000695,0,-44-B2-2-2,,,,,,,,,2,2021white_FactoryOld
696,10699,story_util-10000696,-44-A2-3-1,-44,BGM_Frontline,story_util-20000696,0,-44-A2-3-1,,,,,,,,,2,BG-InterrogationRoom
697,10667,story_util-10000697,-44-A2-3First|-44-A2-3-Point93393|-44-A2-3-Point93555,-44,BGM_Frontline,story_util-20000697,0,-44-A2-3First,,93555:-44-A2-3-Point93393|93393:-44-A2-3-Point93555,,,,,,,2,BG-Cybercity
698,10700,story_util-10000698,-44-A2-3-2,-44,BGM_Frontline,story_util-20000698,0,-44-A2-3-2,,,,,,,,,2,2020summerOffice
699,10701,story_util-10000699,-44-A2-4-1,-44,BGM_Frontline,story_util-20000699,0,-44-A2-4-1,,,,,,,,,2,树林
700,10685,story_util-10000700,-44-A2-4First,-44,BGM_Frontline,story_util-20000700,0,-44-A2-4First,,,,,,,,,2,19winter_inbg_2
701,10702,story_util-10000701,-44-A2-4-2,-44,BGM_Frontline,story_util-20000701,0,-44-A2-4-2,,,,,,,,,2,19winter_inbg_2
702,10747,story_util-10000702,-44-A2-4a,-44,BGM_Frontline,story_util-20000702,0,-44-A2-4a,,,,,,,,,2,BG-RuinedCity
703,10709,story_util-10000703,-44-B2-3-1,-44,BGM_Frontline,story_util-20000703,0,-44-B2-3-1,,,,,,,,,2,2021white_GriffinSPAWAR
704,10639|10655,story_util-10000704,-44-B2-3-A|-44-B2-3-B|-44-B2-3-C|-44-B2-3-D,-44,BGM_Frontline,story_util-20000704,0,,,,,,,,,,2,2021white_BerlinStreet_Dream
705,10710,story_util-10000705,-44-B2-3-2,-44,BGM_Frontline,story_util-20000705,0,-44-B2-3-2,,,,,,,,,2,2021white_GriffinSPAWAR
706,10749,story_util-10000706,-44-B2-3a,-44,BGM_Frontline,story_util-20000706,0,-44-B2-3a,,,,,,,,,2,BG-Kitchen
707,10703,story_util-10000707,-44-A2-5-1,-44,BGM_Frontline,story_util-20000707,0,-44-A2-5-1,,,,,,,,,2,BG7-3
708,10668,story_util-10000708,,-44,BGM_Frontline,story_util-20000708,0,,,,,,,,,,0,
709,10704,story_util-10000709,-44-A2-5-2,-44,BGM_Frontline,story_util-20000709,0,-44-A2-5-2,,,,,,,,,2,2021white_Berlin
710,10748,story_util-10000710,-44-A2-5a,-44,BGM_Frontline,story_util-20000710,0,-44-A2-5a,,,,,,,,,2,BG_Street
711,10711,story_util-10000711,-44-B2-4-1,-44,BGM_Frontline,story_util-20000711,0,-44-B2-4-1,,,,,,,,,2,BG-Dorm
712,10640|10656,story_util-10000712,-44-B2-4-2-1point|-44-B2-4-2-2point|-44-B2-4-2-2end,-44,BGM_Frontline,story_util-20000712,0,,,,-44-B2-4-2-2end,,-44-B2-4-2-2end,,,,2,2021white_REDNET3D
713,10712,story_util-10000713,-44-B2-4-3,-44,BGM_Frontline,story_util-20000713,0,-44-B2-4-3,,,,,,,,,2,BG-Dorm
714,10713,story_util-10000714,-44-B2-4-4,-44,BGM_Frontline,story_util-20000714,0,-44-B2-4-4,,,,,,,,,2,2021white_GriffinSPAWAR
715,10714,story_util-10000715,-44-A3-1-1,-44,BGM_Frontline,story_util-20000715,0,-44-A3-1-1,,,,,,,,,3,2021white_Institute_G&A
716,10669,story_util-10000716,,-44,BGM_Frontline,story_util-20000716,0,,,,,,,,,,0,
717,10715,story_util-10000717,-44-A3-1-2,-44,BGM_Frontline,story_util-20000717,0,-44-A3-1-2,,,,,,,,,3,BG-Sanatorium
718,10719,story_util-10000718,-44-B3-1-1,-44,BGM_Frontline,story_util-20000718,0,-44-B3-1-1,,,,,,,,,3,BG-Dorm
719,10641,story_util-10000719,,-44,BGM_Frontline,story_util-20000719,0,,,,,,,,,,0,
720,10720,story_util-10000720,-44-B3-1-2,-44,BGM_Frontline,story_util-20000720,0,-44-B3-1-2,,,,,,,,,3,BG-Sewer
721,10721,story_util-10000721,-44-B3-2-1,-44,BGM_Frontline,story_util-20000721,0,-44-B3-2-1,,,,,,,,,3,BG-Wall
722,10643|10659,story_util-10000722,-44-B3-2First,-44,BGM_Frontline,story_util-20000722,0,-44-B3-2First,,,,,,,,,3,BG-Wall
723,10722,story_util-10000723,-44-B3-2-2,-44,BGM_Frontline,story_util-20000723,0,-44-B3-2-2,,,,,,,,,3,BG-Wall
724,10716,story_util-10000724,-44-A3-2-1,-44,BGM_Frontline,story_util-20000724,0,-44-A3-2-1,,,,,,,,,3,BG-Sanatorium
