id,gun_id,gun_level,location,position,life,pow,hit,dodge,rate,skill1,skill2,number,equip1,equip2,equip3,skin,eat_lv,if_modification,rec
1031,64,100,1,8,635,29,38,35,22,10,0,5,0,0,0,1904,100,2,9
1032,64,100,1,8,635,29,38,35,22,10,0,5,0,0,0,2407,100,2,9
1033,64,100,1,8,635,29,38,35,22,10,0,5,0,0,0,2806,100,2,9
1034,64,100,1,8,635,29,38,35,22,10,0,5,0,0,0,3603,100,2,9
1035,9063,100,1,8,1188,87,6500,98,141,1,0,1,0,0,0,0,100,2,244
1036,205,100,2,12,580,88,110,93,78,10,0,5,0,0,0,0,100,2,10
1037,293,100,3,14,550,89,9600,95,77,10,0,5,0,0,0,0,100,2,9
1038,292,100,4,9,825,107,83,82,96,10,0,5,0,0,0,0,100,2,9
1039,205,100,1,7,580,88,110,93,78,10,0,5,0,0,0,0,100,2,10
1040,293,100,2,9,550,89,96,95,77,10,0,5,0,0,0,0,100,2,9
1041,205,100,1,7,580,138,11000,93,128,10,0,5,0,0,0,0,100,2,10
1042,292,100,2,12,825,107,8300,82,96,10,0,5,0,0,0,0,100,2,9
1043,293,100,1,8,550,139,9600,145,127,10,0,5,0,0,0,0,100,2,9
1044,9063,100,1,8,1188,187,65,448,141,1,0,1,0,0,0,0,100,2,244
1045,206,100,2,7,550,138,55,346,28,10,0,5,0,0,0,0,100,2,9
1046,293,100,3,9,550,189,96,395,77,10,0,5,0,0,0,0,100,2,9
1047,292,100,4,14,825,207,83,382,96,10,0,5,0,0,0,0,100,2,9
1048,9063,100,1,8,1188,137,6500,98,41,1,0,1,0,0,0,0,100,2,244
1049,206,100,2,7,550,88,5500,46,28,10,0,5,0,0,0,0,100,2,9
1050,205,100,3,12,580,88,6000,43,28,10,0,5,0,0,0,0,100,2,10
1051,293,100,4,14,550,89,4600,45,27,10,0,5,0,0,0,0,100,2,9
1052,292,100,5,9,825,107,3300,32,46,10,0,5,0,0,0,0,100,2,9
1053,331,100,1,8,66,137,6500,113,20,1,0,1,0,0,0,0,100,2,20
1054,332,100,2,7,350,88,5500,81,17,10,0,5,0,0,0,0,100,2,18
1055,333,100,3,12,1015,88,6000,56,26,10,0,5,0,0,0,0,100,2,20
1056,334,100,4,14,485,89,4600,33,12,10,0,5,0,0,0,0,100,2,11
1057,335,100,5,9,550,107,3300,41,20,10,0,5,0,0,0,0,100,2,9
1058,9063,100,1,8,1188,87,6500,248,141,1,0,1,0,0,0,0,100,2,244
1059,205,100,2,12,580,138,110,93,78,10,0,5,0,0,0,0,100,2,10
1060,293,100,3,14,550,139,9600,95,77,10,0,5,0,0,0,0,100,2,9
1061,231,100,1,8,440,604,868,126,62,10,0,5,0,0,0,0,100,2,10
1062,9071,50,1,8,888,180,33,49,20,1,0,1,0,0,0,0,50,0,121
1063,9072,90,1,8,1128,180,59,88,37,1,0,1,0,0,0,0,90,0,220
1064,9077,100,1,8,880,180,11,72,25,1,0,1,0,0,0,0,100,0,95
1065,341,100,1,8,1100,36,20,61,30,10,0,5,3004,3032,3058,0,100,0,30
1066,9080,100,1,8,888,1,1,1,1,1,0,1,0,0,0,0,100,0,93
1067,20057,120,1,9,575,180,55,52,30,10,10,5,3004,3032,3058,0,120,3,9
1068,20056,120,2,7,610,180,50,46,29,10,10,5,3004,3032,3058,0,120,3,9
1069,20143,120,3,13,1115,180,15,76,34,10,10,5,3040,3072,3066,0,120,3,28
1070,9071,90,1,8,1128,180,59,88,37,1,0,1,0,0,0,0,90,0,220
1071,341,90,2,13,1045,16,10,55,27,10,0,5,0,0,0,0,90,0,27
1072,343,90,3,7,535,28,38,35,23,10,0,5,0,0,0,0,90,0,8
1073,345,90,4,9,825,61,21,21,38,10,0,5,0,0,0,0,90,0,8
1074,9071,100,1,8,1188,87,260,98,82,10,0,1,3044,0,0,0,100,0,244
1075,9077,100,1,8,4400,36,44,72,25,10,0,5,0,0,0,0,100,0,95
1076,9055,100,1,8,429,19,40,57,16,10,0,1,0,0,0,0,100,0,93
1077,9073,100,1,13,220,17,9,9,8,10,0,1,0,0,0,0,100,0,31
1078,9074,100,1,13,1100,3900,90,9,80,10,0,1,3044,3044,3044,0,100,0,155
1079,9075,100,2,8,150,15,36,53,14,10,0,1,0,0,0,0,100,0,30
1080,318,100,1,7,580,38,48,41,27,10,0,5,0,0,0,0,100,0,9
1081,315,100,2,13,925,18,13,72,28,10,0,5,0,0,0,0,100,0,24
1082,316,100,3,8,400,92,78,26,14,10,0,5,0,0,0,0,100,0,9
1083,257,100,4,9,440,96,85,27,12,10,0,5,0,0,0,0,100,0,10
1084,20055,120,1,8,565,37,50,50,30,10,10,5,3106,3032,3159,0,120,3,9
1085,20057,120,2,9,540,37,55,52,30,10,10,5,3106,3032,3159,0,120,3,9
1086,20056,120,3,7,565,38,50,46,29,10,10,5,3106,3032,3159,0,120,3,9
1087,54,100,4,14,605,29,40,38,23,10,0,5,3106,3032,3159,0,100,0,8
1088,20143,120,5,13,1040,20,15,76,34,10,10,5,3092,3072,3125,0,120,3,28
1089,20103,120,1,13,950,20,14,77,30,10,10,5,3092,3072,3125,0,120,3,34
1090,20101,120,2,14,880,20,17,83,32,10,10,5,3092,3072,3156,0,120,3,29
1091,20065,120,3,7,605,41,52,47,30,10,10,5,3106,3032,3159,0,120,3,10
1092,20122,120,4,9,605,35,48,44,36,10,10,5,3004,3032,3058,0,120,3,10
1093,20055,120,1,8,550,37,50,50,30,10,10,5,3106,3032,3159,0,120,3,9
1094,20057,120,1,9,525,37,55,52,30,10,10,5,3106,3032,3159,0,120,3,9
1095,20056,120,1,7,550,38,50,46,29,10,10,5,3106,3032,3159,0,120,3,9
1096,54,100,1,14,605,29,40,38,23,10,0,5,3106,3032,3159,0,100,0,8
1097,20143,120,1,13,1015,20,15,76,34,10,10,5,3092,3072,3125,0,120,3,28
1098,9076,100,1,8,150,15,36,53,14,10,0,1,0,0,0,0,100,0,30
1099,20057,120,2,9,525,37,55,52,30,10,10,5,3106,3032,3159,0,120,3,9
1100,20056,120,3,7,550,38,50,46,29,10,10,5,3106,3032,3159,0,120,3,9
1101,20143,120,1,13,1015,20,15,76,34,10,10,5,3092,3072,3125,0,120,3,28
1102,9079,100,1,13,50,19,40,57,16,1,0,1,0,0,0,0,100,0,11
1103,9075,100,1,8,150,15,36,53,14,10,0,1,0,0,0,0,100,0,30
1104,16,100,1,13,1190,19,10,48,25,10,0,5,3040,3072,3066,0,100,0,32
1105,20221,120,2,8,360,24,53,89,21,10,10,5,3066,3072,3040,0,120,3,19
1106,294,100,3,12,430,19,58,72,20,10,0,5,3066,3072,3040,0,100,0,26
1107,48,100,4,9,440,83,72,26,13,10,0,5,3020,3004,3090,0,100,0,9
1108,20053,120,5,7,465,131,83,30,13,10,10,5,3020,3004,3090,0,120,3,13
1109,9086,100,1,9,999,18,8,8,12,10,0,5,0,0,0,0,100,0,7
1110,9087,100,1,9,999,18,8,8,12,10,0,5,0,0,0,0,100,0,7
1111,9088,100,1,9,999,18,8,8,12,10,0,5,0,0,0,0,100,0,7
1112,20293,120,1,8,640,100,55,54,33,10,10,5,3004,3032,3058,0,120,3,11
1113,20205,120,2,7,640,100,73,51,36,10,10,5,3004,3032,3058,0,120,3,12
1114,341,100,1,9,1100,18,11,61,30,10,0,5,3040,3072,3066,0,100,0,30
1115,357,100,2,9,365,22,68,68,19,10,0,5,3066,3072,3040,0,100,0,17
1116,361,100,3,9,605,36,44,40,25,10,0,5,3004,3032,3058,0,100,0,9
1117,9098,100,1,8,1210,600,200,500,500,1,0,1,0,0,0,0,100,0,77
1118,9099,100,1,8,2419,300,100,100,300,1,0,1,0,0,0,0,100,0,375
1119,9010,100,2,17,1650,100,100,100,100,1,0,5,0,0,0,0,100,0,13
1120,9010,100,3,19,1650,100,100,100,100,1,0,5,0,0,0,0,100,0,13
1121,9001,100,1,9,550,0,0,0,0,1,0,5,0,0,0,0,100,0,7
1122,20103,120,1,13,1050,20,14,77,30,10,10,5,3040,3072,3066,0,120,3,34
1123,20114,120,2,14,440,24,76,100,22,10,10,5,3224,3072,3058,0,120,3,24
1124,20122,120,3,9,670,35,48,44,36,10,0,5,3004,3224,3032,0,120,3,10
1125,171,100,4,8,640,51,49,42,28,10,0,5,3004,3224,3032,0,100,0,9
1126,172,90,5,7,525,47,61,44,20,10,0,5,3004,3224,3032,0,100,0,9
1127,20097,120,1,13,430,24,58,77,27,10,10,5,3224,3072,3058,0,120,3,21
1128,242,100,2,12,350,18,58,97,21,10,0,5,3224,3072,3058,0,100,0,17
1129,266,100,3,9,405,89,86,30,14,10,0,5,3020,3040,3090,0,100,0,10
1130,142,100,4,8,315,20,50,85,22,10,0,5,3224,3072,3058,0,100,0,17
1131,316,100,5,7,400,92,78,26,14,10,0,5,3020,3040,3090,0,100,0,9
1132,97,70,1,13,260,13,34,42,16,10,10,4,0,0,0,0,70,0,12
1133,234,70,2,14,612,12,9,53,21,10,10,4,0,0,0,0,70,0,17
1134,242,70,3,12,236,13,40,68,15,10,0,4,0,0,0,0,70,0,12
1135,272,70,4,9,248,19,35,40,14,10,0,4,0,0,0,0,70,0,14
1136,4,70,5,8,236,19,50,51,13,10,0,4,0,0,0,0,70,0,13
1137,104,90,1,13,965,17,10,50,21,10,0,5,0,0,0,0,90,0,21
1138,234,90,2,14,855,15,12,68,26,10,0,5,0,0,0,0,90,0,22
1139,122,90,3,9,575,24,35,32,26,10,0,5,0,0,0,0,90,0,7
1140,171,90,4,8,525,38,35,31,20,10,0,5,0,0,0,0,90,0,8
1141,172,90,5,7,500,43,55,40,18,10,0,5,0,0,0,0,90,0,8
1142,97,90,1,13,365,17,43,54,21,10,0,5,0,0,0,0,90,0,16
1143,242,90,2,12,330,16,52,88,19,10,0,5,0,0,0,0,90,0,16
1144,266,90,3,9,385,80,77,27,12,10,0,5,0,0,0,0,90,0,9
1145,142,90,4,8,300,18,45,76,20,10,0,5,0,0,0,0,90,0,15
1146,316,90,5,7,380,82,70,23,12,10,0,5,0,0,0,0,90,0,8
1147,323,90,1,18,1305,13,11,8,8,10,0,5,0,0,0,0,90,0,35
1148,8,90,2,12,300,16,49,76,19,10,0,5,0,0,0,0,90,0,16
1149,339,90,3,9,785,55,27,28,40,10,0,5,0,0,0,0,90,0,9
1150,125,90,4,8,865,50,27,27,44,10,0,5,0,0,0,0,90,0,9
1151,276,90,5,7,940,61,17,16,31,10,0,5,0,0,0,0,90,0,8
1152,20104,120,1,13,1165,24,14,70,29,10,10,5,3040,3072,3066,0,120,3,31
1153,234,100,2,14,900,17,13,75,29,10,10,5,3224,3072,3058,0,100,3,24
1154,20122,120,3,9,670,35,48,44,36,10,10,5,3004,3224,3032,0,120,3,10
1155,171,100,4,8,640,51,49,42,28,10,10,5,3004,3224,3032,0,100,0,9
1156,172,100,5,7,525,47,61,44,20,10,0,5,3004,3224,3032,0,100,0,9
1157,20097,120,1,13,430,24,58,77,27,10,10,5,3224,3072,3058,0,120,3,21
1158,242,100,2,12,350,18,58,97,21,10,0,5,3224,3072,3058,0,100,0,17
1159,266,100,3,9,405,89,86,30,14,10,0,5,3020,3040,3090,0,100,0,10
1160,142,100,4,8,315,20,50,85,22,10,0,5,3224,3072,3058,0,100,0,17
1161,316,100,5,7,400,92,78,26,14,10,0,5,3020,3040,3090,0,100,0,9
1162,323,100,1,18,1375,14,12,9,8,10,0,5,3044,3076,3012,0,100,0,39
1163,20008,120,2,12,365,22,65,106,25,10,10,5,3224,3072,3058,0,120,3,22
1164,339,100,3,9,825,61,30,32,44,10,0,5,3224,3098,3068,0,100,0,9
1165,20125,120,4,8,1000,72,38,36,59,10,10,5,3224,3098,3068,0,120,3,12
1166,276,100,5,7,990,68,19,18,34,10,0,5,3224,3098,3068,0,100,0,9
1167,9010,100,1,17,1650,80,100,100,100,1,0,5,0,0,0,0,100,0,13
1168,9010,100,2,19,1650,80,100,100,100,1,0,5,0,0,0,0,100,0,13
1169,9003,100,3,7,1240,100,100,100,100,1,0,5,0,0,0,0,100,0,10
1170,9003,100,4,8,1240,100,100,100,100,1,0,5,0,0,0,0,100,0,10
1171,9003,100,5,9,1240,100,100,100,100,1,0,5,0,0,0,0,100,0,10
1172,20293,120,1,8,640,330,100,130,300,10,10,5,3004,3032,3058,0,120,3,11
1173,20205,120,2,7,640,330,100,130,300,10,10,5,3004,3032,3058,0,120,3,12
1174,9010,100,2,17,1650,80,100,100,100,1,0,5,0,0,0,0,100,0,13
1175,9010,100,3,19,1650,80,100,100,100,1,0,5,0,0,0,0,100,0,13
1200,162,100,1,18,1375,19,9,7,9,10,0,5,3044,3076,3012,0,100,0,35
1201,322,100,2,13,350,23,50,63,17,10,0,5,3224,3072,3058,0,100,0,17
1202,266,100,3,9,405,89,86,30,14,10,0,5,3020,3040,3090,0,100,0,10
1203,9,100,4,8,330,18,43,71,19,10,0,5,3224,3072,3058,0,100,0,17
1204,296,100,5,7,425,79,69,34,14,10,0,5,3020,3040,3090,0,100,0,10
1205,9101,100,1,13,650,79,69,34,14,10,0,1,0,0,0,0,100,0,93
3001,138,100,1,9,605,45,32,29,18,10,10,5,3004,3032,3058,0,100,0,9
3002,7,100,2,8,415,17,38,57,20,10,10,5,3066,3072,3040,0,100,0,19
3003,193,100,3,7,620,34,38,35,24,10,10,5,3004,3032,3058,0,100,0,9
3004,136,100,4,14,880,16,12,64,28,10,10,5,3040,3072,3066,0,100,0,21
3005,23,100,5,13,795,16,11,75,31,10,10,5,3040,3072,3066,0,100,0,21
3006,69,100,1,9,605,27,41,34,24,10,10,5,3004,3032,3058,0,100,0,8
3007,212,100,2,8,330,18,45,70,19,10,10,5,3066,3072,3040,0,100,0,15
3008,262,100,3,7,595,36,42,42,19,10,10,5,3004,3032,3058,0,100,0,8
3009,27,100,4,14,795,15,11,72,30,10,10,5,3040,3072,3066,0,100,0,20
3010,19,100,5,13,705,16,11,78,29,10,10,5,3040,3072,3066,0,100,0,18
3011,138,100,1,9,605,45,32,29,18,10,10,5,3004,3032,3058,0,100,0,9
3012,7,100,2,8,415,17,38,57,20,10,10,5,3066,3072,3040,0,100,0,19
3013,170,100,3,7,550,43,36,32,20,10,10,5,3004,3032,3058,0,100,0,9
3014,225,100,4,14,900,21,14,64,20,10,10,5,3040,3072,3066,0,100,0,22
3015,26,100,5,13,840,18,11,58,26,10,10,5,3040,3072,3066,0,100,0,19
3016,227,100,1,9,565,33,43,32,24,10,10,5,3004,3032,3058,0,100,0,8
3017,13,100,2,8,315,19,40,69,19,10,10,5,3066,3072,3040,0,100,0,15
3018,274,100,3,7,580,36,48,42,27,10,10,5,3004,3032,3058,0,100,0,9
3019,169,100,4,14,840,18,10,58,26,10,10,5,3040,3072,3066,0,100,0,18
3020,267,100,5,13,970,19,11,52,25,10,10,5,3040,3072,3066,0,100,0,25
3021,187,100,1,9,580,32,42,33,24,10,10,5,3004,3032,3058,0,100,0,8
3022,1,100,2,8,400,24,43,67,16,10,10,5,3066,3072,3040,0,100,0,22
3023,72,100,3,7,525,31,42,38,25,10,10,5,3004,3032,3058,0,100,0,7
3024,169,100,4,14,840,18,10,58,26,10,10,5,3040,3072,3066,0,100,0,18
3025,143,100,5,13,970,16,12,61,29,10,10,5,3040,3072,3066,0,100,0,25
3026,252,100,1,9,440,104,69,26,11,10,10,5,3020,3004,3090,0,100,0,10
3027,212,100,2,8,330,18,45,70,19,10,10,5,3066,3072,3040,0,100,0,15
3028,261,100,3,7,420,84,77,36,15,10,10,5,3020,3004,3090,0,100,0,11
3029,269,100,4,14,350,20,54,74,18,10,10,5,3066,3072,3040,0,100,0,17
3030,14,100,5,13,400,21,39,59,17,10,10,5,3066,3072,3040,0,100,0,20
3031,201,100,1,9,440,92,67,24,10,10,10,5,3020,3004,3090,0,100,0,9
3032,126,100,2,8,365,21,54,65,21,10,10,5,3066,3072,3040,0,100,0,21
3033,147,100,3,7,400,83,72,34,10,10,10,5,3020,3004,3090,0,100,0,9
3034,269,100,4,14,350,20,54,74,18,10,10,5,3066,3072,3040,0,100,0,17
3035,212,100,5,13,330,18,45,70,19,10,10,5,3066,3072,3040,0,100,0,15
3036,36,100,1,9,420,83,63,35,11,10,10,5,3020,3004,3090,0,100,0,9
3037,210,100,2,8,380,21,43,59,17,10,10,5,3066,3072,3040,0,100,0,18
3038,270,100,3,7,420,72,65,32,13,10,10,5,3020,3004,3090,0,100,0,9
3039,1,100,4,14,400,24,43,67,16,10,10,5,3066,3072,3040,0,100,0,22
3040,13,100,5,13,315,19,40,69,19,10,10,5,3066,3072,3040,0,100,0,15
3041,128,100,1,9,440,105,72,28,11,10,10,5,3020,3004,3090,0,100,0,11
3042,212,100,2,8,330,18,45,70,19,10,10,5,3066,3072,3040,0,100,0,15
3043,44,100,3,7,420,77,64,24,12,10,10,5,3020,3004,3090,0,100,0,9
3044,113,100,4,14,350,21,50,59,19,10,10,5,3066,3072,3040,0,100,0,17
3045,12,100,5,13,415,17,35,52,18,10,10,5,3066,3072,3040,0,100,0,17
3046,43,100,1,9,400,83,70,29,12,10,10,5,3020,3004,3090,0,100,0,9
3047,1,100,2,8,400,24,43,67,16,10,10,5,3066,3072,3040,0,100,0,22
3048,37,100,3,7,420,67,61,23,13,10,10,5,3020,3004,3090,0,100,0,8
3049,99,100,4,14,400,18,46,57,19,10,10,5,3066,3072,3040,0,100,0,18
3050,8,100,5,13,315,17,54,85,21,10,10,5,3066,3072,3040,0,100,0,17
3051,86,100,1,9,825,58,20,22,42,10,10,5,3020,3004,3068,0,100,0,8
3052,89,100,2,8,870,57,27,24,33,10,10,5,3020,3004,3068,0,100,0,9
3053,80,100,3,7,910,60,22,19,30,10,10,5,3020,3004,3068,0,100,0,8
3054,190,100,4,19,1265,20,10,9,8,10,10,5,3044,3076,3004,0,100,0,36
3055,154,100,5,18,1320,18,9,8,8,10,10,5,3044,3076,3004,0,100,0,36
3056,249,100,1,9,845,55,27,24,39,10,10,5,3020,3004,3068,0,100,0,8
3057,84,100,2,8,825,54,30,30,41,10,10,5,3020,3004,3068,0,100,0,9
3058,86,100,3,7,825,58,20,22,42,10,10,5,3020,3004,3068,0,100,0,8
3059,159,100,4,19,1210,18,9,11,8,10,10,5,3044,3076,3004,0,100,0,35
3060,278,100,5,18,1210,21,11,11,9,10,10,5,3044,3076,3004,0,100,0,37
3061,79,100,1,9,785,53,31,32,49,10,10,5,3020,3004,3068,0,100,0,9
3062,77,100,2,8,1075,60,15,13,28,10,10,5,3020,3004,3068,0,100,0,8
3063,195,100,3,7,745,52,30,30,45,10,10,5,3020,3004,3068,0,100,0,8
3064,158,100,4,19,1375,23,7,8,7,10,10,5,3044,3076,3004,0,100,0,35
3065,152,100,5,18,1265,21,9,9,8,10,10,5,3044,3076,3004,0,100,0,36
3066,264,100,1,9,870,66,30,26,27,10,10,5,3020,3004,3068,0,100,0,9
3067,88,100,2,8,990,53,22,18,40,10,10,5,3020,3004,3068,0,100,0,9
3068,199,100,3,7,870,57,22,20,35,10,10,5,3020,3004,3068,0,100,0,8
3069,99,100,4,13,400,18,46,57,19,10,10,5,3066,3072,3040,0,100,0,18
3070,189,100,5,18,1300,17,9,8,11,10,10,5,3044,3076,3004,0,100,0,37
3071,77,100,1,9,1075,60,15,13,28,10,10,5,3020,3004,3068,0,100,0,8
3072,80,100,2,8,910,60,22,19,30,10,10,5,3020,3004,3068,0,100,0,8
3073,271,100,3,7,825,50,26,30,44,10,10,5,3020,3004,3068,0,100,0,8
3074,152,100,4,19,1265,21,9,9,8,10,10,5,3044,3076,3004,0,100,0,36
3075,159,100,5,18,1210,18,9,11,8,10,10,5,3044,3076,3004,0,100,0,35
3501,1,100,1,7,400,24,43,67,16,10,10,5,3066,3072,3040,0,100,0,22
3502,3,100,1,7,380,18,48,57,19,10,10,5,3066,3072,3040,0,100,0,18
3503,6,100,1,7,430,19,40,57,16,10,10,5,3066,3072,3040,0,100,0,19
3504,7,100,1,7,415,17,38,57,20,10,10,5,3066,3072,3040,0,100,0,19
3505,8,100,1,7,315,17,54,85,21,10,10,5,3066,3072,3040,0,100,0,17
3506,11,100,1,7,350,20,40,71,19,10,10,5,3066,3072,3040,0,100,0,19
3507,12,100,1,7,415,17,35,52,18,10,10,5,3066,3072,3040,0,100,0,17
3508,13,100,1,7,315,19,40,69,19,10,10,5,3066,3072,3040,0,100,0,15
3509,14,100,1,7,400,21,39,59,17,10,10,5,3066,3072,3040,0,100,0,20
3510,15,100,1,7,315,18,50,75,19,10,10,5,3066,3072,3040,0,100,0,15
3511,96,100,1,7,430,25,45,58,18,10,10,5,3066,3072,3040,0,100,0,25
3512,97,100,1,7,380,19,48,59,23,10,10,5,3066,3072,3040,0,100,0,18
3513,98,100,1,7,380,23,54,66,17,10,10,5,3066,3072,3040,0,100,0,22
3514,99,100,1,7,400,18,46,57,19,10,10,5,3066,3072,3040,0,100,0,18
3515,100,100,1,7,315,20,54,72,19,10,10,5,3066,3072,3040,0,100,0,15
3516,113,100,1,7,350,21,50,59,19,10,10,5,3066,3072,3040,0,100,0,17
3517,114,100,1,7,400,19,63,80,19,10,10,5,3066,3072,3040,0,100,0,20
3518,123,100,1,7,300,19,48,75,19,10,10,5,3066,3072,3040,0,100,0,14
3519,126,100,1,7,365,21,54,65,21,10,10,5,3066,3072,3040,0,100,0,21
3520,132,100,1,7,300,18,54,85,21,10,10,5,3066,3072,3040,0,100,0,16
3521,140,100,1,7,285,16,59,99,23,10,10,5,3066,3072,3040,0,100,0,16
3522,142,100,1,7,315,20,50,85,22,10,10,5,3066,3072,3040,0,100,0,17
3523,166,100,1,7,330,22,54,65,22,10,10,5,3066,3072,3040,0,100,0,19
3524,167,100,1,7,330,21,50,69,17,10,10,5,3066,3072,3040,0,100,0,15
3525,168,100,1,7,350,21,52,62,19,10,10,5,3066,3072,3040,0,100,0,18
3526,183,100,1,7,330,32,76,73,17,10,10,5,3066,3072,3040,0,100,0,19
3527,186,100,1,7,365,18,50,54,19,10,10,5,3066,3072,3040,0,100,0,18
3528,202,100,1,7,430,30,50,53,13,10,10,5,3066,3072,3040,0,100,0,23
3529,210,100,1,7,380,21,43,59,17,10,10,5,3066,3072,3040,0,100,0,18
3530,212,100,1,7,330,18,45,70,19,10,10,5,3066,3072,3040,0,100,0,15
3531,220,100,1,7,350,21,46,62,19,10,10,5,3066,3072,3040,0,100,0,18
3532,221,100,1,7,350,20,41,74,16,10,10,5,3066,3072,3040,0,100,0,15
3533,4,100,1,7,350,27,72,73,18,10,10,5,3066,3072,3040,0,100,0,19
3534,232,100,1,7,320,17,54,87,20,10,10,5,3066,3072,3040,0,100,0,17
3535,233,100,1,7,340,23,61,82,20,10,10,5,3066,3072,3040,0,100,0,21
3536,244,100,1,7,415,17,39,54,19,10,10,5,3066,3072,3040,0,100,0,18
3537,248,100,1,7,380,19,43,55,18,10,10,5,3066,3072,3040,0,100,0,17
3538,242,100,1,7,350,18,58,97,21,10,10,5,3066,3072,3040,0,100,0,17
3539,250,100,1,7,360,21,53,76,20,10,10,5,3066,3072,3040,0,100,0,19
3540,260,100,1,7,350,23,57,67,22,10,10,5,3066,3072,3040,0,100,0,19
3541,269,100,1,7,350,20,54,74,18,10,10,5,3066,3072,3040,0,100,0,17
3542,272,100,1,7,365,27,50,58,19,10,10,5,3066,3072,3040,0,100,0,20
3543,277,100,1,7,330,20,47,66,20,10,10,5,3066,3072,3040,0,100,0,17
3544,16,100,1,7,1190,19,10,48,25,10,10,5,3040,3072,3066,0,100,0,32
3545,18,100,1,7,880,17,9,59,28,10,10,5,3040,3072,3066,0,100,0,21
3546,19,100,1,7,705,16,11,78,29,10,10,5,3040,3072,3066,0,100,0,18
3547,20,100,1,7,925,18,9,61,30,10,10,5,3040,3072,3066,0,100,0,21
3548,22,100,1,7,880,20,11,56,22,10,10,5,3040,3072,3066,0,100,0,20
3549,23,100,1,7,795,16,11,75,31,10,10,5,3040,3072,3066,0,100,0,21
3550,26,100,1,7,840,18,11,58,26,10,10,5,3040,3072,3066,0,100,0,19
3551,27,100,1,7,795,15,11,72,30,10,10,5,3040,3072,3066,0,100,0,20
3552,29,100,1,7,925,17,13,66,26,10,10,5,3040,3072,3066,0,100,0,25
3553,32,100,1,7,795,15,9,69,33,10,10,5,3040,3072,3066,0,100,0,20
3554,101,100,1,7,880,16,12,66,27,10,10,5,3040,3072,3066,0,100,0,21
3555,103,100,1,7,925,17,11,64,25,10,10,5,3040,3072,3066,0,100,0,22
3556,104,100,1,7,1015,19,11,55,23,10,10,5,3040,3072,3066,0,100,0,23
3557,115,100,1,7,1100,17,13,48,28,10,10,5,3040,3072,3066,0,100,0,27
3558,116,100,1,7,840,18,13,67,25,10,10,5,3040,3072,3066,0,100,0,22
3559,127,100,1,7,970,19,10,60,25,10,10,5,3040,3072,3066,0,100,0,21
3560,131,100,1,7,970,14,11,58,28,10,10,5,3040,3072,3066,0,100,0,22
3561,135,100,1,7,970,18,10,57,25,10,10,5,3040,3072,3066,0,100,0,20
3562,136,100,1,7,880,16,12,64,28,10,10,5,3040,3072,3066,0,100,0,21
3563,143,100,1,7,970,16,12,61,29,10,10,5,3040,3072,3066,0,100,0,25
3564,144,100,1,7,1015,15,11,51,25,10,10,5,3040,3072,3066,0,100,0,22
3565,150,100,1,7,840,15,12,69,30,10,10,5,3040,3072,3066,0,100,0,21
3566,169,100,1,7,840,18,10,58,26,10,10,5,3040,3072,3066,0,100,0,18
3567,176,100,1,7,750,17,12,66,28,10,10,5,3040,3072,3066,0,100,0,17
3568,102,100,1,7,900,17,12,65,26,10,10,5,3040,3072,3066,0,100,0,22
3569,177,100,1,7,950,15,9,63,27,10,10,5,3040,3072,3066,0,100,0,21
3570,178,100,1,7,1060,16,12,52,25,10,10,5,3040,3072,3066,0,100,0,26
3571,191,100,1,7,1015,16,13,56,24,10,10,5,3040,3072,3066,0,100,0,25
3572,137,100,1,7,970,16,11,58,25,10,10,5,3040,3072,3066,0,100,0,22
3573,28,100,1,7,990,18,11,59,26,10,10,5,3040,3072,3066,0,100,0,23
3574,203,100,1,7,990,19,11,50,22,10,10,5,3040,3072,3066,0,100,0,20
3575,209,100,1,7,950,16,12,62,22,10,10,5,3040,3072,3066,0,100,0,22
3576,213,100,1,7,925,20,13,65,27,10,10,5,3040,3072,3066,0,100,0,22
3577,218,100,1,7,925,14,9,59,26,10,10,5,3040,3072,3066,0,100,0,20
3578,224,100,1,7,950,18,13,65,26,10,10,5,3040,3072,3066,0,100,0,24
3579,59,100,1,7,970,21,11,57,24,10,10,5,3040,3072,3066,0,100,0,22
3580,225,100,1,7,900,21,14,64,20,10,10,5,3040,3072,3066,0,100,0,22
3581,234,100,1,7,900,17,13,75,29,10,10,5,3040,3072,3066,0,100,0,24
3582,228,100,1,7,1060,18,12,58,24,10,10,5,3040,3072,3066,0,100,0,32
3583,245,100,1,7,950,19,13,72,30,10,10,5,3040,3072,3066,0,100,0,28
3584,251,100,1,7,970,20,11,57,26,10,10,5,3040,3072,3066,0,100,0,21
3585,259,100,1,7,880,18,11,75,34,10,10,5,3040,3072,3066,0,100,0,24
3586,267,100,1,7,970,19,11,52,25,10,10,5,3040,3072,3066,0,100,0,25
3587,34,100,1,7,440,73,53,24,11,10,10,5,3020,3004,3090,0,100,0,8
3588,35,100,1,7,420,60,67,36,12,10,10,5,3020,3004,3090,0,100,0,9
3589,36,100,1,7,420,83,63,35,11,10,10,5,3020,3004,3090,0,100,0,9
3590,37,100,1,7,420,67,61,23,13,10,10,5,3020,3004,3090,0,100,0,8
3591,38,100,1,7,465,73,64,23,11,10,10,5,3020,3004,3090,0,100,0,9
3592,39,100,1,7,440,86,75,33,10,10,10,5,3020,3004,3090,0,100,0,10
3593,42,100,1,7,465,105,66,25,10,10,10,5,3020,3004,3090,0,100,0,11
