id,name,user_exp,mp,ammo,mre,part,core,gem,gem_pay,gun_id,sangvis,item_ids,furniture,gift,equip_ids,coins,skin,content,send_limit,icon,bp_pay,fairy_ids,chip,commander_uniform,vehicle_component
37178,prize-10037178,0,0,0,0,0,0,0,0,0,,525-10,,,,,0,prize-20037178,0,,0,,,,
37179,prize-10037179,0,0,0,0,0,0,0,0,0,,45-50,,,,,0,prize-20037179,0,,0,,,,
37180,prize-10037180,0,200,200,200,200,0,0,0,0,,,,,,,0,prize-20037180,0,,0,,,,
37181,prize-10037181,0,300,300,300,300,0,0,0,0,,,,,,,0,prize-20037181,0,,0,,,,
37182,prize-10037182,0,0,0,0,0,0,0,0,0,,9-50,,,,,0,prize-20037182,0,,0,,,,
37183,prize-10037183,0,0,0,0,0,0,0,0,0,,15-50,,,,,0,prize-20037183,0,,0,,,,
37184,prize-10037184,0,0,0,0,0,0,0,0,0,,14-50,,,,,0,prize-20037184,0,,0,,,,
37185,prize-10037185,0,0,0,0,0,0,0,0,0,,,,,,2-100,0,prize-20037185,0,,0,,,,
37186,prize-10037186,0,100,100,100,100,0,0,0,0,,,,,,,0,prize-20037186,0,,0,,,,
37187,prize-10037187,0,0,0,0,0,0,0,0,0,,525-10,,,,,0,prize-20037187,0,,0,,,,
37188,prize-10037188,0,0,0,0,0,0,0,0,0,,45-50,,,,,0,prize-20037188,0,,0,,,,
37189,prize-10037189,0,200,200,200,200,0,0,0,0,,,,,,,0,prize-20037189,0,,0,,,,
37190,prize-10037190,0,300,300,300,300,0,0,0,0,,,,,,,0,prize-20037190,0,,0,,,,
37191,prize-10037191,0,0,0,0,0,0,0,0,,,,,,,1-200,0,prize-20037191,0,,0,,,,
37192,prize-10037192,0,0,0,0,0,0,0,0,,,,,,,1-200,0,prize-20037192,0,,0,,,,
37193,prize-10037193,0,0,0,0,0,0,0,0,0,,15-50,,,,,0,prize-20037193,0,,0,,,,
37194,prize-10037194,0,0,0,0,0,0,0,0,,,,,,,1-200,0,prize-20037194,0,,0,,,,
37195,prize-10037195,0,0,0,0,0,0,0,0,,,,,,,2-200,0,prize-20037195,0,,0,,,,
37196,prize-10037196,0,0,0,0,0,0,0,0,,,,,,,2-200,0,prize-20037196,0,,0,,,,
37197,prize-10037197,0,0,0,0,0,0,0,0,0,,,,,,1-100,0,prize-20037197,0,,0,,,,
37198,prize-10037198,0,0,0,0,0,0,0,0,,,,,,,3-200,0,prize-20037198,0,,0,,,,
37199,prize-10037199,0,0,0,0,0,0,0,0,0,,506-200,,,,,0,prize-20037199,0,,0,,,,
37200,prize-10037200,0,0,0,0,0,0,0,0,,,,,,,3-200,0,prize-20037200,0,,0,,,,
37201,prize-10037201,0,0,0,0,0,0,0,0,0,,,,,,2-100,0,prize-20037201,0,,0,,,,
37202,prize-10037202,0,0,0,0,0,0,0,0,,,,,,,3-200,0,prize-20037202,0,,0,,,,
37203,prize-10037203,0,0,0,0,0,0,0,0,0,,14-50,,,,,0,prize-20037203,0,,0,,,,
37204,prize-10037204,0,0,0,0,0,0,0,0,,,,,,,3-200,0,prize-20037204,0,,0,,,,
37205,prize-10037205,0,0,0,0,0,0,0,0,0,,,,,,3-100,0,prize-20037205,0,,0,,,,
37206,prize-10037206,0,0,0,0,0,0,0,0,,,,,,,2-200,0,prize-20037206,0,,0,,,,
37207,prize-10037207,0,300,300,300,300,0,0,0,0,,,,,,,0,prize-20037207,0,,0,,,,
37208,prize-10037208,0,0,0,0,0,0,0,0,,,,,,,3-200,0,prize-20037208,0,,0,,,,
37209,prize-10037209,0,0,0,0,0,20,0,0,,,,,,,,0,prize-20037209,0,,0,,,,
37210,prize-10037210,0,0,0,0,0,0,0,0,0,,45-100|161000-1,,,,,0,prize-20037210,0,,0,,,,
37211,prize-10037211,0,200,200,200,200,0,0,0,0,,,,,,,0,prize-20037211,0,,0,,,,
37212,prize-10037212,0,0,0,0,0,0,0,0,,,,,,,1-200,0,prize-20037212,0,,0,,,,
37213,prize-10037213,0,0,0,0,0,0,0,0,0,,525-10,,,,,0,prize-20037213,0,,0,,,,
37214,prize-10037214,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20037214,0,,0,,,,
37215,prize-10037215,0,100,100,100,100,0,0,0,0,,,,,,,0,prize-20037215,0,,0,,,,
37216,prize-10037216,0,0,0,0,0,0,0,0,,,,,,,1-200,0,prize-20037216,0,,0,,,,
37217,prize-10037217,0,0,0,0,0,0,0,0,0,,525-10,,,,,0,prize-20037217,0,,0,,,,
37218,prize-10037218,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20037218,0,,0,,,,
37219,prize-10037219,0,100,100,100,100,0,0,0,0,,,,,,,0,prize-20037219,0,,0,,,,
37220,prize-10037220,0,0,0,0,0,0,0,0,,,,,,,3-200,0,prize-20037220,0,,0,,,,
37221,prize-10037221,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20037221,0,,0,,,,
37222,prize-10037222,0,100,100,100,100,0,0,0,0,,,,,,,0,prize-20037222,0,,0,,,,
37223,prize-10037223,0,0,0,0,0,0,0,0,,,,,,,3-200,0,prize-20037223,0,,0,,,,
37224,prize-10037224,0,0,0,0,0,0,0,0,,,,,,,2-200,0,prize-20037224,0,,0,,,,
37225,prize-10037225,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20037225,0,,0,,,,
37226,prize-10037226,0,100,100,100,100,0,0,0,0,,,,,,,0,prize-20037226,0,,0,,,,
37227,prize-10037227,0,0,0,0,0,0,0,0,0,,46-100,,,,,0,prize-20037227,0,,0,,,,
37228,prize-10037228,0,0,0,0,0,0,0,0,0,,525-10,,,,,0,prize-20037228,0,,0,,,,
37229,prize-10037229,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20037229,0,,0,,,,
37230,prize-10037230,0,100,100,100,100,0,0,0,0,,,,,,,0,prize-20037230,0,,0,,,,
37231,prize-10037231,0,0,0,0,0,0,0,0,0,,,,,,3-100,0,prize-20037231,0,,0,,,,
37232,prize-10037232,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20037232,0,,0,,,,
37333,prize-10037333,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20037333,0,,0,,,,
37334,prize-10037334,0,0,0,0,0,0,0,0,0,,9-30,,,,,0,prize-20037334,0,,0,,,,
37335,prize-10037335,0,1000,1000,1000,1000,0,0,0,0,,,,,,,0,prize-20037335,0,,0,,,,
37336,prize-10037336,0,0,0,0,0,0,0,0,,,,,,,1-200,0,prize-20037336,0,,0,,,,
37337,prize-10037337,0,0,0,0,0,0,0,0,0,,,,200001-200,,,0,prize-20037337,0,,0,,,,
37338,prize-10037338,0,0,0,0,0,0,0,0,0,,506-200,,,,,0,prize-20037338,0,,0,,,,
37339,prize-10037339,0,0,0,0,0,0,0,0,0,,,,,,1-200,0,prize-20037339,0,,0,,,,
37340,prize-10037340,0,0,0,0,0,0,0,0,0,,,,,,2-200,0,prize-20037340,0,,0,,,,
37341,prize-10037341,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20037341,0,,0,,,,
37342,prize-10037342,0,0,0,0,0,0,0,0,0,,514-30,,,,,0,prize-20037342,0,,0,,,,
37343,prize-10037343,0,0,0,0,0,0,0,0,0,,44-300,,,,,0,prize-20037343,0,,0,,,,
37344,prize-10037344,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20037344,0,,0,,,,
37345,prize-10037345,0,300,300,300,300,0,0,0,0,,,,,,,0,prize-20037345,0,,0,,,,
37346,prize-10037346,0,0,0,0,0,0,0,0,,,,,,,2-200,0,prize-20037346,0,,0,,,,
37347,prize-10037347,0,0,0,0,0,0,0,0,0,,,,,,1-600,0,prize-20037347,0,,0,,,,
37348,prize-10037348,0,0,0,0,0,0,0,0,0,,14-100,,,,,0,prize-20037348,0,,0,,,,
37349,prize-10037349,0,0,0,0,0,0,0,0,0,,506-100,,,,,0,prize-20037349,0,,0,,,,
37350,prize-10037350,0,0,0,0,0,0,0,0,,,,,,,1-200,0,prize-20037350,0,,0,,,,
37351,prize-10037351,0,0,0,0,0,0,0,0,0,,,,400001-50,,,0,prize-20037351,0,,0,,,,
37352,prize-10037352,0,0,0,0,0,0,0,0,0,,9-30,,,,,0,prize-20037352,0,,0,,,,
37353,prize-10037353,0,0,0,0,0,0,0,0,0,,,,,,,0,prize-20037353,0,,0,26-0-100-5,,,
37354,prize-10037354,0,0,0,0,0,0,0,0,0,,15-100,,,,,0,prize-20037354,0,,0,,,,
37355,prize-10037355,0,0,0,0,0,0,0,0,0,,,,,,2-600,0,prize-20037355,0,,0,,,,
37356,prize-10037356,0,300,300,300,300,0,0,0,0,,,,,,,0,prize-20037356,0,,0,,,,
37357,prize-10037357,0,0,0,0,0,0,0,0,0,,525-30,,,,,0,prize-20037357,0,,0,,,,
37358,prize-10037358,0,0,0,0,0,0,0,0,0,,15-100,,,,,0,prize-20037358,0,,0,,,,
37359,prize-10037359,0,0,0,0,0,0,0,0,0,,51-2,,,,,0,prize-20037359,0,,0,,,,
37360,prize-10037360,0,0,0,0,0,0,0,0,0,,525-30,,,,,0,prize-20037360,0,,0,,,,
37361,prize-10037361,0,0,0,0,0,0,0,0,0,,,,,,2-200,0,prize-20037361,0,,0,,,,
37362,prize-10037362,0,0,0,0,0,0,0,0,0,,,,,,1-200,0,prize-20037362,0,,0,,,,
37363,prize-10037363,0,0,0,0,0,0,0,0,0,,514-30,,,,,0,prize-20037363,0,,0,,,,
37364,prize-10037364,0,0,0,0,0,0,0,0,0,,506-100,,,,,0,prize-20037364,0,,0,,,,
37365,prize-10037365,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20037365,0,,0,,,,
37366,prize-10037366,0,0,0,0,0,0,0,0,0,,,,,,3-600,0,prize-20037366,0,,0,,,,
37367,prize-10037367,0,0,0,0,0,0,0,0,0,,9-30,,,,,0,prize-20037367,0,,0,,,,
37368,prize-10037368,0,0,0,0,0,0,0,0,0,,,,,,,0,prize-20037368,0,,0,26-0-100-5,,,
37369,prize-10037369,0,300,300,300,300,0,0,0,0,,,,,,,0,prize-20037369,0,,0,,,,
37370,prize-10037370,0,0,0,0,0,0,0,0,0,,45-150,,,,,0,prize-20037370,0,,0,,,,
37371,prize-10037371,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20037371,0,,0,,,,
37372,prize-10037372,0,300,300,300,300,0,0,0,0,,,,,,,0,prize-20037372,0,,0,,,,
37373,prize-10037373,0,0,0,0,0,0,0,0,0,,14-100,,,,,0,prize-20037373,0,,0,,,,
37374,prize-10037374,0,0,0,0,0,0,0,0,0,,51-2,,,,,0,prize-20037374,0,,0,,,,
37375,prize-10037375,0,0,0,0,0,0,0,0,,,,,,,1-200,0,prize-20037375,0,,0,,,,
37377,prize-10037377,0,0,0,0,0,0,0,0,0,,45-200,,,,,0,prize-20037377,0,,0,,,,
37378,prize-10037378,0,0,0,0,0,0,0,0,0,,51-2,,,,,0,prize-20037378,0,,0,,,,
37379,prize-10037379,0,0,0,0,0,0,0,0,0,,44-500,,,,,0,prize-20037379,0,,0,,,,
37380,prize-10037380,0,0,0,0,0,0,0,0,0,,9-120,,,,,0,prize-20037380,0,,0,,,,
37381,prize-10037381,0,0,0,0,0,0,0,0,0,,,,,,,0,prize-20037381,0,,0,26-0-100-5,,,
37382,prize-10037382,0,0,0,0,0,0,0,0,0,,45-200,,,,,0,prize-20037382,0,,0,,,,
37383,prize-10037383,0,0,0,0,0,0,0,0,0,,51-2,,,,,0,prize-20037383,0,,0,,,,
37384,prize-10037384,0,0,0,0,0,0,0,0,0,,46-400,,,,,0,prize-20037384,0,,0,,,,
37385,prize-10037385,0,0,0,0,0,10,0,0,,,,,,,,0,prize-20037385,0,,0,,,,
37386,prize-10037386,0,0,0,0,0,0,0,0,0,,,,,,1-800,0,prize-20037386,0,,0,,,,
37387,prize-10037387,0,0,0,0,0,0,0,0,0,,,,,,,0,prize-20037387,0,,0,26-0-100-5,,,
37388,prize-10037388,0,0,0,0,0,0,0,0,0,,,,,,2-800,0,prize-20037388,0,,0,,,,
37389,prize-10037389,0,1500,1500,1500,1500,0,0,0,0,,,,,,,0,prize-20037389,0,,0,,,,
37390,prize-10037390,0,0,0,0,0,0,0,0,0,,,,,,3-800,0,prize-20037390,0,,0,,,,
37391,prize-10037391,0,0,0,0,0,0,0,0,0,,51-2,,,,,0,prize-20037391,0,,0,,,,
37392,prize-10037392,0,2000,2000,2000,2000,0,0,0,0,,,,,,,0,prize-20037392,0,,0,,,,
37393,prize-10037393,0,0,0,0,0,0,0,0,0,,45-200,,,,,0,prize-20037393,0,,0,,,,
37394,prize-10037394,0,600,600,600,600,0,0,0,0,,,,,,,0,prize-20037394,0,,0,,,,
37395,prize-10037395,0,0,0,0,0,0,0,0,0,,,,,,,0,prize-20037395,0,,0,26-0-100-5,,,
37396,prize-10037396,0,0,0,0,0,10,0,0,,,,,,,,0,prize-20037396,0,,0,,,,
37397,prize-10037397,0,0,0,0,0,10,0,0,,,,,,,,0,prize-20037397,0,,0,,,,
37398,prize-10037398,0,500,500,500,500,0,0,0,0,,,,,,,0,prize-20037398,0,,0,,,,
37399,prize-10037399,0,1000,1000,1000,1000,0,0,0,0,,,,,,,0,prize-20037399,0,,0,,,,
37400,prize-10037400,0,0,0,0,0,0,0,0,0,,,,200001-200,,,0,prize-20037400,0,,0,,,,
37401,prize-10037401,0,0,0,0,0,0,0,0,0,,46-200,,,,,0,prize-20037401,0,,0,,,,
37404,prize-10037404,0,0,0,0,0,10,0,0,,,,,,,,0,prize-20037404,0,,0,,,,
37405,prize-10037405,0,0,0,0,0,10,0,0,,,,,,,,0,prize-20037405,0,,0,,,,
37406,prize-10037406,0,0,0,0,0,0,0,0,,,,,,,2-200,0,prize-20037406,0,,0,,,,
37407,prize-10037407,0,0,0,0,0,0,0,0,0,,,,,,3-200,0,prize-20037407,0,,0,,,,
37408,prize-10037408,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20037408,0,,0,,,,
37409,prize-10037409,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20037409,0,,0,,,,
37410,prize-10037410,0,0,0,0,0,10,0,0,,,,,,,,0,prize-20037410,0,,0,,,,
37411,prize-10037411,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20037411,0,,0,,,,
37412,prize-10037412,0,0,0,0,0,0,0,0,0,,9-30,,,,,0,prize-20037412,0,,0,,,,
37413,prize-10037413,0,0,0,0,0,0,0,0,0,,506-200,,,,,0,prize-20037413,0,,0,,,,
37414,prize-10037414,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20037414,0,,0,,,,
37415,prize-10037415,0,0,0,0,0,0,0,0,0,,9-30,,,,,0,prize-20037415,0,,0,,,,
37416,prize-10037416,0,0,0,0,0,0,0,0,0,,,,400001-50,,,0,prize-20037416,0,,0,,,,
37417,prize-10037417,0,0,0,0,0,0,0,0,,,,,,,1-200,0,prize-20037417,0,,0,,,,
37418,prize-10037418,0,0,0,0,0,0,0,0,0,,525-30|161001-1,,,,,0,prize-20037418,0,,0,,,,
37419,prize-10037419,0,0,0,0,0,0,0,0,,,,,,,1-200,0,prize-20037419,0,,0,,,,
37420,prize-10037420,0,0,0,0,0,0,0,0,0,,14-100,,,,,0,prize-20037420,0,,0,,,,
37421,prize-10037421,0,0,0,0,0,0,0,0,,,,,,,1-200,0,prize-20037421,0,,0,,,,
37422,prize-10037422,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20037422,0,,0,,,,
37423,prize-10037423,0,0,0,0,0,0,0,0,,,,,,,3-200,0,prize-20037423,0,,0,,,,
37424,prize-10037424,0,0,0,0,0,0,0,0,0,,9-30,,,,,0,prize-20037424,0,,0,,,,
37425,prize-10037425,0,0,0,0,0,0,0,0,,,,,,,2-200,0,prize-20037425,0,,0,,,,
37426,prize-10037426,0,0,0,0,0,0,0,0,0,,525-30,,,,,0,prize-20037426,0,,0,,,,
37427,prize-10037427,0,0,0,0,0,0,0,0,,,,,,,3-200,0,prize-20037427,0,,0,,,,
37428,prize-10037428,0,0,0,0,0,0,0,0,0,,,,,,3-200,0,prize-20037428,0,,0,,,,
37429,prize-10037429,0,0,0,0,0,0,0,0,,,,,,,2-200,0,prize-20037429,0,,0,,,,
37430,prize-10037430,0,0,0,0,0,0,0,0,0,,15-100,,,,,0,prize-20037430,0,,0,,,,
37431,prize-10037431,0,0,0,0,0,0,0,0,,,,,,,3-200,0,prize-20037431,0,,0,,,,
37432,prize-10037432,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20037432,0,,0,,,,
37433,prize-10037433,0,0,0,0,0,0,0,0,,,,,,,3-200,0,prize-20037433,0,,0,,,,
37434,prize-10037434,0,0,0,0,0,0,0,0,0,,46-200,,,,,0,prize-20037434,0,,0,,,,
37646,prize-10037646,0,500,500,500,500,0,0,0,0,,,,,,,0,prize-20037646,0,,0,,,,
37655,prize-10037655,0,500,500,500,500,0,0,0,0,,,,,,,0,prize-20037655,0,,0,,,,
37667,prize-10037667,0,500,500,500,500,0,0,0,0,,,,,,,0,prize-20037667,0,,0,,,,
37681,prize-10037681,0,0,0,0,0,0,0,0,0,,2516-1,,,,,0,prize-20037681,0,,0,,,,
37710,prize-10037710,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20037710,0,,0,,,,
37722,prize-10037722,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20037722,0,,0,,,,
37754,prize-10037754,0,0,0,0,0,0,0,0,,,2553-1,,,,,0,prize-20037754,0,,0,,,,
37759,prize-10037759,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20037759,0,,0,,,,
37780,prize-10037780,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20037780,0,,0,,,,
37791,prize-10037791,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20037791,0,,0,,,,
40001,prize-10040001,0,0,0,0,0,0,0,0,16,,,,,,,0,prize-20040001,0,,0,,,,
40002,prize-10040002,0,0,0,0,0,0,0,0,20,,,,,,,0,prize-20040002,0,,0,,,,
40003,prize-10040003,0,0,0,0,0,0,0,0,28,,,,,,,0,prize-20040003,0,,0,,,,
40004,prize-10040004,0,0,0,0,0,0,0,0,46,,,,,,,0,prize-20040004,0,,0,,,,
40005,prize-10040005,0,0,0,0,0,0,0,0,48,,,,,,,0,prize-20040005,0,,0,,,,
40006,prize-10040006,0,0,0,0,0,0,0,0,50,,,,,,,0,prize-20040006,0,,0,,,,
40007,prize-10040007,0,0,0,0,0,0,0,0,53,,,,,,,0,prize-20040007,0,,0,,,,
40008,prize-10040008,0,0,0,0,0,0,0,0,62,,,,,,,0,prize-20040008,0,,0,,,,
40009,prize-10040009,0,0,0,0,0,0,0,0,65,,,,,,,0,prize-20040009,0,,0,,,,
40010,prize-10040010,0,0,0,0,0,0,0,0,96,,,,,,,0,prize-20040010,0,,0,,,,
40011,prize-10040011,0,0,0,0,0,0,0,0,97,,,,,,,0,prize-20040011,0,,0,,,,
40012,prize-10040012,0,0,0,0,0,0,0,0,104,,,,,,,0,prize-20040012,0,,0,,,,
40013,prize-10040013,0,0,0,0,0,0,0,0,106,,,,,,,0,prize-20040013,0,,0,,,,
40014,prize-10040014,0,0,0,0,0,0,0,0,109,,,,,,,0,prize-20040014,0,,0,,,,
40015,prize-10040015,0,0,0,0,0,0,0,0,112,,,,,,,0,prize-20040015,0,,0,,,,
40016,prize-10040016,0,0,0,0,0,0,0,0,114,,,,,,,0,prize-20040016,0,,0,,,,
40017,prize-10040017,0,0,0,0,0,0,0,0,115,,,,,,,0,prize-20040017,0,,0,,,,
40018,prize-10040018,0,0,0,0,0,0,0,0,122,,,,,,,0,prize-20040018,0,,0,,,,
40019,prize-10040019,0,0,0,0,0,0,0,0,125,,,,,,,0,prize-20040019,0,,0,,,,
40020,prize-10040020,0,0,0,0,0,0,0,0,126,,,,,,,0,prize-20040020,0,,0,,,,
40021,prize-10040021,0,0,0,0,0,0,0,0,127,,,,,,,0,prize-20040021,0,,0,,,,
40022,prize-10040022,0,0,0,0,0,0,0,0,128,,,,,,,0,prize-20040022,0,,0,,,,
40023,prize-10040023,0,0,0,0,0,0,0,0,129,,,,,,,0,prize-20040023,0,,0,,,,
40024,prize-10040024,0,0,0,0,0,0,0,0,130,,,,,,,0,prize-20040024,0,,0,,,,
40025,prize-10040025,0,0,0,0,0,0,0,0,135,,,,,,,0,prize-20040025,0,,0,,,,
40026,prize-10040026,0,0,0,0,0,0,0,0,148,,,,,,,0,prize-20040026,0,,0,,,,
40027,prize-10040027,0,0,0,0,0,0,0,0,157,,,,,,,0,prize-20040027,0,,0,,,,
40028,prize-10040028,0,0,0,0,0,0,0,0,160,,,,,,,0,prize-20040028,0,,0,,,,
40029,prize-10040029,0,0,0,0,0,0,0,0,163,,,,,,,0,prize-20040029,0,,0,,,,
40030,prize-10040030,0,0,0,0,0,0,0,0,164,,,,,,,0,prize-20040030,0,,0,,,,
40031,prize-10040031,0,0,0,0,0,0,0,0,172,,,,,,,0,prize-20040031,0,,0,,,,
40032,prize-10040032,0,0,0,0,0,0,0,0,173,,,,,,,0,prize-20040032,0,,0,,,,
40033,prize-10040033,0,0,0,0,0,0,0,0,181,,,,,,,0,prize-20040033,0,,0,,,,
40034,prize-10040034,0,0,0,0,0,0,0,0,183,,,,,,,0,prize-20040034,0,,0,,,,
40035,prize-10040035,0,0,0,0,0,0,0,0,188,,,,,,,0,prize-20040035,0,,0,,,,
40036,prize-10040036,0,0,0,0,0,0,0,0,194,,,,,,,0,prize-20040036,0,,0,,,,
40037,prize-10040037,0,0,0,0,0,0,0,0,196,,,,,,,0,prize-20040037,0,,0,,,,
40038,prize-10040038,0,0,0,0,0,0,0,0,197,,,,,,,0,prize-20040038,0,,0,,,,
40039,prize-10040039,0,0,0,0,0,0,0,0,198,,,,,,,0,prize-20040039,0,,0,,,,
40040,prize-10040040,0,0,0,0,0,0,0,0,205,,,,,,,0,prize-20040040,0,,0,,,,
40041,prize-10040041,0,0,0,0,0,0,0,0,206,,,,,,,0,prize-20040041,0,,0,,,,
40042,prize-10040042,0,0,0,0,0,0,0,0,213,,,,,,,0,prize-20040042,0,,0,,,,
40043,prize-10040043,0,0,0,0,0,0,0,0,215,,,,,,,0,prize-20040043,0,,0,,,,
40044,prize-10040044,0,0,0,0,0,0,0,0,228,,,,,,,0,prize-20040044,0,,0,,,,
40045,prize-10040045,0,0,0,0,0,0,0,0,233,,,,,,,0,prize-20040045,0,,0,,,,
40046,prize-10040046,0,0,0,0,0,0,0,0,236,,,,,,,0,prize-20040046,0,,0,,,,
40047,prize-10040047,0,0,0,0,0,0,0,0,238,,,,,,,0,prize-20040047,0,,0,,,,
40048,prize-10040048,0,0,0,0,0,0,0,0,243,,,,,,,0,prize-20040048,0,,0,,,,
40049,prize-10040049,0,0,0,0,0,0,0,0,245,,,,,,,0,prize-20040049,0,,0,,,,
40050,prize-10040050,0,0,0,0,0,0,0,0,0,,9001-6,,,,,0,prize-20040050,0,,0,,,,
40051,prize-10040051,0,0,0,0,0,0,0,0,0,,9001-8,,,,,0,prize-20040051,0,,0,,,,
40052,prize-10040052,0,0,0,0,0,0,0,0,0,,9001-10,,,,,0,prize-20040052,0,,0,,,,
40053,prize-10040053,0,0,0,0,0,0,0,0,0,,9001-12,,,,,0,prize-20040053,0,,0,,,,
40054,prize-10040054,0,0,0,0,0,0,0,0,0,,9001-15,,,,,0,prize-20040054,0,,0,,,,
40055,prize-10040055,0,30000,30000,30000,30000,0,2019,0,0,,,,,132,,0,prize-20040055,0,,0,21-910121|21-0,,,
40056,prize-10040056,0,28000,28000,28000,28000,0,1800,0,0,,,,,132,,0,prize-20040056,0,,0,21-910121|21-0,,,
40057,prize-10040057,0,26000,26000,26000,26000,0,1600,0,0,,,,,132,,0,prize-20040057,0,,0,21-910121|21-0,,,
40058,prize-10040058,0,24000,24000,24000,24000,0,1400,0,0,,,,,132,,0,prize-20040058,0,,0,21-910121|21-0,,,
40059,prize-10040059,0,22000,22000,22000,22000,0,1200,0,0,,,,,132,,0,prize-20040059,0,,0,21-910121|21-0,,,
40060,prize-10040060,0,20000,20000,20000,20000,0,1000,0,0,,,,,132,,0,prize-20040060,0,,0,21-910121|21-0,,,
40061,prize-10040061,0,18000,18000,18000,18000,0,900,0,0,,,,,132,,0,prize-20040061,0,,0,21-910121|21-0,,,
40062,prize-10040062,0,16000,16000,16000,16000,0,800,0,0,,,,,132,,0,prize-20040062,0,,0,21-910121|21-0,,,
40063,prize-10040063,0,14000,14000,14000,14000,0,700,0,0,,,,,132,,0,prize-20040063,0,,0,21-910121|21-0,,,
40064,prize-10040064,0,12000,12000,12000,12000,0,600,0,0,,,,,132,,0,prize-20040064,0,,0,21-910121|21-0,,,
40065,prize-10040065,0,10000,10000,10000,10000,0,500,0,0,,,,,132,,0,prize-20040065,0,,0,21-910121|21-0,,,
40066,prize-10040066,0,9000,9000,9000,9000,0,400,0,0,,,,,132,,0,prize-20040066,0,,0,21-910121|21-0,,,
40067,prize-10040067,0,8000,8000,8000,8000,0,300,0,0,,,,,132,,0,prize-20040067,0,,0,21-910121|21-0,,,
40068,prize-10040068,0,7000,7000,7000,7000,0,200,0,0,,,,,132,,0,prize-20040068,0,,0,21-0,,,
40069,prize-10040069,0,6000,6000,6000,6000,0,150,0,0,,,,,132,,0,prize-20040069,0,,0,21-0,,,
40070,prize-10040070,0,5000,5000,5000,5000,0,100,0,0,,,,,132,,0,prize-20040070,0,,0,21-0,,,
40071,prize-10040071,0,4000,4000,4000,4000,0,80,0,0,,,,,132,,0,prize-20040071,0,,0,,,,
40072,prize-10040072,0,3000,3000,3000,3000,0,50,0,0,,,,,132,,0,prize-20040072,0,,0,,,,
40073,prize-10040073,0,2000,2000,2000,2000,0,50,0,0,,,,,,,0,prize-20040073,0,,0,,,,
40074,prize-10040074,0,0,0,0,0,0,0,0,0,,,,,,,0,prize-20040074,0,,0,21-0,,,
40075,prize-10040075,0,0,0,0,0,0,0,0,202,,,,,,,0,prize-20040075,0,,0,,,,
40076,prize-10040076,0,0,0,0,0,0,0,0,98,,,,,,,0,prize-20040076,0,,0,,,,
40077,prize-10040077,0,0,0,0,0,0,0,0,211,,,,,,,0,prize-20040077,0,,0,,,,
40078,prize-10040078,0,0,0,0,0,0,0,0,73,,,,,,,0,prize-20040078,0,,0,,,,
40079,prize-10040079,0,0,0,0,0,0,0,0,179,,,,,,,0,prize-20040079,0,,0,,,,
40080,prize-10040080,0,0,0,0,0,0,0,0,177,,,,,,,0,prize-20040080,0,,0,,,,
40081,prize-10040081,0,0,0,0,0,0,0,0,157,,,,,,,0,prize-20040081,0,,0,,,,
40082,prize-10040082,0,0,0,0,0,0,0,0,160,,,,,,,0,prize-20040082,0,,0,,,,
40083,prize-10040083,0,0,0,0,0,0,0,0,163,,,,,,,0,prize-20040083,0,,0,,,,
40084,prize-10040084,0,0,0,0,0,0,0,0,164,,,,,,,0,prize-20040084,0,,0,,,,
40085,prize-10040085,0,0,0,0,0,0,0,0,188,,,,,,,0,prize-20040085,0,,0,,,,
40086,prize-10040086,0,0,0,0,0,0,0,0,109,,,,,,,0,prize-20040086,0,,0,,,,
40087,prize-10040087,0,0,0,0,0,0,0,0,112,,,,,,,0,prize-20040087,0,,0,,,,
40088,prize-10040088,0,0,0,0,0,0,0,0,125,,,,,,,0,prize-20040088,0,,0,,,,
40089,prize-10040089,0,0,0,0,0,0,0,0,173,,,,,,,0,prize-20040089,0,,0,,,,
40090,prize-10040090,0,0,0,0,0,0,0,0,238,,,,,,,0,prize-20040090,0,,0,,,,
40091,prize-10040091,0,0,0,0,0,0,0,0,263,,,,,,,0,prize-20040091,0,,0,,,,
