id,enemy_team_id,enemy_character_type_id,coordinator_x,coordinator_y,level,number,is_advance,def_percent,batch
71600429,7160097,11028,12,3,30103,5,1,0,0
71600430,7160097,11028,12,7,30103,4,1,0,0
71600431,7160098,10050,11,4,30103,2,1,0,0
71600432,7160099,11028,11,4,30103,4,1,0,0
71600433,7160099,10106,11,2,103,5,1,0,0
71600434,7160099,11028,11,6,30103,5,1,0,0
71600435,7160099,11028,12,5,30103,5,1,0,0
71600436,7160099,11028,12,3,30103,3,1,0,0
71600437,7160099,10106,12,7,103,4,1,0,0
71600438,7160100,10106,11,4,103,3,1,0,0
71600439,7160100,11028,11,2,30103,4,1,0,0
71600440,7160100,11028,11,6,30103,3,1,0,0
71600441,7160100,11028,11,0,30103,4,1,0,0
71600442,7160100,10106,12,5,103,4,1,0,0
71600443,7160100,10106,12,3,103,3,1,0,0
71600444,7160100,11028,12,7,30103,4,1,0,0
71600445,7160101,10106,11,4,106,3,1,0,0
71600446,7160101,11028,11,2,30106,5,1,0,0
71600447,7160101,11028,11,6,30106,3,1,0,0
71600448,7160101,11028,11,0,30106,5,1,0,0
71600449,7160101,11028,12,5,30106,4,1,0,0
71600450,7160101,10106,12,3,106,3,1,0,0
71600451,7160101,10028,12,7,106,3,1,0,0
71600452,7160102,11028,11,4,30106,5,1,0,0
71600453,7160102,11028,11,2,30106,4,1,0,0
71600454,7160102,10106,11,6,106,5,1,0,0
71600455,7160102,11028,12,5,30106,4,1,0,0
71600456,7160102,10106,12,3,106,4,1,0,0
71600457,7160102,10106,12,7,106,3,1,0,0
71600458,7160103,10106,11,4,106,4,1,0,0
71600459,7160103,11028,11,2,30106,3,1,0,0
71600460,7160103,10106,11,6,106,5,1,0,0
71600461,7160103,11028,11,0,30106,4,1,0,0
71600462,7160103,10106,12,5,106,5,1,0,0
71600463,7160103,10106,12,3,106,3,1,0,0
71600464,7160103,10106,12,7,106,3,1,0,0
71600465,7160104,11028,11,4,30106,4,1,0,0
71600466,7160104,10106,11,2,106,5,1,0,0
71600467,7160104,10106,11,6,106,3,1,0,0
71600468,7160104,11028,11,0,30106,4,1,0,0
71600469,7160104,10106,12,5,106,3,1,0,0
71600470,7160104,10106,12,3,106,4,1,0,0
71600471,7160104,10106,12,7,106,4,1,0,0
71600472,7160105,11028,11,4,30106,4,1,0,0
71600473,7160105,10106,11,2,106,3,1,0,0
71600474,7160105,11028,11,6,30106,5,1,0,0
71600475,7160105,11028,12,5,30106,4,1,0,0
71600476,7160105,11028,12,3,30106,5,1,0,0
71600477,7160105,10106,12,7,106,3,1,0,0
71600478,7160106,10106,11,4,109,4,1,0,0
71600479,7160106,11028,11,2,30109,5,1,0,0
71600480,7160106,11028,11,6,30109,5,1,0,0
71600481,7160106,11028,12,5,30109,5,1,0,0
71600482,7160106,10106,12,3,109,3,1,0,0
71600483,7160106,10028,12,7,109,3,1,0,0
71600484,7160107,11028,11,4,30109,5,1,0,0
71600485,7160107,11028,11,2,30109,4,1,0,0
71600486,7160107,11028,11,6,30109,3,1,0,0
71600487,7160107,10106,12,5,109,4,1,0,0
71600488,7160107,10106,12,3,109,5,1,0,0
71600489,7160107,11028,12,7,30109,3,1,0,0
71600490,7160108,11028,11,4,30109,5,1,0,0
71600491,7160108,10106,11,2,109,4,1,0,0
71600492,7160108,11028,11,6,30109,4,1,0,0
71600493,7160108,10106,12,5,109,3,1,0,0
71600494,7160108,11028,12,3,30109,5,1,0,0
71600495,7160108,10106,12,7,109,3,1,0,0
71600496,7160109,10106,11,4,109,4,1,0,0
71600497,7160109,11028,11,2,30109,5,1,0,0
71600498,7160109,10106,11,6,109,4,1,0,0
71600499,7160109,11028,11,0,30109,4,1,0,0
71600500,7160109,11028,12,5,30109,3,1,0,0
71600501,7160109,10106,12,3,109,3,1,0,0
71600502,7160109,10028,12,7,109,3,1,0,0
71600503,7160110,10106,11,4,109,3,1,0,0
71600504,7160110,11028,11,2,30109,3,1,0,0
71600505,7160110,10106,11,6,109,5,1,0,0
71600506,7160110,11028,11,0,30109,5,1,0,0
71600507,7160110,10106,12,5,109,3,1,0,0
71600508,7160110,10106,12,3,109,4,1,0,0
71600509,7160110,10106,12,7,109,3,1,0,0
71600510,7160111,10106,11,4,112,3,1,0,0
71600511,7160111,11028,11,2,30112,4,1,0,0
71600512,7160111,11028,11,6,30112,4,1,0,0
71600513,7160111,10106,11,0,112,3,1,0,0
71600514,7160111,11028,12,5,30112,4,1,0,0
71600515,7160111,10106,12,3,112,4,1,0,0
71600516,7160111,10106,12,7,112,3,1,0,0
71600517,7160112,10106,11,4,112,5,1,0,0
71600518,7160112,11028,11,2,30112,3,1,0,0
71600519,7160112,11028,11,6,30112,3,1,0,0
71600520,7160112,11028,12,5,30112,5,1,0,0
71600521,7160112,10106,12,3,112,4,1,0,0
71600522,7160112,10106,12,7,112,5,1,0,0
71600523,7160113,11028,11,4,30112,4,1,0,0
71600524,7160113,11028,11,2,30112,3,1,0,0
71600525,7160113,11028,11,6,30112,3,1,0,0
71600526,7160113,10106,11,0,112,4,1,0,0
71600527,7160113,10106,12,5,112,3,1,0,0
71600528,7160113,11028,12,3,30112,5,1,0,0
71600529,7160113,10028,12,7,112,3,1,0,0
71600530,7160114,10106,11,4,112,5,1,0,0
71600531,7160114,11028,11,2,30112,3,1,0,0
71600532,7160114,10106,11,6,112,3,1,0,0
71600533,7160114,10106,11,0,112,3,1,0,0
71600534,7160114,10106,12,5,112,4,1,0,0
71600535,7160114,10106,12,3,112,4,1,0,0
71600536,7160114,10106,12,7,112,3,1,0,0
71600537,7160114,10028,12,1,112,3,1,0,0
71600538,7160115,11028,11,4,30112,5,1,0,0
71600539,7160115,10106,11,2,112,4,1,0,0
71600540,7160115,11028,11,6,30112,4,1,0,0
71600541,7160115,10106,12,5,112,5,1,0,0
71600542,7160115,11028,12,3,30112,4,1,0,0
71600543,7160115,10028,12,7,112,3,1,0,0
71600544,7160116,12050,11,4,30115,2,1,0,0
71600545,7160116,10106,12,5,115,3,1,0,0
71600546,7160117,12050,11,4,30115,2,1,0,0
71600547,7160117,10106,12,5,115,3,1,0,0
71600548,7160118,11028,11,4,30115,3,1,0,0
71600549,7160118,11028,11,2,30115,4,1,0,0
71600550,7160118,11028,11,6,30115,4,1,0,0
71600551,7160118,11028,12,5,30115,4,1,0,0
71600552,7160118,10106,12,3,115,5,1,0,0
71600553,7160118,10106,12,7,115,3,1,0,0
71600554,7160119,11028,11,4,30115,3,1,0,0
71600555,7160119,11028,11,2,30115,3,1,0,0
71600556,7160119,11028,11,6,30115,3,1,0,0
71600557,7160119,11028,11,0,30115,4,1,0,0
71600558,7160119,11028,12,5,30115,3,1,0,0
71600559,7160119,11028,12,3,30115,4,1,0,0
71600560,7160119,10106,12,7,115,3,1,0,0
71600561,7160120,11028,11,4,30115,4,1,0,0
71600562,7160120,11028,11,2,30115,5,1,0,0
71600563,7160120,11028,11,6,30115,3,1,0,0
71600564,7160120,10106,12,5,115,5,1,0,0
71600565,7160120,11028,12,3,30115,4,1,0,0
71600566,7160120,10106,12,7,115,3,1,0,0
71602401,7160121,11028,11,4,30100,5,1,0,0
71602402,7160121,11028,11,2,30100,3,1,0,0
71602403,7160121,11028,11,6,30100,3,1,0,0
71602404,7160121,10106,12,5,100,4,1,0,0
71602405,7160121,10106,12,3,100,4,1,0,0
71602406,7160121,10106,12,7,100,3,1,0,0
71602407,7160122,12050,11,4,30100,2,1,0,0
71602408,7160122,11028,12,5,30100,3,1,0,0
71602409,7160123,11028,11,4,30100,5,1,0,0
71602410,7160123,10106,11,2,100,5,1,0,0
71602411,7160123,11028,11,6,30100,4,1,0,0
71602412,7160123,11028,12,5,30100,5,1,0,0
71602413,7160123,10106,12,3,100,3,1,0,0
71602414,7160124,10106,11,4,100,3,1,0,0
71602415,7160124,10106,11,2,100,3,1,0,0
71602416,7160124,11028,11,6,30100,5,1,0,0
71602417,7160124,11028,12,5,30100,4,1,0,0
71602418,7160124,10106,12,3,100,5,1,0,0
71602419,7160124,10028,12,7,100,3,1,0,0
71602420,7160125,11028,11,4,30100,5,1,0,0
71602421,7160125,10106,11,2,100,4,1,0,0
71602422,7160125,10106,11,6,100,3,1,0,0
71602423,7160125,11028,12,5,30100,4,1,0,0
71602424,7160125,10106,12,3,100,4,1,0,0
71602425,7160125,10028,12,7,100,3,1,0,0
71602426,7160126,12050,11,4,30100,2,1,0,0
71602427,7160126,11028,12,5,30100,3,1,0,0
71602428,7160127,11028,11,4,30100,3,1,0,0
71602429,7160127,12050,12,5,30100,2,1,0,0
71602430,7160128,10106,11,4,100,4,1,0,0
71602431,7160128,12050,12,5,30100,2,1,0,0
71602432,7160129,10106,11,4,100,5,1,0,0
71602433,7160129,11028,11,2,30100,4,1,0,0
71602434,7160129,10106,11,6,100,4,1,0,0
71602435,7160129,11028,12,5,30100,4,1,0,0
71602436,7160129,10106,12,3,100,3,1,0,0
71602437,7160129,11028,12,7,30100,3,1,0,0
71602438,7160130,12050,11,4,30100,2,1,0,0
71602439,7160130,10106,12,5,100,5,1,0,0
71602440,7160131,11028,11,4,30103,3,1,0,0
71602441,7160131,10106,11,2,103,3,1,0,0
71602442,7160131,10106,11,6,103,4,1,0,0
71602443,7160131,10106,12,5,103,5,1,0,0
71602444,7160131,11028,12,3,30103,3,1,0,0
71602445,7160131,11028,12,7,30103,5,1,0,0
71602446,7160132,11028,11,4,30103,4,1,0,0
71602447,7160132,10106,11,2,103,4,1,0,0
71602448,7160132,10106,11,6,103,5,1,0,0
71602449,7160132,11028,12,5,30103,5,1,0,0
71602450,7160132,11028,12,3,30103,3,1,0,0
71602451,7160133,11028,11,4,30103,5,1,0,0
71602452,7160133,11028,11,2,30103,3,1,0,0
71602453,7160133,11028,11,6,30103,5,1,0,0
71602454,7160133,10106,12,5,103,5,1,0,0
71602455,7160133,10106,12,3,103,3,1,0,0
71602456,7160134,11028,11,4,30103,3,1,0,0
71602457,7160134,10106,11,2,103,5,1,0,0
71602458,7160134,11028,11,6,30103,5,1,0,0
71602459,7160134,11028,12,5,30103,5,1,0,0
71602460,7160134,11028,12,3,30103,3,1,0,0
71602461,7160135,11028,11,4,30103,3,1,0,0
71602462,7160135,11028,11,2,30103,3,1,0,0
71602463,7160135,11028,11,6,30103,3,1,0,0
71602464,7160135,11028,11,0,30103,4,1,0,0
71602465,7160135,10106,12,5,103,3,1,0,0
71602466,7160135,11028,12,3,30103,3,1,0,0
71602467,7160135,10106,12,7,103,3,1,0,0
71602468,7160136,10106,11,4,106,5,1,0,0
71602469,7160136,11028,11,2,30106,4,1,0,0
71602470,7160136,10106,11,6,106,5,1,0,0
71602471,7160136,10106,12,5,106,5,1,0,0
71602472,7160136,10106,12,3,106,3,1,0,0
71602473,7160137,12050,11,4,30106,2,1,0,0
71602474,7160138,10106,11,4,106,3,1,0,0
71602475,7160138,11028,11,2,30106,3,1,0,0
71602476,7160138,10106,11,6,106,4,1,0,0
71602477,7160138,10106,12,5,106,4,1,0,0
71602478,7160138,10106,12,3,106,4,1,0,0
71602479,7160138,11028,12,7,30106,4,1,0,0
71602480,7160139,11028,11,4,30106,4,1,0,0
71602481,7160139,10106,11,2,106,3,1,0,0
71602482,7160139,10106,11,6,106,4,1,0,0
71602483,7160139,11028,12,5,30106,4,1,0,0
71602484,7160139,10106,12,3,106,5,1,0,0
71602485,7160139,10028,12,7,106,3,1,0,0
71602486,7160140,10106,11,4,106,3,1,0,0
71602487,7160140,10106,11,2,106,4,1,0,0
71602488,7160140,10106,11,6,106,4,1,0,0
71602489,7160140,11028,11,0,30106,3,1,0,0
71602490,7160140,10106,12,5,106,3,1,0,0
71602491,7160140,11028,12,3,30106,4,1,0,0
71602492,7160140,10028,12,7,106,3,1,0,0
71602493,7160141,11028,11,4,30109,4,1,0,0
71602494,7160141,10106,11,2,109,3,1,0,0
71602495,7160141,10106,11,6,109,3,1,0,0
71602496,7160141,11028,12,5,30109,5,1,0,0
71602497,7160141,10106,12,3,109,3,1,0,0
71602498,7160141,11028,12,7,30109,3,1,0,0
71602499,7160142,12050,11,4,30109,2,1,0,0
71602500,7160143,10106,11,4,109,4,1,0,0
71602501,7160143,11028,11,2,30109,5,1,0,0
71602502,7160143,11028,11,6,30109,5,1,0,0
71602503,7160143,11028,12,5,30109,3,1,0,0
71602504,7160143,10106,12,3,109,4,1,0,0
71602505,7160144,10106,11,4,109,3,1,0,0
71602506,7160144,10106,11,2,109,3,1,0,0
71602507,7160144,10106,11,6,109,3,1,0,0
71602508,7160144,11028,12,5,30109,4,1,0,0
71602509,7160144,10106,12,3,109,4,1,0,0
71602510,7160144,10106,12,7,109,5,1,0,0
71602511,7160145,12050,11,4,30109,2,1,0,0
71602512,7160146,11028,11,4,30112,5,1,0,0
71602513,7160146,11028,11,2,30112,5,1,0,0
71602514,7160146,11028,11,6,30112,4,1,0,0
71602515,7160146,11028,12,5,30112,3,1,0,0
71602516,7160146,10106,12,3,112,3,1,0,0
71602517,7160147,12050,11,4,30112,2,1,0,0
71602518,7160148,10106,11,4,112,4,1,0,0
71602519,7160148,11028,11,2,30112,3,1,0,0
71602520,7160148,11028,11,6,30112,3,1,0,0
71602521,7160148,11028,12,5,30112,5,1,0,0
71602522,7160148,10106,12,3,112,5,1,0,0
71602523,7160148,10028,12,7,112,3,1,0,0
71602524,7160149,12050,11,4,30112,2,1,0,0
71602525,7160150,11028,11,4,30112,4,1,0,0
71602526,7160150,10106,11,2,112,3,1,0,0
71602527,7160150,10106,11,6,112,5,1,0,0
71602528,7160150,10106,12,5,112,3,1,0,0
71602529,7160150,11028,12,3,30112,5,1,0,0
71602530,7160150,10106,12,7,112,3,1,0,0
71602531,7160151,10106,11,4,115,3,1,0,0
71602532,7160151,10106,11,2,115,3,1,0,0
71602533,7160151,10106,11,6,115,5,1,0,0
71602534,7160151,10106,12,5,115,4,1,0,0
71602535,7160151,11028,12,3,30115,3,1,0,0
71602536,7160151,11028,12,7,30115,5,1,0,0
71602537,7160152,11028,11,4,30115,3,1,0,0
71602538,7160152,10106,11,2,115,3,1,0,0
71602539,7160152,10106,11,6,115,4,1,0,0
71602540,7160152,11028,12,5,30115,5,1,0,0
71602541,7160152,10106,12,3,115,5,1,0,0
71602542,7160152,10106,12,7,115,4,1,0,0
71602543,7160153,11028,11,4,30115,5,1,0,0
71602544,7160153,11028,11,2,30115,5,1,0,0
71602545,7160153,11028,11,6,30115,5,1,0,0
71602546,7160153,10106,12,5,115,3,1,0,0
71602547,7160153,10106,12,3,115,3,1,0,0
71602548,7160154,12050,11,4,30115,2,1,0,0
71602549,7160155,12050,11,4,30115,2,1,0,0
71602550,7160156,11028,11,4,30118,3,1,0,0
71602551,7160156,11028,11,2,30118,3,1,0,0
71602552,7160156,11028,11,6,30118,5,1,0,0
71602553,7160156,11028,12,5,30118,3,1,0,0
71602554,7160156,10106,12,3,118,4,1,0,0
71602555,7160156,10106,12,7,118,3,1,0,0
71602556,7160157,12050,11,4,30118,2,1,0,0
71602557,7160158,10106,11,4,118,4,1,0,0
71602558,7160158,11028,11,2,30118,3,1,0,0
71602559,7160158,11028,11,6,30118,5,1,0,0
71602560,7160158,10106,12,5,118,3,1,0,0
71602561,7160158,11028,12,3,30118,4,1,0,0
71602562,7160158,10106,12,7,118,4,1,0,0
71602563,7160159,12050,11,4,30118,2,1,0,0
71602564,7160160,10106,11,4,118,5,1,0,0
71602565,7160160,11028,11,2,30118,3,1,0,0
71602566,7160160,11028,11,6,30118,3,1,0,0
71602567,7160160,11028,12,5,30118,4,1,0,0
71602568,7160160,10106,12,3,118,5,1,0,0
71602569,7160160,10106,12,7,118,3,1,0,0
71602570,7160161,12050,11,4,30121,2,1,0,0
71602571,7160162,10106,11,4,121,5,1,0,0
71602572,7160162,11028,11,2,30121,5,1,0,0
71602573,7160162,11028,11,6,30121,3,1,0,0
71602574,7160162,10106,12,5,121,4,1,0,0
71602575,7160162,10106,12,3,121,3,1,0,0
71602576,7160162,10106,12,7,121,3,1,0,0
71602577,7160163,11028,11,4,30121,5,1,0,0
71602578,7160163,11028,11,2,30121,5,1,0,0
71602579,7160163,10106,11,6,121,4,1,0,0
71602580,7160163,10106,12,5,121,5,1,0,0
71602581,7160163,11028,12,3,30121,3,1,0,0
71602582,7160164,12050,11,4,30121,2,1,0,0
71602583,7160165,11028,11,4,30121,4,1,0,0
71602584,7160165,11028,11,2,30121,5,1,0,0
71602585,7160165,11028,11,6,30121,5,1,0,0
71602586,7160165,11028,12,5,30121,4,1,0,0
71602587,7160165,11028,12,3,30121,3,1,0,0
71602588,7160166,10106,11,4,124,4,1,0,0
71602589,7160166,10106,11,2,124,5,1,0,0
71602590,7160166,11028,11,6,30124,5,1,0,0
71602591,7160166,11028,12,5,30124,5,1,0,0
71602592,7160166,10106,12,3,124,3,1,0,0
71602593,7160167,10106,11,4,124,3,1,0,0
71602594,7160167,11028,11,2,30124,3,1,0,0
71602595,7160167,10106,11,6,124,5,1,0,0
71602596,7160167,11028,12,5,30124,3,1,0,0
71602597,7160167,11028,12,3,30124,3,1,0,0
71602598,7160167,11028,12,7,30124,5,1,0,0
71602599,7160168,12050,11,4,30124,2,1,0,0
71602600,7160169,12050,11,4,30124,2,1,0,0
71602601,7160170,10106,11,4,124,3,1,0,0
71602602,7160170,10106,11,2,124,5,1,0,0
71602603,7160170,11028,11,6,30124,3,1,0,0
71602604,7160170,11028,12,5,30124,5,1,0,0
71602605,7160170,11028,12,3,30124,4,1,0,0
71602606,7160170,10028,12,7,124,3,1,0,0
71602607,7160171,11028,11,4,30127,3,1,0,0
71602608,7160171,11028,11,2,30127,4,1,0,0
71602609,7160171,11028,11,6,30127,5,1,0,0
71602610,7160171,11028,12,5,30127,5,1,0,0
71602611,7160171,10106,12,3,127,3,1,0,0
71602612,7160171,10028,12,7,127,3,1,0,0
71602613,7160172,10106,11,4,127,3,1,0,0
71602614,7160172,11028,11,2,30127,4,1,0,0
71602615,7160172,11028,11,6,30127,5,1,0,0
71602616,7160172,11028,12,5,30127,4,1,0,0
71602617,7160172,10106,12,3,127,3,1,0,0
71602618,7160172,10106,12,7,127,3,1,0,0
71602619,7160173,10106,11,4,127,3,1,0,0
71602620,7160173,10106,11,2,127,4,1,0,0
71602621,7160173,11028,11,6,30127,5,1,0,0
71602622,7160173,11028,12,5,30127,3,1,0,0
71602623,7160173,11028,12,3,30127,5,1,0,0
71602624,7160173,10028,12,7,127,3,1,0,0
71602625,7160174,12050,11,4,30127,2,1,0,0
71602626,7160175,12050,11,4,30127,2,1,0,0
71602627,7160176,12050,11,4,30130,2,1,0,0
71602628,7160177,12050,11,4,30130,2,1,0,0
71602629,7160178,10106,11,4,130,4,1,0,0
71602630,7160178,10106,11,2,130,3,1,0,0
71602631,7160178,11028,11,6,30130,3,1,0,0
71602632,7160178,11028,12,5,30130,5,1,0,0
71602633,7160178,10106,12,3,130,5,1,0,0
71602634,7160178,10028,12,7,130,3,1,0,0
71602635,7160179,11028,11,4,30130,5,1,0,0
71602636,7160179,11028,11,2,30130,3,1,0,0
71602637,7160179,11028,11,6,30130,3,1,0,0
71602638,7160179,11028,12,5,30130,5,1,0,0
71602639,7160179,11028,12,3,30130,3,1,0,0
71602640,7160179,10106,12,7,130,3,1,0,0
71602641,7160180,10106,11,4,130,3,1,0,0
71602642,7160180,10106,11,2,130,5,1,0,0
71602643,7160180,11028,11,6,30130,5,1,0,0
71602644,7160180,11028,12,5,30130,3,1,0,0
71602645,7160180,10106,12,3,130,3,1,0,0
71602646,7160180,11028,12,7,30130,3,1,0,0
71602647,7160181,11028,11,4,30085,4,1,0,0
71602648,7160181,11028,11,2,30085,4,1,0,0
71602649,7160181,11028,11,6,30085,3,1,0,0
71602650,7160181,11028,12,5,30085,5,1,0,0
71602651,7160181,11028,12,3,30085,5,1,0,0
71602652,7160182,11028,11,4,30085,4,1,0,0
71602653,7160182,11028,11,2,30085,5,1,0,0
71602654,7160182,11028,11,6,30085,3,1,0,0
71602655,7160182,11028,12,5,30085,4,1,0,0
71602656,7160182,10106,12,3,85,4,1,0,0
71602657,7160183,10106,11,4,85,4,1,0,0
71602658,7160183,11028,11,2,30085,4,1,0,0
71602659,7160183,11028,11,6,30085,4,1,0,0
71602660,7160183,11028,12,5,30085,3,1,0,0
71602661,7160183,10106,12,3,85,4,1,0,0
71602662,7160183,10028,12,7,85,3,1,0,0
71602663,7160184,12050,11,4,30085,2,1,0,0
71602664,7160184,11028,12,5,30085,3,1,0,0
71602665,7160185,12050,11,4,30085,2,1,0,0
71602666,7160185,11028,12,5,30085,3,1,0,0
71602667,7160186,12050,11,4,30085,2,1,0,0
71602668,7160186,11028,12,5,30085,3,1,0,0
71602669,7160187,11028,11,4,30085,4,1,0,0
71602670,7160187,10106,11,2,85,3,1,0,0
71602671,7160187,10106,11,6,85,5,1,0,0
71602672,7160187,10106,12,5,85,3,1,0,0
71602673,7160187,11028,12,3,30085,5,1,0,0
71602674,7160187,11028,12,7,30085,3,1,0,0
71602675,7160188,11028,11,4,30085,5,1,0,0
71602676,7160188,11028,11,2,30085,3,1,0,0
71602677,7160188,10106,11,6,85,3,1,0,0
71602678,7160188,10106,12,5,85,4,1,0,0
71602679,7160188,10106,12,3,85,3,1,0,0
71602680,7160188,10106,12,7,85,4,1,0,0
71602681,7160189,11028,11,4,30085,3,1,0,0
71602682,7160189,12050,12,5,30085,2,1,0,0
71602683,7160190,10106,11,4,85,4,1,0,0
71602684,7160190,12050,12,5,30085,2,1,0,0
71602685,7160191,11028,11,4,30088,4,1,0,0
71602686,7160191,12050,12,5,30088,2,1,0,0
71602687,7160192,11028,11,4,30088,4,1,0,0
71602688,7160192,10106,11,2,88,4,1,0,0
71602689,7160192,11028,11,6,30088,3,1,0,0
71602690,7160192,11028,12,5,30088,5,1,0,0
71602691,7160192,10106,12,3,88,3,1,0,0
71602692,7160192,10106,12,7,88,4,1,0,0
71602693,7160193,11028,11,4,30088,5,1,0,0
71602694,7160193,10106,11,2,88,3,1,0,0
71602695,7160193,10106,11,6,88,5,1,0,0
71602696,7160193,10106,12,5,88,3,1,0,0
71602697,7160193,11028,12,3,30088,5,1,0,0
71602698,7160193,10028,12,7,88,3,1,0,0
71602699,7160194,11028,11,4,30088,5,1,0,0
71602700,7160194,10106,11,2,88,5,1,0,0
71602701,7160194,11028,11,6,30088,4,1,0,0
71602702,7160194,11028,12,5,30088,5,1,0,0
71602703,7160194,11028,12,3,30088,4,1,0,0
71602704,7160195,11028,11,4,30088,3,1,0,0
71602705,7160195,12050,12,5,30088,2,1,0,0
71602706,7160196,12050,11,4,30091,2,1,0,0
71602707,7160196,11028,12,5,30091,4,1,0,0
71602708,7160197,12050,11,4,30091,2,1,0,0
71602709,7160197,10106,12,5,91,4,1,0,0
71602710,7160198,11028,11,4,30091,4,1,0,0
71602711,7160198,11028,11,2,30091,3,1,0,0
71602712,7160198,10106,11,6,91,3,1,0,0
71602713,7160198,11028,11,0,30091,3,1,0,0
71602714,7160198,10106,12,5,91,5,1,0,0
71602715,7160198,11028,12,3,30091,4,1,0,0
71602716,7160198,10028,12,7,91,3,1,0,0
71602717,7160199,11028,11,4,30091,3,1,0,0
71602718,7160199,12050,11,2,30091,2,1,0,0
71602719,7160199,10028,12,5,91,3,1,0,0
71602720,7160200,12050,11,4,30091,2,1,0,0
71602721,7160200,11028,12,5,30091,4,1,0,0
71602722,7160201,11028,11,4,30094,3,1,0,0
71602723,7160201,10106,11,2,94,5,1,0,0
71602724,7160201,10106,11,6,94,3,1,0,0
71602725,7160201,10106,11,0,94,3,1,0,0
71602726,7160201,11028,12,5,30094,3,1,0,0
71602727,7160201,11028,12,3,30094,5,1,0,0
71602728,7160201,11028,12,7,30094,3,1,0,0
71602729,7160202,10050,11,4,30094,2,1,0,0
71602730,7160203,11028,11,4,30094,4,1,0,0
71602731,7160203,11028,11,2,30094,3,1,0,0
71602732,7160203,10106,11,6,94,3,1,0,0
71602733,7160203,11028,12,5,30094,5,1,0,0
71602734,7160203,11028,12,3,30094,3,1,0,0
71602735,7160203,11028,12,7,30094,5,1,0,0
71602736,7160204,10106,11,4,94,3,1,0,0
71602737,7160204,12050,11,2,30094,2,1,0,0
71602738,7160204,10106,12,5,94,3,1,0,0
71602739,7160205,12050,11,4,30094,2,1,0,0
71602740,7160205,11028,12,5,30094,5,1,0,0
71602741,7160206,10106,11,4,97,3,1,0,0
71602742,7160206,12050,11,2,30097,2,1,0,0
71602743,7160206,11028,12,5,30097,3,1,0,0
71602744,7160207,12050,11,4,30097,2,1,0,0
71602745,7160207,10106,11,2,97,4,1,0,0
71602746,7160207,11028,12,5,30097,3,1,0,0
71602747,7160208,12050,11,4,30097,2,1,0,0
71602748,7160208,10106,11,2,97,5,1,0,0
71602749,7160208,10028,12,5,97,3,1,0,0
71602750,7160209,12050,11,4,30097,2,1,0,0
71602751,7160209,11028,11,2,30097,4,1,0,0
71602752,7160209,10028,12,5,97,3,1,0,0
71602753,7160210,10050,11,4,30097,2,1,0,0
71602754,7160211,12050,11,4,30100,2,1,0,0
71602755,7160211,10106,11,2,100,3,1,0,0
71602756,7160211,11028,12,5,30100,3,1,0,0
71602757,7160211,11028,12,3,30100,3,1,0,0
71602758,7160212,10050,11,4,30100,2,1,0,0
71602759,7160212,11028,12,5,30100,3,1,0,0
71602760,7160213,10050,11,4,30100,2,1,0,0
71602761,7160213,11028,12,5,30100,3,1,0,0
71602762,7160214,12050,11,4,30100,2,1,0,0
71602763,7160214,11028,11,2,30100,5,1,0,0
71602764,7160214,10106,12,5,100,3,1,0,0
71602765,7160215,11028,11,4,30100,4,1,0,0
71602766,7160215,10106,11,2,100,4,1,0,0
71602767,7160215,10106,11,6,100,3,1,0,0
71602768,7160215,10106,11,0,100,4,1,0,0
71602769,7160215,11028,12,5,30100,5,1,0,0
71602770,7160215,11028,12,3,30100,5,1,0,0
71602771,7160215,10106,12,7,100,3,1,0,0
71602772,7160216,10050,11,4,30103,2,1,0,0
71602773,7160217,12050,11,4,30103,2,1,0,0
71602774,7160217,10106,11,2,103,4,1,0,0
71602775,7160217,10106,12,5,103,3,1,0,0
71602776,7160218,11028,11,4,30103,5,1,0,0
71602777,7160218,12050,12,5,30103,2,1,0,0
71602778,7160219,11028,11,4,30103,4,1,0,0
71602779,7160219,11028,11,2,30103,4,1,0,0
71602780,7160219,11028,11,6,30103,3,1,0,0
71602781,7160219,10106,12,5,103,4,1,0,0
71602782,7160219,11028,12,3,30103,5,1,0,0
71602783,7160219,11028,12,7,30103,5,1,0,0
71602784,7160220,10106,11,4,103,4,1,0,0
71602785,7160220,11028,11,2,30103,5,1,0,0
71602786,7160220,10106,11,6,103,5,1,0,0
71602787,7160220,11028,12,5,30103,4,1,0,0
71602788,7160220,11028,12,3,30103,4,1,0,0
71602789,7160220,10106,12,7,103,3,1,0,0
71602790,7160221,11028,11,4,30106,5,1,0,0
71602791,7160221,10106,11,2,106,3,1,0,0
71602792,7160221,10106,11,6,106,3,1,0,0
71602793,7160221,11028,11,0,30106,3,1,0,0
71602794,7160221,10106,12,5,106,4,1,0,0
71602795,7160221,11028,12,3,30106,3,1,0,0
71602796,7160221,10106,12,7,106,5,1,0,0
71602797,7160222,12050,11,4,30106,2,1,0,0
71602798,7160222,10106,11,2,106,3,1,0,0
71602799,7160222,10028,12,5,106,3,1,0,0
71602800,7160223,12050,11,4,30106,2,1,0,0
71602801,7160223,10106,12,5,106,4,1,0,0
71602802,7160224,11028,11,4,30106,5,1,0,0
71602803,7160224,10106,11,2,106,3,1,0,0
71602804,7160224,11028,11,6,30106,4,1,0,0
71602805,7160224,10106,12,5,106,5,1,0,0
71602806,7160224,10106,12,3,106,3,1,0,0
71602807,7160224,11028,12,7,30106,4,1,0,0
