id,name,type,rank,favor,fit_gun,skin,poster,code,normal_description,bonus_description,description,is_hidden,exp,profile_pic,item_access,detail_introduction,sort,type_sort
5505,gift_item-10005505,2,6,50000,302,5505,35505,gift_bundle_SpringFes2021_ColtDefender,gift_item-20005505,gift_item-30005505,gift_item-50005505,0,0,0,,gift_item-40005505,2000,6
5506,gift_item-10005506,2,6,50000,43,5506,35506,gift_bundle_SpringFes2021_SVD,gift_item-20005506,gift_item-30005506,gift_item-50005506,0,0,0,,gift_item-40005506,2000,6
5507,gift_item-10005507,2,6,50000,13,5507,35507,gift_bundle_SpringFes2021_92type,gift_item-20005507,gift_item-30005507,gift_item-50005507,0,0,0,,gift_item-40005507,2000,6
5508,gift_item-10005508,2,6,50000,49,5508,35508,gift_bundle_SpringFes2021_56typeR,gift_item-20005508,gift_item-30005508,gift_item-50005508,0,0,0,,gift_item-40005508,2000,6
5601,gift_item-10005601,2,6,50000,294,5601,35601,gift_bundle_WhiteV2021_Webley,gift_item-20005601,gift_item-30005601,gift_item-50005601,0,0,0,,gift_item-40005601,2000,6
5602,gift_item-10005602,2,6,50000,119,5602,35602,gift_bundle_WhiteV2021_OTs14,gift_item-20005602,gift_item-30005602,gift_item-50005602,0,0,0,,gift_item-40005602,2000,6
5603,gift_item-10005603,2,6,50000,307,5603,35603,gift_bundle_WhiteV2021_ZB26,gift_item-20005603,gift_item-30005603,gift_item-50005603,0,0,0,,gift_item-40005603,2000,6
5604,gift_item-10005604,2,6,50000,129,5604,35604,gift_bundle_WhiteV2021_95type,gift_item-20005604,gift_item-30005604,gift_item-50005604,0,0,0,,gift_item-40005604,2000,6
5605,gift_item-10005605,2,6,50000,153,5605,35605,gift_bundle_WhiteV2021_Ithaca37,gift_item-20005605,gift_item-30005605,gift_item-50005605,0,0,0,,gift_item-40005605,2000,6
5606,gift_item-10005606,2,6,50000,216,5606,35606,gift_bundle_WhiteV2021_XM8,gift_item-20005606,gift_item-30005606,gift_item-50005606,0,0,0,,gift_item-40005606,2000,6
5607,gift_item-10005607,2,6,50000,174,5607,35607,gift_bundle_WhiteV2021_81typeR,gift_item-20005607,gift_item-30005607,gift_item-50005607,0,0,0,,gift_item-40005607,2000,6
5608,gift_item-10005608,2,6,50000,94,5608,35608,gift_bundle_WhiteV2021_64type,gift_item-20005608,gift_item-30005608,gift_item-50005608,0,0,0,,gift_item-40005608,2000,6
5701,gift_item-10005701,2,6,50000,245,5701,35701,gift_bundle_Detective2021_P90,gift_item-20005701,gift_item-30005701,gift_item-50005701,0,0,0,,gift_item-40005701,2000,6
5702,gift_item-10005702,2,6,50000,243,5702,35702,gift_bundle_Detective2021_Type64-AR,gift_item-20005702,gift_item-30005702,gift_item-50005702,0,0,0,,gift_item-40005702,2000,6
5703,gift_item-10005703,2,6,50000,16,5703,35703,gift_bundle_Detective2021_M1928A1,gift_item-20005703,gift_item-30005703,gift_item-50005703,0,0,0,,gift_item-40005703,2000,6
5704,gift_item-10005704,2,6,50000,317,5704,35704,gift_bundle_Detective2021_MondragonM1908,gift_item-20005704,gift_item-30005704,gift_item-50005704,0,0,0,,gift_item-40005704,2000,6
5706,gift_item-10005706,2,6,50000,262,5706,35706,gift_bundle_Detective2021_EM2,gift_item-20005706,gift_item-30005706,gift_item-50005706,0,0,0,,gift_item-40005706,2000,6
5707,gift_item-10005707,2,6,50000,258,5707,35707,gift_bundle_Detective2021_Magal,gift_item-20005707,gift_item-30005707,gift_item-50005707,0,0,0,,gift_item-40005707,2000,6
5801,gift_item-10005801,2,6,50000,285,5801,35801,gift_bundle_Anniversary2021_C93,gift_item-20005801,gift_item-30005801,gift_item-50005801,0,0,0,,gift_item-40005801,2000,6
5802,gift_item-10005802,2,6,50000,260,5802,35802,gift_bundle_Anniversary2021_PA15,gift_item-20005802,gift_item-30005802,gift_item-50005802,0,0,0,,gift_item-40005802,2000,6
5803,gift_item-10005803,2,6,50000,231,5803,35803,gift_bundle_Anniversary2021_M82A1,gift_item-20005803,gift_item-30005803,gift_item-50005803,0,0,0,,gift_item-40005803,2000,6
5804,gift_item-10005804,2,6,50000,312,5804,35804,gift_bundle_Anniversary2021_VSK,gift_item-20005804,gift_item-30005804,gift_item-50005804,0,0,0,,gift_item-40005804,2000,6
5805,gift_item-10005805,2,6,50000,161,5805,35805,gift_bundle_Anniversary2021_97typeS,gift_item-20005805,gift_item-30005805,gift_item-50005805,0,0,0,,gift_item-40005805,2000,6
5806,gift_item-10005806,2,6,50000,330,5806,35806,gift_bundle_Anniversary2021_FX05,gift_item-20005806,gift_item-30005806,gift_item-50005806,0,0,0,,gift_item-40005806,2000,6
5807,gift_item-10005807,2,6,50000,108,5807,35807,gift_bundle_Anniversary2021_CZ805,gift_item-20005807,gift_item-30005807,gift_item-50005807,0,0,0,,gift_item-40005807,2000,6
5808,gift_item-10005808,2,6,50000,21,5808,35808,gift_bundle_Anniversary2021_PPsh41,gift_item-20005808,gift_item-30005808,gift_item-50005808,0,0,0,,gift_item-40005808,2000,6
5901,gift_item-10005901,2,6,50000,339,5901,35901,gift_bundle_Children2021_RPK203,gift_item-20005901,gift_item-30005901,gift_item-50005901,0,0,0,,gift_item-40005901,2000,6
5902,gift_item-10005902,2,6,50000,311,5902,35902,gift_bundle_Children2021_Lusa,gift_item-20005902,gift_item-30005902,gift_item-50005902,0,0,0,,gift_item-40005902,2000,6
5903,gift_item-10005903,2,6,50000,313,5903,35903,gift_bundle_Children2021_SACR,gift_item-20005903,gift_item-30005903,gift_item-50005903,0,0,0,,gift_item-40005903,2000,6
5904,gift_item-10005904,2,6,50000,173,5904,35904,gift_bundle_Children2021_PKP,gift_item-20005904,gift_item-30005904,gift_item-50005904,0,0,0,,gift_item-40005904,2000,6
5905,gift_item-10005905,2,6,50000,295,5905,35905,gift_bundle_Children2021_06TypeSMG,gift_item-20005905,gift_item-30005905,gift_item-50005905,0,0,0,,gift_item-40005905,2000,6
5906,gift_item-10005906,2,6,50000,187,5906,35906,gift_bundle_Children2021_Ak5,gift_item-20005906,gift_item-30005906,gift_item-50005906,0,0,0,,gift_item-40005906,2000,6
5907,gift_item-10005907,2,6,50000,297,5907,35907,gift_bundle_Children2021_M82,gift_item-20005907,gift_item-30005907,gift_item-50005907,0,0,0,,gift_item-40005907,2000,6
5908,gift_item-10005908,2,6,50000,182,5908,35908,gift_bundle_Children2021_wz29,gift_item-20005908,gift_item-30005908,gift_item-50005908,0,0,0,,gift_item-40005908,2000,6
6101,gift_item-10006101,2,6,50000,323,6101,36101,gift_bundle_YZ2021_LTLX7000,gift_item-20006101,gift_item-30006101,gift_item-50006101,0,0,0,,gift_item-40006101,2000,6
6102,gift_item-10006102,2,6,50000,282,6102,36102,gift_bundle_YZ2021_DP12,gift_item-20006102,gift_item-30006102,gift_item-50006102,0,0,0,,gift_item-40006102,2000,6
6103,gift_item-10006103,2,6,50000,233,6103,36103,gift_bundle_YZ2021_Px4Storm,gift_item-20006103,gift_item-30006103,gift_item-50006103,0,0,0,,gift_item-40006103,2000,6
6105,gift_item-10006105,2,6,50000,336,6105,36105,gift_bundle_YZ2021_PPD40,gift_item-20006105,gift_item-30006105,gift_item-50006105,0,0,0,,gift_item-40006105,2000,6
6106,gift_item-10006106,2,6,50000,254,6106,36106,gift_bundle_YZ2021_UKM2000,gift_item-20006106,gift_item-30006106,gift_item-50006106,0,0,0,,gift_item-40006106,2000,6
6107,gift_item-10006107,2,6,50000,325,6107,36107,gift_bundle_YZ2021_VPM5,gift_item-20006107,gift_item-30006107,gift_item-50006107,0,0,0,,gift_item-40006107,2000,6
6108,gift_item-10006108,2,6,50000,322,6108,36108,gift_bundle_YZ2021_QSB91,gift_item-20006108,gift_item-30006108,gift_item-50006108,0,0,0,,gift_item-40006108,2000,6
6109,gift_item-10006109,2,6,50000,10,6109,36109,gift_bundle_YZ2021_PPK,gift_item-20006109,gift_item-30006109,gift_item-50006109,0,0,0,,gift_item-40006109,2000,6
6201,gift_item-10006201,2,6,50000,259,6201,36201,gift_bundle_Fur2021_PM9,gift_item-20006201,gift_item-30006201,gift_item-50006201,0,0,0,,gift_item-40006201,2000,6
6202,gift_item-10006202,2,6,50000,337,6202,36202,gift_bundle_Fur2021_Delisle,gift_item-20006202,gift_item-30006202,gift_item-50006202,0,0,0,,gift_item-40006202,2000,6
6203,gift_item-10006203,2,6,50000,226,6203,36203,gift_bundle_Fur2021_Mk12,gift_item-20006203,gift_item-30006203,gift_item-50006203,0,0,0,,gift_item-40006203,2000,6
6204,gift_item-10006204,2,6,50000,118,6204,36204,gift_bundle_Fur2021_9A91,gift_item-20006204,gift_item-30006204,gift_item-50006204,0,0,0,,gift_item-40006204,2000,6
6205,gift_item-10006205,2,6,50000,6,6205,36205,gift_bundle_Fur2021_TT33,gift_item-20006205,gift_item-30006205,gift_item-50006205,0,0,0,,gift_item-40006205,2000,6
6206,gift_item-10006206,2,6,50000,305,6206,36206,gift_bundle_Fur2021_Tabuk,gift_item-20006206,gift_item-30006206,gift_item-50006206,0,0,0,,gift_item-40006206,2000,6
6207,gift_item-10006207,2,6,50000,145,6207,36207,gift_bundle_Fur2021_OC44,gift_item-20006207,gift_item-30006207,gift_item-50006207,0,0,0,,gift_item-40006207,2000,6
6301,gift_item-10006301,2,6,50000,315,6301,36301,gift_bundle_Dating2021_AUGPARA,gift_item-20006301,gift_item-30006301,gift_item-50006301,0,0,0,,gift_item-40006301,2000,6
6302,gift_item-10006302,2,6,50000,296,6302,36302,gift_bundle_Dating2021_SL8,gift_item-20006302,gift_item-30006302,gift_item-50006302,0,0,0,,gift_item-40006302,2000,6
6303,gift_item-10006303,2,6,50000,341,6303,36303,gift_bundle_Dating2021_SP9,gift_item-20006303,gift_item-30006303,gift_item-50006303,0,0,0,,gift_item-40006303,2000,6
6304,gift_item-10006304,2,6,50000,317,6304,36304,gift_bundle_Dating2021_MondragonM1908,gift_item-20006304,gift_item-30006304,gift_item-50006304,0,0,0,,gift_item-40006304,2000,6
6305,gift_item-10006305,2,6,50000,310,6305,36305,gift_bundle_Dating2021_RexZero1,gift_item-20006305,gift_item-30006305,gift_item-50006305,0,0,0,,gift_item-40006305,2000,6
6306,gift_item-10006306,2,6,50000,223,6306,36306,gift_bundle_Dating2021_CETME556,gift_item-20006306,gift_item-30006306,gift_item-50006306,0,0,0,,gift_item-40006306,2000,6
6307,gift_item-10006307,2,6,50000,284,6307,36307,gift_bundle_AprilFool2024_ZasM76,gift_item-20006307,gift_item-30006307,gift_item-50006307,0,0,0,,gift_item-40006307,2000,6
6401,gift_item-10006401,2,6,50000,129,6401,36401,gift_bundle_Halloween2021_95type,gift_item-20006401,gift_item-30006401,gift_item-50006401,0,0,0,,gift_item-40006401,2000,6
6402,gift_item-10006402,2,6,50000,329,6402,36402,gift_bundle_Halloween2021_SVCh,gift_item-20006402,gift_item-30006402,gift_item-50006402,0,0,0,,gift_item-40006402,2000,6
6403,gift_item-10006403,2,6,50000,213,6403,36403,gift_bundle_Halloween2021_CBJMS,gift_item-20006403,gift_item-30006403,gift_item-50006403,0,0,0,,gift_item-40006403,2000,6
6404,gift_item-10006404,2,6,50000,286,6404,36404,gift_bundle_Halloween2021_KAC,gift_item-20006404,gift_item-30006404,gift_item-50006404,0,0,0,,gift_item-40006404,2000,6
6405,gift_item-10006405,2,6,50000,220,6405,36405,gift_bundle_Halloween2021_MP443,gift_item-20006405,gift_item-30006405,gift_item-50006405,0,0,0,,gift_item-40006405,2000,6
6406,gift_item-10006406,2,6,50000,81,6406,36406,gift_bundle_Halloween2021_LWMMG,gift_item-20006406,gift_item-30006406,gift_item-50006406,0,0,0,,gift_item-40006406,2000,6
6501,gift_item-10006501,2,6,50000,272,6501,36501,gift_bundle_Meka2021_DesertEagle,gift_item-20006501,gift_item-30006501,gift_item-50006501,0,0,0,,gift_item-40006501,2000,6
6502,gift_item-10006502,2,6,50000,338,6502,36502,gift_bundle_Meka2021_SIGMCX,gift_item-20006502,gift_item-30006502,gift_item-50006502,0,0,0,,gift_item-40006502,2000,6
6503,gift_item-10006503,2,6,50000,95,6503,36503,gift_bundle_Meka2021_88type,gift_item-20006503,gift_item-30006503,gift_item-50006503,0,0,0,,gift_item-40006503,2000,6
6504,gift_item-10006504,2,6,50000,263,6504,36504,gift_bundle_Meka2021_MG36,gift_item-20006504,gift_item-30006504,gift_item-50006504,0,0,0,,gift_item-40006504,2000,6
6505,gift_item-10006505,2,6,50000,65,6505,36505,gift_bundle_Meka2021_HK416,gift_item-20006505,gift_item-30006505,gift_item-50006505,0,0,0,,gift_item-40006505,2000,6
6507,gift_item-10006507,2,6,50000,178,6507,36507,gift_bundle_Meka2021_F1,gift_item-20006507,gift_item-30006507,gift_item-50006507,0,0,0,,gift_item-40006507,2000,6
6601,gift_item-10006601,2,6,50000,290,6601,36601,gift_bundle_Christmas2021_HowaType89,gift_item-20006601,gift_item-30006601,gift_item-50006601,0,0,0,,gift_item-40006601,2000,6
6603,gift_item-10006603,2,6,50000,4,6603,36603,gift_bundle_Christmas2021_Python,gift_item-20006603,gift_item-30006603,gift_item-50006603,0,0,0,,gift_item-40006603,2000,6
6604,gift_item-10006604,2,6,50000,333,6604,36604,gift_bundle_Christmas2021_VP1915,gift_item-20006604,gift_item-30006604,gift_item-50006604,0,0,0,,gift_item-40006604,2000,6
6605,gift_item-10006605,2,6,50000,288,6605,36605,gift_bundle_Christmas2021_CR21,gift_item-20006605,gift_item-30006605,gift_item-50006605,0,0,0,,gift_item-40006605,2000,6
6606,gift_item-10006606,2,6,50000,225,6606,36606,gift_bundle_Christmas2021_Cx4Storm,gift_item-20006606,gift_item-30006606,gift_item-50006606,0,0,0,,gift_item-40006606,2000,6
6607,gift_item-10006607,2,6,50000,304,6607,36607,gift_bundle_Christmas2021_SAF,gift_item-20006607,gift_item-30006607,gift_item-50006607,0,0,0,,gift_item-40006607,2000,6
6608,gift_item-10006608,2,6,50000,70,6608,36608,gift_bundle_Christmas2021_FNFNC,gift_item-20006608,gift_item-30006608,gift_item-50006608,0,0,0,,gift_item-40006608,2000,6
6701,gift_item-10006701,2,6,50000,20,6701,36701,gift_bundle_NewYear2022_Vector,gift_item-20006701,gift_item-30006701,gift_item-50006701,0,0,0,,gift_item-40006701,2000,6
6702,gift_item-10006702,2,6,50000,323,6702,36702,gift_bundle_NewYear2022_LTLX7000,gift_item-20006702,gift_item-30006702,gift_item-50006702,0,0,0,,gift_item-40006702,2000,6
6703,gift_item-10006703,2,6,50000,311,6703,36703,gift_bundle_NewYear2022_Lusa,gift_item-20006703,gift_item-30006703,gift_item-50006703,0,0,0,,gift_item-40006703,2000,6
6704,gift_item-10006704,2,6,50000,101,6704,36704,gift_bundle_NewYear2022_UMP9,gift_item-20006704,gift_item-30006704,gift_item-50006704,0,0,0,,gift_item-40006704,2000,6
6705,gift_item-10006705,2,6,50000,328,6705,36705,gift_bundle_NewYear2022_AR57,gift_item-20006705,gift_item-30006705,gift_item-50006705,0,0,0,,gift_item-40006705,2000,6
6706,gift_item-10006706,2,6,50000,325,6706,36706,gift_bundle_NewYear2022_VPM5,gift_item-20006706,gift_item-30006706,gift_item-50006706,0,0,0,,gift_item-40006706,2000,6
6707,gift_item-10006707,2,6,50000,37,6707,36707,gift_bundle_NewYear2022_M14,gift_item-20006707,gift_item-30006707,gift_item-50006707,0,0,0,,gift_item-40006707,2000,6
6801,gift_item-10006801,2,6,50000,341,6801,36801,gift_bundle_SpringFes2022_SP9,gift_item-20006801,gift_item-30006801,gift_item-50006801,0,0,0,,gift_item-40006801,2000,6
6802,gift_item-10006802,2,6,50000,331,6802,36802,gift_bundle_SpringFes2022_Kolibri,gift_item-20006802,gift_item-30006802,gift_item-50006802,0,0,0,,gift_item-40006802,2000,6
6803,gift_item-10006803,2,6,50000,356,6803,36803,gift_bundle_SpringFes2022_A545,gift_item-20006803,gift_item-30006803,gift_item-50006803,0,0,0,,gift_item-40006803,2000,6
6804,gift_item-10006804,2,6,50000,340,6804,36804,gift_bundle_SpringFes2022_TKB408,gift_item-20006804,gift_item-30006804,gift_item-50006804,0,0,0,,gift_item-40006804,2000,6
6805,gift_item-10006805,2,6,50000,348,6805,36805,gift_bundle_SpringFes2022_HS50,gift_item-20006805,gift_item-30006805,gift_item-50006805,0,0,0,,gift_item-40006805,2000,6
6806,gift_item-10006806,2,6,50000,28,6806,36806,gift_bundle_SpringFes2022_MP7,gift_item-20006806,gift_item-30006806,gift_item-50006806,0,0,0,,gift_item-40006806,2000,6
6807,gift_item-10006807,2,6,50000,64,6807,36807,gift_bundle_SpringFes2022_G36,gift_item-20006807,gift_item-30006807,gift_item-50006807,0,0,0,,gift_item-40006807,2000,6
6808,gift_item-10006808,2,6,50000,7,6808,36808,gift_bundle_SpringFes2022_APS,gift_item-20006808,gift_item-30006808,gift_item-50006808,0,0,0,,gift_item-40006808,2000,6
6809,gift_item-10006809,2,6,50000,51,6809,36809,gift_bundle_SpringFes2022_FN49,gift_item-20006809,gift_item-30006809,gift_item-50006809,0,0,0,,gift_item-40006809,2000,6
6901,gift_item-10006901,2,6,50000,253,6901,36901,gift_bundle_WhiteV2022_Lewis,gift_item-20006901,gift_item-30006901,gift_item-50006901,0,0,0,,gift_item-40006901,2000,6
6902,gift_item-10006902,2,6,50000,130,6902,36902,gift_bundle_WhiteV2022_97type,gift_item-20006902,gift_item-30006902,gift_item-50006902,0,0,0,,gift_item-40006902,2000,6
6903,gift_item-10006903,2,6,50000,242,6903,36903,gift_bundle_WhiteV2022_P22,gift_item-20006903,gift_item-30006903,gift_item-50006903,0,0,0,,gift_item-40006903,2000,6
6904,gift_item-10006904,2,6,50000,127,6904,36904,gift_bundle_WhiteV2022_79type,gift_item-20006904,gift_item-30006904,gift_item-50006904,0,0,0,,gift_item-40006904,2000,6
6905,gift_item-10006905,2,6,50000,212,6905,36905,gift_bundle_WhiteV2022_K5,gift_item-20006905,gift_item-30006905,gift_item-50006905,0,0,0,,gift_item-40006905,2000,6
6906,gift_item-10006906,2,6,50000,218,6906,36906,gift_bundle_WhiteV2022_T77,gift_item-20006906,gift_item-30006906,gift_item-50006906,0,0,0,,gift_item-40006906,2000,6
6907,gift_item-10006907,2,6,50000,34,6907,36907,gift_bundle_WhiteV2022_M1,gift_item-20006907,gift_item-30006907,gift_item-50006907,0,0,0,,gift_item-40006907,2000,6
6908,gift_item-10006908,2,6,50000,256,6908,36908,gift_bundle_WhiteV2022_Falcon,gift_item-20006908,gift_item-30006908,gift_item-50006908,0,0,0,,gift_item-40006908,2000,6
6909,gift_item-10006909,2,6,50000,81,6909,36909,gift_bundle_WhiteV2022_LWMMG,gift_item-20006909,gift_item-30006909,gift_item-50006909,0,0,0,,gift_item-40006909,2000,6
7001,gift_item-10007001,2,6,50000,166,7001,37001,gift_bundle_OfficeLady2022_CZ75,gift_item-20007001,gift_item-30007001,gift_item-50007001,0,0,0,,gift_item-40007001,2000,6
7002,gift_item-10007002,2,6,50000,330,7002,37002,gift_bundle_OfficeLady2022_FX05,gift_item-20007002,gift_item-30007002,gift_item-50007002,0,0,0,,gift_item-40007002,2000,6
7003,gift_item-10007003,2,6,50000,310,7003,37003,gift_bundle_OfficeLady2022_RexZero1,gift_item-20007003,gift_item-30007003,gift_item-50007003,0,0,0,,gift_item-40007003,2000,6
7004,gift_item-10007004,2,6,50000,308,7004,37004,gift_bundle_OfficeLady2022_C14,gift_item-20007004,gift_item-30007004,gift_item-50007004,0,0,0,,gift_item-40007004,2000,6
7101,gift_item-10007101,2,6,50000,307,7101,37101,gift_bundle_Anniversary2022_ZB26,gift_item-20007101,gift_item-30007101,gift_item-50007101,0,0,0,,gift_item-40007101,2000,6
7102,gift_item-10007102,2,6,50000,228,7102,37102,gift_bundle_Anniversary2022_Type100,gift_item-20007102,gift_item-30007102,gift_item-50007102,0,0,0,,gift_item-40007102,2000,6
7103,gift_item-10007103,2,6,50000,357,7103,37103,gift_bundle_Anniversary2022_Rhino,gift_item-20007103,gift_item-30007103,gift_item-50007103,0,0,0,,gift_item-40007103,2000,6
7104,gift_item-10007104,2,6,50000,302,7104,37104,gift_bundle_Anniversary2022_ColtDefender,gift_item-20007104,gift_item-30007104,gift_item-50007104,0,0,0,,gift_item-40007104,2000,6
7105,gift_item-10007105,2,6,50000,220,7105,37105,gift_bundle_Anniversary2022_MP443,gift_item-20007105,gift_item-30007105,gift_item-50007105,0,0,0,,gift_item-40007105,2000,6
7106,gift_item-10007106,2,6,50000,95,7106,37106,gift_bundle_Anniversary2022_88type,gift_item-20007106,gift_item-30007106,gift_item-50007106,0,0,0,,gift_item-40007106,2000,6
7107,gift_item-10007107,2,6,50000,5,7107,37107,gift_bundle_Anniversary2022_M1895,gift_item-20007107,gift_item-30007107,gift_item-50007107,0,0,0,,gift_item-40007107,2000,6
7108,gift_item-10007108,2,6,50000,94,7108,37108,gift_bundle_Anniversary2022_64type,gift_item-20007108,gift_item-30007108,gift_item-50007108,0,0,0,,gift_item-40007108,2000,6
7201,gift_item-10007201,2,6,50000,312,7201,37201,gift_bundle_Children2022_VSK,gift_item-20007201,gift_item-30007201,gift_item-50007201,0,0,0,,gift_item-40007201,2000,6
7202,gift_item-10007202,2,6,50000,129,7202,37202,gift_bundle_Children2022_95type,gift_item-20007202,gift_item-30007202,gift_item-50007202,0,0,0,,gift_item-40007202,2000,6
7203,gift_item-10007203,2,6,50000,233,7203,37203,gift_bundle_Children2022_Px4Storm,gift_item-20007203,gift_item-30007203,gift_item-50007203,0,0,0,,gift_item-40007203,2000,6
7204,gift_item-10007204,2,6,50000,305,7204,37204,gift_bundle_Children2022_Tabuk,gift_item-20007204,gift_item-30007204,gift_item-50007204,0,0,0,,gift_item-40007204,2000,6
7205,gift_item-10007205,2,6,50000,88,7205,37205,gift_bundle_Children2022_MG3,gift_item-20007205,gift_item-30007205,gift_item-50007205,0,0,0,,gift_item-40007205,2000,6
7206,gift_item-10007206,2,6,50000,49,7206,37206,gift_bundle_Children2022_56typeR,gift_item-20007206,gift_item-30007206,gift_item-50007206,0,0,0,,gift_item-40007206,2000,6
7301,gift_item-10007301,2,6,50000,324,7301,37301,gift_bundle_Swimsuit2022_M6ASW,gift_item-20007301,gift_item-30007301,gift_item-50007301,0,0,0,,gift_item-40007301,2000,6
7302,gift_item-10007302,2,6,50000,334,7302,37302,gift_bundle_Swimsuit2022_Savage99,gift_item-20007302,gift_item-30007302,gift_item-50007302,0,0,0,,gift_item-40007302,2000,6
7303,gift_item-10007303,2,6,50000,359,7303,37303,gift_bundle_Swimsuit2022_Sterling,gift_item-20007303,gift_item-30007303,gift_item-50007303,0,0,0,,gift_item-40007303,2000,6
7304,gift_item-10007304,2,6,50000,348,7304,37304,gift_bundle_Swimsuit2022_HS50,gift_item-20007304,gift_item-30007304,gift_item-50007304,0,0,0,,gift_item-40007304,2000,6
7305,gift_item-10007305,2,6,50000,349,7305,37305,gift_bundle_Swimsuit2022_AK74M,gift_item-20007305,gift_item-30007305,gift_item-50007305,0,0,0,,gift_item-40007305,2000,6
7306,gift_item-10007306,2,6,50000,295,7306,37306,gift_bundle_Swimsuit2022_06TypeSMG,gift_item-20007306,gift_item-30007306,gift_item-50007306,0,0,0,,gift_item-40007306,2000,6
7307,gift_item-10007307,2,6,50000,131,7307,37307,gift_bundle_Swimsuit2022_EVO3,gift_item-20007307,gift_item-30007307,gift_item-50007307,0,0,0,,gift_item-40007307,2000,6
7308,gift_item-10007308,2,6,50000,148,7308,37308,gift_bundle_Swimsuit2022_IWS2000,gift_item-20007308,gift_item-30007308,gift_item-50007308,0,0,0,,gift_item-40007308,2000,6
7401,gift_item-10007401,2,6,50000,274,7401,37401,gift_bundle_Cosmos2022_ACR,gift_item-20007401,gift_item-30007401,gift_item-50007401,0,0,0,,gift_item-40007401,2000,6
7402,gift_item-10007402,2,6,50000,365,7402,37402,gift_bundle_Cosmos2022_SCR,gift_item-20007402,gift_item-30007402,gift_item-50007402,0,0,0,,gift_item-40007402,2000,6
7403,gift_item-10007403,2,6,50000,261,7403,37403,gift_bundle_Cosmos2022_QBU88,gift_item-20007403,gift_item-30007403,gift_item-50007403,0,0,0,,gift_item-40007403,2000,6
7404,gift_item-10007404,2,6,50000,338,7404,37404,gift_bundle_Cosmos2022_SIGMCX,gift_item-20007404,gift_item-30007404,gift_item-50007404,0,0,0,,gift_item-40007404,2000,6
7406,gift_item-10007406,2,6,50000,62,7406,37406,gift_bundle_Cosmos2022_G41,gift_item-20007406,gift_item-30007406,gift_item-50007406,0,0,0,,gift_item-40007406,2000,6
7407,gift_item-10007407,2,6,50000,95,7407,37407,gift_bundle_Cosmos2022_88type,gift_item-20007407,gift_item-30007407,gift_item-50007407,0,0,0,,gift_item-40007407,2000,6
7408,gift_item-10007408,2,6,50000,321,7408,37408,gift_bundle_Cosmos2022_TavorTS12,gift_item-20007408,gift_item-30007408,gift_item-50007408,0,0,0,,gift_item-40007408,2000,6
7501,gift_item-10007501,2,6,50000,260,7501,37501,gift_bundle_Sport2022_PA15,gift_item-20007501,gift_item-30007501,gift_item-50007501,0,0,0,,gift_item-40007501,2000,6
7502,gift_item-10007502,2,6,50000,347,7502,37502,gift_bundle_Sport2022_SR2,gift_item-20007502,gift_item-30007502,gift_item-50007502,0,0,0,,gift_item-40007502,2000,6
7503,gift_item-10007503,2,6,50000,281,7503,37503,gift_bundle_Sport2022_HKCAWS,gift_item-20007503,gift_item-30007503,gift_item-50007503,0,0,0,,gift_item-40007503,2000,6
7504,gift_item-10007504,2,6,50000,304,7504,37504,gift_bundle_Sport2022_SAF,gift_item-20007504,gift_item-30007504,gift_item-50007504,0,0,0,,gift_item-40007504,2000,6
7505,gift_item-10007505,2,6,50000,352,7505,37505,gift_bundle_Sport2022_Nova,gift_item-20007505,gift_item-30007505,gift_item-50007505,0,0,0,,gift_item-40007505,2000,6
7506,gift_item-10007506,2,6,50000,308,7506,37506,gift_bundle_Sport2022_C14,gift_item-20007506,gift_item-30007506,gift_item-50007506,0,0,0,,gift_item-40007506,2000,6
7601,gift_item-10007601,2,6,50000,369,7601,37601,gift_bundle_Halloween2022_M327,gift_item-20007601,gift_item-30007601,gift_item-50007601,0,0,0,,gift_item-40007601,2000,6
7602,gift_item-10007602,2,6,50000,342,7602,37602,gift_bundle_Halloween2022_KH2002,gift_item-20007602,gift_item-30007602,gift_item-50007602,0,0,0,,gift_item-40007602,2000,6
7603,gift_item-10007603,2,6,50000,234,7603,37603,gift_bundle_Halloween2022_JS9mm,gift_item-20007603,gift_item-30007603,gift_item-50007603,0,0,0,,gift_item-40007603,2000,6
7604,gift_item-10007604,2,6,50000,358,7604,37604,gift_bundle_Halloween2022_PPQ,gift_item-20007604,gift_item-30007604,gift_item-50007604,0,0,0,,gift_item-40007604,2000,6
7605,gift_item-10007605,2,6,50000,29,7605,37605,gift_bundle_Halloween2022_StenMK2,gift_item-20007605,gift_item-30007605,gift_item-50007605,0,0,0,,gift_item-40007605,2000,6
7606,gift_item-10007606,2,6,50000,86,7606,37606,gift_bundle_Halloween2022_MG42,gift_item-20007606,gift_item-30007606,gift_item-50007606,0,0,0,,gift_item-40007606,2000,6
7607,gift_item-10007607,2,6,50000,47,7607,37607,gift_bundle_Halloween2022_G43,gift_item-20007607,gift_item-30007607,gift_item-50007607,0,0,0,,gift_item-40007607,2000,6
7701,gift_item-10007701,2,6,50000,316,7701,37701,gift_bundle_KungFu2022_GeneralLiu,gift_item-20007701,gift_item-30007701,gift_item-50007701,0,0,0,,gift_item-40007701,2000,6
7702,gift_item-10007702,2,6,50000,361,7702,37702,gift_bundle_KungFu2022_QBZ191,gift_item-20007702,gift_item-30007702,gift_item-50007702,0,0,0,,gift_item-40007702,2000,6
