"id","name","fight_type","type_coef","success_type_condition","basic_score","fight_environment_group","is_enemy_random","theater_spare_gun_num","theater_spare_fairy_num","theater_spare_sangvis_cost","assist_npc","assist_squad","assist_fairy","boss_score_coef","boss_score_display","start_score","end_score","type","construction","enemy_group","enemy_lv","enemy_score","occupied_enemy_lv","occupied_enemy_score","boss","occupied_boss_score","score_limit","advantage_gun","material_item","battle_background","theater_id","display_length","description","difficulty","area_mission_id","advantage_sangvis","advantage_skill","advantage_desc"
"917","theater_area-10000917","1","0","1","3000","706","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","60640000","117160000","1","","1091701-0-1-1,1091702-0-1-1,1091703-0-1-1,1091704-0-1-1,1091705-0-1-1,1091706-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","85,349,73,86,70,62","47","wasteland","91","300","theater_area-20000917","6400","902412","","75620701,75621001","theater_area-30000917"
"918","theater_area-10000918","2","0","1","3000","710","0","5","0","36","","","","11;6;3;11;5;5;1;5;3;1;1;1;1","0;0;-1;1;1;0;0;0;0;0;0;0;0","117160000","190660000","2","","1091801-0-1-1,1091802-0-1-1,1091803-0-1-1,1091804-0-1-1,1091805-0-1-1,1091806-0-1-1","-7,-7,-7,-6,-6,-6,-6,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","700008-0","60","2205","85,349,73,86,70,62","47","network","91","300","theater_area-20000918","7500","902412","","75620701,75621001","theater_area-30000918"
"921","theater_area-10000921","1","0","1;712","1000","704;722","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","0","18000000","1","921","1092101-0-1-1,1092102-0-1-1,1092103-0-1-1,1092104-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","34,36,40,48,305,348","47","abandonedvillage","92","300","theater_area-20000921","7800","902421","","75621101","theater_area-30000921"
"922","theater_area-10000922","2","0","1;6","1000","710;732","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","18000000","50980000","1","","1092201-0-1-1,1092202-0-1-1,1092203-0-1-1,1092204-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","34,36,40,48,305,348","47","network","92","300","theater_area-20000922","8000","902421","","75621101","theater_area-30000922"
"923","theater_area-10000923","1","0","1;3","1000","701;736","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","50980000","77110000","1","","1092301-1-1-1,1092302-1-1-1,1092303-1-1-1,1092304-1-1-1,1092305-1-1-1","-7,-7,-7,-6,-6,-6,-6,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","34,36,40,48,305,348","47","abandonedvillage","92","300","theater_area-20000923","8500","902421","","75621101","theater_area-30000923"
"924","theater_area-10000924","2","0","1;707","1000","704;720","0","5","0","36","","","","11;3;9;3;3;5;1;5;3;1;1;1;1","0;-1;1;-1;0;0;0;0;0;0;0;0;0","77110000","105920000","2","","1092401-0-1-1,1092402-0-1-1,1092403-0-1-1,1092404-0-1-1,1092405-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","700001-0","60","2193","34,36,40,48,305,348","47","network","92","300","theater_area-20000924","8800","902421","","75621101","theater_area-30000924"
"925","theater_area-10000925","3","40","1;12","2000","729;703","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","105920000","187750000","1","925","1092501-0-1-1,1092502-0-1-1,1092503-0-1-1,1092504-0-1-1,1092505-0-1-1","-12,-12,-12,-11,-11,-11,-11,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","232,202,354,285,270,180","47","abandonedvillage","92","300","theater_area-20000925","9200","902422","","75621101,75620901","theater_area-30000925"
"926","theater_area-10000926","2","0","1;901","2000","716;707","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","187750000","248950000","1","","1092601-1-1-1,1092602-1-1-1,1092603-1-1-1,1092604-1-1-1,1092605-1-1-1,1092606-1-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","232,202,354,285,270,180","47","network","92","300","theater_area-20000926","9600","902422","","75621101,75620901","theater_area-30000926"
"927","theater_area-10000927","1","0","1;716","3000","730;732","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","248950000","321200000","1","","1092701-0-1-1,1092702-0-1-1,1092703-0-1-1,1092704-0-1-1,1092705-0-1-1,1092706-0-1-1","-7,-7,-7,-6,-6,-6,-6,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","232,202,354,285,270,180","47","abandonedvillage","92","300","theater_area-20000927","13000","902422","","75621101,75620901","theater_area-30000927"
"928","theater_area-10000928","2","0","1;724","3000","705;722","0","5","0","36","","","","16;6;9;7;3;2;1;5;3;1;1;1;1","1;0;1;0;0;-1;0;0;0;0;0;0;0","321200000","468370000","2","","1092801-0-1-1,1092802-0-1-1,1092803-0-1-1,1092804-0-1-1,1092805-0-1-1,1092806-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","700009-0","60","3975","232,202,354,285,270,180","47","network","92","300","theater_area-20000928","14500","902422","","75621101,75620901","theater_area-30000928"
"931","theater_area-10000931","2","0","1;712;713","1000","720;713;739","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","0","180000000","1","931","1093101-0-1-1,1093103-0-1-1,1093104-0-1-1,1093105-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","229,353,260,352,317,316","47","network","93","300","theater_area-20000931","13000","902431","","75621101,75620901,75621201","theater_area-30000931"
"932","theater_area-10000932","4","10094,1","1;714;801","1000","722;710;723","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","180000000","304440000","1","","1093201-0-1-1,1093202-0-1-1,1093203-0-1-1,1093204-0-1-1","-12,-12,-12,-11,-11,-11,-11,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","229,353,260,352,317,316","47","iron","93","300","theater_area-20000932","16000","902431","","75621101,75620901,75621201","theater_area-30000932"
"933","theater_area-10000933","2","0","1;716;726","1000","716;719;739","0","5","0","36","","","","16;6;9;7;3;8;1;5;3;1;1;1;1","1;0;1;0;0;1;0;0;0;0;0;0;0","304440000","437880000","2","","1093301-0-1-1,1093302-0-1-1,1093303-0-1-1,1093304-0-1-1,1093305-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","700005-0","60","3493","229,353,260,352,317,316","47","network","93","300","theater_area-20000933","20000","902431","","75621101,75620901,75621201","theater_area-30000933"
"934","theater_area-10000934","3","60","1;709;722","2000","703;717;733","0","5","0","36","","","","14;9;8;10;4;7;1;6;4;2;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","437880000","713750000","1","934","1093401-0-1-1,1093402-0-1-1,1093403-0-1-1,1093404-0-1-1,1093405-0-1-1","-12,-12,-12,-11,-11,-11,-11,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","363,364,120,251,347,356","47","iron","93","300","theater_area-20000934","22000","902432","","75620701,75620801","theater_area-30000934"
"935","theater_area-10000935","1","0","1;728;902","2000","715;716;713","0","5","0","36","","","","14;9;8;10;4;7;1;6;4;2;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","713750000","891960000","1","","1093501-0-1-1,1093502-0-1-1,1093503-0-1-1,1093504-0-1-1,1093505-0-1-1","-7,-7,-7,-6,-6,-6,-6,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","363,364,120,251,347,356","47","iron","93","300","theater_area-20000935","26000","902432","","75620701,75620801","theater_area-30000935"
"936","theater_area-10000936","2","0","1;703;723","2000","701;710;702","0","5","0","36","","","","14;13;4;15;4;7;1;6;4;2;1;1;1","0;1;-1;1;0;0;0;0;0;0;0;0;0","891960000","1109820000","2","936","1093601-1-1-1,1093602-1-1-1,1093603-1-1-1,1093604-1-1-1,1093605-1-1-1,1093606-1-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","700010-1","60","5329","363,364,120,251,347,356","47","network","93","300","theater_area-20000936","27500","902432","","75620701,75620801","theater_area-30000936"
"937","theater_area-10000937","1","0","1;14;716","3000","722;729;723","0","5","0","36","","","","14;9;8;10;4;7;1;6;4;2;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","1109820000","1415580000","1","","1093701-0-1-1,1093702-0-1-1,1093703-0-1-1,1093704-0-1-1,1093705-0-1-1,1093706-0-1-1","-7,-7,-7,-6,-6,-6,-6,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","254,326,273,307,351,348","47","iron","93","300","theater_area-20000937","29000","902433","","75621101,75621201,75621001","theater_area-30000937"
"938","theater_area-10000938","2","0","1;718;723","3000","727;718;729","0","5","0","36","","","","14;9;12;5;6;10;1;6;4;2;1;1;1","0;0;1;0;1;1;0;0;0;0;0;0;0","1415580000","1730130000","2","","1093801-0-1-1,1093802-0-1-1,1093803-0-1-1,1093804-0-1-1,1093805-0-1-1,1093806-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","700011-0","60","7322","254,326,273,307,351,348","47","network","93","300","theater_area-20000938","31000","902433","","75621101,75621201,75621001","theater_area-30000938"
"941","theater_area-10000941","2","0","1;727;712","1500","730;720;904","0","5","0","36","","","","14;9;8;10;4;7;1;6;4;2;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","0","372600000","1","941","1094101-0-1-1,1094102-0-1-1,1094103-0-1-1,1094104-0-1-1,1094105-0-1-1,1094106-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-22,-22,-22,-21,-21,-21,-21,0,0,0","0,0,0,0,0,0,0,0,0,0","","60","0","126,112,109,303,148,350","47","network","94","300","theater_area-20000941","2400","902441","","75621501,75621701,75621601,75621801","theater_area-30000941"
"942","theater_area-10000942","1","0","1;718;714","1500","740;903;906","0","5","0","36","","","","14;9;8;10;4;7;1;6;4;2;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","372600000","535890000","1","942","1094201-0-1-1,1094202-0-1-1,1094203-0-1-1,1094204-0-1-1,1094205-0-1-1,1094206-0-1-1","-7,-7,-7,-6,-6,-6,-6,0,0,0","0,0,0,0,0,0,0,0,0,0","-27,-27,-27,-26,-26,-26,-26,0,0,0","0,0,0,0,0,0,0,0,0,0","","60","0","126,112,109,303,148,350","47","snowland","94","300","theater_area-20000942","4800","902441","","75621501,75621701,75621601,75621801","theater_area-30000942"
"943","theater_area-10000943","2","0","1;727;903","1500","738;743;905","0","5","0","36","","","","14;4;8;5;4;7;1;6;4;2;1;1;1","0;-1;0;-1;0;0;0;0;0;0;0;0;0","535890000","722450000","2","943","1094301-0-1-1,1094302-0-1-1,1094303-0-1-1,1094304-0-1-1,1094305-0-1-1,1094306-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-22,-22,-22,-21,-21,-21,-21,0,0,0","0,0,0,0,0,0,0,0,0,0","700012-0","60","6550","126,112,109,303,148,350","47","network","94","300","theater_area-20000943","6400","902441","","75621501,75621701,75621601,75621801","theater_area-30000943"
"944","theater_area-10000944","3","40","1;723;3","3000","715;902;729","0","5","0","36","","","","14;9;8;10;4;7;1;6;4;2;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","722450000","896410000","1","","1094401-0-1-1,1094402-0-1-1,1094403-0-1-1,1094404-0-1-1,1094405-0-1-1,1094406-0-1-1","-12,-12,-12,-11,-11,-11,-11,0,0,0","0,0,0,0,0,0,0,0,0,0","-32,-32,-32,-31,-31,-31,-31,0,0,0","0,0,0,0,0,0,0,0,0,0","","60","0","173,263,238,282,160,157","47","snowland","94","300","theater_area-20000944","14000","902442","","75621301,75621401","theater_area-30000944"
"945","theater_area-10000945","4","10090,2","1;722;723","3000","703;707;735","0","5","0","36","","","","14;9;8;10;4;7;1;6;4;2;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","896410000","1118530000","1","","1094501-0-1-1,1094502-0-1-1,1094503-0-1-1,1094504-0-1-1,1094505-0-1-1,1094506-0-1-1","-12,-12,-12,-11,-11,-11,-11,0,0,0","0,0,0,0,0,0,0,0,0,0","-32,-32,-32,-31,-31,-31,-31,0,0,0","0,0,0,0,0,0,0,0,0,0","","60","0","173,263,238,282,160,157","47","snowland","94","300","theater_area-20000945","25000","902442","","75621301,75621401","theater_area-30000945"
"946","theater_area-10000946","2","0","1;904;704","3000","715;901;743","0","10","0","72","","","","7;9;8;10;6;10;1;6;4;2;1;1;1","-1;0;0;0;1;1;0;0;0;0;0;0;0","1118530000","1545620000","2","","1094601-0-1-1,1094602-0-1-1,1094603-0-1-1,1094604-0-1-1,1094605-0-1-1,1094606-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-22,-22,-22,-21,-21,-21,-21,0,0,0","0,0,0,0,0,0,0,0,0,0","700013-0","60","11380","173,263,238,282,160,157","47","network","94","300","theater_area-20000946","28000","902442","","75621301,75621401","theater_area-30000946"
"947","theater_area-10000947","4","800008,1","1;722;712","5000","703;710;724","0","10","0","72","","","","21;13;12;15;6;10;1;9;6;3;2;2;2","0;0;0;0;0;0;0;0;0;0;0;0;0","1545620000","1916600000","1","","1094701-0-1-1,1094702-0-1-1,1094703-0-1-1,1094704-0-1-1,1094705-0-1-1,1094706-0-1-1","-12,-12,-12,-11,-11,-11,-11,0,0,0","0,0,0,0,0,0,0,0,0,0","-32,-32,-32,-31,-31,-31,-31,0,0,0","0,0,0,0,0,0,0,0,0,0","","60","0","183,272,4,261,128,266","47","snowland","94","300","theater_area-20000947","30000","902443","","75621501,75621701","theater_area-30000947"
"948","theater_area-10000948","2","0","1;716;707","5000","727;723;729","0","15","0","108","","","","31;13;18;7;6;10;1;9;6;3;2;2;2","1;0;1;-1;0;0;0;0;0;0;0;0;0","1916600000","2095380000","2","","1094801-0-1-1,1094802-0-1-1,1094803-0-1-1,1094804-0-1-1,1094805-0-1-1,1094806-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","700006-0","100","16142","183,272,4,261,128,266","47","network","94","300","theater_area-20000948","34000","902443","","75621501,75621701","theater_area-30000948"
