id,name,code,description,lvup_description,skill_group_id,level,train_coin_type,train_coin_number,skill_up_time,spot_type,spot_belong,spot_echelon,cd_time,cd_time_type,consumption,start_range,is_night,data_pool,is_airborne,airborne_mission_buff_config_id,effect_cast,effect_self,effect_target,trigger_id,target_id,special_spot_add,special_spot_minus,mission_buff_add,mission_buff_minus,subsidiary_mission_skill,is_manual,allyteam_summoner,ap_cost,consumption_item,drop_item,fun_game_type,fun_game_name,fun_game_result_sub
9410319,mission_skill_config-19410319,,mission_skill_config-29410319,mission_skill_config-39410319,9410319,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,9410319:1,,,,,0,,0,,,0,,
9410320,mission_skill_config-19410320,,mission_skill_config-29410320,mission_skill_config-39410320,9410320,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,9410320:1,,,,,0,,0,,,0,,
9410321,mission_skill_config-19410321,,mission_skill_config-29410321,mission_skill_config-39410321,9410321,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,100010090&&100050090,1,,1010101:1,,,"9410325,1000053",9410321,0,0,,,0,,
9410322,mission_skill_config-19410322,,mission_skill_config-29410322,mission_skill_config-39410322,9410322,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,100020090&&100050090,1,,1010201:1,,,"9410326,1000053",9410321,0,0,,,0,,
9410323,mission_skill_config-19410323,,mission_skill_config-29410323,mission_skill_config-39410323,9410323,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,100030090&&100050090,1,,1010301:1,,,"9410327,1000053",9410321,0,0,,,0,,
9410324,mission_skill_config-19410324,,mission_skill_config-29410324,mission_skill_config-39410324,9410324,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,100040090&&100050090,1,,1010401:1,,,"9410328,1000053",9410321,0,0,,,0,,
9410325,mission_skill_config-19410325,,mission_skill_config-29410325,mission_skill_config-39410325,9410325,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,100010090,101010091||101020091||101030091||101040091,1000100:1,,,,,0,0,0,,,0,,
9410326,mission_skill_config-19410326,,mission_skill_config-29410326,mission_skill_config-39410326,9410326,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,100020090,101010091||101020091||101030091||101040091,1000200:1,,,,,0,0,0,,,0,,
9410327,mission_skill_config-19410327,,mission_skill_config-29410327,mission_skill_config-39410327,9410327,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,100030090,101010091||101020091||101030091||101040091,1000300:1,,,,,0,0,0,,,0,,
9410328,mission_skill_config-19410328,,mission_skill_config-29410328,mission_skill_config-39410328,9410328,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,100040090,101010091||101020091||101030091||101040091,1000400:1,,,,,0,0,0,,,0,,
9410329,mission_skill_config-19410329,,mission_skill_config-29410329,mission_skill_config-39410329,9410329,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,100010091&&100020091&&100030091&&100040091&&100050090,1,,,,,9410330,9410329,0,0,,,0,,
9410330,mission_skill_config-19410330,,mission_skill_config-29410330,mission_skill_config-39410330,9410330,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091||101020091||101030091||101040091,1000500:1,"1000100:1,1000200:1,1000300:1,1000400:1",,,,0,0,0,,,0,,
9410331,mission_skill_config-19410331,,mission_skill_config-29410331,mission_skill_config-39410331,9410331,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,9410331:1,,,,,0,0,0,,,0,,
9410332,mission_skill_config-19410332,,mission_skill_config-29410332,mission_skill_config-39410332,9410332,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,9410332:1,,,,,0,0,0,,,0,,
9410333,mission_skill_config-19410333,,mission_skill_config-29410333,mission_skill_config-39410333,9410333,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,9410333:1,,,,,0,0,0,,,0,,
9410334,mission_skill_config-19410334,,mission_skill_config-29410334,mission_skill_config-39410334,9410334,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,941033191,102010091&&100000191,1020101:1,1000001:1,,,"1000002,9410335",1020206,0,0,,,0,,
9410335,mission_skill_config-19410335,,mission_skill_config-29410335,mission_skill_config-39410335,9410335,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,102020091,1020201:1,,,,,0,0,0,,,0,,
9410336,mission_skill_config-19410336,,mission_skill_config-29410336,mission_skill_config-39410336,9410336,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,102020191,1,,1020201:1,,,,0,0,0,,,0,,
9410337,mission_skill_config-19410337,,mission_skill_config-29410337,mission_skill_config-39410337,9410337,1,0,0,0,-1,-1,-1,0,0,0,14,0,1,0,0,0,0,0,,(102010190&&102010091)||(102020190&&102020091)||(102030190&&102030091),9410317:1,,,,,0,,0,,,0,,
9411201,mission_skill_config-19411201,,mission_skill_config-29411201,mission_skill_config-39411201,9411201,1,0,0,0,-1,-1,-1,0,0,0,1,0,1,0,0,0,0,0,,,"1000100:1,1000200:1,1000300:1,1000400:1",,,,,0,,0,,,0,,
9411202,mission_skill_config-19411202,,mission_skill_config-29411202,mission_skill_config-39411202,9411202,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100010091&&100000091,100000191&&100100091,,,,,"9411203,9411204",1000101,,0,,,0,,
9411203,mission_skill_config-19411203,,mission_skill_config-29411203,mission_skill_config-39411203,9411203,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,100010091&&100000091,,,,1000000:1,,0,,0,,,0,,
9411204,mission_skill_config-19411204,,mission_skill_config-29411204,mission_skill_config-39411204,9411204,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,9411240:1,,,,,0,,0,,,0,,
9411205,mission_skill_config-19411205,,mission_skill_config-29411205,mission_skill_config-39411205,9411205,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100020091&&100000091,100000191&&100100091,,,,,"9411206,9411207",1000101,,0,,,0,,
9411206,mission_skill_config-19411206,,mission_skill_config-29411206,mission_skill_config-39411206,9411206,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,100020091&&100000091,,,,1000000:1,,0,,0,,,0,,
9411207,mission_skill_config-19411207,,mission_skill_config-29411207,mission_skill_config-39411207,9411207,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,9411240:1,,,,,0,,0,,,0,,
9411208,mission_skill_config-19411208,,mission_skill_config-29411208,mission_skill_config-39411208,9411208,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,110010190&&110010290,1,1100101:1,,,,9411209,9332102,0,0,,,0,,
9411209,mission_skill_config-19411209,,mission_skill_config-29411209,mission_skill_config-39411209,9411209,1,0,0,0,-1,-1,-1,0,0,0,4,0,0,0,0,0,0,0,,941021790&&941021991,9410217:1,1000001:1,,,,0,0,0,,,0,,
9411210,mission_skill_config-19411210,,mission_skill_config-29411210,mission_skill_config-39411210,9411210,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100030091&&100000091,100000191&&100100091,,,,,"9411211,9411212",1000101,,0,,,0,,
9411211,mission_skill_config-19411211,,mission_skill_config-29411211,mission_skill_config-39411211,9411211,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,100030091&&100000091,,,,1000000:1,,0,,0,,,0,,
9411212,mission_skill_config-19411212,,mission_skill_config-29411212,mission_skill_config-39411212,9411212,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,9411240:1,,,,,0,,0,,,0,,
9411213,mission_skill_config-19411213,,mission_skill_config-29411213,mission_skill_config-39411213,9411213,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100040091&&100000091,100000191&&100100091,,,,,"9411214,9411215",1000101,,0,,,0,,
9411214,mission_skill_config-19411214,,mission_skill_config-29411214,mission_skill_config-39411214,9411214,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,100040091&&100000091,,,,1000000:1,,0,,0,,,0,,
9411215,mission_skill_config-19411215,,mission_skill_config-29411215,mission_skill_config-39411215,9411215,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,9411240:1,,,,,0,,0,,,0,,
9411216,mission_skill_config-19411216,,mission_skill_config-29411216,mission_skill_config-39411216,9411216,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100010091&&100000091,100000191&&100110091,,,,,"9411217,9411218",1000101,,0,,,0,,
9411217,mission_skill_config-19411217,,mission_skill_config-29411217,mission_skill_config-39411217,9411217,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,100010091&&100000091,,,,1000000:1,,0,,0,,,0,,
9411218,mission_skill_config-19411218,,mission_skill_config-29411218,mission_skill_config-39411218,9411218,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,9411240:1,,,,,0,,0,,,0,,
9411219,mission_skill_config-19411219,,mission_skill_config-29411219,mission_skill_config-39411219,9411219,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100020091&&100000091,100000191&&100110091,,,,,"9411220,9411221",1000101,,0,,,0,,
9411220,mission_skill_config-19411220,,mission_skill_config-29411220,mission_skill_config-39411220,9411220,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,100020091&&100000091,,,,1000000:1,,0,,0,,,0,,
9411221,mission_skill_config-19411221,,mission_skill_config-29411221,mission_skill_config-39411221,9411221,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,9411240:1,,,,,0,,0,,,0,,
9411222,mission_skill_config-19411222,,mission_skill_config-29411222,mission_skill_config-39411222,9411222,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100030091&&100000091,100000191&&100110091,,,,,"9411222,9411223",1000101,,0,,,0,,
9411223,mission_skill_config-19411223,,mission_skill_config-29411223,mission_skill_config-39411223,9411223,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,100030091&&100000091,,,,1000000:1,,0,,0,,,0,,
9411224,mission_skill_config-19411224,,mission_skill_config-29411224,mission_skill_config-39411224,9411224,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,9411240:1,,,,,0,,0,,,0,,
9411225,mission_skill_config-19411225,,mission_skill_config-29411225,mission_skill_config-39411225,9411225,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100040091&&100000091,100000191&&100110091,,,,,"9411226,9411227",1000101,,0,,,0,,
9411226,mission_skill_config-19411226,,mission_skill_config-29411226,mission_skill_config-39411226,9411226,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,100040091&&100000091,,,,1000000:1,,0,,0,,,0,,
9411227,mission_skill_config-19411227,,mission_skill_config-29411227,mission_skill_config-39411227,9411227,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,9411240:1,,,,,0,,0,,,0,,
9411228,mission_skill_config-19411228,,mission_skill_config-29411228,mission_skill_config-39411228,9411228,1,0,0,0,-1,-1,-1,0,0,0,4,0,0,0,0,0,0,0,,,1010101:1,,,,,0,0,0,,,0,,
9411229,mission_skill_config-19411229,,mission_skill_config-29411229,mission_skill_config-39411229,9411229,1,0,0,0,-1,-1,0,0,0,0,4,0,0,0,0,0,0,0,,101010191,1010201:1,1010101:1,,,,0,9411209,0,,,0,,
9411230,mission_skill_config-19411230,,mission_skill_config-29411230,mission_skill_config-39411230,9411230,1,0,0,0,-1,-1,0,0,0,0,4,0,0,0,0,0,0,0,,101020191,1010101:1,1010201:1,,,,0,9411210,0,,,0,,
9411231,mission_skill_config-19411231,,mission_skill_config-29411231,mission_skill_config-39411231,9411231,1,0,0,0,-1,-1,0,0,0,0,4,0,0,0,0,0,0,0,,101010191,1010201:1,1010101:1,,,,0,9411207,0,,,0,,
9411232,mission_skill_config-19411232,,mission_skill_config-29411232,mission_skill_config-39411232,9411232,1,0,0,0,-1,-1,-1,0,0,0,4,0,0,0,0,0,0,0,,101020191,1010101:1,1010201:1,,,,0,,0,,,0,,
9411233,mission_skill_config-19411233,,mission_skill_config-29411233,mission_skill_config-39411233,9411233,1,0,0,0,-1,-1,0,0,0,0,4,0,0,0,0,0,0,0,,101010191,1010201:1,1010101:1,,,,0,9411208,0,,,0,,
9411234,mission_skill_config-19411234,,mission_skill_config-29411234,mission_skill_config-39411234,9411234,1,0,0,0,-1,-1,-1,0,0,0,4,0,0,0,0,0,0,0,,101020191,1010101:1,1010201:1,,,,0,,0,,,0,,
9411235,mission_skill_config-19411235,,mission_skill_config-29411235,mission_skill_config-39411235,9411235,1,0,0,0,-1,-1,0,0,0,0,4,0,0,0,0,0,0,0,,101010191,1010201:1,1010101:1,,,,0,9411212,0,,,0,,
9411236,mission_skill_config-19411236,,mission_skill_config-29411236,mission_skill_config-39411236,9411236,1,0,0,0,-1,-1,-1,0,0,0,4,0,0,0,0,0,0,0,,101020191,1010101:1,1010201:1,,,,0,,0,,,0,,
9411237,mission_skill_config-19411237,,mission_skill_config-29411237,mission_skill_config-39411237,9411237,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,100000090&&100000991,1,,,1000000:1,,1000009,1030101,,0,,,0,,
9411238,mission_skill_config-19411238,,mission_skill_config-29411238,mission_skill_config-39411238,9411238,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,,9411238:1,,,,,0,,0,,,0,,
9411239,mission_skill_config-19411239,,mission_skill_config-29411239,mission_skill_config-39411239,9411239,1,0,0,0,-1,-1,-1,0,0,0,1,0,100,0,0,0,0,0,,102010190&&102020190&&102030191,"1020101:1,1000010:1",,,,,9411239,,0,,,0,,
9411240,mission_skill_config-19411240,,mission_skill_config-29411240,mission_skill_config-39411240,9411240,1,0,0,0,-1,-1,-1,0,0,0,1,0,100,0,0,0,0,0,,102010190&&102020190&&102030191,"1020101:1,1000010:1",,,,,9411240,,0,,,0,,
9411241,mission_skill_config-19411241,,mission_skill_config-29411241,mission_skill_config-39411241,9411241,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,102010190&&102020190&&102030191,"1020101:1,1000010:1",,,,,9411241,,0,,,0,,
9411242,mission_skill_config-19411242,,mission_skill_config-29411242,mission_skill_config-39411242,9411242,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,102010190&&102020190&&102030191,1020201:1,,,,,9411242,,0,,,0,,
9411243,mission_skill_config-19411243,,mission_skill_config-29411243,mission_skill_config-39411243,9411243,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,9411243:1,,,,,0,,0,,,0,,
9411244,mission_skill_config-19411244,,mission_skill_config-29411244,mission_skill_config-39411244,9411244,1,0,0,0,-1,-1,-1,0,0,0,1,0,100,0,0,0,0,0,,102010190&&102020191&&102030191,1000010:1,,,,,9411244,,0,,,0,,
9411245,mission_skill_config-19411245,,mission_skill_config-29411245,mission_skill_config-39411245,9411245,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,101010190,100000191,1000010:1,1000001:1,,,,9410308,,0,,,0,,
9411246,mission_skill_config-19411246,,mission_skill_config-29411246,mission_skill_config-39411246,9411246,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,1020301:1,,,,,0,,0,,,0,,
9411247,mission_skill_config-19411247,,mission_skill_config-29411247,mission_skill_config-39411247,9411247,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,1000009:1,,,,,0,,0,,,0,,
9411301,mission_skill_config-19411301,,mission_skill_config-29411301,mission_skill_config-39411301,9411301,1,0,0,0,-1,-1,-1,0,0,0,3,0,0,0,0,0,0,0,102010090,1&&102010090,1020100:1,,,,,9411301,0,0,,,0,,
9411302,mission_skill_config-19411302,,mission_skill_config-29411302,mission_skill_config-39411302,9411302,1,0,0,0,-1,-1,-1,0,0,0,3,0,0,0,0,0,0,0,102010090,1&&102010090,1020100:1,,,,,9411302,0,0,,,0,,
9411303,mission_skill_config-19411303,,mission_skill_config-29411303,mission_skill_config-39411303,9411303,1,0,0,0,-1,-1,-1,0,0,0,3,0,0,0,0,0,0,0,102010090,1&&102010090,1020100:1,,,,,9411303,0,0,,,0,,
9411304,mission_skill_config-19411304,,mission_skill_config-29411304,mission_skill_config-39411304,9411304,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1&&102010090,1020100:1,,,,,0,0,0,,,0,,
9411401,mission_skill_config-19411401,,mission_skill_config-29411401,mission_skill_config-39411401,9411401,1,0,0,0,1,1,-1,0,0,0,1,0,0,0,0,0,0,0,,,"1000001:1,900002:1",,,,,0,,0,,,0,,
9411801,mission_skill_config-19411801,,mission_skill_config-29411801,mission_skill_config-39411801,9411801,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,101010190,1,1010101:1,,,,,9411801,,0,,,0,,
9411802,mission_skill_config-19411802,,mission_skill_config-29411802,mission_skill_config-39411802,9411802,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,(100010091&&101020190||100010091&&101020190),1000200:1,1000100:1,,,9411812,9411802,,0,,,0,,
9411803,mission_skill_config-19411803,,mission_skill_config-29411803,mission_skill_config-39411803,9411803,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,100020091,1000100:1,1000200:1,,,9411813,9411803,,0,,,0,,
9411804,mission_skill_config-19411804,,mission_skill_config-29411804,mission_skill_config-39411804,9411804,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,(100030091&&101010190||100030091&&101030190),1000400:1,1000300:1,,,9411814,9411804,,0,,,0,,
9411805,mission_skill_config-19411805,,mission_skill_config-29411805,mission_skill_config-39411805,9411805,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,100040091,1000500:1,1000400:1,,,9411815,9411804,,0,,,0,,
9411806,mission_skill_config-19411806,,mission_skill_config-29411806,mission_skill_config-39411806,9411806,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,100050091,1000600:1,1000500:1,,,9411816,9411804,,0,,,0,,
9411807,mission_skill_config-19411807,,mission_skill_config-29411807,mission_skill_config-39411807,9411807,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,100060091,1000300:1,1000600:1,,,9411817,9411804,,0,,,0,,
9411808,mission_skill_config-19411808,,mission_skill_config-29411808,mission_skill_config-39411808,9411808,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,(941110190&&101010190||941110190&&101020190),1000800:1,1000700:1,,,9411818,9411808,,0,,,0,,
9411809,mission_skill_config-19411809,,mission_skill_config-29411809,mission_skill_config-39411809,9411809,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,100080091,1000900:1,1000800:1,,,9411819,9411808,,0,,,0,,
9411810,mission_skill_config-19411810,,mission_skill_config-29411810,mission_skill_config-39411810,9411810,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,100090091,1001000:1,1000900:1,,,9411820,9411808,,0,,,0,,
9411811,mission_skill_config-19411811,,mission_skill_config-29411811,mission_skill_config-39411811,9411811,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,100100091,1000700:1,1001000:1,,,9411821,9411808,,0,,,0,,
9411812,mission_skill_config-19411812,,mission_skill_config-29411812,mission_skill_config-39411812,9411812,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091||101020091||101030091,1010101:1,,,,,0,,0,,,0,,
9411813,mission_skill_config-19411813,,mission_skill_config-29411813,mission_skill_config-39411813,9411813,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091||101020091||101030091,,1010101:1,,,,0,,0,,,0,,
9411814,mission_skill_config-19411814,,mission_skill_config-29411814,mission_skill_config-39411814,9411814,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091||101020091||101030091,1010201:1,,,,,0,,0,,,0,,
9411815,mission_skill_config-19411815,,mission_skill_config-29411815,mission_skill_config-39411815,9411815,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091||101020091||101030091,,1010201:1,,,,0,,0,,,0,,
9411816,mission_skill_config-19411816,,mission_skill_config-29411816,mission_skill_config-39411816,9411816,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091||101020091||101030091,,1010201:1,,,,0,,0,,,0,,
9411817,mission_skill_config-19411817,,mission_skill_config-29411817,mission_skill_config-39411817,9411817,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091||101020091||101030091,,1010201:1,,,,0,,0,,,0,,
9411818,mission_skill_config-19411818,,mission_skill_config-29411818,mission_skill_config-39411818,9411818,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091||101020091||101030091,1010301:1,,,,,0,,0,,,0,,
9411819,mission_skill_config-19411819,,mission_skill_config-29411819,mission_skill_config-39411819,9411819,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091||101020091||101030091,,1010301:1,,,,0,,0,,,0,,
9411820,mission_skill_config-19411820,,mission_skill_config-29411820,mission_skill_config-39411820,9411820,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091||101020091||101030091,,1010301:1,,,,0,,0,,,0,,
9411821,mission_skill_config-19411821,,mission_skill_config-29411821,mission_skill_config-39411821,9411821,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091||101020091||101030091,,1010301:1,,,,0,,0,,,0,,
9411822,mission_skill_config-19411822,,mission_skill_config-29411822,mission_skill_config-39411822,9411822,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,100010091&&941110195,1000200:1,1000100:1,,,"9411812,9411825,9411826",9411802,,0,,,0,,
9411823,mission_skill_config-19411823,,mission_skill_config-29411823,mission_skill_config-39411823,9411823,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,100030091&&941110194,1000400:1,1000300:1,,,"9411814,9411825,9411826",9411804,,0,,,0,,
9411824,mission_skill_config-19411824,,mission_skill_config-29411824,mission_skill_config-39411824,9411824,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,941110190&&941110193,1000800:1,1000700:1,,,"9411818,9411825,9411826",9411808,,0,,,0,,
9411825,mission_skill_config-19411825,,mission_skill_config-29411825,mission_skill_config-39411825,9411825,1,0,0,0,-1,-1,-1,0,0,0,100,0,0,0,0,0,0,0,,102010091,,"1020101:1,1000001:1",,,,0,,0,,,0,,
9411826,mission_skill_config-19411826,,mission_skill_config-29411826,mission_skill_config-39411826,9411826,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091||101020091||101030091,,"1000200:1,1000400:1,1000800:1,1010100:1,1010200:1,1010300:1",,,,0,,0,,,0,,
9411831,mission_skill_config-19411831,,mission_skill_config-29411831,mission_skill_config-39411831,9411831,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,100090090,101020191,1000900:1,,,,,9411801,,0,,,0,,
9411832,mission_skill_config-19411832,,mission_skill_config-29411832,mission_skill_config-39411832,9411832,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,"1000001:1,900002:1",,,,,0,,0,,,0,,
9411833,mission_skill_config-19411833,,mission_skill_config-29411833,mission_skill_config-39411833,9411833,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,100010091&&101010091,,"1010100:1,1000100:1",,,,9411833,,0,,,0,,
9411834,mission_skill_config-19411834,,mission_skill_config-29411834,mission_skill_config-39411834,9411834,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,100020091&&101010091,,"1010100:1,1000200:1",,,,9411834,,0,,,0,,
9411835,mission_skill_config-19411835,,mission_skill_config-29411835,mission_skill_config-39411835,9411835,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,100030091&&101010091,,"1010100:1,1000300:1",,,,9411835,,0,,,0,,
9411836,mission_skill_config-19411836,,mission_skill_config-29411836,mission_skill_config-39411836,9411836,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,100040091&&101010091,,"1010100:1,1000400:1",,,,9411836,,0,,,0,,
9411841,mission_skill_config-19411841,,mission_skill_config-29411841,mission_skill_config-39411841,9411841,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,100090090,1,1000900:1,,,,,9411801,,0,,,0,,
9411842,mission_skill_config-19411842,,mission_skill_config-29411842,mission_skill_config-39411842,9411842,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091&&100010091,,1010100:1,,,9411850,9411842,,0,,,0,,
9411843,mission_skill_config-19411843,,mission_skill_config-29411843,mission_skill_config-39411843,9411843,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091&&100020091,,1010100:1,,,9411851,9411843,,0,,,0,,
9411844,mission_skill_config-19411844,,mission_skill_config-29411844,mission_skill_config-39411844,9411844,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091&&100020091,,1010100:1,,,9411852,9411844,,0,,,0,,
9411845,mission_skill_config-19411845,,mission_skill_config-29411845,mission_skill_config-39411845,9411845,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091&&100030091,,1010100:1,,,9411853,9411845,,0,,,0,,
9411846,mission_skill_config-19411846,,mission_skill_config-29411846,mission_skill_config-39411846,9411846,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091&&100040091,,1010100:1,,,9411854,9411846,,0,,,0,,
9411847,mission_skill_config-19411847,,mission_skill_config-29411847,mission_skill_config-39411847,9411847,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091&&100040091,,1010100:1,,,9411855,9411847,,0,,,0,,
9411848,mission_skill_config-19411848,,mission_skill_config-29411848,mission_skill_config-39411848,9411848,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091&&100050091,,1010100:1,,,9411856,9411848,,0,,,0,,
9411849,mission_skill_config-19411849,,mission_skill_config-29411849,mission_skill_config-39411849,9411849,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,101010091&&100060091,,1010100:1,,,9411857,9411849,,0,,,0,,
9411850,mission_skill_config-19411850,,mission_skill_config-29411850,mission_skill_config-39411850,9411850,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,1020100:1,1010100:1,,,,0,,0,,,0,,
9411851,mission_skill_config-19411851,,mission_skill_config-29411851,mission_skill_config-39411851,9411851,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,1020200:1,1010100:1,,,,0,,0,,,0,,
9411852,mission_skill_config-19411852,,mission_skill_config-29411852,mission_skill_config-39411852,9411852,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,1020300:1,1010100:1,,,,0,,0,,,0,,
