id,name,user_exp,mp,ammo,mre,part,core,gem,gem_pay,gun_id,sangvis,item_ids,furniture,gift,equip_ids,coins,skin,content,send_limit,icon,bp_pay,fairy_ids,chip,commander_uniform
21001,prize-10021001,0,100,100,100,100,0,0,0,,,,,,,,0,prize-20021001,0,Res,0,,,
21002,prize-10021002,0,0,0,0,0,0,0,0,0,,"1-1,9-5",,,,,0,prize-20021002,0,,0,,,
21003,prize-10021003,0,0,0,0,0,0,0,0,,,506-60,,,,,0,prize-20021003,0,,0,,,
21011,prize-10021011,0,200,200,200,200,0,0,0,,,,,,,,0,prize-20021011,0,,0,,,
21012,prize-10021012,0,0,0,0,0,0,0,0,,,1-2,,,,,0,prize-20021012,0,,0,,,
21013,prize-10021013,0,0,0,0,0,0,0,0,,,2-5,,,,,0,prize-20021013,0,,0,,,
21014,prize-10021014,0,0,0,0,0,0,0,0,,,3-3,,,,,0,prize-20021014,0,,0,,,
21015,prize-10021015,0,0,0,0,0,0,0,0,,,"31-200,32-200,33-200",,,,,0,prize-20021015,0,,0,,,
21031,prize-10021031,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20021031,0,Res,0,,,
21032,prize-10021032,0,0,0,0,0,0,0,0,,,1-5,,,,,0,prize-20021032,0,,0,,,
21033,prize-10021033,0,0,0,0,0,0,0,0,,,2-10,,,,,0,prize-20021033,0,,0,,,
21034,prize-10021034,0,0,0,0,0,0,0,0,,,3-5,,,,,0,prize-20021034,0,,0,,,
21035,prize-10021035,0,0,0,0,0,3,0,0,,,,,,,,0,prize-20021035,0,,0,,,
21051,prize-10021051,0,0,0,0,0,6,0,0,,,,,,,,0,prize-20021051,0,,0,,,
21052,prize-10021052,0,0,0,0,0,0,0,0,,,6003-10,,,,,0,prize-20021052,0,,0,,,
21053,prize-10021053,0,0,0,0,0,0,0,0,,,6006-30,,,,,0,prize-20021053,0,,0,,,
21054,prize-10021054,0,0,0,0,0,0,0,0,,,6009-10,,,,,0,prize-20021054,0,,0,,,
21055,prize-10021055,0,0,0,0,0,0,0,0,,,"2-6,3-6",,,,,0,prize-20021055,0,,0,,,
21056,prize-10021056,0,0,0,0,0,0,0,0,,,"1-5,3-5",,,,,0,prize-20021056,0,,0,,,
21901,prize-10021901,0,0,0,0,0,0,0,0,,,,60001,,,,0,prize-20021901,0,,0,,,
21902,prize-10021902,0,0,0,0,0,0,0,0,,,,60002,,,,0,prize-20021902,0,,0,,,
21903,prize-10021903,0,0,0,0,0,0,0,0,,,,60003,,,,0,prize-20021903,0,,0,,,
21904,prize-10021904,0,0,0,0,0,0,0,0,,,,60004,,,,0,prize-20021904,0,,0,,,
21905,prize-10021905,0,0,0,0,0,0,0,0,,,,60005,,,,0,prize-20021905,0,,0,,,
21906,prize-10021906,0,0,0,0,0,0,0,0,,,,60006,,,,0,prize-20021906,0,,0,,,
21907,prize-10021907,0,0,0,0,0,0,0,0,,,,60007,,,,0,prize-20021907,0,,0,,,
21908,prize-10021908,0,0,0,0,0,0,0,0,,,,60008,,,,0,prize-20021908,0,,0,,,
21909,prize-10021909,0,0,0,0,0,0,0,0,,,,60009,,,,0,prize-20021909,0,,0,,,
21910,prize-10021910,0,0,0,0,0,0,0,0,,,,60010,,,,0,prize-20021910,0,,0,,,
21911,prize-10021911,0,0,0,0,0,0,0,0,,,,60011,,,,0,prize-20021911,0,,0,,,
21912,prize-10021912,0,0,0,0,0,0,0,0,,,,60012,,,,0,prize-20021912,0,,0,,,
21913,prize-10021913,0,0,0,0,0,0,0,0,,,,60013,,,,0,prize-20021913,0,,0,,,
21914,prize-10021914,0,0,0,0,0,0,0,0,,,,60014,,,,0,prize-20021914,0,,0,,,
21915,prize-10021915,0,0,0,0,0,0,0,0,,,,60015,,,,0,prize-20021915,0,,0,,,
21916,prize-10021916,0,0,0,0,0,0,0,0,,,,60016,,,,0,prize-20021916,0,,0,,,
21917,prize-10021917,0,0,0,0,0,0,0,0,,,,60017,,,,0,prize-20021917,0,,0,,,
21918,prize-10021918,0,0,0,0,0,0,0,0,,,,60018,,,,0,prize-20021918,0,,0,,,
21919,prize-10021919,0,0,0,0,0,0,0,0,,,,60019,,,,0,prize-20021919,0,,0,,,
21920,prize-10021920,0,0,0,0,0,0,0,0,,,,60020,,,,0,prize-20021920,0,,0,,,
21921,prize-10021921,0,0,0,0,0,0,0,0,,,,60021,,,,0,prize-20021921,0,,0,,,
21922,prize-10021922,0,0,0,0,0,0,0,0,,,,60022,,,,0,prize-20021922,0,,0,,,
21923,prize-10021923,0,0,0,0,0,0,0,0,,,,60023,,,,0,prize-20021923,0,,0,,,
21924,prize-10021924,0,0,0,0,0,0,0,0,,,,60024,,,,0,prize-20021924,0,,0,,,
21925,prize-10021925,0,0,0,0,0,0,0,0,,,,60025,,,,0,prize-20021925,0,,0,,,
21926,prize-10021926,0,0,0,0,0,0,0,0,,,,60026,,,,0,prize-20021926,0,,0,,,
21927,prize-10021927,0,0,0,0,0,0,0,0,,,,60027,,,,0,prize-20021927,0,,0,,,
21928,prize-10021928,0,0,0,0,0,0,0,0,,,,60028,,,,0,prize-20021928,0,,0,,,
22001,prize-10022001,0,100,100,100,100,0,0,0,,,,,,,,0,prize-20022001,0,Res,0,,,
22002,prize-10022002,0,0,0,0,0,0,0,0,,,"2-1,3-1",,,,,0,prize-20022002,0,,0,,,
22003,prize-10022003,0,0,0,0,0,0,0,0,,,"1-1,3-1",,,,,0,prize-20022003,0,,0,,,
22004,prize-10022004,0,0,0,0,200,0,0,0,,,,,,,,0,prize-20022004,0,,0,,,
22005,prize-10022005,0,0,0,0,0,0,0,0,,,9-20,,,,,0,prize-20022005,0,,0,,,
22006,prize-10022006,0,200,200,200,0,0,0,0,,,,,,,,0,prize-20022006,0,,0,,,
22021,prize-10022021,0,0,0,0,0,0,0,0,,,"1-2,3-2",,,,,0,prize-20022021,0,,0,,,
22022,prize-10022022,0,0,0,0,0,0,0,0,,,"6002-5,6003-2",,,,,0,prize-20022022,0,,0,,,
22023,prize-10022023,0,0,0,0,0,0,0,0,,,"6005-10,6006-10",,,,,0,prize-20022023,0,,0,,,
22024,prize-10022024,0,0,0,0,0,0,0,0,,,"6008-5,6009-2",,,,,0,prize-20022024,0,,0,,,
22025,prize-10022025,0,0,0,0,0,0,0,0,,,"6010-10,6011-10,6012-10,6013-10",,,,,0,prize-20022025,0,,0,,,
22026,prize-10022026,0,0,0,0,0,0,0,0,,,32-100,,,,,0,prize-20022026,0,,0,,,
22041,prize-10022041,0,0,0,0,0,3,0,0,,,,,,,,0,prize-20022041,0,,0,,,
22042,prize-10022042,0,0,0,0,0,0,0,0,,,"6008-5,6009-5",,,,,0,prize-20022042,0,,0,,,
22043,prize-10022043,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20022043,0,Res,0,,,
22044,prize-10022044,0,0,0,0,0,0,0,0,,,1-6,,,,,0,prize-20022044,0,,0,,,
22045,prize-10022045,0,0,0,0,0,0,0,0,,,3-6,,,,,0,prize-20022045,0,,0,,,
22046,prize-10022046,0,0,0,0,0,0,0,0,,,2-10,,,,,0,prize-20022046,0,,0,,,
22047,prize-10022047,0,0,0,0,0,0,0,0,,,33-100,,,,,0,prize-20022047,0,,0,,,
23001,prize-10023001,0,0,0,0,0,0,0,0,0,,1697-1,,,,,0,prize-20023001,0,,0,,,
23002,prize-10023002,0,0,0,0,0,0,0,0,0,,,8701,,,,0,prize-20023002,0,,0,,,
23003,prize-10023003,0,0,0,0,0,0,0,0,0,,1698-1,,,,,0,prize-20023003,0,,0,,,
23004,prize-10023004,0,0,0,0,0,0,0,0,0,,,,,,,0,prize-20023004,0,,0,,,2340
23005,prize-10023005,0,0,0,0,0,0,0,0,0,,"120001-1,120002-1,120003-1,120004-1,120005-1,120006-1",,,,,0,prize-20023005,0,,0,,,
23006,prize-10023006,0,0,0,0,0,0,0,0,0,,,8703,,,,0,prize-20023006,0,,0,,,
23007,prize-10023007,0,0,0,0,0,0,0,0,0,,7201-1,,,,,0,prize-20023007,0,,0,,,
23008,prize-10023008,0,0,0,0,0,0,0,0,0,,,8702,,,,0,prize-20023008,0,,0,,,
23009,prize-10023009,0,0,0,0,0,0,0,0,0,,1700-1,,,,,0,prize-20023009,0,,0,,,
23010,prize-10023010,0,0,0,0,0,0,0,0,0,,1699-1,,,,,0,prize-20023010,0,,0,,,
23011,prize-10023011,0,0,0,0,0,0,0,0,0,,,,,,,0,prize-20023011,0,,0,,,2420
23012,prize-10023012,0,0,0,0,0,0,0,0,0,,,8704,,,,0,prize-20023012,0,,0,,,
23013,prize-10023013,0,0,0,0,0,0,0,0,0,,1701-1,,,,,0,prize-20023013,0,,0,,,
23014,prize-10023014,0,0,0,0,0,0,0,0,0,,"1100003-1,1100004-1",,,,,0,prize-20023014,0,,0,,,
23015,prize-10023015,0,0,0,0,0,0,0,0,0,,"1100001-1,1100002-1",,,,,0,prize-20023015,0,,0,,,
23016,prize-10023016,0,0,0,0,0,0,0,0,0,,,8705,,,,0,prize-20023016,0,,0,,,
23017,prize-10023017,0,0,0,0,0,0,0,0,0,,,,,,,0,prize-20023017,0,,0,,,3120
23018,prize-10023018,0,0,0,0,0,0,0,0,0,,1774-1,,,,,0,prize-20023018,0,,0,,,
23019,prize-10023019,0,0,0,0,0,0,0,0,0,,"1100005-1,1100006-1",,,,,0,prize-20023019,0,,0,,,
23020,prize-10023020,0,0,0,0,0,0,0,0,0,,"1770-1,1771-1,1772-1,1773-1",,,,,0,prize-20023020,0,,0,,,
30001,prize-10030001,0,5000,5000,5000,5000,21,0,0,230,,"4-20,6009-2,601-2",,200001-235,,"1-600,2-620,3-200",0,prize-20030001,0,,12,,,
30002,prize-10030002,0,500,500,500,500,0,0,0,0,,"41-20,506-50,6009-1,601-1,15-100",,,,3-200,0,prize-20030002,0,,3,,,
30101,prize-10030101,0,0,0,0,0,0,100,0,0,,,,,,,0,prize-20030101,0,,0,,,
30102,prize-10030102,0,2000,0,0,0,0,0,0,0,,,,,,,0,prize-20030102,0,,0,,,
30103,prize-10030103,0,0,0,0,0,0,0,0,0,,,,,,2-500,0,prize-20030103,0,,0,,,
30104,prize-10030104,0,0,0,0,1000,0,0,0,0,,,,,,,0,prize-20030104,0,,0,,,
30105,prize-10030105,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20030105,0,,0,,,
30106,prize-10030106,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,prize-20030106,0,,0,,,
30107,prize-10030107,0,0,0,0,0,0,0,0,0,,,,,,1-800,0,prize-20030107,0,,0,,,
30108,prize-10030108,0,0,0,0,0,0,0,0,0,,41-20,,,,,0,prize-20030108,0,,0,,,
30109,prize-10030109,0,0,0,0,0,0,0,0,0,,506-100,,,,,0,prize-20030109,0,,0,,,
30110,prize-10030110,0,0,0,0,0,0,0,0,0,,2-10,,,,,0,prize-20030110,0,,0,,,
30111,prize-10030111,0,0,2000,0,0,0,0,0,0,,,,,,,0,prize-20030111,0,,0,,,
30112,prize-10030112,0,0,0,2000,0,0,0,0,0,,,,,,,0,prize-20030112,0,,0,,,
30113,prize-10030113,0,0,0,0,0,0,0,0,0,,1-5,,,,,0,prize-20030113,0,,0,,,
30114,prize-10030114,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20030114,0,,0,,,
30201,prize-10030201,0,3000,3000,3000,3000,0,0,0,0,,6009-1,,,,,0,prize-20030201,0,Bumdle_red,0,,,
30202,prize-10030202,0,0,0,0,0,0,0,0,0,,"1-10,3-10,4-10,8-2",,,,,0,prize-20030202,0,Bumdle_navy,0,,,
30203,prize-10030203,0,0,0,0,0,0,0,0,0,,,,3805-1,,,0,prize-20030203,0,Bumdle_bline,0,,,
30204,prize-10030204,0,0,0,0,0,0,0,0,0,,"103-1,41-50,45-200",,,,3-300,0,prize-20030204,0,Bumdle_may,0,,,
40001,prize-10040001,0,0,0,0,0,0,0,0,16,,,,,,,0,prize-20040001,0,,0,,,
40002,prize-10040002,0,0,0,0,0,0,0,0,20,,,,,,,0,prize-20040002,0,,0,,,
40003,prize-10040003,0,0,0,0,0,0,0,0,28,,,,,,,0,prize-20040003,0,,0,,,
40004,prize-10040004,0,0,0,0,0,0,0,0,46,,,,,,,0,prize-20040004,0,,0,,,
40005,prize-10040005,0,0,0,0,0,0,0,0,48,,,,,,,0,prize-20040005,0,,0,,,
40006,prize-10040006,0,0,0,0,0,0,0,0,50,,,,,,,0,prize-20040006,0,,0,,,
40007,prize-10040007,0,0,0,0,0,0,0,0,53,,,,,,,0,prize-20040007,0,,0,,,
40008,prize-10040008,0,0,0,0,0,0,0,0,62,,,,,,,0,prize-20040008,0,,0,,,
40009,prize-10040009,0,0,0,0,0,0,0,0,65,,,,,,,0,prize-20040009,0,,0,,,
40010,prize-10040010,0,0,0,0,0,0,0,0,96,,,,,,,0,prize-20040010,0,,0,,,
40011,prize-10040011,0,0,0,0,0,0,0,0,97,,,,,,,0,prize-20040011,0,,0,,,
40012,prize-10040012,0,0,0,0,0,0,0,0,104,,,,,,,0,prize-20040012,0,,0,,,
40013,prize-10040013,0,0,0,0,0,0,0,0,106,,,,,,,0,prize-20040013,0,,0,,,
40014,prize-10040014,0,0,0,0,0,0,0,0,109,,,,,,,0,prize-20040014,0,,0,,,
40015,prize-10040015,0,0,0,0,0,0,0,0,112,,,,,,,0,prize-20040015,0,,0,,,
40016,prize-10040016,0,0,0,0,0,0,0,0,114,,,,,,,0,prize-20040016,0,,0,,,
40017,prize-10040017,0,0,0,0,0,0,0,0,115,,,,,,,0,prize-20040017,0,,0,,,
40018,prize-10040018,0,0,0,0,0,0,0,0,122,,,,,,,0,prize-20040018,0,,0,,,
40019,prize-10040019,0,0,0,0,0,0,0,0,125,,,,,,,0,prize-20040019,0,,0,,,
40020,prize-10040020,0,0,0,0,0,0,0,0,126,,,,,,,0,prize-20040020,0,,0,,,
40021,prize-10040021,0,0,0,0,0,0,0,0,127,,,,,,,0,prize-20040021,0,,0,,,
40022,prize-10040022,0,0,0,0,0,0,0,0,128,,,,,,,0,prize-20040022,0,,0,,,
40023,prize-10040023,0,0,0,0,0,0,0,0,129,,,,,,,0,prize-20040023,0,,0,,,
40024,prize-10040024,0,0,0,0,0,0,0,0,130,,,,,,,0,prize-20040024,0,,0,,,
40025,prize-10040025,0,0,0,0,0,0,0,0,135,,,,,,,0,prize-20040025,0,,0,,,
40026,prize-10040026,0,0,0,0,0,0,0,0,148,,,,,,,0,prize-20040026,0,,0,,,
40027,prize-10040027,0,0,0,0,0,0,0,0,157,,,,,,,0,prize-20040027,0,,0,,,
40028,prize-10040028,0,0,0,0,0,0,0,0,160,,,,,,,0,prize-20040028,0,,0,,,
40029,prize-10040029,0,0,0,0,0,0,0,0,163,,,,,,,0,prize-20040029,0,,0,,,
40030,prize-10040030,0,0,0,0,0,0,0,0,164,,,,,,,0,prize-20040030,0,,0,,,
40031,prize-10040031,0,0,0,0,0,0,0,0,172,,,,,,,0,prize-20040031,0,,0,,,
40032,prize-10040032,0,0,0,0,0,0,0,0,173,,,,,,,0,prize-20040032,0,,0,,,
40033,prize-10040033,0,0,0,0,0,0,0,0,181,,,,,,,0,prize-20040033,0,,0,,,
40034,prize-10040034,0,0,0,0,0,0,0,0,183,,,,,,,0,prize-20040034,0,,0,,,
40035,prize-10040035,0,0,0,0,0,0,0,0,188,,,,,,,0,prize-20040035,0,,0,,,
40036,prize-10040036,0,0,0,0,0,0,0,0,194,,,,,,,0,prize-20040036,0,,0,,,
40037,prize-10040037,0,0,0,0,0,0,0,0,196,,,,,,,0,prize-20040037,0,,0,,,
40038,prize-10040038,0,0,0,0,0,0,0,0,197,,,,,,,0,prize-20040038,0,,0,,,
40039,prize-10040039,0,0,0,0,0,0,0,0,198,,,,,,,0,prize-20040039,0,,0,,,
40040,prize-10040040,0,0,0,0,0,0,0,0,205,,,,,,,0,prize-20040040,0,,0,,,
40041,prize-10040041,0,0,0,0,0,0,0,0,206,,,,,,,0,prize-20040041,0,,0,,,
40042,prize-10040042,0,0,0,0,0,0,0,0,213,,,,,,,0,prize-20040042,0,,0,,,
40043,prize-10040043,0,0,0,0,0,0,0,0,215,,,,,,,0,prize-20040043,0,,0,,,
40044,prize-10040044,0,0,0,0,0,0,0,0,228,,,,,,,0,prize-20040044,0,,0,,,
40045,prize-10040045,0,0,0,0,0,0,0,0,233,,,,,,,0,prize-20040045,0,,0,,,
40046,prize-10040046,0,0,0,0,0,0,0,0,236,,,,,,,0,prize-20040046,0,,0,,,
40047,prize-10040047,0,0,0,0,0,0,0,0,238,,,,,,,0,prize-20040047,0,,0,,,
40048,prize-10040048,0,0,0,0,0,0,0,0,243,,,,,,,0,prize-20040048,0,,0,,,
40049,prize-10040049,0,0,0,0,0,0,0,0,245,,,,,,,0,prize-20040049,0,,0,,,
40050,prize-10040050,0,0,0,0,0,0,0,0,0,,9001-6,,,,,0,prize-20040050,0,,0,,,
40051,prize-10040051,0,0,0,0,0,0,0,0,0,,9001-8,,,,,0,prize-20040051,0,,0,,,
40052,prize-10040052,0,0,0,0,0,0,0,0,0,,9001-10,,,,,0,prize-20040052,0,,0,,,
40053,prize-10040053,0,0,0,0,0,0,0,0,0,,9001-12,,,,,0,prize-20040053,0,,0,,,
40054,prize-10040054,0,0,0,0,0,0,0,0,0,,9001-15,,,,,0,prize-20040054,0,,0,,,
40055,prize-10040055,0,30000,30000,30000,30000,0,2020,0,0,,,,,132,,0,prize-20040055,0,,0,"21-910121,21-0",,
40056,prize-10040056,0,28000,28000,28000,28000,0,1800,0,0,,,,,132,,0,prize-20040056,0,,0,"21-910121,21-0",,
40057,prize-10040057,0,26000,26000,26000,26000,0,1600,0,0,,,,,132,,0,prize-20040057,0,,0,"21-910121,21-0",,
40058,prize-10040058,0,24000,24000,24000,24000,0,1400,0,0,,,,,132,,0,prize-20040058,0,,0,"21-910121,21-0",,
40059,prize-10040059,0,22000,22000,22000,22000,0,1200,0,0,,,,,132,,0,prize-20040059,0,,0,"21-910121,21-0",,
40060,prize-10040060,0,20000,20000,20000,20000,0,1000,0,0,,,,,132,,0,prize-20040060,0,,0,"21-910121,21-0",,
40061,prize-10040061,0,18000,18000,18000,18000,0,900,0,0,,,,,132,,0,prize-20040061,0,,0,"21-910121,21-0",,
40062,prize-10040062,0,16000,16000,16000,16000,0,800,0,0,,,,,132,,0,prize-20040062,0,,0,"21-910121,21-0",,
40063,prize-10040063,0,14000,14000,14000,14000,0,700,0,0,,,,,132,,0,prize-20040063,0,,0,"21-910121,21-0",,
40064,prize-10040064,0,12000,12000,12000,12000,0,600,0,0,,,,,132,,0,prize-20040064,0,,0,"21-910121,21-0",,
40065,prize-10040065,0,10000,10000,10000,10000,0,500,0,0,,,,,132,,0,prize-20040065,0,,0,"21-910121,21-0",,
40066,prize-10040066,0,9000,9000,9000,9000,0,400,0,0,,,,,132,,0,prize-20040066,0,,0,"21-910121,21-0",,
40067,prize-10040067,0,8000,8000,8000,8000,0,300,0,0,,,,,132,,0,prize-20040067,0,,0,"21-910121,21-0",,
40068,prize-10040068,0,7000,7000,7000,7000,0,200,0,0,,,,,132,,0,prize-20040068,0,,0,21-0,,
40069,prize-10040069,0,6000,6000,6000,6000,0,150,0,0,,,,,132,,0,prize-20040069,0,,0,21-0,,
40070,prize-10040070,0,5000,5000,5000,5000,0,100,0,0,,,,,132,,0,prize-20040070,0,,0,21-0,,
40071,prize-10040071,0,4000,4000,4000,4000,0,80,0,0,,,,,132,,0,prize-20040071,0,,0,,,
40072,prize-10040072,0,3000,3000,3000,3000,0,50,0,0,,,,,132,,0,prize-20040072,0,,0,,,
40073,prize-10040073,0,2000,2000,2000,2000,0,50,0,0,,,,,,,0,prize-20040073,0,,0,,,
40074,prize-10040074,0,0,0,0,0,0,0,0,0,,,,,,,0,prize-20040074,0,,0,21-0,,
40075,prize-10040075,0,0,0,0,0,0,0,0,202,,,,,,,0,prize-20040075,0,,0,,,
40076,prize-10040076,0,0,0,0,0,0,0,0,98,,,,,,,0,prize-20040076,0,,0,,,
40077,prize-10040077,0,0,0,0,0,0,0,0,211,,,,,,,0,prize-20040077,0,,0,,,
40078,prize-10040078,0,0,0,0,0,0,0,0,73,,,,,,,0,prize-20040078,0,,0,,,
40086,prize-10040086,0,0,0,0,0,0,0,0,109,,,,,,,0,prize-20040086,0,,0,,,
40134,prize-10040134,0,0,0,0,0,0,0,0,0,,100023-6,,,,,0,prize-20040134,0,,0,,,
40135,prize-10040135,0,0,0,0,0,0,0,0,0,,100023-8,,,,,0,prize-20040135,0,,0,,,
40136,prize-10040136,0,0,0,0,0,0,0,0,0,,100023-10,,,,,0,prize-20040136,0,,0,,,
40137,prize-10040137,0,0,0,0,0,0,0,0,0,,100023-12,,,,,0,prize-20040137,0,,0,,,
40138,prize-10040138,0,0,0,0,0,0,0,0,0,,100023-15,,,,,0,prize-20040138,0,,0,,,
40144,prize-10040144,0,0,0,0,0,0,0,0,,,,2043,,,,0,prize-20040144,0,,0,,,
40145,prize-10040145,0,0,0,0,0,0,0,0,,,,2044,,,,0,prize-20040145,0,,0,,,
40146,prize-10040146,0,0,0,0,0,0,0,0,,,,2045,,,,0,prize-20040146,0,,0,,,
40147,prize-10040147,0,0,0,0,0,0,0,0,,,,2046,,,,0,prize-20040147,0,,0,,,
40148,prize-10040148,0,0,0,0,0,0,0,0,274,,,,,,,0,prize-20040148,0,,0,,,
40149,prize-10040149,0,0,0,0,0,0,0,0,164,,,,,,,0,prize-20040149,0,,0,,,
40150,prize-10040150,0,0,0,0,0,0,0,0,172,,,,,,,0,prize-20040150,0,,0,,,
40151,prize-10040151,0,0,0,0,0,0,0,0,260,,,,,,,0,prize-20040151,0,,0,,,
40152,prize-10040152,0,0,0,0,0,0,0,0,197,,,,,,,0,prize-20040152,0,,0,,,
40153,prize-10040153,0,0,0,0,0,0,0,0,198,,,,,,,0,prize-20040153,0,,0,,,
40154,prize-10040154,0,0,0,0,0,0,0,0,,,50-6,,,,,0,prize-20040154,0,,0,,,
40155,prize-10040155,0,0,0,0,0,0,0,0,,,50-8,,,,,0,prize-20040155,0,,0,,,
40156,prize-10040156,0,0,0,0,0,0,0,0,,,50-10,,,,,0,prize-20040156,0,,0,,,
40157,prize-10040157,0,30000,30000,30000,30000,0,2021,0,0,,,,,160,,0,prize-20040157,0,,0,"22-910122,22-0",,1510
40158,prize-10040158,0,28000,28000,28000,28000,0,1800,0,0,,,,,160,,0,prize-20040158,0,,0,"22-910122,22-0",,1510
40159,prize-10040159,0,26000,26000,26000,26000,0,1600,0,0,,,,,160,,0,prize-20040159,0,,0,"22-910122,22-0",,1510
40160,prize-10040160,0,24000,24000,24000,24000,0,1400,0,0,,,,,160,,0,prize-20040160,0,,0,"22-910122,22-0",,1510
40161,prize-10040161,0,22000,22000,22000,22000,0,1200,0,0,,,,,160,,0,prize-20040161,0,,0,"22-910122,22-0",,1510
40162,prize-10040162,0,20000,20000,20000,20000,0,1000,0,0,,,,,160,,0,prize-20040162,0,,0,"22-910122,22-0",,1510
40163,prize-10040163,0,18000,18000,18000,18000,0,900,0,0,,,,,160,,0,prize-20040163,0,,0,"22-910122,22-0",,1510
40164,prize-10040164,0,16000,16000,16000,16000,0,800,0,0,,,,,160,,0,prize-20040164,0,,0,"22-910122,22-0",,1510
40165,prize-10040165,0,14000,14000,14000,14000,0,700,0,0,,,,,160,,0,prize-20040165,0,,0,"22-910122,22-0",,1510
40166,prize-10040166,0,12000,12000,12000,12000,0,600,0,0,,,,,160,,0,prize-20040166,0,,0,"22-910122,22-0",,1510
40167,prize-10040167,0,10000,10000,10000,10000,0,500,0,0,,,,,160,,0,prize-20040167,0,,0,"22-910122,22-0",,1510
40168,prize-10040168,0,9000,9000,9000,9000,0,400,0,0,,,,,160,,0,prize-20040168,0,,0,"22-910122,22-0",,1510
40169,prize-10040169,0,8000,8000,8000,8000,0,300,0,0,,,,,160,,0,prize-20040169,0,,0,"22-910122,22-0",,1510
40170,prize-10040170,0,7000,7000,7000,7000,0,200,0,0,,,,,160,,0,prize-20040170,0,,0,22-0,,
40171,prize-10040171,0,6000,6000,6000,6000,0,150,0,0,,,,,160,,0,prize-20040171,0,,0,22-0,,
40172,prize-10040172,0,5000,5000,5000,5000,0,100,0,0,,,,,160,,0,prize-20040172,0,,0,22-0,,
40173,prize-10040173,0,4000,4000,4000,4000,0,80,0,0,,,,,160,,0,prize-20040173,0,,0,,,
40174,prize-10040174,0,3000,3000,3000,3000,0,50,0,0,,,,,160,,0,prize-20040174,0,,0,,,
40175,prize-10040175,0,2000,2000,2000,2000,0,50,0,0,,,,,,,0,prize-20040175,0,,0,,,
40176,prize-10040176,0,0,0,0,0,0,0,0,0,,,,,,,0,prize-20040176,0,,0,22-0,,
40178,prize-10040178,0,30000,30000,30000,30000,0,2021,0,0,,,,,174,,0,prize-20040178,0,,0,"27-0,27-910124",,2010
40179,prize-10040179,0,28000,28000,28000,28000,0,1800,0,0,,,,,174,,0,prize-20040179,0,,0,"27-0,27-910124",,2010
40180,prize-10040180,0,26000,26000,26000,26000,0,1600,0,0,,,,,174,,0,prize-20040180,0,,0,"27-0,27-910124",,2010
40181,prize-10040181,0,24000,24000,24000,24000,0,1400,0,0,,,,,174,,0,prize-20040181,0,,0,"27-0,27-910124",,2010
40182,prize-10040182,0,22000,22000,22000,22000,0,1200,0,0,,,,,174,,0,prize-20040182,0,,0,"27-0,27-910124",,2010
40183,prize-10040183,0,20000,20000,20000,20000,0,1000,0,0,,,,,174,,0,prize-20040183,0,,0,"27-0,27-910124",,2010
40184,prize-10040184,0,18000,18000,18000,18000,0,900,0,0,,,,,174,,0,prize-20040184,0,,0,"27-0,27-910124",,2010
40185,prize-10040185,0,16000,16000,16000,16000,0,800,0,0,,,,,174,,0,prize-20040185,0,,0,"27-0,27-910124",,2010
40186,prize-10040186,0,14000,14000,14000,14000,0,700,0,0,,,,,174,,0,prize-20040186,0,,0,"27-0,27-910124",,2010
40187,prize-10040187,0,12000,12000,12000,12000,0,600,0,0,,,,,174,,0,prize-20040187,0,,0,"27-0,27-910124",,2010
40188,prize-10040188,0,10000,10000,10000,10000,0,500,0,0,,,,,174,,0,prize-20040188,0,,0,"27-0,27-910124",,2010
40189,prize-10040189,0,9000,9000,9000,9000,0,400,0,0,,,,,174,,0,prize-20040189,0,,0,"27-0,27-910124",,2010
40190,prize-10040190,0,8000,8000,8000,8000,0,300,0,0,,,,,174,,0,prize-20040190,0,,0,"27-0,27-910124",,2010
40191,prize-10040191,0,7000,7000,7000,7000,0,200,0,0,,,,,174,,0,prize-20040191,0,,0,27-0,,
40192,prize-10040192,0,6000,6000,6000,6000,0,150,0,0,,,,,174,,0,prize-20040192,0,,0,27-0,,
40193,prize-10040193,0,5000,5000,5000,5000,0,100,0,0,,,,,174,,0,prize-20040193,0,,0,27-0,,
40194,prize-10040194,0,4000,4000,4000,4000,0,80,0,0,,,,,174,,0,prize-20040194,0,,0,,,
40195,prize-10040195,0,3000,3000,3000,3000,0,50,0,0,,,,,174,,0,prize-20040195,0,,0,,,
40196,prize-10040196,0,2000,2000,2000,2000,0,50,0,0,,,,,,,0,prize-20040196,0,,0,,,
40197,prize-10040197,0,0,0,0,0,0,0,0,0,,,,,,,0,prize-20040197,0,,0,27-0,,
40198,prize-10040198,0,0,0,0,0,0,0,0,281,,,,,,,0,prize-20040198,0,,0,,,
40199,prize-10040199,0,0,0,0,0,0,0,0,282,,,,,,,0,prize-20040199,0,,0,,,
40200,prize-10040200,0,0,0,0,0,0,0,0,285,,,,,,,0,prize-20040200,0,,0,,,
40201,prize-10040201,0,0,0,0,0,0,0,0,287,,,,,,,0,prize-20040201,0,,0,,,
40202,prize-10040202,0,0,0,0,0,0,0,0,0,,,1927,,,,0,prize-20040202,0,,0,,,
