id,reward_gun_pool,equip_s_probability,draw_event_s_id,enemy_leader,if_stay,correction_belong,correction_turn,limit_guns,limit_equips,ai,ai_content,enemy_type_display,use_building,use_building_skill,team_confrontfun_pic,team_confrontfun_des,effect_ext,targettrain_cancollect,fight_type,type_coef
9130112,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10033,0,,,,,0,,0,,,,enemy_team-19130112,0,1,0,
9130113,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11025,0,,,,,0,,0,,,,enemy_team-19130113,0,1,0,
9130114,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,12054,0,,,,,0,,0,,,,enemy_team-19130114,0,1,0,
9130115,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11026,0,,,,,0,,0,,,,enemy_team-19130115,0,1,0,
9130116,,,0,11025,0,,,,,0,,0,,,,enemy_team-19130116,0,1,0,
9130201,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,36,1,103",,0,12052,0,,,,,103,,0,,,,enemy_team-19130201,0,1,0,
9130202,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,12054,0,,,,,103,,0,,,,enemy_team-19130202,0,1,0,
9130203,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10071,0,,,,,103,,0,,,,enemy_team-19130203,0,1,0,
9130204,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,11026,0,,,,,103,,0,,,,enemy_team-19130204,0,1,0,
9130205,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,12050,0,,,,,103,,0,,,,enemy_team-19130205,0,1,0,
9130206,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,12054,0,,,,,103,,0,,,,enemy_team-19130206,0,1,0,
9130207,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,12051,0,,,,,103,,0,,,,enemy_team-19130207,0,1,0,
9130208,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11026,0,,,,,103,,0,,,,enemy_team-19130208,0,1,0,
9130209,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,12050,0,,,,,103,,0,,,,enemy_team-19130209,0,1,0,
9130301,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,69,150,66",,0,900215,0,,,,,101,"91235,91237,91246,91225,91226,91227,91256",0,,,,enemy_team-19130301,0,1,0,
9130302,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10047,0,,,,,101,"91204,91207,91208,91209,91204",0,,,,enemy_team-19130302,0,1,0,
9130303,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10047,0,,,,,101,"91204,91207,91208,91209,91204",0,,,,enemy_team-19130303,0,1,0,
9130304,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10047,0,,,,,101,"91213,91206,91205,91214,91213",0,,,,enemy_team-19130304,0,1,0,
9130305,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10047,0,,,,,101,"91213,91206,91205,91214,91213",0,,,,enemy_team-19130305,0,1,0,
9130306,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,12052,1,,,,,0,,0,,,,enemy_team-19130306,0,1,0,
9130307,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,12051,0,,,,,101,"91225,91224,91223,91222,91221,91220,91219,91234,91233,91232,91231,91230,91228,91229,91227,91226,91225",0,,,,enemy_team-19130307,0,1,0,
9130308,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,12054,0,,,,,101,"91225,91224,91223,91222,91221,91220,91219,91234,91233,91232,91231,91230,91228,91229,91227,91226,91225",0,,,,enemy_team-19130308,0,1,0,
9130309,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11028,0,,,,,101,"91225,91224,91223,91222,91221,91220,91219,91234,91233,91232,91231,91230,91228,91229,91227,91226,91225",0,,,,enemy_team-19130309,0,1,0,
9130310,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11026,0,,,,,101,"91225,91224,91223,91222,91221,91220,91219,91234,91233,91232,91231,91230,91228,91229,91227,91226,91225",0,,,,enemy_team-19130310,0,1,0,
9130311,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,12052,0,,,,,101,"91225,91224,91223,91222,91221,91220,91219,91234,91233,91232,91231,91230,91228,91229,91227,91226,91225",0,,,,enemy_team-19130311,0,1,0,
9130312,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,12054,0,,,,,101,"91225,91224,91223,91222,91221,91220,91219,91234,91233,91232,91231,91230,91228,91229,91227,91226,91225",0,,,,enemy_team-19130312,0,1,0,
9130313,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,12050,0,,,,,102,3,0,,,,enemy_team-19130313,0,1,0,
9130314,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11028,0,,,,,102,3,0,,,,enemy_team-19130314,0,1,0,
9130315,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11025,0,,,,,102,3,0,,,,enemy_team-19130315,0,1,0,
9130316,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11024,0,,,,,102,3,0,,,,enemy_team-19130316,0,1,0,
9130317,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,69,150,66",,0,900217,0,,,,,0,,0,,,,enemy_team-19130317,0,1,0,
9130318,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,69,150,66",,0,900217,0,,,,,101,"91225,91226,91227",0,,,,enemy_team-19130318,0,1,0,
9130319,,,0,900217,0,,,,,102,3,0,,,,enemy_team-19130319,0,1,0,
9130401,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,78,100,39",,0,11016,0,,,,,0,,0,,,,enemy_team-19130401,0,1,0,
9130402,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11007,0,,,,,101,"91286,91281,91280,91279,91277,91285,91286",0,,,,enemy_team-19130402,0,1,0,
9130403,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10046,0,,,,,101,"91286,91281,91280,91279,91277,91285,91286",0,,,,enemy_team-19130403,0,1,0,
9130404,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10046,0,,,,,0,,0,,,,enemy_team-19130404,0,1,0,
9130405,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10046,0,,,,,0,,0,,,,enemy_team-19130405,0,1,0,
9130406,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,11012,1,,,,,0,,0,,,,enemy_team-19130406,0,1,0,
9130407,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11005,0,,,,,101,"91308,91301,91297",0,,,,enemy_team-19130407,0,1,0,
9130408,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,900026,0,,,,,101,"91304,91298,91303,91297",0,,,,enemy_team-19130408,0,1,0,
9130409,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,11004,0,,,,,101,"91291,91296,91292,91297",0,,,,enemy_team-19130409,0,1,0,
9130410,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11002,0,,,,,101,"91290,91293,91297",0,,,,enemy_team-19130410,0,1,0,
9130411,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11005,0,,,,,101,"91295,91291,91296,91292,91297",0,,,,enemy_team-19130411,0,1,0,
9130412,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11008,0,,,,,101,"91299,91304,91298,91303,91297",0,,,,enemy_team-19130412,0,1,0,
9130413,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11001,0,,,,,101,"91303,91297",0,,,,enemy_team-19130413,0,1,0,
9130414,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11002,0,,,,,101,"91292,91297",0,,,,enemy_team-19130414,0,1,0,
9130415,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11003,0,,,,,101,"91293,91297",0,,,,enemy_team-19130415,0,1,0,
9130416,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11002,0,,,,,101,"91301,91297",0,,,,enemy_team-19130416,0,1,0,
9130417,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,78,100,39",,0,11001,0,,,,,0,,0,,,,enemy_team-19130417,0,1,0,
9130418,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,11004,0,,,,,0,,0,,,,enemy_team-19130418,0,1,0,
9130419,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,78,100,39",,0,11005,0,,,,,0,,0,,,,enemy_team-19130419,0,1,0,
9130420,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11003,0,,,,,0,,0,,,,enemy_team-19130420,0,1,0,
9130421,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11005,0,,,,,0,,0,,,,enemy_team-19130421,0,1,0,
9130422,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900026,1,,,,,0,,0,,,,enemy_team-19130422,0,1,0,
9130423,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11004,1,,,,,0,,0,,,,enemy_team-19130423,0,1,0,
9130424,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10021,1,,,,,0,,0,,,,enemy_team-19130424,0,1,0,
9130425,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,11002,0,,,,,0,,0,,,,enemy_team-19130425,0,1,0,
9130501,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,75,23,42,168",,0,900215,0,,,,,102,7,0,,,,enemy_team-19130501,0,1,0,
9130502,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,75,23,42,168",,0,900215,0,,,,,101,"91323,91324",0,,,,enemy_team-19130502,0,1,0,
9130503,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,75,23,42,168",,0,900215,0,,,,,101,"91325,91326",0,,,,enemy_team-19130503,0,1,0,
9130504,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,75,23,42,168",,0,900215,0,,,,,101,"91328,91329",0,,,,enemy_team-19130504,0,1,0,
9130601,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,72,88,101,85,302",,0,900216,0,,,302,,102,6,0,,,,enemy_team-19130601,0,1,0,
9130701,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,99,60,36,103",,0,900200,0,,,,,0,,0,,,,enemy_team-19130701,0,1,0,
9130702,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,900200,0,,,,,0,,0,,,,enemy_team-19130702,0,1,0,
9130703,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900200,0,,,,,0,,0,,,,enemy_team-19130703,0,1,0,
9130704,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900200,0,,,,,0,,0,,,,enemy_team-19130704,0,1,0,
9130705,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900200,0,,,,,0,,0,,,,enemy_team-19130705,0,1,0,
9130706,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,900200,0,,,,,0,,0,,,,enemy_team-19130706,0,1,0,
9130707,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900200,0,,,,,0,,0,,,,enemy_team-19130707,0,1,0,
9130708,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900200,0,,,,,0,,0,,,,enemy_team-19130708,0,1,0,
9130709,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900200,0,,,,,0,,0,,,,enemy_team-19130709,0,1,0,
9130710,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,99,60,36,103",,0,900200,0,,,,,0,,0,,,,enemy_team-19130710,0,1,0,
9130801,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,118,26,1,69",,0,10021,0,,,,,0,,0,,,,enemy_team-19130801,0,1,0,
9130802,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11016,0,,,,,0,,0,,,,enemy_team-19130802,0,1,0,
9130803,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,900026,0,,,,,0,,0,,,,enemy_team-19130803,0,1,0,
9130804,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11018,0,,,,,0,,0,,,,enemy_team-19130804,0,1,0,
9130805,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,900026,0,,,,,0,,0,,,,enemy_team-19130805,0,1,0,
9130806,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11016,0,,,,,0,,0,,,,enemy_team-19130806,0,1,0,
9130807,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11011,0,,,,,0,,0,,,,enemy_team-19130807,0,1,0,
9130808,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11007,0,,,,,0,,0,,,,enemy_team-19130808,0,1,0,
9130809,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11008,0,,,,,0,,0,,,,enemy_team-19130809,0,1,0,
9130810,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11005,0,,,,,0,,0,,,,enemy_team-19130810,0,1,0,
9130811,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11012,0,,,,,0,,0,,,,enemy_team-19130811,0,1,0,
9130812,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11018,0,,,,,0,,0,,,,enemy_team-19130812,0,1,0,
9130813,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,900026,1,,,,,0,,0,,,,enemy_team-19130813,0,1,0,
9130814,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,900026,0,,,,,0,,,,,,enemy_team-19130814,0,1,0,
9130901,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,39,75,23,42",,0,900202,1,,,,,0,,0,,,,enemy_team-19130901,0,1,0,
9130902,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10021,1,,,,,0,,0,,,,enemy_team-19130902,0,1,0,
9130903,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10022,1,,,,,0,,0,,,,enemy_team-19130903,0,1,0,
9130904,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10022,1,,,,,0,,0,,,,enemy_team-19130904,0,1,0,
9130905,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,11006,0,,,,,101,"91436,91445,91448,91441,91439,91436",0,,,,enemy_team-19130905,0,1,0,
9130906,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11012,0,,,,,101,"91436,91445,91448,91441,91439,91436",0,,,,enemy_team-19130906,0,1,0,
9130907,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11006,0,,,,,101,"91436,91445,91448,91441,91439,91436",0,,,,enemy_team-19130907,0,1,0,
9130908,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900032,0,,,,,101,"91436,91445,91448,91441,91439,91436",0,,,,enemy_team-19130908,0,1,0,
9130909,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11007,0,,,,,101,"91436,91445,91448,91441,91439,91436",0,,,,enemy_team-19130909,0,1,0,
9131001,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,12051,0,,,,,0,,0,,,,enemy_team-19131001,0,1,0,
9131002,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,12052,0,,,,,0,,0,,,,enemy_team-19131002,0,1,0,
9131003,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,12051,0,,,,,0,,0,,,,enemy_team-19131003,0,1,0,
9131004,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10071,0,,,,,0,,0,,,,enemy_team-19131004,0,1,0,
9131005,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11026,0,,,,,0,,0,,,,enemy_team-19131005,0,1,0,
9131006,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,150,66,78,100,125,302",,0,11028,0,,,302,,0,,0,,,,enemy_team-19131006,0,1,0,
9131007,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,12051,0,,,,,0,,0,,,,enemy_team-19131007,0,1,0,
9131008,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11025,0,,,,,0,,0,,,,enemy_team-19131008,0,1,0,
9131009,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,12054,0,,,,,0,,0,,,,enemy_team-19131009,0,1,0,
9131010,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,12050,0,,,,,0,,0,,,,enemy_team-19131010,0,1,0,
9131011,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,12052,0,,,,,0,,0,,,,enemy_team-19131011,0,1,0,
9410101,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11007,0,,,0,,0,,0,,,,enemy_team-19410101,0,1,0,
9410102,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11017,0,,,0,,0,,0,,,,enemy_team-19410102,0,1,0,
9410103,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11001,0,,,0,,0,,0,,,,enemy_team-19410103,0,1,0,
9410104,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11008,0,,,0,,0,,0,,,,enemy_team-19410104,0,1,0,
9410105,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11006,0,,,0,,0,,0,,,,enemy_team-19410105,0,1,0,
9410106,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,279,170,0",,0,10022,0,,,"279,170",,0,,0,,,,enemy_team-19410106,0,1,0,
9410107,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,279,170,0",,0,11003,0,,,"279,170",,0,,0,,,,enemy_team-19410107,0,1,0,
9410108,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,279,170,101,78",,0,11008,0,,,"279,170",,0,,0,,,,enemy_team-19410108,0,1,0,
9410109,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,279,170,0",,0,11014,0,,,"279,170",,0,,0,,,,enemy_team-19410109,0,1,0,
9410110,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,279,170,101,78",,0,900032,0,,,"279,170",,0,,,,,,enemy_team-19410110,0,1,0,
9410111,,,0,11003,0,,,,,0,,0,,,,enemy_team-19410111,0,1,0,
9410201,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,209,300,317,0",,0,900117,0,,,"317,209,300",,0,,0,,,,enemy_team-19410201,0,1,0,
9410202,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,12057,0,,,0,,0,,0,,,,enemy_team-19410202,0,1,0,
9410203,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10055,0,,,0,,0,,0,,,,enemy_team-19410203,0,1,0,
9410204,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,209,300,317,0",,0,10040,0,,,"317,209,300",,0,,0,,,,enemy_team-19410204,0,1,0,
9410205,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,209,300,317,69,60",,0,10041,0,,,"317,209,300",,0,,0,,,,enemy_team-19410205,0,1,0,
9410206,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,11005,0,,,0,,0,,0,,,,enemy_team-19410206,0,1,0,
9410207,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,11007,1,,,0,,0,,0,,,,enemy_team-19410207,0,1,0,
9410208,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,209,300,317,0",,0,11008,0,,,"317,209,300",,101,"91959,91960",0,,,,enemy_team-19410208,0,1,0,
9410209,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,209,300,317,69,60",,320,11008,0,,,"317,209,300",,0,,0,,,tip_pic,enemy_team-19410209,0,1,0,
9410210,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11005,1,,,0,,0,,0,,,,enemy_team-19410210,0,1,0,
9410211,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,900227,0,,,0,,102,10,0,9410207,9410206,,enemy_team-19410211,0,1,0,
9410212,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11002,1,,,0,,0,,0,,,,enemy_team-19410212,0,1,0,
9410213,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,11006,0,,,0,,102,7,0,,,,enemy_team-19410213,0,1,0,
9410214,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,209,300,317,69,60",,0,11012,0,,,"317,209,300",,102,7,0,,,,enemy_team-19410214,0,1,0,
9410215,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10068,0,,,0,,102,7,0,,,,enemy_team-19410215,0,1,0,
9410216,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10068,0,,,0,,102,7,0,,,,enemy_team-19410216,0,1,0,
9410217,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,209,300,317,0",,0,10068,0,,,"317,209,300",,102,7,0,,,,enemy_team-19410217,0,1,0,
9410218,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,900051,1,"-60,-60,0",,0,,102,7,0,,,,enemy_team-19410218,0,0,0,
9410219,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,209,300,317,69,60",,321,11008,1,,,"317,209,300",,0,,0,,,tip_pic,enemy_team-19410219,0,1,0,
9410220,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,209,300,317,69,60",,0,11005,1,,,"317,209,300",,0,,0,,,,enemy_team-19410220,0,1,0,
9410221,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,11002,1,,,0,,0,,0,,,,enemy_team-19410221,0,1,0,
9410222,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900227,1,,,0,,0,,0,,,,enemy_team-19410222,0,1,0,
9410223,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11006,1,,,0,,0,,0,,,,enemy_team-19410223,0,1,0,
9410224,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900032,0,,,0,,101,"92164,92166,92163,92165,92164",0,,,,enemy_team-19410224,0,1,0,
9410225,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,209,300,317,0",,0,11008,1,,,"317,209,300",,0,,0,,,,enemy_team-19410225,0,1,0,
9410226,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,12055,0,,,0,,0,,0,,,,enemy_team-19410226,0,1,0,
9410227,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,209,300,317,69,60",,0,10056,0,,,"317,209,300",,102,4,0,,,,enemy_team-19410227,0,1,0,
9410228,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10041,0,,,0,,102,4,0,,,,enemy_team-19410228,0,1,0,
