id,formula
5431,getchance(16)?9359:(getchance(20)?9360:(getchance(25)?9361:(getchance(33)?9362:(getchance(50)?9363:9364))))
5432,sbuffidtier(9365)+sbuffidtier(9366)+sbuffidtier(9367)+sbuffidtier(9368)+sbuffidtier(9369)+sbuffidtier(9370)<6?1:0
5433,sbuffidtier(9333)=1?(sbuffidtier(9368)+sbuffidtier(9369)+sbuffidtier(9370)=3?0:1):1
5434,tbuffidtier(9348)=1?5244:0
5435,75
5436,150
5437,sbuffidtier(9372)+100
5438,sbuffidtier(9371)+100
5439,50
5440,200
5441,sbuffidtier(9372)+100
5442,sbuffidtier(9371)+100
5443,1
5444,@gunid=397?0:1
5445,sbuffidtier(9373)+sbuffidtier(9374)>0&sbuffidtier(9332)>0&sbuffidtier(9365)+sbuffidtier(9366)+sbuffidtier(9367)+sbuffidtier(9368)+sbuffidtier(9369)+sbuffidtier(9370)>3?0:1
5446,sbuffidtier(9373)+sbuffidtier(9374)>0&sbuffidtier(9333)>0&sbuffidtier(9365)+sbuffidtier(9366)+sbuffidtier(9367)+sbuffidtier(9368)+sbuffidtier(9369)+sbuffidtier(9370)>1?0:1
5450,(@maxlife-@life)*0.06
5451,(@maxlife-@life)*0.07
5452,(@maxlife-@life)*0.08
5453,(@maxlife-@life)*0.09
5454,(@maxlife-@life)*0.10
5455,1
5456,@maxlife*0.05
5457,@maxlife*0.03
5458,@maxlife*0.04
5459,@maxlife*0.05
5460,@maxlife*0.05
5461,@maxlife*0.06
5462,@maxlife*0.07
5463,@maxlife*0.08
5464,@maxlife*0.08
5465,@maxlife*0.09
5466,@maxlife*0.10
5467,#shield
5468,#maxlife
5469,sbuffidtier(9399)*0.10>10000?10000:sbuffidtier(9399)*0.10
5470,sbuffidtier(9399)*0.11>10000?10000:sbuffidtier(9399)*0.11
5471,sbuffidtier(9399)*0.12>10000?10000:sbuffidtier(9399)*0.12
5472,sbuffidtier(9399)*0.13>10000?10000:sbuffidtier(9399)*0.13
5473,sbuffidtier(9399)*0.14>10000?10000:sbuffidtier(9399)*0.14
5474,sbuffidtier(9399)*0.16>10000?10000:sbuffidtier(9399)*0.16
5475,sbuffidtier(9399)*0.17>10000?10000:sbuffidtier(9399)*0.17
5476,sbuffidtier(9399)*0.18>10000?10000:sbuffidtier(9399)*0.18
5477,sbuffidtier(9399)*0.19>10000?10000:sbuffidtier(9399)*0.19
5478,sbuffidtier(9399)*0.20>10000?10000:sbuffidtier(9399)*0.20
5479,sbuffidtier(9399)*0.15>10000?10000:sbuffidtier(9399)*0.15
5480,sbuffidtier(9399)*0.17>10000?10000:sbuffidtier(9399)*0.17
5481,sbuffidtier(9399)*0.18>10000?10000:sbuffidtier(9399)*0.18
5482,sbuffidtier(9399)*0.20>10000?10000:sbuffidtier(9399)*0.20
5483,sbuffidtier(9399)*0.22>10000?10000:sbuffidtier(9399)*0.22
5484,sbuffidtier(9399)*0.23>10000?10000:sbuffidtier(9399)*0.23
5485,sbuffidtier(9399)*0.25>10000?10000:sbuffidtier(9399)*0.25
5486,sbuffidtier(9399)*0.27>10000?10000:sbuffidtier(9399)*0.27
5487,sbuffidtier(9399)*0.28>10000?10000:sbuffidtier(9399)*0.28
5488,sbuffidtier(9399)*0.30>10000?10000:sbuffidtier(9399)*0.30
5489,@shield
5490,tbuffidtier(459)=0&sbuffidtier(9401)=1?$1*1.3:$1
5492,(@maxlife-@life)<1?0:1
5494,sbuffidtier(9403)=1&sbuffidtier(9404)=1?1:0
5495,sbuffidtier(9406)=1&sbuffidtier(9407)=1?1:0
5496,sbuffidtier(9405)=1?1:0
5497,sbuffidtier(9405)=1?1:0
5498,sbuffidtier(9408)*60+75
5499,sbuffidtier(9408)*60+81
5500,sbuffidtier(9408)*60+84
5501,sbuffidtier(9408)*60+90
5502,sbuffidtier(9408)*60+96
5503,sbuffidtier(9408)*60+99
5504,sbuffidtier(9408)*60+105
5505,sbuffidtier(9408)*60+111
5506,sbuffidtier(9408)*60+114
5507,sbuffidtier(9408)*60+120
5508,sbuffidtier(9408)=1?1:0
5520,$1*(1+0.05*sbuffidtier(9421))
5521,sbuffidtier(9426)=0?0:1
5522,$1*(1+tbuffidtier(9424)*sbuffidtier(9426)/100)
5523,sbuffidtier(9429)
5524,sbuffidtier(9429)
5525,sbuffidtier(9429)
5526,sbuffidtier(9429)
5527,sbuffidtier(9429)
5528,sbuffidtier(9429)
5529,sbuffidtier(9429)
5530,sbuffidtier(9429)
5531,sbuffidtier(9429)
5532,sbuffidtier(9429)
5533,sbuffidtier(9428)+100
5534,sbuffidtier(9428)+100
5535,sbuffidtier(9428)+100
5536,sbuffidtier(9428)+100
5537,sbuffidtier(9428)+100
5538,sbuffidtier(9428)+100
5539,sbuffidtier(9428)+100
5540,sbuffidtier(9428)+100
5541,sbuffidtier(9428)+100
5542,sbuffidtier(9428)+100
5543,#life*0.02*(1-#def/#maxdef)>1000?1000:#life*0.02*(1-#def/#maxdef)
5544,#life*0.03*(1-#def/#maxdef)>1000?1000:#life*0.03*(1-#def/#maxdef)
5545,sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517)<3?1:0
5546,1
5547,$1>1000?1000:$1
5548,sbuffidtier(9436)=1&sbuffidtier(9437)=1?1:0
5550,sbuffidtier(9438)=1?6:3
5551,sbuffidtier(9438)=1?8:4
5552,sbuffidtier(9438)=1?10:5
5553,sbuffidtier(9441)=1&sbuffidtier(9442)=1?1:0
5580,100-sbuffidtier(9457)
5581,tbuffidtier(9469)=0?(tbuffidtier(9454)=5?sbuffidtier(9468)+9457:0):0
5582,$1*((#life*100/#maxlife)<10?1.45:(#life*100/#maxlife)<20?1.40:(#life*100/#maxlife)<30?1.35:(#life*100/#maxlife)<40?1.30:(#life*100/#maxlife)<50?1.25:(#life*100/#maxlife)<60?1.20:(#life*100/#maxlife)<70?1.15:(#life*100/#maxlife)<80?1.10:(#life*100/#maxlife)<90?1.05:1)
5583,tbuffidtier(9469)=0?(tbuffidtier(9454)=5?9469:0):0
5584,sbuffidtier(9471)=1&sbuffidtier(9472)=1?1:0
5585,sbuffidtier(9474)=1&sbuffidtier(9475)=1?1:0
5586,@MaxLife*0.15
5587,@MaxLife*0.01
6000,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(221)+tbufftypetier(403)>0&sbuffidtier(6004)>0?1.1*$1:$1
6001,$1*(sbuffidtier(60007)*0.01+1)
6002,$1*(1+(1-#life/#maxlife)*100*(0.001+0.0002*sbuffidtier(60006)))
6003,$1*(1+(1-#life/#maxlife)*100*(0.001+0.0002*sbuffidtier(60006)))+tbufftypetier(601)
6004,$1*(1+(1-#life/#maxlife)*100*(0.001+0.0002*sbuffidtier(60006)))/#formation+tbufftypetier(601)
6051,(sbuffidtier(712)+sbuffidtier(71201))>3?1:0
6101,tbuffidtier(6101)>0?100:0
6102,tbuffidtier(6101)>0?6104:6102
6103,tbuffidtier(6101)>0?6105:6103
6104,sbuffidtier(15048)>0?$1:$1*(1+(sbuffidtier(6107)*0.01))
6105,GetChance(16)?6308:GetChance(20)?6309:GetChance(25)?6310:GetChance(33)?6311:GetChance(50)?6312:6313
6106,GetChance(20)?1:0
6107,@enemytype=1?1:0
6108,#life/#maxlife<0.2?GetChance(10+15*(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(208)))?99999:(tbuffidtier(459)>0?$1:$1*(tbuffidtier(6324)/100+1)):(tbuffidtier(459)>0?$1:$1*(tbuffidtier(6324)/100+1))
6109,tbuffidtier(459)>0?$1:$1*(sbuffidtier(6324)/100+1)
6110,@pow
7000,#location=1?1:0
7001,#location=2?1:0
7002,#location=3?1:0
7003,#location=4?1:0
7004,#location=5?1:0
7005,@formation
7006,@formation<$1?1:0
7007,@Maxlife/@gunnumber
7008,@pow
7009,@hit
7010,@dodge
7011,@ap
7012,@armor
7013,@Critical*100
7014,@rate>150?150:@rate
7015,@Maxlife/@gunnumber*0.6
7016,@Maxlife/@gunnumber*0.64
7017,@Maxlife/@gunnumber*0.68
7018,@Maxlife/@gunnumber*0.74
7019,@Maxlife/@gunnumber*0.78
7020,@Maxlife/@gunnumber*0.82
7021,@Maxlife/@gunnumber*0.86
7022,@Maxlife/@gunnumber*0.92
7023,@Maxlife/@gunnumber*0.96
7024,sbuffidtier(5300)=1?$1*(1+@armor/100):$1
7025,@shield*0.5
7026,@shield*0.56
7027,@shield*0.61
7028,@shield*0.67
7029,@shield*0.72
7030,@shield*0.78
7031,@shield*0.83
7032,@shield*0.89
7033,@shield*0.94
7034,@shield*1
7035,@shield>0?1:0
7050,sbuffidtier(151)>0?sbuffidtier(5296)>0?1:0:0
7051,sbuffidtier(151)>0?sbuffidtier(5296)>0?0:1:0
7052,sbuffidtier(5296)>0?1:0
7053,1*(1-@def/@maxdef)+$1
7054,tbuffidtier(5321)*(1-#def/#maxdef)+$1
7055,sbuffidtier(5332)*3
7056,sbuffidtier(5332)>0?0:1
7057,sbuffidtier(5332)=0?0:1
7058,sbufftypetier(101)>0?1:0
7059,sbufftypetier(101)>0?0:1
8001,tbuffidtier(20006)>0?1:0
8002,(@Maxlife-@Life)*0.3
8501,tbuffidtier(580601)>0?1:0
8502,tbuffidtier(580701)>0?1:0
8503,#armor>0?#Maxlife/#gunnumber0.06:#Maxlife/#gunnumber*0.03
8504,#armor>0?#Maxlife/#gunnumber0.06:#Maxlife/#gunnumber*0.03
8505,#armor>0?#Maxlife/#gunnumber0.06:#Maxlife/#gunnumber*0.03
8506,#armor>0?#Maxlife/#gunnumber*0.08:#Maxlife/#gunnumber*0.04
8507,#armor>0?#Maxlife/#gunnumber*0.08:#Maxlife/#gunnumber*0.04
8508,#armor>0?#Maxlife/#gunnumber*0.08:#Maxlife/#gunnumber*0.04
8509,#armor>0?#Maxlife/#gunnumber*0.08:#Maxlife/#gunnumber*0.04
8510,#armor>0?#Maxlife/#gunnumber*0.1:#Maxlife/#gunnumber*0.05
8511,#armor>0?#Maxlife/#gunnumber*0.1:#Maxlife/#gunnumber*0.05
8512,#armor>0?#Maxlife/#gunnumber*0.1:#Maxlife/#gunnumber*0.05
8513,@armor>0?@Maxlife/@gunnumber*2*sbuffidtier(580901)/100:@Maxlife/@gunnumber*sbuffidtier(580901)/100
8514,sbuffidtier(580603)
8515,sbuffidtier(580601)>0?1:0
8801,@maxlife*sbuffidtier(6303)/100
8802,#maxlife*sbuffidtier(6304)/100*(1-#def/#maxdef)>10000?10000:#maxlife*sbuffidtier(6304)/100*(1-#def/#maxdef)
8803,#maxlife*sbuffidtier(6304)/100
9001,#distancex<8?15001:0
9002,1
9003,sbuffidtier(15004)=1?0:1
9004,sbuffidtier(15004)=1?500:100
9005,2
9006,1
9007,$1+1
9008,(tbuffidtier(15009)=1?$1*1.1:$1)*(sbuffidtier(15040)=1&#armor=0?1.2:1)*(sbuffidtier(15041)=1&tbuffidtier(459)=0?1.2:1)*(sbuffidtier(15042)=1&(#enemytype=3|#enemytype=5)?1.2:1)*(sbuffidtier(15043)=1&tbuffidtier(15046)=1?1.1:1)*(sbuffidtier(15044)=1&tbuffidtier(15047)=1?1.1:1)*(sbuffidtier(15045)=1&tbuffidtier(15048)=1?1.1:1)*(#formation=1&sbuffidtier(15133)=1?1.2:1)
9009,@maxlife*0.1
9010,~shield=0?0:1
9011,~shield=0?1:0
9012,@shield>199?1:0
9013,-@shield*0.5
9014,getchance(16)?15027:getchance(20)?15028:getchance(25)?15029:getchance(33)?15030:getchance(50)?15026:15032
9015,sbuffidtier(15026)+sbuffidtier(15027)+sbuffidtier(15028)+sbuffidtier(15029)+sbuffidtier(15030)+sbuffidtier(15032)<2?1:0
9016,-@hit
9017,sbufftypetier(221)
9018,$1=1&sbufftypetier(221)=0?1:0
9019,$1*(sbuffidtier(15040)=1&#armor=0?1.2:1)*(sbuffidtier(15041)=1&tbuffidtier(459)=0?1.2:1)*(sbuffidtier(15042)=1&(#enemytype=3|#enemytype=5)?1.2:1)*(sbuffidtier(15043)=1&tbuffidtier(15046)=1?1.1:1)*(sbuffidtier(15044)=1&tbuffidtier(15047)=1?1.1:1)*(sbuffidtier(15045)=1&tbuffidtier(15048)=1?1.1:1)*(#formation=1&sbuffidtier(15133)=1?1.2:1)
9020,1
9021,sbuffidtier(15056)=1&sbuffidtier(15053)+sbuffidtier(15054)>0?1:0
9022,(tbuffidtier(15054)+tbuffidtier(15053))*200*(0.5*sbuffidtier(15058)+1)
9023,15053+sbuffidtier(15055)
9024,#distancex>0?(100+(8-#distancex)*20):260
9025,$1*(sbuffidtier(15040)=1&#armor=0?1.2:1)*(sbuffidtier(15041)=1&tbuffidtier(459)=0?1.2:1)*(sbuffidtier(15042)=1&(#enemytype=3|#enemytype=5)?1.2:1)*(sbuffidtier(15043)=1&tbuffidtier(15046)=1?1.1:1)*(sbuffidtier(15044)=1&tbuffidtier(15047)=1?1.1:1)*(sbuffidtier(15045)=1&tbuffidtier(15048)=1?1.1:1)*(#armor=0?1.3:1)*(#formation=1&sbuffidtier(15133)=1?1.2:1)
9026,#life*10+#armor*0.1
9027,@maxlife*0.1
9028,#enemytype=2|#enemytype=4?20:50
9029,#enemytype=2|#enemytype=4?#maxlife*100:#maxlife/100
9030,(100+(sbuffidtier(15072)-@life)*500/@maxlife)>200?200:(100+(sbuffidtier(15072)-@life)*500/@maxlife)
9031,@life
9032,1
9033,GetChance(25)?(sbufftypetier(201)>0?15078:sbufftypetier(202)>0?15079:sbufftypetier(203)>0?15080:15081):GetChance(33)?(sbufftypetier(204)>0?15081:sbufftypetier(203)>0?15080:sbufftypetier(202)>0?15079:15078):GetChance(50)?(sbufftypetier(203)>0?15080:sbufftypetier(204)>0?15081:sbufftypetier(201)>0?15078:15079):(sbufftypetier(202)>0?15079:sbufftypetier(201)>0?15078:sbufftypetier(204)>0?15081:15080)
9034,getchance(20)?1:0
9035,getchance(20)?1:0
9036,tcustomtype(1001)?1:0
9037,tcustomtype(1002)?1:0
9038,tcustomtype(1003)?1:0
9039,(sbuffidtier(15092)*0.5+1)*200
9040,sbuffidtier(15083)*2
9041,getchance(50)?((sbuffidtier(15060)=1?(sbuffidtier(15055)=1?15054:15053):0):0
9042,tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(208)=0?(getchance(16)?15027:getchance(20)?15028:getchance(25)?15029:getchance(33)?15030:getchance(50)?15026:15032):0
9043,getchance(50)?sbuffidtier(15095):0
9044,tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(208)=0?1:0
9045,getchance(30)?sbuffidtier(15093):0
9046,enemyinrange(5)*6>30?70:100-enemyinrange(5)*6
9047,$1-@armor/5<1?0:$1-@armor/5
9048,(@maxlife-@life)*50/@maxlife+100
9049,sbuffidtier(15110)=1?10:1
9050,(@maxlife-@life)*0.1
9051,customtypecount(1002)
9052,$1*(1+sbuffidtier(15120)/20)
9053,#life+tbuffidtier(15121)
9054,$1+10
9055,(tbufftypetier(201)>0?1:0)+(tbufftypetier(202)>0?1:0)+(tbufftypetier(203)>0?1:0)+(tbufftypetier(204)>0?1:0)+(tbufftypetier(205)>0?1:0)+(tbufftypetier(208)>0?1:0)>3?1:0
9056,sbuffidtier(5166)>0&tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(208)+tbufftypetier(451)+tbufftypetier(403)+tbufftypetier(221)>0?$1*1.2:$1
9057,500
9058,$1<@maxlife*0.05?(GetChance(100)?(GetChance(@dodge*100/(#hit+@dodge))?0:$1):$1):$1
9059,tcustomtype(1001)|tcustomtype(1002)?1:0
9060,$1>@maxlife*0.05?(GetChance(@dodge*100/(#hit+@dodge))?0:$1):$1
9061,#def<#maxdef?(tbuffidtier(15054)+tbuffidtier(15053))*200*(0.5*sbuffidtier(15058)+1)*(1-#def/#maxdef):#def=0?(tbuffidtier(15054)+tbuffidtier(15053))*200*(0.5*sbuffidtier(15058)+1):0
9062,#distancex<8&#distancex>0?(100+(8-#distancex)*20):100
9063,@shield*10
9064,$1<@maxlife*0.05?0:$1
9065,$1>@maxlife*0.05?0:$1
9066,1
9067,enemyinrange(5)*10>100?200:100+enemyinrange(5)*10
9068,$1>100?100:$1
9069,$1+1>19?1:0
9070,0
9071,$1+1
9072,1
9073,sbuffidtier(15143)=1?15144:0
9074,sbuffidtier(15143)=1?15145:0
9220,(tbuffidtier(3164)>0)?37002:0
9222,sbuffidtier(9470)=1?150*@CriticalHurt/100:150
9223,sbuffidtier(9470)=1?170*@CriticalHurt/100:170
9224,sbuffidtier(9470)=1?180*@CriticalHurt/100:180
9225,sbuffidtier(9470)=1?200*@CriticalHurt/100:200
9226,sbuffidtier(9470)=1?220*@CriticalHurt/100:220
9227,sbuffidtier(9470)=1?230*@CriticalHurt/100:230
9228,sbuffidtier(9470)=1?250*@CriticalHurt/100:250
9229,sbuffidtier(9470)=1?270*@CriticalHurt/100:270
9230,sbuffidtier(9470)=1?280*@CriticalHurt/100:280
9231,sbuffidtier(9470)=1?300*@CriticalHurt/100:300
9232,@pow*0.5
9233,@dodge
9234,@pow
9235,sbuffidtier(9476)=1?180:90
9236,sbuffidtier(9476)=1?186:96
9237,sbuffidtier(9476)=1?192:102
9238,sbuffidtier(9476)=1?201:111
9239,sbuffidtier(9476)=1?207:117
9240,sbuffidtier(9476)=1?213:123
9241,sbuffidtier(9476)=1?219:129
9242,sbuffidtier(9476)=1?228:138
9243,sbuffidtier(9476)=1?234:144
9244,sbuffidtier(9476)=1?240:150
9245,#gunid=245?20:10
9246,#gunid=245?24:12
9247,#gunid=245?26:13
9248,#gunid=245?30:15
9249,#gunid=245?34:17
9250,#gunid=245?36:18
9251,#gunid=245?40:20
9252,#gunid=245?44:22
9253,#gunid=245?46:23
9254,#gunid=245?50:25
9255,#gunid=245?120:110
9256,#gunid=245?124:112
9257,#gunid=245?126:113
9258,#gunid=245?130:115
9259,#gunid=245?134:117
9260,#gunid=245?136:118
9261,#gunid=245?140:120
9262,#gunid=245?144:122
9263,#gunid=245?146:123
9264,#gunid=245?150:125
9265,sbuffidtier(9498)=1?1:-3
9266,sbuffidtier(9499)=3?1:0
9267,sbuffidtier(9500)
9268,@MaxLife*0.15
9269,sbuffidtier(9513)=1?1:0
9270,@MaxLife*0.06
9271,@MaxLife*0.07
9272,@MaxLife*0.08
9273,@MaxLife*0.09
9274,@MaxLife*0.1
9275,@MaxLife*0.11
9276,@MaxLife*0.12
9277,@MaxLife*0.13
9278,@MaxLife*0.14
9279,sbuffidtier(9533)=1?1:0
9280,sbuffidtier(9533)=1?2:1
9281,sbuffidtier(9533)=1?3:2
9282,sbuffidtier(9533)=1?4:3
9283,sbuffidtier(9533)=1?5:4
9284,tbuffidtier(4683)<29?-99:0
9400,sbuffidtier(9520)=1&sbuffidtier(9521)=1?1:0
9401,sbuffidtier(9521)=1?1:0
9402,sbuffidtier(9524)=1&sbuffidtier(9525)=1?1:0
9403,sbuffidtier(9526)=1?1:0
9404,sbuffidtier(9535)=1&sbuffidtier(9536)=1?1:0
9405,sbuffidtier(9538)=1&sbuffidtier(9539)=1?1:0
9406,sbuffidtier(9537)=1?tbuffidtier(8706)>0?#MaxLife*0.1:0:0
9407,sbuffidtier(9537)=1?1:0
9408,sbuffidtier(9537)=1?0:1
9409,sbuffidtier(9540)=1?1:0
9410,sbuffidtier(3973)>0?1:sbuffidtier(9541)>0?1:0
9411,sbuffidtier(9545)>1?350:sbuffidtier(9544)=1?420:350
9412,sbuffidtier(9545)>1?390:sbuffidtier(9544)=1?468:390
9413,sbuffidtier(9545)>1?430:sbuffidtier(9544)=1?516:430
9414,sbuffidtier(9545)>1?470:sbuffidtier(9544)=1?564:470
9415,sbuffidtier(9545)>1?510:sbuffidtier(9544)=1?612:510
9416,sbuffidtier(9545)>1?540:sbuffidtier(9544)=1?648:540
9417,sbuffidtier(9545)>1?580:sbuffidtier(9544)=1?696:580
9418,sbuffidtier(9545)>1?620:sbuffidtier(9544)=1?744:620
9419,sbuffidtier(9545)>1?660:sbuffidtier(9544)=1?792:660
9420,sbuffidtier(9545)>1?700:sbuffidtier(9544)=1?840:700
9421,sbuffidtier(9544)=1?tbuffidtier(4683)<29?-99:0:0
9422,sbuffidtier(9546)=1&sbuffidtier(9547)=1?1:0
9423,sbuffidtier(9549)=1&sbuffidtier(9550)=1?1:0
9424,sbuffidtier(9551)=1?4:2.5
9425,sbuffidtier(9551)=1?1:0
9426,sbuffidtier(9551)=1?0:1
9427,sbuffidtier(9548)=1?55:70
9428,sbuffidtier(9548)=1?53:68
9429,sbuffidtier(9548)=1?52:67
9430,sbuffidtier(9548)=1?50:65
9431,sbuffidtier(9548)=1?48:63
9432,sbuffidtier(9548)=1?47:62
9433,sbuffidtier(9548)=1?45:60
9434,sbuffidtier(9548)=1?43:58
9435,sbuffidtier(9548)=1?42:57
9436,sbuffidtier(9548)=1?40:55
9437,sbuffidtier(9548)=1?79:94
9438,sbuffidtier(9548)=1?78:93
9439,sbuffidtier(9548)=1?77:92
9440,sbuffidtier(9548)=1?76:91
9441,sbuffidtier(9548)=1?75:90
9442,sbuffidtier(9548)=1?74:89
9443,sbuffidtier(9548)=1?73:88
9444,sbuffidtier(9548)=1?72:87
9445,sbuffidtier(9548)=1?71:86
9446,sbuffidtier(9548)=1?70:85
9447,sbuffidtier(9556)=1&sbuffidtier(9557)=1?1:0
9448,sbuffidtier(9559)=1&sbuffidtier(9560)=1?1:0
9449,sbuffidtier(9558)=1?sbuffidtier(9562)=1?0:1:1
9450,sbuffidtier(9558)=1?sbuffidtier(9562)=1?1:0:0
9451,sbuffidtier(9558)=1?sbuffidtier(9563)<1?1:0:0
9452,@speed>15?0:(15-@speed)
9453,sbuffidtier(9561)=1?1:0
9454,sbuffidtier(9557)=1?$1*1.25:$1
9455,sbuffidtier(9569)=1&sbuffidtier(9570)=1?1:0
9456,sbuffidtier(9572)=1&sbuffidtier(9573)=1?1:0
9457,sbuffidtier(9571)=0?0:@formation
9458,sbuffidtier(9571)=0?1:0
9459,sbuffidtier(9571)=0?0:#armor>0?@ap*0.5:0
9460,sbuffidtier(9574)=0?0:1
9461,sbuffidtier(9574)=0?105:110
9462,sbuffidtier(9574)=0?106:112
9463,sbuffidtier(9574)=0?107:114
9464,sbuffidtier(9574)=0?108:116
9465,sbuffidtier(9574)=0?109:118
9466,sbuffidtier(9574)=0?110:120
9467,sbuffidtier(9580)
9468,sbuffidtier(9585)>0?0:1
9469,sbuffidtier(9595)
9470,sbuffidtier(9591)>0?tbuffidtier(9595):0
9471,sbuffidtier(9599)
9472,tbuffidtier(9600)>0?0:1
9473,@gunnumber
9490,sbuffidtier(9620)=1&sbuffidtier(9621)=1?1:0
9491,sbuffidtier(9623)=1&sbuffidtier(9624)=1?1:0
9492,sbuffidtier(9622)=1?1:0
9493,sbuffidtier(9622)=1?0:1
9494,sbufftypetier(101)+sbufftypetier(801)
9495,$1<(sbufftypetier(101)+sbufftypetier(801))?1:0
9496,sbuffidtier(9625)=1?1:0
9497,sbuffidtier(9614)=0?1:0
9498,sbuffidtier(9614)=0?0:1
9501,sbuffidtier(9630)=1&sbuffidtier(9631)=1?1:0
9502,sbuffidtier(9633)=1&sbuffidtier(9634)=1?1:0
9503,sbuffidtier(9636)=1?9637:101
9504,sbuffidtier(9636)=1?9638:114
9505,sbuffidtier(9635)=1?9639:101
9506,sbuffidtier(9635)=1?9640:997
9507,sbuffidtier(9635)=1?9641:993
9508,sbuffidtier(9635)=1?1:0
9509,tbufftypetier(101)>0?9646:tbufftypetier(102)>0?9647:tbufftypetier(103)>0?9648:tbufftypetier(104)>0?9649:tbufftypetier(105)>0?9650:tbufftypetier(108)>0?9651:tbufftypetier(111)>0?9652:9653
9510,sbuffidtier(9655)>0?1:0
9511,@maxlife*0.1
9512,@formation<@gunnumber?sbuffidtier(9656):0
9513,sbuffidtier(9660)>0?960001:sbuffidtier(9661)>0?966101:sbuffidtier(9662)>0?966201:966301
9514,sbuffidtier(9660)>0?960002:sbuffidtier(9661)>0?966102:sbuffidtier(9662)>0?966202:966302
9515,sbuffidtier(9660)>0?960003:sbuffidtier(9661)>0?966103:sbuffidtier(9662)>0?966203:966303
9516,sbuffidtier(9665)/10+100
9517,sbuffidtier(9666)/10+100
9518,sbuffidtier(9667)/10+100
9519,sbuffidtier(9664)
9520,sbuffidtier(9663)>0?1:sbuffidtier(9662)>0?1:sbuffidtier(9661)>0?1:0
9521,sbuffidtier(9663)>0?1:sbuffidtier(9662)>0?1:0
9522,sbuffidtier(9663)>0?1:0
9523,@maxlife*0.05
9524,sbuffidtier(9672)>0?2:1
9525,sbuffidtier(9672)>0?100*@CriticalHurt/100:100
9526,tbuffidtier(9659)>0?0:1
9527,sbuffidtier(9672)>0?100:0
9528,sbuffidtier(9680)>1?1:0
9529,sbuffidtier(9680)>2?1:0
9530,sbuffidtier(9680)>3?1:0
9531,sbuffidtier(9680)>4?1:0
9550,sbuffidtier(9700)>0?1:0
9551,sbuffidtier(9700)>0?361:271
9552,sbuffidtier(9705)=1&sbuffidtier(9706)=1?1:0
9553,sbuffidtier(9708)=1&sbuffidtier(9709)=1?1:0
9554,sbuffidtier(9710)=1?1:0
9560,tbuffidtier(9680)=5?0:1
9561,sbuffidtier(1032)=5?0:1
9562,sbuffidtier(5345)
9563,(sbufftypetier(201)>0?1:0)+(sbufftypetier(202)-sbuffidtier(5343)>0?1:0)+(sbufftypetier(203)>0?1:0)+(sbufftypetier(204)>0?1:0)+(sbufftypetier(205)>0?1:0)+(sbufftypetier(206)>0?1:0)+(sbufftypetier(208)-sbuffidtier(5344)>0?1:0)
9564,tbuffidtier(5341)=6?0:1
9565,sbuffidtier(5350)
9566,sbuffidtier(9718)=1?sbuffidtier(3303)=7?0:1:0
9570,tbuffidtier(5342)=6?0:1
9571,tbuffidtier(5343)=6?0:1
9572,tbuffidtier(5344)=6?0:1
9601,sbuffidtier(9724)>0?0:1
9602,sbuffidtier(9722)=1&sbuffidtier(9723)=1?1:0
9603,sbuffidtier(9725)=1&sbuffidtier(9726)=1?1:0
9604,sbuffidtier(9727)>0?50:0
9605,sbuffidtier(7401)<6?1:sbuffidtier(9729)>0?sbuffidtier(7401)<8?1:0:0
9606,sbuffidtier(9729)>0?9730:7405
9607,sbuffidtier(7401)<7?1:sbuffidtier(9729)>0?sbuffidtier(7401)<9?1:0:0
9608,sbuffidtier(7401)=8?1:0
9609,sbuffidtier(9732)=1&sbuffidtier(9733)=1?1:0
9610,sbuffidtier(9735)=1&sbuffidtier(9736)=1?1:0
9611,sbuffidtier(9734)=1?0:1
9612,sbuffidtier(9734)=1?1:0
9613,sbuffidtier(9741)
9614,sbuffidtier(9737)=1?1:0
9615,sbuffidtier(9746)>0?9747:101
9616,sbuffidtier(9748)=1?150:30
9617,sbuffidtier(9748)=1?168:48
9618,sbuffidtier(9748)=1?183:63
9619,sbuffidtier(9748)=1?201:81
9620,sbuffidtier(9748)=1?216:96
9621,sbuffidtier(9748)=1?234:114
9622,sbuffidtier(9748)=1?249:129
9623,sbuffidtier(9748)=1?267:147
9624,sbuffidtier(9748)=1?282:162
9625,sbuffidtier(9748)=1?300:180
9626,sbuffidtier(9748)=1?1:0
9627,sbuffidtier(9750)=1&sbuffidtier(9751)=1?1:0
9628,sbuffidtier(9753)=1&sbuffidtier(9754)=1?1:0
9629,GetChance(60)?9756:9757
