id,duplicate_type,integration_switch,coin_type,campaign,sub,if_emergency,endless_mode,special_type,name,difficulty,exp_parameter,type,enemy_ai_type,win_turn,win_spot_id,special_spot_id,expect_enemy_die_num,expect_gun_die_num,expect_turn,boss_team_id,turn_duration,costbp,getcoin,getcoin_parameter,coin_ap,turn_limit,limit_gun_pool,limit_team,map_res_name,map_information,is_hide,is_snow,adaptive_gun,fog_length,fog_color,limit_equip_pool,draw_event_s_id,support_available,enemy_quickmove,expect_defend_line_turn,expect_hostage_num,title_logo,random_line_spot,order,reinforce_ally_team,reinforce_ally_turn,reinforce_ally_spot,ally_boss_team_id,ally_code,supply_parameter,drop_mission_key,close_missions,mission_group_id,mission_group_draw_event,open_mission_keys,mission_describe,force_type,round_config,color_change_type,color_change_number,color_change_result,spot_reset,draw_code,reset_drop_key_once,close_mission_control,limit_squad,open_mission_items,drop_mission_item,mapped_mission_id,branch_next_mission_id,win_type,medal_type_silver,drop_item_count,difficulty_recommend,difficulty_recommend_addendum,limit_sangvis,mission_tip,win_step,event_score,score_prize,drop_key_info,lose_type,fight_environment_group,environment_transform_config,"recommended_team_ids,","restart_hide,","auto_battle,",daily_demand
500547,1001,1-1,0,-404,547,0,0,0,mission-10500547,10000,48,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,718,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500547,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,10000|80;0|0;0|0;0|0,mission-30500547,2,mission-40500547,,,,,,,,2|3,1,1,
500548,1001,1-1,0,-404,548,0,0,0,mission-10500548,14000,49,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,720,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500548,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,14000|85;0|0;0|0;0|0,mission-30500548,2,mission-40500548,,,,,,,,2|3,1,1,
500549,1001,1-1,0,-404,549,0,0,0,mission-10500549,16000,51,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,766,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500549,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,16000|90;0|0;0|0;0|0,mission-30500549,2,mission-40500549,,,,,,,,2|3,1,1,
500550,1001,1-1,0,-404,550,0,0,0,mission-10500550,24000,53,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,725,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500550,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,24000|100;0|0;0|0;0|0,mission-30500550,2,mission-40500550,,,,,,,,2|3,1,1,
500551,1001,1-1,0,-404,551,0,0,0,mission-10500551,24000,53,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,716,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500551,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,24000|100;0|0;0|0;0|0,mission-30500551,2,mission-40500551,,,,,,,,2|3,1,1,
500552,1001,1-1,0,-404,552,0,0,0,mission-10500552,26000,55,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,719,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500552,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,26000|110;0|0;0|0;0|0,mission-30500552,2,mission-40500552,,,,,,,,2|3,1,1,
500553,1001,1-1,0,-404,553,0,0,0,mission-10500553,30000,56,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,721,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500553,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,30000|115;0|0;0|0;0|0,mission-30500553,2,mission-40500553,,,,,,,,2|3,1,1,
500554,1001,1-1,0,-404,554,0,0,0,mission-10500554,34000,58,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,723,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500554,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,34000|125;0|0;0|0;0|0,mission-30500554,2,mission-40500554,,,,,,,,2|3,1,1,
500555,1001,1-1,0,-404,555,0,0,0,mission-10500555,36000,60,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,726,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500555,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,36000|130;0|0;0|0;0|0,mission-30500555,2,mission-40500555,,,,,,,,2|3,1,1,
500556,1001,1-1,0,-404,556,0,0,1,mission-10500556,1000,30,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,714,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500556,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,1000|30;0|0;0|0;0|0,mission-30500556,2,mission-40500556,,,,,,,,2|3|7,1,1,
500557,1001,1-1,0,-404,557,0,0,1,mission-10500557,2000,33,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,717,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500557,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,2000|40;0|0;0|0;0|0,mission-30500557,2,mission-40500557,,,,,,,,2|3|7,1,1,
500558,1001,1-1,0,-404,558,0,0,1,mission-10500558,3500,36,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,724,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500558,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,3500|50;0|0;0|0;0|0,mission-30500558,2,mission-40500558,,,,,,,,2|3|7,1,1,
500559,1001,1-1,0,-404,559,0,0,1,mission-10500559,4500,40,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,722,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500559,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,4500|60;0|0;0|0;0|0,mission-30500559,2,mission-40500559,,,,,,,,2|3|7,1,1,
500560,1001,1-1,0,-404,560,0,0,1,mission-10500560,5500,44,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,767,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500560,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,5500|70;0|0;0|0;0|0,mission-30500560,2,mission-40500560,,,,,,,,2|3|7,1,1,
500561,1001,1-1,0,-404,561,0,0,1,mission-10500561,5500,44,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,715,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500561,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,5500|70;0|0;0|0;0|0,mission-30500561,2,mission-40500561,,,,,,,,2|3|7,1,1,
500562,1001,1-1,0,-404,562,0,0,1,mission-10500562,7000,48,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,718,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500562,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,7000|80;0|0;0|0;0|0,mission-30500562,2,mission-40500562,,,,,,,,2|3|7,1,1,
500563,1001,1-1,0,-404,563,0,0,1,mission-10500563,8000,49,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,720,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500563,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,8000|85;0|0;0|0;0|0,mission-30500563,2,mission-40500563,,,,,,,,2|3|7,1,1,
500564,1001,1-1,0,-404,564,0,0,1,mission-10500564,10000,51,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,766,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500564,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,10000|90;0|0;0|0;0|0,mission-30500564,2,mission-40500564,,,,,,,,2|3|7,1,1,
500565,1001,1-1,0,-404,565,0,0,1,mission-10500565,14000,53,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,725,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500565,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,14000|100;0|0;0|0;0|0,mission-30500565,2,mission-40500565,,,,,,,,2|3|7,1,1,
500566,1001,1-1,0,-404,566,0,0,1,mission-10500566,14000,53,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,716,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500566,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,14000|100;0|0;0|0;0|0,mission-30500566,2,mission-40500566,,,,,,,,2|3|7,1,1,
500567,1001,1-1,0,-404,567,0,0,1,mission-10500567,20000,55,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,719,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500567,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,20000|110;0|0;0|0;0|0,mission-30500567,2,mission-40500567,,,,,,,,2|3|7,1,1,
500568,1001,1-1,0,-404,568,0,0,1,mission-10500568,24000,56,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,721,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500568,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,24000|115;0|0;0|0;0|0,mission-30500568,2,mission-40500568,,,,,,,,2|3|7,1,1,
500569,1001,1-1,0,-404,569,0,0,1,mission-10500569,26000,58,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,723,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500569,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,26000|125;0|0;0|0;0|0,mission-30500569,2,mission-40500569,,,,,,,,2|3|7,1,1,
500570,1001,1-1,0,-404,570,0,0,1,mission-10500570,30000,60,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS35_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,726,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500570,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,30000|130;0|0;0|0;0|0,mission-30500570,2,mission-40500570,,,,,,,,2|3|7,1,1,
500571,1001,1-1,0,-404,571,0,0,0,mission-10500571,2500,30,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,714,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500571,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,2500|30;0|0;0|0;0|0,mission-30500571,2,mission-40500571,,,,,,,,2|3,1,1,
500572,1001,1-1,0,-404,572,0,0,0,mission-10500572,4000,33,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,717,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500572,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,4000|40;0|0;0|0;0|0,mission-30500572,2,mission-40500572,,,,,,,,2|3,1,1,
500573,1001,1-1,0,-404,573,0,0,0,mission-10500573,5000,36,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,724,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500573,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,5000|50;0|0;0|0;0|0,mission-30500573,2,mission-40500573,,,,,,,,2|3,1,1,
500574,1001,1-1,0,-404,574,0,0,0,mission-10500574,6000,40,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,722,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500574,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,6000|60;0|0;0|0;0|0,mission-30500574,2,mission-40500574,,,,,,,,2|3,1,1,
500575,1001,1-1,0,-404,575,0,0,0,mission-10500575,8000,44,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,767,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500575,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,8000|70;0|0;0|0;0|0,mission-30500575,2,mission-40500575,,,,,,,,2|3,1,1,
500576,1001,1-1,0,-404,576,0,0,0,mission-10500576,8000,44,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,715,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500576,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,8000|70;0|0;0|0;0|0,mission-30500576,2,mission-40500576,,,,,,,,2|3,1,1,
500577,1001,1-1,0,-404,577,0,0,0,mission-10500577,10000,48,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,718,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500577,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,10000|80;0|0;0|0;0|0,mission-30500577,2,mission-40500577,,,,,,,,2|3,1,1,
500578,1001,1-1,0,-404,578,0,0,0,mission-10500578,14000,49,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,720,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500578,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,14000|85;0|0;0|0;0|0,mission-30500578,2,mission-40500578,,,,,,,,2|3,1,1,
500579,1001,1-1,0,-404,579,0,0,0,mission-10500579,16000,51,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,766,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500579,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,16000|90;0|0;0|0;0|0,mission-30500579,2,mission-40500579,,,,,,,,2|3,1,1,
500580,1001,1-1,0,-404,580,0,0,0,mission-10500580,24000,53,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,725,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500580,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,24000|100;0|0;0|0;0|0,mission-30500580,2,mission-40500580,,,,,,,,2|3,1,1,
500581,1001,1-1,0,-404,581,0,0,0,mission-10500581,24000,53,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,716,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500581,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,24000|100;0|0;0|0;0|0,mission-30500581,2,mission-40500581,,,,,,,,2|3,1,1,
500582,1001,1-1,0,-404,582,0,0,0,mission-10500582,26000,55,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,719,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500582,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,26000|110;0|0;0|0;0|0,mission-30500582,2,mission-40500582,,,,,,,,2|3,1,1,
500583,1001,1-1,0,-404,583,0,0,0,mission-10500583,30000,56,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,721,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500583,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,30000|115;0|0;0|0;0|0,mission-30500583,2,mission-40500583,,,,,,,,2|3,1,1,
500584,1001,1-1,0,-404,584,0,0,0,mission-10500584,34000,58,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,723,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500584,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,34000|125;0|0;0|0;0|0,mission-30500584,2,mission-40500584,,,,,,,,2|3,1,1,
500585,1001,1-1,0,-404,585,0,0,0,mission-10500585,36000,60,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,726,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500585,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,36000|130;0|0;0|0;0|0,mission-30500585,2,mission-40500585,,,,,,,,2|3,1,1,
500586,1001,1-1,0,-404,586,0,0,1,mission-10500586,1000,30,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,714,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500586,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,1000|30;0|0;0|0;0|0,mission-30500586,2,mission-40500586,,,,,,,,2|3|7,1,1,
500587,1001,1-1,0,-404,587,0,0,1,mission-10500587,2000,33,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,717,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500587,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,2000|40;0|0;0|0;0|0,mission-30500587,2,mission-40500587,,,,,,,,2|3|7,1,1,
500588,1001,1-1,0,-404,588,0,0,1,mission-10500588,3500,36,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,724,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500588,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,3500|50;0|0;0|0;0|0,mission-30500588,2,mission-40500588,,,,,,,,2|3|7,1,1,
500589,1001,1-1,0,-404,589,0,0,1,mission-10500589,4500,40,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,722,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500589,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,4500|60;0|0;0|0;0|0,mission-30500589,2,mission-40500589,,,,,,,,2|3|7,1,1,
500590,1001,1-1,0,-404,590,0,0,1,mission-10500590,5500,44,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,767,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500590,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,5500|70;0|0;0|0;0|0,mission-30500590,2,mission-40500590,,,,,,,,2|3|7,1,1,
500591,1001,1-1,0,-404,591,0,0,1,mission-10500591,5500,44,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,715,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500591,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,5500|70;0|0;0|0;0|0,mission-30500591,2,mission-40500591,,,,,,,,2|3|7,1,1,
500592,1001,1-1,0,-404,592,0,0,1,mission-10500592,7000,48,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,718,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500592,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,7000|80;0|0;0|0;0|0,mission-30500592,2,mission-40500592,,,,,,,,2|3|7,1,1,
500593,1001,1-1,0,-404,593,0,0,1,mission-10500593,8000,49,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,720,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500593,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,8000|85;0|0;0|0;0|0,mission-30500593,2,mission-40500593,,,,,,,,2|3|7,1,1,
500594,1001,1-1,0,-404,594,0,0,1,mission-10500594,10000,51,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,766,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500594,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,10000|90;0|0;0|0;0|0,mission-30500594,2,mission-40500594,,,,,,,,2|3|7,1,1,
500595,1001,1-1,0,-404,595,0,0,1,mission-10500595,14000,53,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,725,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500595,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,14000|100;0|0;0|0;0|0,mission-30500595,2,mission-40500595,,,,,,,,2|3|7,1,1,
500596,1001,1-1,0,-404,596,0,0,1,mission-10500596,14000,53,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,716,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500596,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,14000|100;0|0;0|0;0|0,mission-30500596,2,mission-40500596,,,,,,,,2|3|7,1,1,
500597,1001,1-1,0,-404,597,0,0,1,mission-10500597,20000,55,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,719,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500597,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,20000|110;0|0;0|0;0|0,mission-30500597,2,mission-40500597,,,,,,,,2|3|7,1,1,
500598,1001,1-1,0,-404,598,0,0,1,mission-10500598,24000,56,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,721,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500598,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,24000|115;0|0;0|0;0|0,mission-30500598,2,mission-40500598,,,,,,,,2|3|7,1,1,
500599,1001,1-1,0,-404,599,0,0,1,mission-10500599,26000,58,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,723,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500599,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,26000|125;0|0;0|0;0|0,mission-30500599,2,mission-40500599,,,,,,,,2|3|7,1,1,
500600,1001,1-1,0,-404,600,0,0,1,mission-10500600,30000,60,3,2,5,,,0,9,9,1,360000000,0,,,0,0,102|142,3,OPS47_Y,5000|5000|-4000|3000|0|0,0,0,,0|500,#000000FF,0,726,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500600,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,30000|130;0|0;0|0;0|0,mission-30500600,2,mission-40500600,,,,,,,,2|3|7,1,1,
510001,1001,2-1;1-1,0,-404,601,0,0,0,mission-10510001,23000,0,3,2,0,,,0,9,9,,360000000,0,,,0,0,102|142,0,Chapter7_Y,6000|6000|3427|2053|292|-316,0,0,,0|500,#000000FF,0,722,1,0,0,,,,0,7101,0,0,0,,,0,,0,,,mission-20510001,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,,,,,0|0;0|0;0|0;0|0,mission-30510001,-1,mission-40510001,,,,,,,,,1,1,1:1|1|40|1|1:2|1|40|1|1:23|1|40|1
510002,1001,2-1;1-1,0,-404,602,0,0,0,mission-10510002,24000,0,3,2,0,,,0,9,9,,360000000,0,,,0,0,102|142,0,Chapter7_Y,6000|6000|3427|2053|292|-316,0,0,,0|500,#000000FF,0,767,1,0,0,,,,0,7101,0,0,0,,,0,,0,,,mission-20510002,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,,,,,0|0;0|0;0|0;0|0,mission-30510002,-1,mission-40510002,,,,,,,,,1,1,1:1|1|50|1|1:2|1|50|1|1:23|1|50|1
