id,duplicate_type,integration_switch,coin_type,campaign,sub,if_emergency,endless_mode,special_type,name,difficulty,recommend_gun_level,exp_parameter,type,enemy_ai_type,win_turn,win_spot_id,special_spot_id,expect_enemy_die_num,expect_gun_die_num,expect_turn,boss_team_id,turn_duration,costbp,getcoin,getcoin_parameter,coin_ap,turn_limit,limit_gun_pool,limit_team,map_res_name,map_information,is_hide,is_snow,adaptive_gun,fog_length,fog_color,limit_equip_pool,draw_event_s_id,support_available,enemy_quickmove,expect_defend_line_turn,expect_hostage_num,title_logo,random_line_spot,order,reinforce_ally_team,reinforce_ally_turn,reinforce_ally_spot,ally_boss_team_id,ally_code,supply_parameter,drop_mission_key,close_missions,mission_group_id,mission_group_draw_event,open_mission_keys,mission_describe,force_type,round_config,color_change_type,color_change_number,color_change_result,spot_reset,draw_code,reset_drop_key_once,close_mission_control,limit_squad,open_mission_items,drop_mission_item,mapped_mission_id,branch_next_mission_id,win_type,medal_type_silver,drop_item_count,difficulty_recommend,difficulty_recommend_addendum,limit_sangvis,mission_tip,win_step,event_score,score_prize,drop_key_info,lose_type,fight_environment_group,environment_transform_config,recommended_team_ids,restart_hide,auto_battle,daily_demand,limit_vehicle,limit_component_pool,guide_cdn,mission_intensify_item_config,mission_item
520511,1001,2-2;1-1;4-40:80:160,0,-404,1235,0,0,1,mission-10520511,26000,135,0,3,2,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,1,0,0,,,,0,7313,0,0,0,,,0,,0,,,mission-20520511,0,1:1|2:2|3:3,0,0,0,0,0,0,0,1,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30520511,-1,mission-40520511,,,,,,,,,1,1,2:2|5|90|1|2:3|5|90|1|2:4|5|90|1|2:6|5|90|1,-1,,mission-50520511,,10723:150
520512,1001,2-2;1-1;4-40:80:160,0,-404,1236,0,0,1,mission-10520512,30000,140,0,3,2,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,1,0,0,,,,0,7313,0,0,0,,,0,,0,,,mission-20520512,0,1:1|2:2|3:3,0,0,0,0,0,0,0,1,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30520512,-1,mission-40520512,,,,,,,,,1,1,2:2|5|100|1|2:3|5|100|1|2:4|5|100|1|2:6|5|100|1,-1,,mission-50520512,,10723:180
520513,1001,2-2;1-1;4-40:80:160,0,-404,1237,0,0,0,mission-10520513,24000,110,0,3,2,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,1,0,0,,,,0,7313,0,0,0,,,0,,0,,,mission-20520513,0,1:1|2:2|3:3,0,0,0,0,0,0,0,1,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30520513,-1,mission-40520513,,,,,,,,,1,1,2:2|1|60|1|2:3|1|60|1|2:4|1|60|1|2:6|1|60|1,-1,,mission-50520513,,10723:135
520514,1001,2-2;1-1;4-40:80:160,0,-404,1238,0,0,0,mission-10520514,24000,110,0,3,2,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,1,0,0,,,,0,7313,0,0,0,,,0,,0,,,mission-20520514,0,1:1|2:2|3:3,0,0,0,0,0,0,0,1,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30520514,-1,mission-40520514,,,,,,,,,1,1,2:2|2|70|1|2:3|2|70|1|2:4|2|70|1|2:6|2|70|1,-1,,mission-50520514,,10723:60
520515,1001,2-2;1-1;4-40:80:160,0,-404,1239,0,0,0,mission-10520515,26000,120,0,3,2,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,1,0,0,,,,0,7313,0,0,0,,,0,,0,,,mission-20520515,0,1:1|2:2|3:3,0,0,0,0,0,0,0,1,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30520515,-1,mission-40520515,,,,,,,,,1,1,2:2|3|80|1|2:3|3|80|1|2:4|3|80|1|2:6|3|80|1,-1,,mission-50520515,,10723:90
520516,1001,2-2;1-1;4-40:80:160,0,-404,1240,0,0,0,mission-10520516,30000,125,0,3,2,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,1,0,0,,,,0,7313,0,0,0,,,0,,0,,,mission-20520516,0,1:1|2:2|3:3,0,0,0,0,0,0,0,1,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30520516,-1,mission-40520516,,,,,,,,,1,1,2:2|4|90|1|2:3|4|90|1|2:4|4|90|1|2:6|4|90|1,-1,,mission-50520516,,10723:120
520517,1001,2-2;1-1;4-40:80:160,0,-404,1241,0,0,0,mission-10520517,34000,135,0,3,2,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,1,0,0,,,,0,7313,0,0,0,,,0,,0,,,mission-20520517,0,1:1|2:2|3:3,0,0,0,0,0,0,0,1,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30520517,-1,mission-40520517,,,,,,,,,1,1,2:2|5|90|1|2:3|5|90|1|2:4|5|90|1|2:6|5|90|1,-1,,mission-50520517,,10723:150
520518,1001,2-2;1-1;4-40:80:160,0,-404,1242,0,0,0,mission-10520518,36000,140,0,3,2,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,1,0,0,,,,0,7313,0,0,0,,,0,,0,,,mission-20520518,0,1:1|2:2|3:3,0,0,0,0,0,0,0,1,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30520518,-1,mission-40520518,,,,,,,,,1,1,2:2|5|100|1|2:3|5|100|1|2:4|5|100|1|2:6|5|100|1,-1,,mission-50520518,,10723:180
520519,1001,2-2;1-1;4-40:80:160,0,-404,1243,0,0,1,mission-10520519,14000,110,0,3,2,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,1,0,0,,,,0,7313,0,0,0,,,0,,0,,,mission-20520519,0,1:1|2:2|3:3,0,0,0,0,0,0,0,1,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30520519,-1,mission-40520519,,,,,,,,,1,1,2:2|1|60|1|2:3|1|60|1|2:4|1|60|1|2:6|1|60|1,-1,,mission-50520519,,10723:135
520520,1001,2-2;1-1;4-40:80:160,0,-404,1244,0,0,1,mission-10520520,14000,110,0,3,2,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,1,0,0,,,,0,7313,0,0,0,,,0,,0,,,mission-20520520,0,1:1|2:2|3:3,0,0,0,0,0,0,0,1,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30520520,-1,mission-40520520,,,,,,,,,1,1,2:2|2|70|1|2:3|2|70|1|2:4|2|70|1|2:6|2|70|1,-1,,mission-50520520,,10723:60
520521,1001,2-2;1-1;4-40:80:160,0,-404,1245,0,0,1,mission-10520521,20000,120,0,3,2,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,1,0,0,,,,0,7313,0,0,0,,,0,,0,,,mission-20520521,0,1:1|2:2|3:3,0,0,0,0,0,0,0,1,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30520521,-1,mission-40520521,,,,,,,,,1,1,2:2|3|80|1|2:3|3|80|1|2:4|3|80|1|2:6|3|80|1,-1,,mission-50520521,,10723:90
520522,1001,2-2;1-1;4-40:80:160,0,-404,1246,0,0,1,mission-10520522,24000,125,0,3,2,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,1,0,0,,,,0,7313,0,0,0,,,0,,0,,,mission-20520522,0,1:1|2:2|3:3,0,0,0,0,0,0,0,1,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30520522,-1,mission-40520522,,,,,,,,,1,1,2:2|4|90|1|2:3|4|90|1|2:4|4|90|1|2:6|4|90|1,-1,,mission-50520522,,10723:120
520523,1001,2-2;1-1;4-40:80:160,0,-404,1247,0,0,1,mission-10520523,26000,135,0,3,2,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,1,0,0,,,,0,7313,0,0,0,,,0,,0,,,mission-20520523,0,1:1|2:2|3:3,0,0,0,0,0,0,0,1,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30520523,-1,mission-40520523,,,,,,,,,1,1,2:2|5|90|1|2:3|5|90|1|2:4|5|90|1|2:6|5|90|1,-1,,mission-50520523,,10723:150
520524,1001,2-2;1-1;4-40:80:160,0,-404,1248,0,0,1,mission-10520524,30000,140,0,3,2,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,1,0,0,,,,0,7313,0,0,0,,,0,,0,,,mission-20520524,0,1:1|2:2|3:3,0,0,0,0,0,0,0,1,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30520524,-1,mission-40520524,,,,,,,,,1,1,2:2|5|100|1|2:3|5|100|1|2:4|5|100|1|2:6|5|100|1,-1,,mission-50520524,,10723:180
520525,1001,2-2;1-1;4-40:80:160,0,-404,1531,-1,0,1,mission-10520525,26000,105,52,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520525,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520525,-1,mission-40520525,,,,,500001,,,,1,1,2:2|5|100|1|2:3|5|100|1|2:4|5|100|1|2:6|5|100|1,-1,,mission-50520525,,10723:60
520526,1001,2-2;1-1;4-40:80:160,0,-404,1532,-1,0,1,mission-10520526,28000,110,53,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520526,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520526,-1,mission-40520526,,,,,500001,,,,1,1,2:2|5|100|3|2:3|5|100|3|2:4|5|100|3|2:6|5|100|3,-1,,mission-50520526,,10723:90
520527,1001,2-2;1-1;4-40:80:160,0,-404,1533,-1,0,1,mission-10520527,30000,115,54,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520527,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520527,-1,mission-40520527,,,,,500001,,,,1,1,2:2|5|100|6|2:3|5|100|6|2:4|5|100|6|2:6|5|100|6,-1,,mission-50520527,,10723:120
520528,1001,2-2;1-1;4-40:80:160,0,-404,1534,-1,0,1,mission-10520528,32000,120,55,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520528,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520528,-1,mission-40520528,,,,,500001,,,,1,1,2:2|5|100|9|2:3|5|100|9|2:4|5|100|9|2:6|5|100|9,-1,,mission-50520528,,10723:150
520529,1001,2-2;1-1;4-40:80:160,0,-404,1535,-1,0,1,mission-10520529,34000,120,55,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520529,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520529,-1,mission-40520529,,,,,500001,,,,1,1,2:2|5|100|10|2:3|5|100|10|2:4|5|100|10|2:6|5|100|10,-1,,mission-50520529,,10723:180
520530,1001,2-2;1-1;4-40:80:160,0,-404,1536,-1,0,0,mission-10520530,30000,115,54,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520530,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520530,-1,mission-40520530,,,,,500001,,,,1,1,2:2|5|100|1|2:3|5|100|1|2:4|5|100|1|2:6|5|100|1,-1,,mission-50520530,,10723:60
520531,1001,2-2;1-1;4-40:80:160,0,-404,1537,-1,0,0,mission-10520531,32000,120,55,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520531,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520531,-1,mission-40520531,,,,,500001,,,,1,1,2:2|5|100|3|2:3|5|100|3|2:4|5|100|3|2:6|5|100|3,-1,,mission-50520531,,10723:90
520532,1001,2-2;1-1;4-40:80:160,0,-404,1538,-1,0,0,mission-10520532,34000,120,55,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520532,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520532,-1,mission-40520532,,,,,500001,,,,1,1,2:2|5|100|6|2:3|5|100|6|2:4|5|100|6|2:6|5|100|6,-1,,mission-50520532,,10723:120
520533,1001,2-2;1-1;4-40:80:160,0,-404,1539,-1,0,0,mission-10520533,36000,120,55,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520533,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520533,-1,mission-40520533,,,,,500001,,,,1,1,2:2|5|100|9|2:3|5|100|9|2:4|5|100|9|2:6|5|100|9,-1,,mission-50520533,,10723:150
520534,1001,2-2;1-1;4-40:80:160,0,-404,1540,-1,0,0,mission-10520534,38000,120,55,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520534,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520534,-1,mission-40520534,,,,,500001,,,,1,1,2:2|5|100|10|2:3|5|100|10|2:4|5|100|10|2:6|5|100|10,-1,,mission-50520534,,10723:180
520535,1001,2-2;1-1;4-40:80:160,0,-404,1541,-1,0,1,mission-10520535,26000,105,52,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520535,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520535,-1,mission-40520535,,,,,500001,,,,1,1,2:2|5|100|1|2:3|5|100|1|2:4|5|100|1|2:6|5|100|1,-1,,mission-50520535,,10723:60
520536,1001,2-2;1-1;4-40:80:160,0,-404,1542,-1,0,1,mission-10520536,28000,110,53,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520536,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520536,-1,mission-40520536,,,,,500001,,,,1,1,2:2|5|100|3|2:3|5|100|3|2:4|5|100|3|2:6|5|100|3,-1,,mission-50520536,,10723:90
520537,1001,2-2;1-1;4-40:80:160,0,-404,1543,-1,0,1,mission-10520537,30000,115,54,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520537,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520537,-1,mission-40520537,,,,,500001,,,,1,1,2:2|5|100|6|2:3|5|100|6|2:4|5|100|6|2:6|5|100|6,-1,,mission-50520537,,10723:120
520538,1001,2-2;1-1;4-40:80:160,0,-404,1544,-1,0,1,mission-10520538,32000,120,55,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520538,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520538,-1,mission-40520538,,,,,500001,,,,1,1,2:2|5|100|9|2:3|5|100|9|2:4|5|100|9|2:6|5|100|9,-1,,mission-50520538,,10723:150
520539,1001,2-2;1-1;4-40:80:160,0,-404,1545,-1,0,1,mission-10520539,34000,120,55,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520539,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520539,-1,mission-40520539,,,,,500001,,,,1,1,2:2|5|100|10|2:3|5|100|10|2:4|5|100|10|2:6|5|100|10,-1,,mission-50520539,,10723:180
520540,1001,2-2;1-1;4-40:80:160,0,-404,1546,-1,0,0,mission-10520540,30000,115,54,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520540,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520540,-1,mission-40520540,,,,,500001,,,,1,1,2:2|5|100|1|2:3|5|100|1|2:4|5|100|1|2:6|5|100|1,-1,,mission-50520540,,10723:60
520541,1001,2-2;1-1;4-40:80:160,0,-404,1547,-1,0,0,mission-10520541,32000,120,55,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520541,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520541,-1,mission-40520541,,,,,500001,,,,1,1,2:2|5|100|3|2:3|5|100|3|2:4|5|100|3|2:6|5|100|3,-1,,mission-50520541,,10723:90
520542,1001,2-2;1-1;4-40:80:160,0,-404,1548,-1,0,0,mission-10520542,34000,120,55,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520542,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520542,-1,mission-40520542,,,,,500001,,,,1,1,2:2|5|100|6|2:3|5|100|6|2:4|5|100|6|2:6|5|100|6,-1,,mission-50520542,,10723:120
520543,1001,2-2;1-1;4-40:80:160,0,-404,1549,-1,0,0,mission-10520543,36000,120,55,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520543,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520543,-1,mission-40520543,,,,,500001,,,,1,1,2:2|5|100|9|2:3|5|100|9|2:4|5|100|9|2:6|5|100|9,-1,,mission-50520543,,10723:150
520544,1001,2-2;1-1;4-40:80:160,0,-404,1550,-1,0,0,mission-10520544,38000,120,55,3,1,0,,,0,9,9,,360000000,0,,,0,0,331|225,-1,Chapter7_Y,6000|6000|3743|2758|251|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0,,0,,,mission-20520544,0,1:1|2:2|3:3,0,0,0,0,0,0,0,2,,,0,0,3,,,0|0;0|0;0|0;0|0;0|0,mission-30520544,-1,mission-40520544,,,,,500001,,,,1,1,2:2|5|100|10|2:3|5|100|10|2:4|5|100|10|2:6|5|100|10,-1,,mission-50520544,,10723:180
521001,1001,2-2;1-1;4-40:80:160,0,-404,1249,0,0,0,mission-10521001,24000,110,0,11,2,3,,,0,9,9,,360000000,0,,,0,0,331|225,1,Chapter7_Y,6000|6000|3780|2758|56|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,0,0,,,0,,0,,,mission-20521001,2,1:1|2:2|3:3,0,0,0,0,0,0,0,4,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30521001,-1,mission-40521001,,0|99999|0|0|0|0|0|0|0|0|0|0|0|0|0|999999|70001:-100|0|0|70001:100|0|8000|20000|10000|5000,3-1|100:7460|200:7461|300:7462|400:7463|500:7464|600:7465|700:7466|800:7467,,,,,,1,1,2:1|1|60|1|2:5|1|60|1|2:7|1|60|1|2:2|1|60|1|2:3|1|60|1|2:4|1|60|1|2:6|1|60|1,-1,,mission-50521001,,10723:135
521002,1001,2-2;1-1;4-40:80:160,0,-404,1250,0,0,0,mission-10521002,24000,110,0,11,2,3,,,0,9,9,,360000000,0,,,0,0,331|225,1,Chapter7_Y,6000|6000|3780|2758|56|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,0,0,,,0,,0,,,mission-20521002,2,1:1|2:2|3:3,0,0,0,0,0,0,0,4,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30521002,-1,mission-40521002,,0|99999|0|0|0|0|0|0|0|0|0|0|0|0|0|999999|70001:-100|0|0|70001:100|0|8000|20000|10000|5000,3-1|100:7460|200:7461|300:7462|400:7463|500:7464|600:7465|700:7466|800:7467,,,,,,1,1,2:1|2|70|1|2:5|2|70|1|2:7|2|70|1|2:2|2|70|1|2:3|2|70|1|2:4|2|70|1|2:6|2|70|1,-1,,mission-50521002,,10723:60
521003,1001,2-2;1-1;4-40:80:160,0,-404,1251,0,0,0,mission-10521003,26000,120,0,11,2,3,,,0,9,9,,360000000,0,,,0,0,331|225,1,Chapter7_Y,6000|6000|3780|2758|56|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,0,0,,,0,,0,,,mission-20521003,2,1:1|2:2|3:3,0,0,0,0,0,0,0,4,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30521003,-1,mission-40521003,,0|99999|0|0|0|0|0|0|0|0|0|0|0|0|0|999999|70001:-100|0|0|70001:100|0|8000|20000|10000|5000,3-1|100:7460|200:7461|300:7462|400:7463|500:7464|600:7465|700:7466|800:7467,,,,,,1,1,2:1|3|80|1|2:5|3|80|1|2:7|3|80|1|2:2|3|80|1|2:3|3|80|1|2:4|3|80|1|2:6|3|80|1,-1,,mission-50521003,,10723:90
521004,1001,2-2;1-1;4-40:80:160,0,-404,1252,0,0,0,mission-10521004,30000,125,0,11,2,3,,,0,9,9,,360000000,0,,,0,0,331|225,1,Chapter7_Y,6000|6000|3780|2758|56|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,0,0,,,0,,0,,,mission-20521004,2,1:1|2:2|3:3,0,0,0,0,0,0,0,4,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30521004,-1,mission-40521004,,0|99999|0|0|0|0|0|0|0|0|0|0|0|0|0|999999|70001:-100|0|0|70001:100|0|8000|20000|10000|5000,3-1|100:7460|200:7461|300:7462|400:7463|500:7464|600:7465|700:7466|800:7467,,,,,,1,1,2:1|4|90|1|2:5|4|90|1|2:7|4|90|1|2:2|4|90|1|2:3|4|90|1|2:4|4|90|1|2:6|4|90|1,-1,,mission-50521004,,10723:120
521005,1001,2-2;1-1;4-40:80:160,0,-404,1253,0,0,0,mission-10521005,34000,135,0,11,2,3,,,0,9,9,,360000000,0,,,0,0,331|225,1,Chapter7_Y,6000|6000|3780|2758|56|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,0,0,,,0,,0,,,mission-20521005,2,1:1|2:2|3:3,0,0,0,0,0,0,0,4,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30521005,-1,mission-40521005,,0|99999|0|0|0|0|0|0|0|0|0|0|0|0|0|999999|70001:-100|0|0|70001:100|0|8000|20000|10000|5000,3-1|100:7460|200:7461|300:7462|400:7463|500:7464|600:7465|700:7466|800:7467,,,,,,1,1,2:1|5|90|1|2:5|5|90|1|2:7|5|90|1|2:2|5|90|1|2:3|5|90|1|2:4|5|90|1|2:6|5|90|1,-1,,mission-50521005,,10723:150
521006,1001,2-2;1-1;4-40:80:160,0,-404,1254,0,0,0,mission-10521006,36000,140,0,11,2,3,,,0,9,9,,360000000,0,,,0,0,331|225,1,Chapter7_Y,6000|6000|3780|2758|56|-228,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,0,0,,,0,,0,,,mission-20521006,2,1:1|2:2|3:3,0,0,0,0,0,0,0,4,,,0,,,,,0|0;0|0;0|0;0|0;0|0,mission-30521006,-1,mission-40521006,,0|99999|0|0|0|0|0|0|0|0|0|0|0|0|0|999999|70001:-100|0|0|70001:100|0|8000|20000|10000|5000,3-1|100:7460|200:7461|300:7462|400:7463|500:7464|600:7465|700:7466|800:7467,,,,,,1,1,2:1|5|100|1|2:5|5|100|1|2:7|5|100|1|2:2|5|100|1|2:3|5|100|1|2:4|5|100|1|2:6|5|100|1,-1,,mission-50521006,,10723:180
