id,mission_id,description,scripts,campaign,bgm,title,is_util,start,round,point,first,mid,end,fail,step_start_story,step_end_story
619,10549,story_util-10000619,-41-5-4First,-41,BGM_Frontline,story_util-20000619,0,-41-5-4First,,,,,,,,
620,10571,story_util-10000620,-41-5-5,-41,BGM_Frontline,story_util-20000620,0,-41-5-5,,,,,,,,
621,10550,story_util-10000621,-41-6-1,-41,BGM_Frontline,story_util-20000621,0,-41-6-1,,,,,,,,
622,10579,story_util-10000622,-41-6-2,-41,BGM_Frontline,story_util-20000622,0,-41-6-2,,,,,,,,
623,10518,story_util-10000623,,-41,BGM_Frontline,story_util-20000623,0,,,92686:-41-4-4-EX99Point92686|92797:-41-4-4-EX99Point92797|92804:-41-4-4-EX99Point92804|92810:-41-4-4-EX99Point92810|92878:-41-4-4-EX99Point92878|92871:-41-4-4-EX99Point92871,,,,,,
624,10580,story_util-10000624,,-42,BGM_Frontline,story_util-20000624,0,,,,,,,,,
625,10581,story_util-10000625,,-42,BGM_Frontline,story_util-20000625,0,,,,,,,,,
626,10582,story_util-10000626,,-42,BGM_Frontline,story_util-20000626,0,,,,,,,,,
627,10583,story_util-10000627,,-42,BGM_Frontline,story_util-20000627,0,,,,,,,,,
628,10584,story_util-10000628,,-42,BGM_Frontline,story_util-20000628,0,,,,,,,,,
629,10585,story_util-10000629,,-42,BGM_Frontline,story_util-20000629,0,,,,,,,,,
630,10586,story_util-10000630,,-42,BGM_Frontline,story_util-20000630,0,,,,,,,,,
631,10587,story_util-10000631,,-42,BGM_Frontline,story_util-20000631,0,,,,,,,,,
632,10588,story_util-10000632,-42-1-1First,-42,BGM_Frontline,story_util-20000632,0,-42-1-1First,,,,,,,,
633,10589,story_util-10000633,-42-2-1First,-42,BGM_Frontline,story_util-20000633,0,-42-2-1First,,,,,,,,
634,10590,story_util-10000634,-42-3-1First,-42,BGM_Frontline,story_util-20000634,0,-42-3-1First,,,,,,,,
635,10591,story_util-10000635,-42-4-1First,-42,BGM_Frontline,story_util-20000635,0,-42-4-1First,,,,,,,,
636,10592,story_util-10000636,-42-1-2,-42,BGM_Frontline,story_util-20000636,0,-42-1-2,,,,,,,,
637,10593,story_util-10000637,-42-2-2,-42,BGM_Frontline,story_util-20000637,0,-42-2-2,,,,,,,,
638,10594,story_util-10000638,-42-3-8,-42,BGM_Frontline,story_util-20000638,0,-42-3-8,,,,,,,,
639,10595,story_util-10000639,-42-4-2,-42,BGM_Frontline,story_util-20000639,0,-42-4-2,,,,,,,,
640,10596,story_util-10000640,-43-0-1,-43,BGM_Frontline,story_util-20000640,0,-43-0-1,,,,,,,,
641,10597,story_util-10000641,-43-1-1|-43-1-2|-43-1-3|-43-T1,-43,BGM_Frontline,story_util-20000641,0,-43-1-1,,62228:-43-1-2|62243:-43-T1,-43-1-3,,-43-1-3,,,
642,10598,story_util-10000642,-43-2-1|-43-2-2|-43-2-3|-43-2-4|-43-T2|-43-T3,-43,BGM_Frontline,story_util-20000642,0,-43-2-1,2:-43-2-2,62256:-43-T2|62261:-43-T3,-43-2-4,,-43-2-4,,,
643,10599,story_util-10000643,-43-3-1|-43-3-2|-43-3-3,-43,BGM_Frontline,story_util-20000643,0,-43-3-1,,62351:-43-3-2,-43-3-3,,-43-3-3,,,
644,10600,story_util-10000644,-43-4-1|-43-4-2|-43-4-3,-43,BGM_Frontline,story_util-20000644,0,-43-4-1,,62285:-43-4-2,-43-4-3,,-43-4-3,,,
645,10601,story_util-10000645,-43-5-1|-43-5-2,-43,BGM_Frontline,story_util-20000645,0,-43-5-1,,,-43-5-2,,-43-5-2,,,
646,10614,story_util-10000646,-43-B-1,-43,BGM_Frontline,story_util-20000646,0,-43-B-1,,,,,,,,
647,10615,story_util-10000647,-43-B-2,-43,BGM_Frontline,story_util-20000647,0,-43-B-2,,,,,,,,
648,10616,story_util-10000648,-43-B-3,-43,BGM_Frontline,story_util-20000648,0,-43-B-3,,,,,,,,
649,10617,story_util-10000649,-43-C-1,-43,BGM_Frontline,story_util-20000649,0,-43-C-1,,,,,,,,
650,10618,story_util-10000650,-43-C-2,-43,BGM_Frontline,story_util-20000650,0,-43-C-2,,,,,,,,
651,10619,story_util-10000651,-43-C-3,-43,BGM_Frontline,story_util-20000651,0,-43-C-3,,,,,,,,
652,10620,story_util-10000652,-43-D-1,-43,BGM_Frontline,story_util-20000652,0,-43-D-1,,,,,,,,
653,10621,story_util-10000653,-43-D-2,-43,BGM_Frontline,story_util-20000653,0,-43-D-2,,,,,,,,
654,10622,story_util-10000654,-43-E-1,-43,BGM_Frontline,story_util-20000654,0,-43-E-1,,,,,,,,
655,10623,story_util-10000655,-43-E-2,-43,BGM_Frontline,story_util-20000655,0,-43-E-2,,,,,,,,
656,10624,story_util-10000656,-43-F-1,-43,BGM_Frontline,story_util-20000656,0,-43-F-1,,,,,,,,
657,10625,story_util-10000657,-43-F-2,-43,BGM_Frontline,story_util-20000657,0,-43-F-2,,,,,,,,
658,10626,story_util-10000658,-43-F-3,-43,BGM_Frontline,story_util-20000658,0,-43-F-3,,,,,,,,
659,10627,story_util-10000659,-43-A-1,-43,BGM_Frontline,story_util-20000659,0,-43-A-1,,,,,,,,
660,10608,story_util-10000660,-43-1-1|-43-1-2|-43-1-3|-43-T1,-43,BGM_Frontline,story_util-20000660,0,-43-1-1,,93028:-43-1-2|93013:-43-T0-EX|93126:-43-T1-EX|93041:-43-T3|93049:-43-T2|93053:-43-T1-EX,-43-1-3,,-43-1-3,,,
661,10609,story_util-10000661,-43-2-1|-43-2-2|-43-2-3|-43-2-4|-43-T2|-43-T3,-43,BGM_Frontline,story_util-20000661,0,-43-2-1,,93117:-43-T2|93121:-43-T3|93122:-43-T1-EX|93113:-43-T2-EX,-43-2-4,,-43-2-4,,,
662,10610,story_util-10000662,-43-3-1|-43-3-2|-43-3-3,-43,BGM_Frontline,story_util-20000662,0,-43-3-1,,93135:-43-3-2,-43-3-3,,-43-3-3,,,
663,10611,story_util-10000663,-43-4-1|-43-4-2|-43-4-3,-43,BGM_Frontline,story_util-20000663,0,-43-4-1,,93229:-43-4-2,-43-4-3,,-43-4-3,,,
664,10612,story_util-10000664,-43-5-1|-43-5-2,-43,BGM_Frontline,story_util-20000664,0,-43-5-1,,,-43-5-2,,-43-5-2,,,
665,10632,story_util-10000665,-44-A0-1,-44,BGM_Frontline,story_util-20000665,0,-44-A0-1,,,,,,,,
666,10686,story_util-10000666,-44-A1-1-1,-44,BGM_Frontline,story_util-20000666,0,-44-A1-1-1,,,,,,,,
667,10665,story_util-10000667,-44-A1-1First,-44,BGM_Frontline,story_util-20000667,0,-44-A1-1First,,,,,,,,
668,10687,story_util-10000668,-44-A1-2-1,-44,BGM_Frontline,story_util-20000668,0,-44-A1-2-1,,,,,,,,
669,10666,story_util-10000669,-44-A1-2First,-44,BGM_Frontline,story_util-20000669,0,-44-A1-2First,,,,,,,,
670,10688,story_util-10000670,-44-A1-2-2,-44,BGM_Frontline,story_util-20000670,0,-44-A1-2-2,,,,,,,,
671,10689,story_util-10000671,-44-A1-3,-44,BGM_Frontline,story_util-20000671,0,-44-A1-3,,,,,,,,
672,10690,story_util-10000672,-44-B0-1,-44,BGM_Frontline,story_util-20000672,0,-44-B0-1,,,,,,,,
673,10742,story_util-10000673,-44-B1-1a,-44,BGM_Frontline,story_util-20000673,0,-44-B1-1a,,,,,,,,
674,10743,story_util-10000674,-44-B1-1b,-44,BGM_Frontline,story_util-20000674,0,-44-B1-1b,,,,,,,,
675,10633|10649,story_util-10000675,-44-B1-1First|-44-B1-1-1point|-44-B1-1-2point,-44,BGM_Frontline,story_util-20000675,0,-44-B1-1First,,73005:-44-L-C-1-1|73027:-44-L-C-1-1,,,,,,
676,10691,story_util-10000676,-44-B1-1-2,-44,BGM_Frontline,story_util-20000676,0,-44-B1-1-2,,,,,,,,
677,10692,story_util-10000677,-44-B1-2-1,-44,BGM_Frontline,story_util-20000677,0,-44-B1-2-1,,,,,,,,
678,10634|10650,story_util-10000678,-44-B1-2First|-44-B1-2End,-44,BGM_Frontline,story_util-20000678,0,,,,-44-B1-2End,,-44-B1-2End,,,
679,10744,story_util-10000679,-44-B1-2a,-44,BGM_Frontline,story_util-20000679,0,-44-B1-2a,,,,,,,,
680,10693,story_util-10000680,-44-B1-3-1,-44,BGM_Frontline,story_util-20000680,0,-44-B1-3-1,,,,,,,,
681,10635|10651,story_util-10000681,-44-B1-3First,-44,BGM_Frontline,story_util-20000681,0,-44-B1-3First,,,,,,,,
682,10694,story_util-10000682,-44-B1-3-2,-44,BGM_Frontline,story_util-20000682,0,-44-B1-3-2,,,,,,,,
683,10695,story_util-10000683,-44-B1-4-1,-44,BGM_Frontline,story_util-20000683,0,-44-B1-4-1,,,,,,,,
684,10636,story_util-10000684,,-44,BGM_Frontline,story_util-20000684,0,,,,,,,,,
685,10696,story_util-10000685,-44-B1-4-2,-44,BGM_Frontline,story_util-20000685,0,-44-B1-4-2,,,,,,,,
686,10705,story_util-10000686,-44-B2-1-1,-44,BGM_Frontline,story_util-20000686,0,-44-B2-1-1,,,,,,,,
687,10637|10653,story_util-10000687,-44-B2-1-A|-44-B2-1-B|-44-B2-1-C,-44,BGM_Frontline,story_util-20000687,0,,,73225:-44-L-C-2-1|73263:-44-L-C-2-1,,,,,,
688,10706,story_util-10000688,-44-B2-1-2,-44,BGM_Frontline,story_util-20000688,0,-44-B2-1-2,,,,,,,,
689,10697,story_util-10000689,-44-A2-1,-44,BGM_Frontline,story_util-20000689,0,-44-A2-1,,,,,,,,
690,10698,story_util-10000690,-44-A2-2,-44,BGM_Frontline,story_util-20000690,0,-44-A2-2,,,,,,,,
691,10745,story_util-10000691,-44-A2-2a,-44,BGM_Frontline,story_util-20000691,0,-44-A2-2a,,,,,,,,
692,10746,story_util-10000692,-44-A2-3a,-44,BGM_Frontline,story_util-20000692,0,-44-A2-3a,,,,,,,,
693,10707,story_util-10000693,-44-B2-2-1,-44,BGM_Frontline,story_util-20000693,0,-44-B2-2-1,,,,,,,,
694,10638,story_util-10000694,,-44,BGM_Frontline,story_util-20000694,0,,,,,,,,,
695,10708,story_util-10000695,-44-B2-2-2,-44,BGM_Frontline,story_util-20000695,0,-44-B2-2-2,,,,,,,,
696,10699,story_util-10000696,-44-A2-3-1,-44,BGM_Frontline,story_util-20000696,0,-44-A2-3-1,,,,,,,,
697,10667,story_util-10000697,-44-A2-3First|-44-A2-3-Point93393|-44-A2-3-Point93555,-44,BGM_Frontline,story_util-20000697,0,-44-A2-3First,,93555:-44-A2-3-Point93393|93393:-44-A2-3-Point93555,,,,,,
698,10700,story_util-10000698,-44-A2-3-2,-44,BGM_Frontline,story_util-20000698,0,-44-A2-3-2,,,,,,,,
699,10701,story_util-10000699,-44-A2-4-1,-44,BGM_Frontline,story_util-20000699,0,-44-A2-4-1,,,,,,,,
700,10685,story_util-10000700,-44-A2-4First,-44,BGM_Frontline,story_util-20000700,0,-44-A2-4First,,,,,,,,
701,10702,story_util-10000701,-44-A2-4-2,-44,BGM_Frontline,story_util-20000701,0,-44-A2-4-2,,,,,,,,
702,10747,story_util-10000702,-44-A2-4a,-44,BGM_Frontline,story_util-20000702,0,-44-A2-4a,,,,,,,,
703,10709,story_util-10000703,-44-B2-3-1,-44,BGM_Frontline,story_util-20000703,0,-44-B2-3-1,,,,,,,,
704,10639|10655,story_util-10000704,-44-B2-3-A|-44-B2-3-B|-44-B2-3-C|-44-B2-3-D,-44,BGM_Frontline,story_util-20000704,0,,,,,,,,,
705,10710,story_util-10000705,-44-B2-3-2,-44,BGM_Frontline,story_util-20000705,0,-44-B2-3-2,,,,,,,,
706,10749,story_util-10000706,-44-B2-3a,-44,BGM_Frontline,story_util-20000706,0,-44-B2-3a,,,,,,,,
707,10703,story_util-10000707,-44-A2-5-1,-44,BGM_Frontline,story_util-20000707,0,-44-A2-5-1,,,,,,,,
708,10668,story_util-10000708,,-44,BGM_Frontline,story_util-20000708,0,,,,,,,,,
709,10704,story_util-10000709,-44-A2-5-2,-44,BGM_Frontline,story_util-20000709,0,-44-A2-5-2,,,,,,,,
710,10748,story_util-10000710,-44-A2-5a,-44,BGM_Frontline,story_util-20000710,0,-44-A2-5a,,,,,,,,
711,10711,story_util-10000711,-44-B2-4-1,-44,BGM_Frontline,story_util-20000711,0,-44-B2-4-1,,,,,,,,
712,10640|10656,story_util-10000712,-44-B2-4-2-1point|-44-B2-4-2-2point|-44-B2-4-2-2end,-44,BGM_Frontline,story_util-20000712,0,,,,-44-B2-4-2-2end,,-44-B2-4-2-2end,,,
713,10712,story_util-10000713,-44-B2-4-3,-44,BGM_Frontline,story_util-20000713,0,-44-B2-4-3,,,,,,,,
714,10713,story_util-10000714,-44-B2-4-4,-44,BGM_Frontline,story_util-20000714,0,-44-B2-4-4,,,,,,,,
715,10714,story_util-10000715,-44-A3-1-1,-44,BGM_Frontline,story_util-20000715,0,-44-A3-1-1,,,,,,,,
716,10669,story_util-10000716,,-44,BGM_Frontline,story_util-20000716,0,,,,,,,,,
717,10715,story_util-10000717,-44-A3-1-2,-44,BGM_Frontline,story_util-20000717,0,-44-A3-1-2,,,,,,,,
718,10719,story_util-10000718,-44-B3-1-1,-44,BGM_Frontline,story_util-20000718,0,-44-B3-1-1,,,,,,,,
719,10641,story_util-10000719,,-44,BGM_Frontline,story_util-20000719,0,,,,,,,,,
720,10720,story_util-10000720,-44-B3-1-2,-44,BGM_Frontline,story_util-20000720,0,-44-B3-1-2,,,,,,,,
721,10721,story_util-10000721,-44-B3-2-1,-44,BGM_Frontline,story_util-20000721,0,-44-B3-2-1,,,,,,,,
722,10643|10659,story_util-10000722,-44-B3-2First,-44,BGM_Frontline,story_util-20000722,0,-44-B3-2First,,,,,,,,
723,10722,story_util-10000723,-44-B3-2-2,-44,BGM_Frontline,story_util-20000723,0,-44-B3-2-2,,,,,,,,
724,10716,story_util-10000724,-44-A3-2-1,-44,BGM_Frontline,story_util-20000724,0,-44-A3-2-1,,,,,,,,
725,10670,story_util-10000725,,-44,BGM_Frontline,story_util-20000725,0,,,,,,,,,
726,10717,story_util-10000726,-44-A3-2-2,-44,BGM_Frontline,story_util-20000726,0,-44-A3-2-2,,,,,,,,
727,10723,story_util-10000727,-44-B3-3-1,-44,BGM_Frontline,story_util-20000727,0,-44-B3-3-1,,,,,,,,
728,10642|10658,story_util-10000728,-44-B3-3First|-44-B3-4-1point,-44,BGM_Frontline,story_util-20000728,0,-44-B3-3First,,62628:-44-L-C-3-3_B|62612:-44-L-C-3-3_B,,,,,,
729,10724,story_util-10000729,-44-B3-3-2,-44,BGM_Frontline,story_util-20000729,0,-44-B3-3-2,,,,,,,,
730,10725,story_util-10000730,-44-B3-4-1,-44,BGM_Frontline,story_util-20000730,0,-44-B3-4-1,,,,,,,,
731,10644,story_util-10000731,,-44,BGM_Frontline,story_util-20000731,0,,,,,,,,,
732,10726,story_util-10000732,-44-B3-4-2,-44,BGM_Frontline,story_util-20000732,0,-44-B3-4-2,,,,,,,,
733,10718,story_util-10000733,-44-A3-3,-44,BGM_Frontline,story_util-20000733,0,-44-A3-3,,,,,,,,
734,10727,story_util-10000734,-44-A4-1,-44,BGM_Frontline,story_util-20000734,0,-44-A4-1,,,,,,,,
735,10750,story_util-10000735,-44-A4-1a,-44,BGM_Frontline,story_util-20000735,0,-44-A4-1a,,,,,,,,
736,10728,story_util-10000736,-44-A4-2-1,-44,BGM_Frontline,story_util-20000736,0,-44-A4-2-1,,,,,,,,
737,10671,story_util-10000737,,-44,BGM_Frontline,story_util-20000737,0,,,,,,,,,
738,10729,story_util-10000738,-44-A4-2-2,-44,BGM_Frontline,story_util-20000738,0,-44-A4-2-2,,,,,,,,
739,10730,story_util-10000739,-44-A4-3-1,-44,BGM_Frontline,story_util-20000739,0,-44-A4-3-1,,,,,,,,
740,10672,story_util-10000740,,-44,BGM_Frontline,story_util-20000740,0,,,,,,,,,
741,10731,story_util-10000741,-44-A4-3-2,-44,BGM_Frontline,story_util-20000741,0,-44-A4-3-2,,,,,,,,
742,10732,story_util-10000742,-44-A4-4,-44,BGM_Frontline,story_util-20000742,0,-44-A4-4,,,,,,,,
743,10733,story_util-10000743,-44-B4-1-1,-44,BGM_Frontline,story_util-20000743,0,-44-B4-1-1,,,,,,,,
744,10734,story_util-10000744,-44-B4-1-2,-44,BGM_Frontline,story_util-20000744,0,-44-B4-1-2,,,,,,,,
745,10645,story_util-10000745,,-44,BGM_Frontline,story_util-20000745,0,,2:-44-L-C-4-1_T,,,,,,,
746,10735,story_util-10000746,-44-B4-1-3,-44,BGM_Frontline,story_util-20000746,0,-44-B4-1-3,,,,,,,,
747,10736,story_util-10000747,-44-B4-2-1,-44,BGM_Frontline,story_util-20000747,0,-44-B4-2-1,,,,,,,,
748,10646,story_util-10000748,,-44,BGM_Frontline,story_util-20000748,0,,,,,,,,,
749,10737,story_util-10000749,-44-B4-2-2,-44,BGM_Frontline,story_util-20000749,0,-44-B4-2-2,,,,,,,,
750,10738,story_util-10000750,-44-B4-3-1,-44,BGM_Frontline,story_util-20000750,0,-44-B4-3-1,,,,,,,,
751,10647,story_util-10000751,,-44,BGM_Frontline,story_util-20000751,0,,,,,,,,,
752,10739,story_util-10000752,-44-B4-3-2,-44,BGM_Frontline,story_util-20000752,0,-44-B4-3-2,,,,,,,,
753,10740,story_util-10000753,-44-B4-4-1,-44,BGM_Frontline,story_util-20000753,0,-44-B4-4-1,,,,,,,,
754,10648|10664,story_util-10000754,-44-B4-4First,-44,BGM_Frontline,story_util-20000754,0,-44-B4-4First,,,,,,,,
755,10741,story_util-10000755,-44-B4-4-2,-44,BGM_Frontline,story_util-20000755,0,-44-B4-4-2,,,,,,,,
759,10652,story_util-10000759,,-44,BGM_Frontline,story_util-20000759,0,,,,,,,,,
761,10654,story_util-10000761,,-44,BGM_Frontline,story_util-20000761,0,,,,,,,,,
763,10656,story_util-10000763,,-44,BGM_Frontline,story_util-20000763,0,,,,-44-B2-4-2-2end,,-44-B2-4-2-2end,,,
764,10657,story_util-10000764,,-44,BGM_Frontline,story_util-20000764,0,,,,,,,,,
767,10660,story_util-10000767,,-44,BGM_Frontline,story_util-20000767,0,,,,,,,,,
768,10661,story_util-10000768,,-44,BGM_Frontline,story_util-20000768,0,,2:-44-L-C-4-1_T,,,,,,,
769,10662,story_util-10000769,,-44,BGM_Frontline,story_util-20000769,0,,,,,,,,,
770,10663,story_util-10000770,,-44,BGM_Frontline,story_util-20000770,0,,,,,,,,,
772,10673,story_util-10000772,,-44,BGM_Frontline,story_util-20000772,0,,,,,,,,,
773,10674,story_util-10000773,,-44,BGM_Frontline,story_util-20000773,0,,,,,,,,,
774,10675,story_util-10000774,,-44,BGM_Frontline,story_util-20000774,0,,8:-44-EXT-04,93656:-44-EXT-03,,,,,,
775,10676,story_util-10000775,,-44,BGM_Frontline,story_util-20000775,0,,,,,,,,,
776,10677,story_util-10000776,,-44,BGM_Frontline,story_util-20000776,0,,,,,,,,,
777,10678,story_util-10000777,,-44,BGM_Frontline,story_util-20000777,0,,,,,,,,,
778,10679,story_util-10000778,,-44,BGM_Frontline,story_util-20000778,0,,,,,,,,,
779,10680,story_util-10000779,,-44,BGM_Frontline,story_util-20000779,0,,,,,,,,,
780,10681,story_util-10000780,,-44,BGM_Frontline,story_util-20000780,0,,,,,,,,,
781,10682,story_util-10000781,,-44,BGM_Frontline,story_util-20000781,0,,,,,,,,,
782,10683,story_util-10000782,,-44,BGM_Frontline,story_util-20000782,0,,,,,,,,,
783,10751,story_util-10000783,,-44,BGM_Frontline,story_util-20000783,0,-44-N-0,,,,,,,,
784,10752,story_util-10000784,,-44,BGM_Frontline,story_util-20000784,0,-44-N-0-a,,,,,,,,
785,10753,story_util-10000785,,-44,BGM_Frontline,story_util-20000785,0,-44-N-1,,,,,,,,
786,10754,story_util-10000786,,-44,BGM_Frontline,story_util-20000786,0,-44-N-1-a,,,,,,,,
787,10755,story_util-10000787,,-44,BGM_Frontline,story_util-20000787,0,-44-N-2-1,,,,,,,,
788,10756,story_util-10000788,,-44,BGM_Frontline,story_util-20000788,0,-44-N-2-2,,,,,,,,
789,10757,story_util-10000789,,-44,BGM_Frontline,story_util-20000789,0,-44-N-2-a,,,,,,,,
790,10758,story_util-10000790,,-44,BGM_Frontline,story_util-20000790,0,-44-N-3-1,,,,,,,,
791,10759,story_util-10000791,,-44,BGM_Frontline,story_util-20000791,0,-44-N-3-a,,,,,,,,
792,10760,story_util-10000792,,-44,BGM_Frontline,story_util-20000792,0,-44-N-3-b,,,,,,,,
793,10761,story_util-10000793,,-44,BGM_Frontline,story_util-20000793,0,-44-N-4-a,,,,,,,,
794,10762,story_util-10000794,,-44,BGM_Frontline,story_util-20000794,0,-44-N-4-b,,,,,,,,
795,10763,story_util-10000795,,-44,BGM_Frontline,story_util-20000795,0,-44-N-4-c,,,,,,,,
796,10764,story_util-10000796,,-44,BGM_Frontline,story_util-20000796,0,-44-N-4-d,,,,,,,,
798,10780,story_util-10000798,-47-1-1|-47-1-2,-47,BGM_Frontline,story_util-20000798,0,-47-1-1,,,-47-1-2,,-47-1-2,,,
799,10781,story_util-10000799,-47-2-1|-47-2-2,-47,BGM_Frontline,story_util-20000799,0,-47-2-1,1:-47-2-WS-1,,-47-2-2,,-47-2-2,,,
800,10782,story_util-10000800,-47-3-1|-47-3-2,-47,BGM_Frontline,story_util-20000800,0,-47-3-1,,,-47-3-2,,-47-3-2,,,
801,10783,story_util-10000801,-47-4-1|-47-4-2,-47,BGM_Frontline,story_util-20000801,0,-47-4-1,,,-47-4-2,,-47-4-2,,,
802,10767,story_util-10000802,-46-0-1,-46,BGM_Frontline,story_util-20000802,0,-46-0-1,,,,,,,,
803,10768,story_util-10000803,,-46,BGM_Frontline,story_util-20000803,0,,,,,,,,,
804,10769,story_util-10000804,,-46,BGM_Frontline,story_util-20000804,0,,,,,,,,1076902:-46-2-WS-1,
805,10770,story_util-10000805,,-46,BGM_Frontline,story_util-20000805,0,,,,,,,,,
806,10771,story_util-10000806,,-46,BGM_Frontline,story_util-20000806,0,,,,,,,,,
807,10772,story_util-10000807,,-46,BGM_Frontline,story_util-20000807,0,,,,,,,,,
808,10773,story_util-10000808,,-46,BGM_Frontline,story_util-20000808,0,,,,,,,,,
809,10774,story_util-10000809,,-46,BGM_Frontline,story_util-20000809,0,,,,,,,,1077402:-46-2-WS-2,
810,10775,story_util-10000810,,-46,BGM_Frontline,story_util-20000810,0,,,,,,,,,
811,10776,story_util-10000811,,-46,BGM_Frontline,story_util-20000811,0,,,,,,,,,
812,10777,story_util-10000812,,-46,BGM_Frontline,story_util-20000812,0,,,,,,,,,
813,10784,story_util-10000813,-46-1-1,-46,BGM_Frontline,story_util-20000813,0,-46-1-1,,,,,,,,
814,10785,story_util-10000814,-46-1-2,-46,BGM_Frontline,story_util-20000814,0,-46-1-2,,,,,,,,
815,10786,story_util-10000815,-46-2-1,-46,BGM_Frontline,story_util-20000815,0,-46-2-1,,,,,,,,
816,10787,story_util-10000816,-46-3-1,-46,BGM_Frontline,story_util-20000816,0,-46-3-1,,,,,,,,
817,10788,story_util-10000817,-46-9-1|-46-9-2,-46,BGM_Frontline,story_util-20000817,0,-46-9-1,,,-46-9-2,,-46-9-2,,,
818,10789,story_util-10000818,-46-4-1,-46,BGM_Frontline,story_util-20000818,0,-46-4-1,,,,,,,,
819,10790,story_util-10000819,-46-9-3|-46-9-4,-46,BGM_Frontline,story_util-20000819,0,-46-9-3,,,-46-9-4,,-46-9-4,,,
820,10791,story_util-10000820,-46-5-1,-46,BGM_Frontline,story_util-20000820,0,-46-5-1,,,,,,,,
821,10792,story_util-10000821,-46-9-5|-46-9-6,-46,BGM_Frontline,story_util-20000821,0,-46-9-5,,,-46-9-6,,-46-9-6,,,
822,10793,story_util-10000822,-46-6-1,-46,BGM_Frontline,story_util-20000822,0,-46-6-1,,,,,,,,
823,10794,story_util-10000823,-46-6-2,-46,BGM_Frontline,story_util-20000823,0,-46-6-2,,,,,,,,
824,10795,story_util-10000824,-46-7-1,-46,BGM_Frontline,story_util-20000824,0,-46-7-1,,,,,,,,
825,10796,story_util-10000825,-46-7-2,-46,BGM_Frontline,story_util-20000825,0,-46-7-2,,,,,,,,
826,10797,story_util-10000826,-46-9-7|-46-9-8,-46,BGM_Frontline,story_util-20000826,0,-46-9-7,,,-46-9-8,,-46-9-8,,,
827,10798,story_util-10000827,-46-8-1,-46,BGM_Frontline,story_util-20000827,0,-46-8-1,,,,,,,,
828,10845,story_util-10000828,-46-7-3,-46,BGM_Frontline,story_util-20000828,0,-46-7-3,,,,,,,,
829,10799,story_util-10000829,-48-1-0,-48,BGM_Frontline,story_util-20000829,0,-48-1-0,,,,,,,,
830,10851,story_util-10000830,-48-1-1,-48,BGM_Frontline,story_util-20000830,0,-48-1-1,,,,,,,,
831,10801,story_util-10000831,-48-1-2-First|-48-1-2-point1|-48-1-2-point2|-48-1-2-point3|-48-1-2-point4,-48,BGM_Frontline,story_util-20000831,0,-48-1-2-First,,64307:-48-1-2-point3|64302:-48-1-2-point4,,,,,,
832,10852,story_util-10000832,-48-1-3,-48,BGM_Frontline,story_util-20000832,0,-48-1-3,,,,,,,,
833,10853,story_util-10000833,-48-1-4,-48,BGM_Frontline,story_util-20000833,0,-48-1-4,,,,,,,,
834,10854,story_util-10000834,-48-1-6,-48,BGM_Frontline,story_util-20000834,0,-48-1-6,,,,,,,,
835,10855,story_util-10000835,-48-1-7,-48,BGM_Frontline,story_util-20000835,0,-48-1-7,,,,,,,,
836,10856,story_util-10000836,-48-1-9,-48,BGM_Frontline,story_util-20000836,0,-48-1-9,,,,,,,,
837,10857,story_util-10000837,-48-1-10,-48,BGM_Frontline,story_util-20000837,0,-48-1-10,,,,,,,,
838,10858,story_util-10000838,-48-1-12,-48,BGM_Frontline,story_util-20000838,0,-48-1-12,,,,,,,,
839,10859,story_util-10000839,-48-1-13,-48,BGM_Frontline,story_util-20000839,0,-48-1-13,,,,,,,,
840,10860,story_util-10000840,-48-1-14,-48,BGM_Frontline,story_util-20000840,0,-48-1-14,,,,,,,,
841,10861,story_util-10000841,-48-2-1,-48,BGM_Frontline,story_util-20000841,0,-48-2-1,,,,,,,,
842,10862,story_util-10000842,-48-2-2,-48,BGM_Frontline,story_util-20000842,0,-48-2-2,,,,,,,,
843,10863,story_util-10000843,-48-2-4,-48,BGM_Frontline,story_util-20000843,0,-48-2-4,,,,,,,,
844,10864,story_util-10000844,-48-2-5,-48,BGM_Frontline,story_util-20000844,0,-48-2-5,,,,,,,,
845,10865,story_util-10000845,-48-2-6,-48,BGM_Frontline,story_util-20000845,0,-48-2-6,,,,,,,,
846,10866,story_util-10000846,-48-2-8,-48,BGM_Frontline,story_util-20000846,0,-48-2-8,,,,,,,,
847,10867,story_util-10000847,-48-2-9,-48,BGM_Frontline,story_util-20000847,0,-48-2-9,,,,,,,,
848,10868,story_util-10000848,-48-2-11,-48,BGM_Frontline,story_util-20000848,0,-48-2-11,,,,,,,,
849,10869,story_util-10000849,-48-2-12,-48,BGM_Frontline,story_util-20000849,0,-48-2-12,,,,,,,,
850,10870,story_util-10000850,-48-2-14,-48,BGM_Frontline,story_util-20000850,0,-48-2-14,,,,,,,,
851,10871,story_util-10000851,-48-2-15,-48,BGM_Frontline,story_util-20000851,0,-48-2-15,,,,,,,,
852,10872,story_util-10000852,-48-3-1,-48,BGM_Frontline,story_util-20000852,0,-48-3-1,,,,,,,,
853,10873,story_util-10000853,-48-3-2,-48,BGM_Frontline,story_util-20000853,0,-48-3-2,,,,,,,,
854,10874,story_util-10000854,-48-3-4,-48,BGM_Frontline,story_util-20000854,0,-48-3-4,,,,,,,,
