id,name,description,code,type,duration_type,duration_time,limit_buff,exp_buff,is_resource_buff,vision_buff,cannot_move,battle_skill_config_id,property_type,property_data_pool,special_spot_config_id,conditions_type,conditions_time,birth_effect,effect_process_star,effect_process_end,effect_process_duration,manual_ui_code,ammo_mre_reduce,free_ap_move,extra_ammo_mre,conflict_type,priority,carry_mission_skill,sangvis_chip_id,ext_move,is_still_alive,ext_ap_cost,effect_birth,effect_death,effect_duration
6440005,mission_buff_config-16440005,mission_buff_config-26440005,,2,1,99,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,6440004,2,,,0,0,0,0,0,0
6440006,mission_buff_config-16440006,mission_buff_config-26440006,,1,1,99,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,,,0,,6440006,1,6449999,,0,0,0,0,0,0
6480001,mission_buff_config-16480001,mission_buff_config-26480001,debuff,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,6480001,1,,,0,0,0,0,0,0
6480002,mission_buff_config-16480002,mission_buff_config-26480002,,1,1,99,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6480002,1,6480036,,0,0,0,0,0,0
6480003,mission_buff_config-16480003,mission_buff_config-26480003,,1,1,99,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,-1,1,6480049,,0,0,0,0,0,0
6480004,mission_buff_config-16480004,mission_buff_config-26480004,,1,1,99,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,-1,1,,,0,0,0,0,0,0
6510001,mission_buff_config-16510001,mission_buff_config-26510001,debuff,1,1,1,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,,,0,,6510001,0,,,0,0,0,0,0,0
6510002,mission_buff_config-16510002,mission_buff_config-26510002,ExtraAp,1,"5,1","1,1",0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,1,,6510002,1,,,0,0,0,0,0,0
6510003,mission_buff_config-16510003,mission_buff_config-26510003,ExtraAp,1,"5,1","2,1",0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,1,,6510002,2,,,0,0,0,0,0,0
6510004,mission_buff_config-16510004,mission_buff_config-26510004,ExtraAp,1,"5,1","3,1",0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,1,,6510002,3,,,0,0,0,0,0,0
6510005,mission_buff_config-16510005,mission_buff_config-26510005,shield,1,"4,1","1,1",0,1,0,,,759013,0,0,0,0,0,1000092,0,0,0,,,0,,6510005,1,,,0,0,0,0,0,0
6510006,mission_buff_config-16510006,mission_buff_config-26510006,shield,1,"4,1","1,1",0,1,0,,,759014,0,0,0,0,0,1000092,0,0,0,,,0,,6510006,2,,,0,0,0,0,0,0
6510007,mission_buff_config-16510007,mission_buff_config-26510007,shield,1,"4,1","1,1",0,1,0,,,759015,0,0,0,0,0,1000092,0,0,0,,,0,,6510006,3,,,0,0,0,0,0,0
6510008,mission_buff_config-16510008,mission_buff_config-26510008,powBuff,1,"4,1","1,1",0,1,0,,,759016,0,0,0,0,0,1000093,0,0,0,,,0,,6510008,1,,,0,0,0,0,0,0
6510009,mission_buff_config-16510009,mission_buff_config-26510009,powBuff,1,"4,1","1,1",0,1,0,,,759017,0,0,0,0,0,1000093,0,0,0,,,0,,6510008,2,,,0,0,0,0,0,0
6510010,mission_buff_config-16510010,mission_buff_config-26510010,buff,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryDataIcon#EC4702,,0,,6510010,0,6510087,,0,0,0,0,0,0
6510011,mission_buff_config-16510011,mission_buff_config-26510011,buff,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6510011,0,,,0,0,0,0,0,0
6510012,mission_buff_config-16510012,mission_buff_config-26510012,buff,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6510012,0,,,0,0,0,0,0,0
6510013,mission_buff_config-16510013,mission_buff_config-26510013,buff,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6510013,0,6510157,,0,0,0,0,0,0
6510014,mission_buff_config-16510014,mission_buff_config-26510014,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6510014,0,,,0,0,0,0,0,0
6510015,mission_buff_config-16510015,mission_buff_config-26510015,debuff,2,1,2,0,1,0,,1,900112,0,0,0,0,0,0,0,0,0,,,0,,6510015,0,,,0,0,0,0,0,0
6510016,mission_buff_config-16510016,mission_buff_config-26510016,buff,1,"5,1","3,1",0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,1,,6510016,0,,,0,0,0,0,0,0
6510017,mission_buff_config-16510017,mission_buff_config-26510017,,1,1,99,0,1,0,,,759023,0,0,0,0,0,0,0,0,0,,,0,,6510017,0,,,0,0,0,0,0,0
6510018,mission_buff_config-16510018,mission_buff_config-26510018,,1,1,99,0,1,0,,,759026,0,0,0,0,0,0,0,0,0,,,0,,6510018,0,,,0,0,0,0,0,0
6510019,mission_buff_config-16510019,mission_buff_config-26510019,ExtraAp,1,"5,1","4,1",0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,1,,6510019,3,,,0,0,0,0,0,0
6510020,mission_buff_config-16510020,mission_buff_config-26510020,,1,1,99,0,1,0,,,0,0,0,6510124,51,0-1,0,0,0,0,,,0,,6510020,0,,,0,0,0,0,0,0
6520001,mission_buff_config-16520001,mission_buff_config-26520001,powBuff,1,1,1,0,1,0,,,759016,0,0,0,0,0,0,0,0,0,,,0,,6520001,0,,,0,0,0,0,0,0
6520002,mission_buff_config-16520002,mission_buff_config-26520002,dodgeBuff,1,1,1,0,1,0,,,759033,0,0,0,0,0,0,0,0,0,,,0,,6520002,0,,,0,0,0,0,0,0
6520003,mission_buff_config-16520003,mission_buff_config-26520003,dodgeBuff,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6520003,0,6520022,,0,0,0,0,0,0
6540000,mission_buff_config-16540000,mission_buff_config-26540000,,1,1,99,0,1,0,,,759035,0,0,6540001,4,0-1,0,0,0,0,griffin_warrant_officer#A5881F,,0,,6540000,0,"6540038,6540039,6540040,6540041",,0,0,0,0,0,0
6540001,mission_buff_config-16540001,mission_buff_config-26540001,,1,1,99,0,1,0,,,759035,0,0,6540002,4,0-1,0,0,0,0,griffin_warrant_officer#A5881F,,0,,6540000,1,"6540038,6540039,6540040,6540041",,0,0,0,0,0,0
6540002,mission_buff_config-16540002,mission_buff_config-26540002,,1,1,99,0,1,0,,,759035,0,0,6540003,4,0-1,0,0,0,0,griffin_warrant_officer#A5881F,,0,,6540000,2,"6540038,6540039,6540040,6540041",,0,0,0,0,0,0
6540003,mission_buff_config-16540003,mission_buff_config-26540003,,1,1,99,0,1,0,,,759036,0,0,6540004,4,0-1,0,0,0,0,griffin_lieutenant#A5881F,,0,,6540000,3,"6540038,6540039,6540040,6540041",,0,0,0,0,0,0
6540004,mission_buff_config-16540004,mission_buff_config-26540004,,1,1,99,0,1,0,,,759036,0,0,6540005,4,0-1,0,0,0,0,griffin_lieutenant#A5881F,,0,,6540000,4,"6540038,6540039,6540040,6540041",,0,0,0,0,0,0
6540005,mission_buff_config-16540005,mission_buff_config-26540005,,1,1,99,0,1,0,,,759036,0,0,6540006,4,0-1,0,0,0,0,griffin_lieutenant#A5881F,,0,,6540000,5,"6540038,6540039,6540040,6540041",,0,0,0,0,0,0
6540006,mission_buff_config-16540006,mission_buff_config-26540006,,1,1,99,0,1,0,,,759037,0,0,6540007,4,0-1,0,0,0,0,griffin_first_lieutenant#A5881F,,0,,6540000,6,"6540038,6540039,6540040,6540041",,0,0,0,0,0,0
6540007,mission_buff_config-16540007,mission_buff_config-26540007,,1,1,99,0,1,0,,,759037,0,0,6540008,4,0-1,0,0,0,0,griffin_first_lieutenant#A5881F,,0,,6540000,7,"6540038,6540039,6540040,6540041",,0,0,0,0,0,0
6540008,mission_buff_config-16540008,mission_buff_config-26540008,,1,1,99,0,1,0,,,759037,0,0,6540009,4,0-1,0,0,0,0,griffin_first_lieutenant#A5881F,,0,,6540000,8,"6540038,6540039,6540040,6540041",,0,0,0,0,0,0
6540009,mission_buff_config-16540009,mission_buff_config-26540009,,1,1,99,0,1,0,,,759037,0,0,6540010,4,0-1,0,0,0,0,griffin_first_lieutenant#A5881F,,0,,6540000,9,"6540038,6540039,6540040,6540041",,0,0,0,0,0,0
6540010,mission_buff_config-16540010,mission_buff_config-26540010,,1,1,99,0,1,0,,,759038,0,0,0,0,0,0,0,0,0,griffin_captain#A5881F,,0,,6540000,10,"6540038,6540039,6540040,6540041",,0,0,0,0,0,0
6540100,mission_buff_config-16540100,mission_buff_config-26540100,,1,1,99,0,1,0,,,759035,0,0,6540016,4,0-1,0,0,0,0,sangvis_corporal#D20000,,0,,6540100,0,"6540042,6540043,6540044,6540045",,0,0,0,0,0,0
6540101,mission_buff_config-16540101,mission_buff_config-26540101,,1,1,99,0,1,0,,,759035,0,0,6540017,4,0-1,0,0,0,0,sangvis_corporal#D20000,,0,,6540100,1,"6540042,6540043,6540044,6540045",,0,0,0,0,0,0
6540102,mission_buff_config-16540102,mission_buff_config-26540102,,1,1,99,0,1,0,,,759035,0,0,6540018,4,0-1,0,0,0,0,sangvis_corporal#D20000,,0,,6540100,2,"6540042,6540043,6540044,6540045",,0,0,0,0,0,0
6540103,mission_buff_config-16540103,mission_buff_config-26540103,,1,1,99,0,1,0,,,759036,0,0,6540019,4,0-1,0,0,0,0,sangvis_sergeant#D20000,,0,,6540100,3,"6540042,6540043,6540044,6540045",,0,0,0,0,0,0
6540104,mission_buff_config-16540104,mission_buff_config-26540104,,1,1,99,0,1,0,,,759036,0,0,6540020,4,0-1,0,0,0,0,sangvis_sergeant#D20000,,0,,6540100,4,"6540042,6540043,6540044,6540045",,0,0,0,0,0,0
6540105,mission_buff_config-16540105,mission_buff_config-26540105,,1,1,99,0,1,0,,,759036,0,0,6540021,4,0-1,0,0,0,0,sangvis_sergeant#D20000,,0,,6540100,5,"6540042,6540043,6540044,6540045",,0,0,0,0,0,0
6540106,mission_buff_config-16540106,mission_buff_config-26540106,,1,1,99,0,1,0,,,759037,0,0,6540022,4,0-1,0,0,0,0,sangvis_ staff_sergeant#D20000,,0,,6540100,6,"6540042,6540043,6540044,6540045",,0,0,0,0,0,0
6540107,mission_buff_config-16540107,mission_buff_config-26540107,,1,1,99,0,1,0,,,759037,0,0,6540023,4,0-1,0,0,0,0,sangvis_ staff_sergeant#D20000,,0,,6540100,7,"6540042,6540043,6540044,6540045",,0,0,0,0,0,0
6540108,mission_buff_config-16540108,mission_buff_config-26540108,,1,1,99,0,1,0,,,759037,0,0,6540024,4,0-1,0,0,0,0,sangvis_ staff_sergeant#D20000,,0,,6540100,8,"6540042,6540043,6540044,6540045",,0,0,0,0,0,0
6540109,mission_buff_config-16540109,mission_buff_config-26540109,,1,1,99,0,1,0,,,759037,0,0,6540025,4,0-1,0,0,0,0,sangvis_ staff_sergeant#D20000,,0,,6540100,9,"6540042,6540043,6540044,6540045",,0,0,0,0,0,0
6540110,mission_buff_config-16540110,mission_buff_config-26540110,,1,1,99,0,1,0,,,759038,0,0,0,0,0,0,0,0,0,sangvis_chief_ergeant#D20000,,0,,6540100,10,"6540042,6540043,6540044,6540045",,0,0,0,0,0,0
6540200,mission_buff_config-16540200,mission_buff_config-26540200,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6540200,0,"6540012,6540013,6540014,6540015",,0,0,0,0,0,0
6540201,mission_buff_config-16540201,mission_buff_config-26540201,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6540201,0,,,0,0,0,0,0,0
6540202,mission_buff_config-16540202,mission_buff_config-26540202,,1,1,99,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,,,0,,6540202,0,,,0,0,0,0,0,0
6540203,mission_buff_config-16540203,mission_buff_config-26540203,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6540203,0,,,0,0,0,0,0,0
6540204,mission_buff_config-16540204,mission_buff_config-26540204,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6540204,0,,,0,0,0,0,0,0
6540205,mission_buff_config-16540205,mission_buff_config-26540205,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryDataIcon#EC4702,,0,,6540205,0,6540018,,0,0,0,0,0,0
6540206,mission_buff_config-16540206,mission_buff_config-26540206,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6540206,0,,,0,0,0,0,0,0
6540207,mission_buff_config-16540207,mission_buff_config-26540207,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6540207,0,,,0,0,0,0,0,0
6540208,mission_buff_config-16540208,mission_buff_config-26540208,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6540208,0,,,0,0,0,0,0,0
6540209,mission_buff_config-16540209,mission_buff_config-26540209,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6540209,0,,,0,0,0,0,0,0
6540210,mission_buff_config-16540210,mission_buff_config-26540210,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6540210,0,,,0,0,0,0,0,0
6540211,mission_buff_config-16540211,mission_buff_config-26540211,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6540211,0,,,0,0,0,0,0,0
6540212,mission_buff_config-16540212,mission_buff_config-26540212,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6540212,0,,,0,0,0,0,0,0
6540213,mission_buff_config-16540213,mission_buff_config-26540213,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6540213,0,6540057,,0,0,0,0,0,0
6540214,mission_buff_config-16540214,mission_buff_config-26540214,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6540214,0,6540058,,0,0,0,0,0,0
6540215,mission_buff_config-16540215,mission_buff_config-26540215,,1,1,99,0,1,0,,,759053,0,0,0,0,0,0,0,0,0,,,0,,6540215,0,,,0,0,0,0,0,0
6540216,mission_buff_config-16540216,mission_buff_config-26540216,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6540216,0,6540059,,0,0,0,0,0,0
6540217,mission_buff_config-16540217,mission_buff_config-26540217,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6540217,0,6540060,,0,0,0,0,0,0
6540218,mission_buff_config-16540218,mission_buff_config-26540218,powBuff,1,1,999,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,,,0,,6540218,0,,,0,0,0,0,0,0
6540220,mission_buff_config-16540220,mission_buff_config-26540220,powBuff,1,1,999,0,1,0,,,759039,0,0,0,0,0,0,0,0,0,,,0,,6540220,0,,,0,0,0,0,0,0
6540221,mission_buff_config-16540221,mission_buff_config-26540221,,1,1,2,0,1,0,,,0,0,0,6540125,1,0-1,0,0,0,0,,,0,,6540221,0,,,0,0,0,0,0,0
6540222,mission_buff_config-16540222,mission_buff_config-26540222,,1,1,2,0,1,0,,,0,0,0,6540126,1,0-1,0,0,0,0,,,0,,6540222,0,,,0,0,0,0,0,0
6540223,mission_buff_config-16540223,mission_buff_config-26540223,,1,1,2,0,1,0,,,0,0,0,6540127,1,0-1,0,0,0,0,,,0,,6540223,0,,,0,0,0,0,0,0
6540224,mission_buff_config-16540224,mission_buff_config-26540224,,1,1,2,0,1,0,,,0,0,0,6540128,1,0-1,0,0,0,0,,,0,,6540224,0,,,0,0,0,0,0,0
6540225,mission_buff_config-16540225,mission_buff_config-26540225,,1,1,3,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6540225,0,6540065,,0,0,0,0,0,0
6540226,mission_buff_config-16540226,mission_buff_config-26540226,ExtraMove,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,6540226,0,,,1,0,0,0,0,0
6540227,mission_buff_config-16540227,mission_buff_config-26540227,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6540227,0,6540109,,0,0,0,0,0,0
6540228,mission_buff_config-16540228,mission_buff_config-26540228,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6540228,0,6540120,,0,1,0,0,0,0
6540229,mission_buff_config-16540229,mission_buff_config-26540229,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6540229,0,6540122,,0,0,0,0,0,0
6540230,mission_buff_config-16540230,mission_buff_config-26540230,,1,1,99,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,,,0,,6540230,0,6540124,,0,0,0,0,0,0
6540231,mission_buff_config-16540231,mission_buff_config-26540231,,1,1,99,0,1,0,,,0,0,0,6540176,"51,1","0-1,0-1",0,0,0,0,,,0,,6540231,0,6540126,,0,0,0,0,0,0
6540232,mission_buff_config-16540232,mission_buff_config-26540232,,1,1,99,0,1,0,,,0,0,0,6540177,"51,1","0-1,0-1",0,0,0,0,,,0,,6540232,0,6540126,,0,0,0,0,0,0
6540233,mission_buff_config-16540233,mission_buff_config-26540233,,1,1,99,0,1,0,,,0,0,0,6540178,"51,1","0-1,0-1",0,0,0,0,,,0,,6540233,0,6540126,,0,0,0,0,0,0
6540234,mission_buff_config-16540234,mission_buff_config-26540234,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6540234,0,"6540136,6540153,6540165",,0,0,0,0,0,0
6540235,mission_buff_config-16540235,mission_buff_config-26540235,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6540235,0,"6540138,6540154,6540166",,0,0,0,0,0,0
6540236,mission_buff_config-16540236,mission_buff_config-26540236,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6540236,0,"6540140,6540155,6540167",,0,0,0,0,0,0
6540237,mission_buff_config-16540237,mission_buff_config-26540237,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6540237,0,"6540142,6540156,6540168",,0,0,0,0,0,0
6540238,mission_buff_config-16540238,mission_buff_config-26540238,ExtraMove,1,1,99,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,6540238,0,,,1,0,0,0,0,0
6540239,mission_buff_config-16540239,mission_buff_config-26540239,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6540239,0,6540163,,0,0,0,0,0,0
6540240,mission_buff_config-16540240,mission_buff_config-26540240,buff,1,1,999,0,1,0,,,759048,0,0,6540186,1,0-1,0,0,0,0,,,0,,6540240,1,,,0,0,0,0,0,0
6540241,mission_buff_config-16540241,mission_buff_config-26540241,buff,1,1,999,0,1,0,,,759049,0,0,6540187,1,0-1,0,0,0,0,,,0,,6540240,2,,,0,0,0,0,0,0
6540242,mission_buff_config-16540242,mission_buff_config-26540242,buff,1,1,999,0,1,0,,,759050,0,0,6540188,1,0-1,0,0,0,0,,,0,,6540240,3,,,0,0,0,0,0,0
6540243,mission_buff_config-16540243,mission_buff_config-26540243,,1,1,99,0,1,0,,,0,0,0,6540189,1,0-1,0,0,0,0,,,0,,6540240,4,,,0,0,0,0,0,0
6540244,mission_buff_config-16540244,mission_buff_config-26540244,debuff,1,1,999,0,1,0,,,759051,0,0,6540190,1,0-1,0,0,0,0,,,0,,6540240,5,,,0,0,0,0,0,0
6540245,mission_buff_config-16540245,mission_buff_config-26540245,debuff,1,1,999,0,1,0,,,759052,0,0,0,0,0,0,0,0,0,,,0,,6540240,6,,,0,0,0,0,0,0
6540246,mission_buff_config-16540246,mission_buff_config-26540246,,1,4,1,0,1,0,,,755255,0,0,0,0,0,0,0,0,0,,,0,,6540246,6,,,0,0,0,0,0,0
6540247,mission_buff_config-16540247,mission_buff_config-26540247,,1,1,99,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,,,0,,6540247,0,,,0,0,0,0,0,0
6540248,mission_buff_config-16540248,mission_buff_config-26540248,,1,1,99,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,,,0,,6540248,0,,,0,0,0,0,0,0
6540249,mission_buff_config-16540249,mission_buff_config-26540249,powBuff,1,1,999,0,1,0,2,,0,0,0,0,0,0,0,0,0,0,,,0,,6540249,0,,,0,0,0,0,0,0
6560001,mission_buff_config-16560001,mission_buff_config-26560001,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6560001,0,6560043,,0,0,0,0,0,0
6560002,mission_buff_config-16560002,mission_buff_config-26560002,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6560002,0,6560042,,0,0,0,0,0,0
6560003,mission_buff_config-16560003,mission_buff_config-26560003,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,-1,0,6560046,,0,0,0,0,0,0
6560004,mission_buff_config-16560004,mission_buff_config-26560004,,1,1,99,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,,,0,,6560004,0,,,0,0,0,0,0,0
6560005,mission_buff_config-16560005,mission_buff_config-26560005,,1,1,99,0,1,0,,,119801,0,0,0,0,0,0,0,0,0,,,0,,6560005,0,,,0,0,0,0,0,0
6580000,mission_buff_config-16580000,mission_buff_config-26580000,,1,1,999,0,1,0,,,0,0,0,6580014,4,0-1,0,0,0,0,100morale#57d498,,0,,6580000,0,,,0,0,0,0,0,0
6580001,mission_buff_config-16580001,mission_buff_config-26580001,,1,1,1,0,1,0,,,0,0,0,6580015,4,0-1,0,0,0,0,100morale#57d498,,0,,6580000,1,,,0,0,0,0,0,0
6580002,mission_buff_config-16580002,mission_buff_config-26580002,,1,1,1,0,1,0,,,0,0,0,6580016,4,0-1,0,0,0,0,100morale#57d498,,0,,6580000,2,,,0,0,0,0,0,0
6580003,mission_buff_config-16580003,mission_buff_config-26580003,,1,1,1,0,1,0,,,759120,0,0,6580017,4,0-1,0,0,0,0,90morale#59d9c2,,0,,6580000,3,,,0,0,0,0,0,0
6580004,mission_buff_config-16580004,mission_buff_config-26580004,,1,1,1,0,1,0,,,759120,0,0,6580018,4,0-1,0,0,0,0,90morale#59d9c2,,0,,6580000,4,,,0,0,0,0,0,0
6580005,mission_buff_config-16580005,mission_buff_config-26580005,,1,1,1,0,1,0,,,759120,0,0,6580019,4,0-1,0,0,0,0,90morale#59d9c2,,0,,6580000,5,,,0,0,0,0,0,0
6580006,mission_buff_config-16580006,mission_buff_config-26580006,,1,1,1,0,1,0,,,759121,0,0,6580020,4,0-1,0,0,0,0,70morale#aad632,,0,,6580000,6,,,0,0,0,0,0,0
6580007,mission_buff_config-16580007,mission_buff_config-26580007,,1,1,1,0,1,0,,,759121,0,0,6580021,4,0-1,0,0,0,0,70morale#aad632,,0,,6580000,7,,,0,0,0,0,0,0
6580008,mission_buff_config-16580008,mission_buff_config-26580008,,1,1,1,0,1,0,,,759122,0,0,6580022,4,0-1,0,0,0,0,50morale#ffbf26,,0,,6580000,8,,,0,0,0,0,0,0
6580009,mission_buff_config-16580009,mission_buff_config-26580009,,1,1,1,0,1,0,,,759123,0,0,0,,,0,0,0,0,30morale#fb3950,,0,,6580000,9,,,0,0,0,0,0,0
6580010,mission_buff_config-16580010,mission_buff_config-26580010,,1,1,999,0,1,0,,,0,0,0,0,,,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6580010,0,"6580006,6580043",,0,0,0,0,0,0
6580011,mission_buff_config-16580011,mission_buff_config-26580011,,1,1,999,0,1,0,,,0,0,0,0,,,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6580011,0,"6580007,6580006,6580044,6580043",,0,0,0,0,0,0
6580012,mission_buff_config-16580012,mission_buff_config-26580012,,1,1,999,0,1,0,,,0,0,0,0,,,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6580012,0,"6580008,6580007,6580006,6580045,6580044,6580043",,0,0,0,0,0,0
6580013,mission_buff_config-16580013,mission_buff_config-26580013,,1,1,999,0,1,0,2,,0,0,0,0,,,0,0,0,0,,,0,,6580013,0,,,0,0,0,0,0,0
6580014,mission_buff_config-16580014,mission_buff_config-26580014,,1,2,1,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,,6580014,0,,,0,0,0,0,0,0
6580015,mission_buff_config-16580015,mission_buff_config-26580015,,1,1,999,0,1,0,,,0,0,0,0,,,0,0,0,0,CarryEMPIcon#1E90FF,,0,,6580015,0,6589071,,0,0,0,0,0,0
6580016,mission_buff_config-16580016,mission_buff_config-26580016,AK74M,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,580120,3,,,0,0,0,0,0,0
6580100,mission_buff_config-16580100,mission_buff_config-26580100,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6580100,0,6580106,,0,0,0,0,0,0
6580101,mission_buff_config-16580101,mission_buff_config-26580101,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6580101,0,"6580109,6580107",,0,0,0,0,0,0
6580102,mission_buff_config-16580102,mission_buff_config-26580102,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6580102,0,6580108,,0,0,0,0,0,0
6580103,mission_buff_config-16580103,mission_buff_config-26580103,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6580103,0,6580110,,0,0,0,0,0,0
6580104,mission_buff_config-16580104,mission_buff_config-26580104,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6580104,0,6580116,,0,0,0,0,0,0
6580105,mission_buff_config-16580105,mission_buff_config-26580105,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6580105,0,6580114,,0,0,0,0,0,0
6580106,mission_buff_config-16580106,mission_buff_config-26580106,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6580106,0,6580123,,0,0,0,0,0,0
6580107,mission_buff_config-16580107,mission_buff_config-26580107,Theresa_Back,2,1,1,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,,,0,,6580107,0,,,0,0,0,0,0,0
6580108,mission_buff_config-16580108,mission_buff_config-26580108,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6580108,0,6580125,,0,0,0,0,0,0
6580109,mission_buff_config-16580109,mission_buff_config-26580109,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6580109,0,6580126,,0,0,0,0,0,0
6580110,mission_buff_config-16580110,mission_buff_config-26580110,Theresa_Back,2,1,999,0,1,0,,1,759130,0,0,0,0,0,0,0,0,0,,,0,,6580110,0,,,0,0,0,0,0,0
6580111,mission_buff_config-16580111,mission_buff_config-26580111,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6580111,0,"6580139,6580149,6580140,6580150,6580141,6580151,6580142,6580152,6580143,6580153,6580144,6580154,6580145,6580155,6580146,6580156,6580147,6580157,6580148,6580158,6580169",,0,0,0,0,0,0
7000001,mission_buff_config-17000001,mission_buff_config-27000001,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,7000001,0,,,0,0,0,0,0,0
9100001,mission_buff_config-19100001,mission_buff_config-29100001,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100001,0,,,0,0,0,0,0,0
