id,type,arg,code,item_name,introduction,rank,sort,initial_num,daily_limit,upper_limit,consume_type,item_access,detail_introduction
1870,5,1,profilePic_Carnival2021_M16A1,item-10001870,item-20001870,1,0,,,0,0,,item-30001870
1871,5,1,profilePic_Carnival2021_RO635,item-10001871,item-20001871,1,0,,,0,0,,item-30001871
1872,5,1,profilePic_Carnival2021_M200,item-10001872,item-20001872,1,0,,,0,0,,item-30001872
1873,5,1,profilePic_Carnival2021_AUGPARA,item-10001873,item-20001873,1,0,,,0,0,,item-30001873
1874,5,1,profilePic_Carnival2021_VHS,item-10001874,item-20001874,1,0,,,0,0,,item-30001874
1875,5,1,profilePic_Carnival2021_GeneralLiu,item-10001875,item-20001875,1,0,,,0,0,,item-30001875
1876,5,1,profilePic_Carnival2021_SL8,item-10001876,item-20001876,1,0,,,0,0,,item-30001876
1877,5,1,profilePic_Carnival2021_G36,item-10001877,item-20001877,1,0,,,0,0,,item-30001877
1878,5,1,profilePic_Anniversary2021_C93,item-10001878,item-20001878,1,0,,,0,0,,item-30001878
1879,5,1,profilePic_Anniversary2021_PA15,item-10001879,item-20001879,1,0,,,0,0,,item-30001879
1880,5,1,profilePic_Anniversary2021_M82A1,item-10001880,item-20001880,1,0,,,0,0,,item-30001880
1881,5,1,profilePic_Anniversary2021_VSK,item-10001881,item-20001881,1,0,,,0,0,,item-30001881
1882,5,1,profilePic_Anniversary2021_97typeS,item-10001882,item-20001882,1,0,,,0,0,,item-30001882
1883,5,1,profilePic_Anniversary2021_FX05,item-10001883,item-20001883,1,0,,,0,0,,item-30001883
1884,5,1,profilePic_Anniversary2021_CZ805,item-10001884,item-20001884,1,0,,,0,0,,item-30001884
1885,5,1,profilePic_Anniversary2021_PPsh41,item-10001885,item-20001885,1,0,,,0,0,,item-30001885
1892,5,1,profilePic_Children2021_RPK203,item-10001892,item-20001892,1,0,,,0,0,,item-30001892
1893,5,1,profilePic_Children2021_Lusa,item-10001893,item-20001893,1,0,,,0,0,,item-30001893
1894,5,1,profilePic_Children2021_SACR,item-10001894,item-20001894,1,0,,,0,0,,item-30001894
1895,5,1,profilePic_Children2021_PKP,item-10001895,item-20001895,1,0,,,0,0,,item-30001895
1896,5,1,profilePic_Children2021_06TypeSMG,item-10001896,item-20001896,1,0,,,0,0,,item-30001896
1897,5,1,profilePic_Children2021_Ak5,item-10001897,item-20001897,1,0,,,0,0,,item-30001897
1898,5,1,profilePic_Children2021_M82,item-10001898,item-20001898,1,0,,,0,0,,item-30001898
1899,5,1,profilePic_Children2021_wz29,item-10001899,item-20001899,1,0,,,0,0,,item-30001899
1906,5,1,profilePic_Dropkick2021_Yurine,item-10001906,item-20001906,1,0,,,0,0,,item-30001906
1907,5,1,profilePic_Dropkick2021_Minosu,item-10001907,item-20001907,1,0,,,0,0,,item-30001907
1908,5,1,profilePic_Dropkick2021_Medusa,item-10001908,item-20001908,1,0,,,0,0,,item-30001908
1909,5,1,profilePic_Dropkick2021_Agent,item-10001909,item-20001909,1,0,,,0,0,,item-30001909
1910,5,1,profilePic_Dropkick2021_Weaver,item-10001910,item-20001910,1,0,,,0,0,,item-30001910
1911,5,1,profilePic_Dropkick2021_Jashinchan,item-10001911,item-20001911,1,0,,,0,0,,item-30001911
1912,5,1,profilePic_Dropkick2021_MedusaCG,item-10001912,item-20001912,1,0,,,0,0,,item-30001912
1913,5,1,profilePic_Dropkick2021_YurineCG,item-10001913,item-20001913,1,0,,,0,0,,item-30001913
1914,5,1,card_Dropkick2021_YurineRoom,item-10001914,item-20001914,1,0,,,0,0,,item-30001914
1915,5,1,cg_Dropkick2021_Gashapon,item-10001915,item-20001915,1,0,,,0,0,,item-30001915
1916,5,1,cg_Dropkick2021_Restaurant,item-10001916,item-20001916,1,0,,,0,0,,item-30001916
1917,5,1,profilePic_Dropkick2021_JashinchanSkin,item-10001917,item-20001917,1,0,,,0,0,,item-30001917
1918,5,1,profilePic_Dropkick2021_YurineSkin,item-10001918,item-20001918,1,0,,,0,0,,item-30001918
1919,5,1,profilePic_Dropkick2021_MedusaSkin,item-10001919,item-20001919,1,0,,,0,0,,item-30001919
1920,5,1,profilePic_Dropkick2021_PekoraSkin,item-10001920,item-20001920,1,0,,,0,0,,item-30001920
1921,5,1,profilePic_Dropkick2021_MinosuSkin,item-10001921,item-20001921,1,0,,,0,0,,item-30001921
1932,5,1,profilePic_ChessFlight_season2_1,item-10001932,item-20001932,1,0,,,0,0,,item-30001932
1933,5,1,profilePic_ChessFlight_season2_2,item-10001933,item-20001933,1,0,,,0,0,,item-30001933
1934,5,1,profilePic_ChessFlight_season2_3,item-10001934,item-20001934,1,0,,,0,0,,item-30001934
1935,5,1,profilePic_Carnival2021_UMP45,item-10001935,item-20001935,1,0,,,0,0,,item-30001935
1936,5,1,profilePic_Carnival2021_UMP9,item-10001936,item-20001936,1,0,,,0,0,,item-30001936
1937,5,1,profilePic_Carnival2021_HK416,item-10001937,item-20001937,1,0,,,0,0,,item-30001937
1938,5,1,profilePic_Carnival2021_G11,item-10001938,item-20001938,1,0,,,0,0,,item-30001938
1939,5,1,profilePic_Carnival2021_UMP40,item-10001939,item-20001939,1,0,,,0,0,,item-30001939
1972,5,1,profilePic_Halloween2021_95type,item-10001972,item-20001972,1,0,,,0,0,,item-30001972
1973,5,1,profilePic_Halloween2021_SVCh,item-10001973,item-20001973,1,0,,,0,0,,item-30001973
1974,5,1,profilePic_Halloween2021_CBJMS,item-10001974,item-20001974,1,0,,,0,0,,item-30001974
1975,5,1,profilePic_Halloween2021_KAC,item-10001975,item-20001975,1,0,,,0,0,,item-30001975
1976,5,1,profilePic_Halloween2021_MP443,item-10001976,item-20001976,1,0,,,0,0,,item-30001976
1977,5,1,profilePic_Halloween2021_LWMMG,item-10001977,item-20001977,1,0,,,0,0,,item-30001977
1978,5,1,profilePic_ChessFlight_season3_1,item-10001978,item-20001978,1,0,,,0,0,,item-30001978
1979,5,1,profilePic_ChessFlight_season3_2,item-10001979,item-20001979,1,0,,,0,0,,item-30001979
1980,5,1,profilePic_ChessFlight_season3_3,item-10001980,item-20001980,1,0,,,0,0,,item-30001980
1990,5,1,profilePic_Christmas2021_MK23,item-10001990,item-20001990,1,0,,,0,0,,item-30001990
1991,5,1,profilePic_Christmas2021_KAC,item-10001991,item-20001991,1,0,,,0,0,,item-30001991
1992,5,1,card_Christmas2021_CG,item-10001992,item-20001992,1,0,,,0,0,,item-30001992
2013,5,1,profilePic_Anime2022_01,item-10002013,item-20002013,1,0,,,0,0,,item-30002013
2014,5,1,profilePic_Anime2022_02,item-10002014,item-20002014,1,0,,,0,0,,item-30002014
2015,5,1,profilePic_Anime2022_03,item-10002015,item-20002015,1,0,,,0,0,,item-30002015
2016,5,1,profilePic_Anime2022_04,item-10002016,item-20002016,1,0,,,0,0,,item-30002016
2017,5,1,profilePic_Anime2022_05,item-10002017,item-20002017,1,0,,,0,0,,item-30002017
2018,5,1,profilePic_Anime2022_06,item-10002018,item-20002018,1,0,,,0,0,,item-30002018
2019,5,1,card_Anime2022_01,item-10002019,item-20002019,1,0,,,0,0,,item-30002019
2069,5,1,profilePic_AprilFool2022_M4 SOPMOD II,item-10002069,item-20002069,1,0,,,0,0,,item-30002069
2070,5,1,profilePic_OfficeLady2022_CZ75,item-10002070,item-20002070,1,0,,,0,0,,item-30002070
2071,5,1,profilePic_OfficeLady2022_FX05,item-10002071,item-20002071,1,0,,,0,0,,item-30002071
2072,5,1,profilePic_OfficeLady2022_RexZero1,item-10002072,item-20002072,1,0,,,0,0,,item-30002072
2073,5,1,profilePic_OfficeLady2022_C14,item-10002073,item-20002073,1,0,,,0,0,,item-30002073
2074,5,1,card_4years_US,item-10002074,item-20002074,1,0,,,0,0,,item-30002074
4001,1,4001,explore_loot_city,item-10004001,item-20004001,1,0,,,99999,0,,item-30004001
4002,1,4002,explore_loot_snowland,item-10004002,item-20004002,1,0,,,99999,0,,item-30004002
4003,1,4003,explore_loot_forest,item-10004003,item-20004003,1,0,,,99999,0,,item-30004003
4004,1,4004,explore_loot_wilderness,item-10004004,item-20004004,1,0,,,99999,0,,item-30004004
6001,6,6001,explore_baozi1,item-10006001,item-20006001,1,0,,,0,0,,item-30006001
6002,6,6002,explore_baozi2,item-10006002,item-20006002,1,0,,,0,0,,item-30006002
6003,6,6003,explore_baozi3,item-10006003,item-20006003,1,0,,,0,0,,item-30006003
6004,6,6004,explore_burger1,item-10006004,item-20006004,1,0,,,0,0,,item-30006004
6005,6,6005,explore_burger2,item-10006005,item-20006005,1,0,,,0,0,,item-30006005
6006,6,6006,explore_burger3,item-10006006,item-20006006,1,0,,,0,0,,item-30006006
6007,6,6007,explore_cake1,item-10006007,item-20006007,1,0,,,0,0,,item-30006007
6008,6,6008,explore_cake2,item-10006008,item-20006008,1,0,,,0,0,,item-30006008
6009,6,6009,explore_cake3,item-10006009,item-20006009,1,0,,,0,0,,item-30006009
6010,6,6010,explore_to_city1,item-10006010,item-20006010,1,0,,,0,0,,item-30006010
6011,6,6011,explore_to_snowland1,item-10006011,item-20006011,1,0,,,0,0,,item-30006011
6012,6,6012,explore_to_forest1,item-10006012,item-20006012,1,0,,,0,0,,item-30006012
6013,6,6013,explore_to_wilderness1,item-10006013,item-20006013,1,0,,,0,0,,item-30006013
7001,7,7001,se_candy,item-10007001,item-20007001,1,0,,,0,0,,item-30007001
7002,7,7002,se_part,item-10007002,item-20007002,1,0,,,0,0,,item-30007002
7003,7,7004,se_sweat,item-10007003,item-20007003,1,0,,,0,0,,item-30007003
7004,7,7006,se_heart,item-10007004,item-20007004,1,0,,,0,0,,item-30007004
7005,7,7007,se_habijabi,item-10007005,item-20007005,1,0,,,0,0,,item-30007005
7006,7,7008,se_bluebubble,item-10007006,item-20007006,1,0,,,0,0,,item-30007006
7007,7,7009,se_pinkbubble,item-10007007,item-20007007,1,0,,,0,0,,item-30007007
7008,7,70010,se_yellowbubble,item-10007008,item-20007008,1,0,,,0,0,,item-30007008
7009,7,70010,se_purpleyinfu,item-10007009,item-20007009,1,0,,,0,0,,item-30007009
7010,7,70010,se_yellowyinfu,item-10007010,item-20007010,1,0,,,0,0,,item-30007010
7011,7,70010,se_greenyinfu,item-10007011,item-20007011,1,0,,,0,0,,item-30007011
7012,7,70012,se_pinkcloud,item-10007012,item-20007012,1,0,,,0,0,,item-30007012
7013,7,70013,se_storm,item-10007013,item-20007013,1,0,,,0,0,,item-30007013
7014,7,70014,se_rainy,item-10007014,item-20007014,1,0,,,0,0,,item-30007014
7015,7,70015,qjyd_2020091,item-10007015,item-20007015,1,0,,,0,0,,item-30007015
7016,7,70016,qjyd_2020092,item-10007016,item-20007016,1,0,,,0,0,,item-30007016
7017,7,70017,qjyd_2020093,item-10007017,item-20007017,1,0,,,0,0,,item-30007017
7018,7,70018,qjyd_20201201,item-10007018,item-20007018,1,0,,,0,0,,item-30007018
7019,7,70019,qjyd_20201202,item-10007019,item-20007019,1,0,,,0,0,,item-30007019
7020,7,70020,qjyd_20201203,item-10007020,item-20007020,1,0,,,0,0,,item-30007020
7021,7,70021,qjyd_20210101,item-10007021,item-20007021,1,0,,,0,0,,item-30007021
7022,7,70022,qjyd_20210102,item-10007022,item-20007022,1,0,,,0,0,,item-30007022
7023,7,70023,qjyd_20210103,item-10007023,item-20007023,1,0,,,0,0,,item-30007023
7024,7,70024,qjyd_20210601,item-10007024,item-20007024,1,0,,,0,0,,item-30007024
7025,7,70025,qjyd_20210602,item-10007025,item-20007025,1,0,,,0,0,,item-30007025
7026,7,70026,qjyd_20210603,item-10007026,item-20007026,1,0,,,0,0,,item-30007026
7027,7,70027,qjyd_20210901,item-10007027,item-20007027,1,0,,,0,0,,item-30007027
7028,7,70028,qjyd_20210902,item-10007028,item-20007028,1,0,,,0,0,,item-30007028
7029,7,70029,qjyd_20210903,item-10007029,item-20007029,1,0,,,0,0,,item-30007029
7201,7,7201,se_f_SpadeStorm,item-10007201,item-20007201,1,0,,,0,0,,item-30007201
8001,8,8001,Coin,item-10008001,item-20008001,1,0,200;30000,250;0,0,0,,item-30008001
8002,8,8002,Coin,item-10008002,item-20008002,1,0,1000;30000,100;0,0,0,,item-30008002
8003,8,8003,secretpoint,item-10008003,item-20008003,1,0,54;30000,0;0,0,0,,item-30008003
9001,9,9001,Bumdle_2019isomer,item-10009001,item-20009001,1,0,,60,0,0,,item-30009001
9003,9,9003,Bumdle_2019reversible,item-10009003,item-20009003,1,0,,60,0,0,,item-30009003
9004,9,9004,Bumdle_2020PolarizedLight,item-10009004,item-20009004,1,0,,60,0,0,,item-30009004
9005,9,9005,Bumdle_2020DualRandomness,item-10009005,item-20009005,1,0,,75,0,0,,item-30009005
9006,4,9006,Checked,item-10009006,item-20009006,1,0,,,0,0,,item-30009006
9007,4,9007,Checked,item-10009007,item-20009007,1,0,,,0,0,,item-30009007
10603,1,1,sangvis_material1_coin2,item-10010603,item-20010603,1,0,,,0,1,1,item-30010603
10604,1,1,sangvis_gacha_coin2,item-10010604,item-20010604,1,30,,,0,1,"5,3,2",item-30010604
100001,4,100001,Activity_RedPacket,item-10100001,item-20100001,1,0,,,0,0,,item-30100001
100002,4,100002,Bumdle_1year,item-10100002,item-20100002,1,0,,,0,0,,item-30100002
100003,4,100003,Activity_RedPacket,item-10100003,item-20100003,1,0,,,0,0,,item-30100003
100004,4,100004,Bumdle_2017DeepDive,item-10100004,item-20100004,1,0,,,0,0,,item-30100004
100005,4,100005,gift_item_diamondnya,item-10100005,item-20100005,1,0,,,0,0,,item-30100005
100006,4,100006,Activity_2017xmas,item-10100006,item-20100006,1,0,,,0,0,,item-30100006
100007,9,100007,Bumdle_2018Singularity,item-10100007,item-20100007,1,0,,60,0,0,,item-30100007
100008,4,100008,easter_egg,item-10100008,item-20100008,1,0,,,0,0,,item-30100008
100009,9,100009,djmax_crown,item-10100009,item-20100009,1,0,,60,0,0,,item-30100009
100010,4,100010,core_mask,item-10100010,item-20100010,1,0,,,0,0,,item-30100010
100011,4,100011,Bumdle_2year,item-10100011,item-20100011,1,0,,,0,0,,item-30100011
100012,4,100012,zongzi,item-10100012,item-20100012,1,0,,,0,0,,item-30100012
100013,4,100013,fox_mask,item-10100013,item-20100013,1,0,,,0,0,,item-30100013
100014,4,100014,Bumdle_2018ContinuumTurbulence,item-10100014,item-20100014,1,0,,,0,0,,item-30100014
100015,4,100015,tricky_candy,item-10100015,item-20100015,1,0,,,0,0,,item-30100015
100016,4,100016,Activity_Seithr,item-10100016,item-20100016,1,0,,,0,0,,item-30100016
100017,4,100017,canecandy_18,item-10100017,item-20100017,1,0,,,0,0,,item-30100017
100018,4,100018,core_mask_2019isomer,item-10100018,item-20100018,1,0,,,0,0,,item-30100018
100019,4,100019,chocolatedog,item-10100019,item-20100019,1,0,,,0,0,,item-30100019
100020,4,100020,core_mask_3year,item-10100020,item-20100020,1,0,,,0,0,,item-30100020
100021,4,100021,Bumdle_20193year,item-10100021,item-20100021,1,0,,,0,0,,item-30100021
100022,4,100022,Bumdle_3year,item-10100022,item-20100022,1,0,,,0,0,,item-30100022
100023,9,9001,white_knight_armor,item-10100023,item-20100023,1,0,,60,0,0,,item-30100023
100024,4,100024,hardcoremelon,item-10100024,item-20100024,1,0,,,0,0,,item-30100024
100025,4,100025,core_mask_2019reversible,item-10100025,item-20100025,1,0,,,0,0,,item-30100025
100026,4,100026,black_box,item-10100026,item-20100026,1,0,,,0,0,,item-30100026
100027,4,100027,Hallowmas_Ghost,item-10100027,item-20100027,1,0,,,0,0,,item-30100027
100029,4,100029,Xmas_Star,item-10100029,item-20100029,1,0,,,0,0,,item-30100029
100030,4,100030,Nova_medal,item-10100030,item-20100030,1,0,,,0,0,,item-30100030
100031,4,100031,Platinum_medal,item-10100031,item-20100031,1,0,,,0,0,,item-30100031
100032,4,100032,core_mask_2020PolarizedLight,item-10100032,item-20100032,1,0,,,0,0,,item-30100032
100033,4,100033,Nova_medal_baiqing,item-10100033,item-20100033,1,0,,,0,0,,item-30100033
100034,4,100034,Platinum_medal_baiqing,item-10100034,item-20100034,1,0,,,0,0,,item-30100034
100035,9,100035,orange_coin,item-10100035,item-20100035,1,0,,60,0,0,,item-30100035
100036,4,100036,core_mask_2year_us,item-10100036,item-20100036,1,0,,,0,0,,item-30100036
100037,4,100037,Bumdle_2020_2year_us,item-10100037,item-20100037,1,0,,,0,0,,item-30100037
100040,4,100040,core_mask_4year,item-10100040,item-20100040,1,0,,,0,0,,item-30100040
100041,4,100041,Bumdle_1year,item-10100041,item-20100041,1,0,,,0,0,,item-30100041
100042,4,100042,Bumdle_2year,item-10100042,item-20100042,1,0,,,0,0,,item-30100042
100043,4,100043,Bumdle_3year,item-10100043,item-20100043,1,0,,,0,0,,item-30100043
100044,4,100044,Bumdle_4year,item-10100044,item-20100044,1,0,,,0,0,,item-30100044
100045,4,100045,Bumdle_20204year,item-10100045,item-20100045,1,0,,,0,0,,item-30100045
100046,4,100046,Bumdle_1year,item-10100046,item-20100046,1,0,,,0,0,,item-30100046
100047,4,100047,Nova_medal,item-10100047,item-20100047,1,0,,,0,0,,item-30100047
100048,4,100048,Platinum_medal,item-10100048,item-20100048,1,0,,,0,0,,item-30100048
100049,9,100049,conch_horn,item-10100049,item-20100049,1,0,,60,0,0,,item-30100049
100050,4,100050,Nova_medal_black,item-10100050,item-20100050,1,0,,,0,0,,item-30100050
100051,4,100051,Platinum_medal_black,item-10100051,item-20100051,1,0,,,0,0,,item-30100051
100052,9,100052,Augustus,item-10100052,item-20100052,1,0,,60,0,0,,item-30100052
100057,4,100057,core_mask_2020DualRandomness,item-10100057,item-20100057,1,0,,,0,0,,item-30100057
100058,4,100058,Nova_medal,item-10100058,item-20100058,1,0,,,0,0,,item-30100058
100059,4,100059,Platinum_medal,item-10100059,item-20100059,1,0,,,0,0,,item-30100059
100062,4,100062,moon_box,item-10100062,item-20100062,1,0,,,0,0,,item-30100062
100063,9,100063,Hallowmas_Ghost,item-10100063,item-20100063,1,0,,66,0,0,,item-30100063
100064,4,100064,Nova_medal,item-10100064,item-20100064,1,0,,,0,0,,item-30100064
100065,4,100065,Platinum_medal,item-10100065,item-20100065,1,0,,,0,0,,item-30100065
100066,9,100066,Fantasy_Butterfly,item-10100066,item-20100066,1,0,,60,0,0,,item-30100066
100067,4,100067,Nova_medal_black,item-10100067,item-20100067,1,0,,,0,0,,item-30100067
100068,4,100068,Platinum_medal_black,item-10100068,item-20100068,1,0,,,0,0,,item-30100068
100069,4,100069,commander_2920_icon,item-10100069,item-20100069,5,0,,,0,0,,item-30100069
100070,9,100070,Phoenix_Coin,item-10100070,item-20100070,1,0,,60,0,0,,item-30100070
100071,4,100071,Nova_medal,item-10100071,item-20100071,1,0,,,0,0,,item-30100071
100072,4,100072,Platinum_medal,item-10100072,item-20100072,1,0,,,0,0,,item-30100072
100073,9,100073,Xmas_Star,item-10100073,item-20100073,1,0,,60,0,0,,item-30100073
100074,4,100074,Nova_medal,item-10100074,item-20100074,1,0,,,0,0,,item-30100074
100075,4,100075,Platinum_medal,item-10100075,item-20100075,1,0,,,0,0,,item-30100075
100081,4,100081,Nova_medal_baiqing,item-10100081,item-20100081,1,0,,,0,0,,item-30100081
100082,4,100082,Platinum_medal_baiqing,item-10100082,item-20100082,1,0,,,0,0,,item-30100082
100083,9,100083,orange_coin,item-10100083,item-20100083,1,0,,60,0,0,,item-30100083
100084,4,100084,Nova_medal_black,item-10100084,item-20100084,1,0,,,0,0,,item-30100084
100085,4,100085,Platinum_medal_black,item-10100085,item-20100085,1,0,,,0,0,,item-30100085
100086,4,100086,Bumdle_1year,item-10100086,item-20100086,1,0,,,0,0,,item-30100086
100087,4,100087,Bumdle_2year,item-10100087,item-20100087,1,0,,,0,0,,item-30100087
100088,4,100088,Bumdle_3year,item-10100088,item-20100088,1,0,,,0,0,,item-30100088
100092,4,100092,Nova_medal,item-10100092,item-20100092,1,0,,,0,0,,item-30100092
100093,4,100093,Platinum_medal,item-10100093,item-20100093,1,0,,,0,0,,item-30100093
100094,9,100094,conch_horn,item-10100094,item-20100094,1,0,,60,0,0,,item-30100094
100098,4,100098,Nova_medal,item-10100098,item-20100098,1,0,,,0,0,,item-30100098
100099,4,100099,Platinum_medal,item-10100099,item-20100099,1,0,,,0,0,,item-30100099
100100,9,100100,Life_coin,item-10100100,item-20100100,1,0,,60,0,0,,item-30100100
100108,9,100108,Hallowmas_Ghost,item-10100108,item-20100108,1,0,,120,0,0,,item-30100108
100109,4,100109,Nova_medal,item-10100109,item-20100109,1,0,,,0,0,,item-30100109
100110,4,100110,Platinum_medal,item-10100110,item-20100110,1,0,,,0,0,,item-30100110
100114,9,100114,white_knight_armor,item-10100114,item-20100114,1,0,,80,0,0,,item-30100114
100115,4,100115,Nova_medal,item-10100115,item-20100115,1,0,,,0,0,,item-30100115
100116,4,100116,Platinum_medal,item-10100116,item-20100116,1,0,,,0,0,,item-30100116
100117,9,100117,Xmas_Star,item-10100117,item-20100117,1,0,,120,0,0,,item-30100117
100118,4,100118,Nova_medal,item-10100118,item-20100118,1,0,,,0,0,,item-30100118
100119,4,100119,Platinum_medal,item-10100119,item-20100119,1,0,,,0,0,,item-30100119
100123,9,100123,Christmas_Coin,item-10100123,item-20100123,1,0,,80,0,0,,item-30100123
100124,4,100124,Nova_medal_black,item-10100124,item-20100124,1,0,,,0,0,,item-30100124
100125,4,100125,Platinum_medal_black,item-10100125,item-20100125,1,0,,,0,0,,item-30100125
110001,4,110001,PT,item-10110001,item-20110001,1,0,,,0,0,,item-30110001
110002,4,110002,PT,item-10110002,item-20110002,1,0,,,0,0,,item-30110002
110003,4,110003,PT,item-10110003,item-20110003,1,0,,,0,0,,item-30110003
110004,4,110004,PT,item-10110004,item-20110004,1,0,,,0,0,,item-30110004
110005,4,110005,PT,item-10110005,item-20110005,1,0,,,0,0,,item-30110005
110006,4,110006,PT,item-10110006,item-20110006,1,0,,,0,0,,item-30110006
110007,4,110007,PT,item-10110007,item-20110007,1,0,,,0,0,,item-30110007
110008,4,110008,PT,item-10110008,item-20110008,1,0,,,0,0,,item-30110008
110009,4,110009,PT,item-10110009,item-20110009,1,0,,,0,0,,item-30110009
110010,4,110010,PT,item-10110010,item-20110010,1,0,,,0,0,,item-30110010
110011,4,110011,PT,item-10110011,item-20110011,1,0,,,0,0,,item-30110011
110012,4,110012,PT,item-10110012,item-20110012,1,0,,,0,0,,item-30110012
110013,4,110013,PT,item-10110013,item-20110013,1,0,,,0,0,,item-30110013
110014,4,110014,PT,item-10110014,item-20110014,1,0,,,0,0,,item-30110014
110015,4,110015,PT,item-10110015,item-20110015,1,0,,,0,0,,item-30110015
110016,4,110016,PT,item-10110016,item-20110016,1,0,,,0,0,,item-30110016
110017,4,110017,PT,item-10110017,item-20110017,1,0,,,0,0,,item-30110017
110018,4,110018,PT,item-10110018,item-20110018,1,0,,,0,0,,item-30110018
110019,4,110019,PT,item-10110019,item-20110019,1,0,,,0,0,,item-30110019
110020,4,110020,PT,item-10110020,item-20110020,1,0,,,0,0,,item-30110020
110021,4,110021,PT,item-10110021,item-20110021,1,0,,,0,0,,item-30110021
110022,4,110022,PT,item-10110022,item-20110022,1,0,,,0,0,,item-30110022
110023,4,110023,PT,item-10110023,item-20110023,1,0,,,0,0,,item-30110023
110024,4,110024,PT,item-10110024,item-20110024,1,0,,,0,0,,item-30110024
110025,4,110025,PT,item-10110025,item-20110025,1,0,,,0,0,,item-30110025
110026,4,110025,PT,item-10110026,item-20110026,1,0,,,0,0,,item-30110026
110027,4,110027,PT,item-10110027,item-20110027,1,0,,,0,0,,item-30110027
110028,4,110028,PT,item-10110028,item-20110028,1,0,,,0,0,,item-30110028
110029,4,110029,PT,item-10110029,item-20110029,1,0,,,0,0,,item-30110029
120001,10,1,bondage_lines_icon,item-10120001,item-20120001,1,0,,,0,0,,item-30120001
120002,10,2,bondage_lines_icon,item-10120002,item-20120002,1,0,,,0,0,,item-30120002
120003,10,3,bondage_lines_icon,item-10120003,item-20120003,1,0,,,0,0,,item-30120003
120004,10,4,bondage_lines_icon,item-10120004,item-20120004,1,0,,,0,0,,item-30120004
120005,10,5,bondage_lines_icon,item-10120005,item-20120005,1,0,,,0,0,,item-30120005
120006,10,6,bondage_lines_icon,item-10120006,item-20120006,1,0,,,0,0,,item-30120006
130001,12,130001,Y_Z_zhihuiguan,item-10130001,item-20130001,1,0,,,0,0,,item-30130001
130002,12,130002,Y_Z_zhihuiguan_19summer,item-10130002,item-20130002,1,0,,,0,0,,item-30130002
130003,12,130003,Y_Z_zhihuiguan_yukata,item-10130003,item-20130003,1,0,,,0,0,,item-30130003
130004,12,130004,Y_Z_zhihuiguan_zoom,item-10130004,item-20130004,1,0,,,0,0,,item-30130004
130005,12,130005,Y_Z_zhihuiguan_Christmas,item-10130005,item-20130005,1,0,,,0,0,,item-30130005
130006,12,130006,Y_Z_zhihuiguan_SpringFestival,item-10130006,item-20130006,1,0,,,0,0,,item-30130006
130007,12,130007,Y_Z_zhihuiguan_Nightgown,item-10130007,item-20130007,1,0,,,0,0,,item-30130007
130008,12,130008,Y_Z_zhihuiguan_Armor,item-10130008,item-20130008,1,0,,,0,0,,item-30130008
130009,12,130009,Y_Z_zhihuiguan_Sakura,item-10130009,item-20130009,1,0,,,0,0,,item-30130009
130010,12,130010,Y_Z_zhihuiguan_Agent,item-10130010,item-20130010,1,0,,,0,0,,item-30130010
130011,12,130011,Y_Z_zhihuiguan_tantei,item-10130011,item-20130011,1,0,,,0,0,,item-30130011
130016,12,130016,Y_Z_zhihuiguan_OL,item-10130016,item-20130016,1,0,,,0,0,,item-30130016
900030,4,900030,Nova_medal,item-10900030,item-20900030,1,0,,,0,0,,item-30900030
900031,4,900031,Platinum_medal,item-10900031,item-20900031,1,0,,,0,0,,item-30900031
900032,4,900032,Nova_medal,item-10900032,item-20900032,1,0,,,0,0,,item-30900032
900033,4,900033,Platinum_medal,item-10900033,item-20900033,1,0,,,0,0,,item-30900033
900034,4,900034,Nova_medal_black,item-10900034,item-20900034,1,0,,,0,0,,item-30900034
900035,4,900035,Platinum_medal_black,item-10900035,item-20900035,1,0,,,0,0,,item-30900035
900036,9,100009,djmax_crown,item-10900036,item-20900036,1,0,,60,0,0,,item-30900036
900037,4,900030,Nova_medal,item-10900037,item-20900037,1,0,,,0,0,,item-30900037
900038,4,900031,Platinum_medal,item-10900038,item-20900038,1,0,,,0,0,,item-30900038
900039,4,900039,moon_box,item-10900039,item-20900039,1,0,,,0,0,,item-30900039
900040,4,900040,Nova_medal_baiqing,item-10900040,item-20900040,1,0,,,0,0,,item-30900040
900041,4,900041,Platinum_medal_baiqing,item-10900041,item-20900041,1,0,,,0,0,,item-30900041
900042,9,900042,orange_coin,item-10900042,item-20900042,1,0,,120,0,0,,item-30900042
900043,4,900043,Nova_medal,item-10900043,item-20900043,1,0,,,0,0,,item-30900043
900044,4,900044,Platinum_medal,item-10900044,item-20900044,1,0,,,0,0,,item-30900044
900045,9,900045,conch_horn,item-10900045,item-20900045,1,0,,120,0,0,,item-30900045
1100001,11,1,fetter_skill,item-11100001,item-21100001,1,0,,,0,0,,item-31100001
1100002,11,2,fetter_skill,item-11100002,item-21100002,1,0,,,0,0,,item-31100002
1100003,11,3,fetter_skill,item-11100003,item-21100003,1,0,,,0,0,,item-31100003
1100004,11,4,fetter_skill,item-11100004,item-21100004,1,0,,,0,0,,item-31100004
1100005,11,5,fetter_skill,item-11100005,item-21100005,1,0,,,0,0,,item-31100005
1100006,11,6,fetter_skill,item-11100006,item-21100006,1,0,,,0,0,,item-31100006
