id,reward_gun_pool,equip_s_probability,draw_event_s_id,enemy_leader,if_stay,correction_belong,correction_turn,limit_guns,limit_equips,ai,ai_content,enemy_type_display,use_building,use_building_skill,team_confrontfun_pic,team_confrontfun_des,effect_ext,targettrain_cancollect,fight_type,type_coef,recommended_team_ids,show_lv,show_color,battle_range
7120205,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120205,0,1,0,,-1,0,0,
7120206,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17120206,0,1,0,,,0,0,
7120207,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17120207,0,1,0,,,0,0,
7120208,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120208,0,1,0,,-1,0,0,
7120209,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120209,0,1,0,,-1,0,0,
7120210,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120210,0,1,0,,-1,0,0,
7120211,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17120211,0,1,0,,,0,0,
7120212,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17120212,0,1,0,,,0,0,
7120213,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120213,0,1,0,,-1,0,0,
7120214,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120214,0,1,0,,-1,0,0,
7120215,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120215,0,1,0,,-1,0,0,
7120216,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11012,0,,,,,103,0,,,,,enemy_team-17120216,0,1,0,,,0,0,
7120217,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17120217,0,1,0,,,0,0,
7120218,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120218,0,1,0,,-1,0,0,
7120219,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,1,,,,enemy_team-17120219,0,1,0,,-1,0,0,
7120220,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120220,0,1,0,,-1,0,0,
7120221,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10017,0,,,,,103,0,,,,,enemy_team-17120221,0,1,0,,,0,0,
7120222,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17120222,0,1,0,,,0,0,
7120223,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120223,0,1,0,,-1,0,0,
7120224,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120224,0,1,0,,-1,0,0,
7120225,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120225,0,1,0,,-1,0,0,
7120226,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17120226,0,1,0,,,0,0,
7120227,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17120227,0,1,0,,,0,0,
7120228,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120228,0,1,0,,-1,0,0,
7120229,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120229,0,1,0,,-1,0,0,
7120230,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120230,0,1,0,,-1,0,0,
7120231,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17120231,0,1,0,,,0,0,
7120232,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11012,0,,,,,103,0,,,,,enemy_team-17120232,0,1,0,,,0,0,
7120233,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120233,0,1,0,,-1,0,0,
7120234,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,1,,,,enemy_team-17120234,0,1,0,,-1,0,0,
7120235,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120235,0,1,0,,-1,0,0,
7120236,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11012,0,,,,,103,0,,,,,enemy_team-17120236,0,1,0,,,0,0,
7120237,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17120237,0,1,0,,,0,0,
7120238,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120238,0,1,0,,-1,0,0,
7120239,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,1,,,,enemy_team-17120239,0,1,0,,-1,0,0,
7120240,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11012,0,,,,,103,0,1,,,,enemy_team-17120240,0,1,0,,-1,0,0,
7125001,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11012,0,,,,,103,0,,,,,enemy_team-17125001,0,1,0,,,0,0,
7125002,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125002,0,1,0,,,0,0,
7125003,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11008,0,,,,,103,0,,,,,enemy_team-17125003,0,1,0,,,0,0,
7125004,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125004,0,1,0,,,0,0,
7125005,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125005,0,1,0,,,0,0,
7125006,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125006,0,1,0,,,0,0,
7125007,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125007,0,1,0,,,0,0,
7125008,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125008,0,1,0,,,0,0,
7125009,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125009,0,1,0,,,0,0,
7125010,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125010,0,1,0,,,0,0,
7125011,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125011,0,1,0,,,0,0,
7125012,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125012,0,1,0,,,0,0,
7125013,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125013,0,1,0,,,0,0,
7125014,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125014,0,1,0,,,0,0,
7125015,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125015,0,1,0,,,0,0,
7125016,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125016,0,1,0,,,0,0,
7125017,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125017,0,1,0,,,0,0,
7125018,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125018,0,1,0,,,0,0,
7125019,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125019,0,1,0,,,0,0,
7125020,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125020,0,1,0,,,0,0,
7125021,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125021,0,1,0,,,0,0,
7125022,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125022,0,1,0,,,0,0,
7125023,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125023,0,1,0,,,0,0,
7125024,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125024,0,1,0,,,0,0,
7125025,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125025,0,1,0,,,0,0,
7125026,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125026,0,1,0,,,0,0,
7125027,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125027,0,1,0,,,0,0,
7125028,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125028,0,1,0,,,0,0,
7125029,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125029,0,1,0,,,0,0,
7125030,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125030,0,1,0,,,0,0,
7125031,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125031,0,1,0,,,0,0,
7125032,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125032,0,1,0,,,0,0,
7125033,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125033,0,1,0,,,0,0,
7125034,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125034,0,1,0,,,0,0,
7125035,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125035,0,1,0,,,0,0,
7125036,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125036,0,1,0,,,0,0,
7125037,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125037,0,1,0,,,0,0,
7125038,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125038,0,1,0,,,0,0,
7125039,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125039,0,1,0,,,0,0,
7125040,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125040,0,1,0,,,0,0,
7125041,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125041,0,1,0,,,0,0,
7125042,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125042,0,1,0,,,0,0,
7125043,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125043,0,1,0,,,0,0,
7125044,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125044,0,1,0,,,0,0,
7125045,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125045,0,1,0,,,0,0,
7125046,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125046,0,1,0,,,0,0,
7125047,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125047,0,1,0,,,0,0,
7125048,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125048,0,1,0,,,0,0,
7125049,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125049,0,1,0,,,0,0,
7125050,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125050,0,1,0,,,0,0,
7125051,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125051,0,1,0,,,0,0,
7125052,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125052,0,1,0,,,0,0,
7125053,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125053,0,1,0,,,0,0,
7125054,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125054,0,1,0,,,0,0,
7125055,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125055,0,1,0,,,0,0,
7125056,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125056,0,1,0,,,0,0,
7125057,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125057,0,1,0,,,0,0,
7125058,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125058,0,1,0,,,0,0,
7125059,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125059,0,1,0,,,0,0,
7125060,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125060,0,1,0,,,0,0,
7125061,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125061,0,1,0,,,0,0,
7125062,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125062,0,1,0,,,0,0,
7125063,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125063,0,1,0,,,0,0,
7125064,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125064,0,1,0,,,0,0,
7125065,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125065,0,1,0,,,0,0,
7125066,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125066,0,1,0,,,0,0,
7125067,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125067,0,1,0,,,0,0,
7125068,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125068,0,1,0,,,0,0,
7125069,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125069,0,1,0,,,0,0,
7125070,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125070,0,1,0,,,0,0,
7125071,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125071,0,1,0,,,0,0,
7125072,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125072,0,1,0,,,0,0,
7125073,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125073,0,1,0,,,0,0,
7125074,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125074,0,1,0,,,0,0,
7125075,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125075,0,1,0,,,0,0,
7125076,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125076,0,1,0,,,0,0,
7125077,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125077,0,1,0,,,0,0,
7125078,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125078,0,1,0,,,0,0,
7125079,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125079,0,1,0,,,0,0,
7125080,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125080,0,1,0,,,0,0,
7125081,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125081,0,1,0,,,0,0,
7125082,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125082,0,1,0,,,0,0,
7125083,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125083,0,1,0,,,0,0,
7125084,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125084,0,1,0,,,0,0,
7125085,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125085,0,1,0,,,0,0,
7125086,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125086,0,1,0,,,0,0,
7125087,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125087,0,1,0,,,0,0,
7125088,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125088,0,1,0,,,0,0,
7125089,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125089,0,1,0,,,0,0,
7125090,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125090,0,1,0,,,0,0,
7125091,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125091,0,1,0,,,0,0,
7125092,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125092,0,1,0,,,0,0,
7125093,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125093,0,1,0,,,0,0,
7125094,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125094,0,1,0,,,0,0,
7125095,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125095,0,1,0,,,0,0,
7125096,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125096,0,1,0,,,0,0,
7125121,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125121,0,1,0,,,0,0,
7125122,,,0,10008,0,,,,,103,0,,,,,enemy_team-17125122,0,1,0,,,0,0,
7125123,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125123,0,1,0,,,0,0,
7125124,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125124,0,1,0,,,0,0,
7125125,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125125,0,1,0,,,0,0,
7125126,,,0,10044,0,,,,,103,0,,,,,enemy_team-17125126,0,1,0,,,0,0,
7125127,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125127,0,1,0,,,0,0,
7125128,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125128,0,1,0,,,0,0,
7125129,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125129,0,1,0,,,0,0,
7125130,,,0,10008,0,,,,,103,0,,,,,enemy_team-17125130,0,1,0,,,0,0,
7125131,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125131,0,1,0,,,0,0,
7125132,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125132,0,1,0,,,0,0,
7125133,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125133,0,1,0,,,0,0,
7125134,,,0,10008,0,,,,,103,0,,,,,enemy_team-17125134,0,1,0,,,0,0,
7125135,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125135,0,1,0,,,0,0,
7125136,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125136,0,1,0,,,0,0,
7125137,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125137,0,1,0,,,0,0,
7125138,,,0,10008,0,,,,,103,0,,,,,enemy_team-17125138,0,1,0,,,0,0,
7125139,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125139,0,1,0,,,0,0,
7125140,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125140,0,1,0,,,0,0,
7125141,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125141,0,1,0,,,0,0,
7125142,,,0,10008,0,,,,,103,0,,,,,enemy_team-17125142,0,1,0,,,0,0,
7125143,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125143,0,1,0,,,0,0,
7125144,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125144,0,1,0,,,0,0,
7125145,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125145,0,1,0,,,0,0,
7125146,,,0,10044,0,,,,,103,0,,,,,enemy_team-17125146,0,1,0,,,0,0,
7125147,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125147,0,1,0,,,0,0,
7125148,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125148,0,1,0,,,0,0,
7125149,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125149,0,1,0,,,0,0,
7125150,,,0,10008,0,,,,,103,0,,,,,enemy_team-17125150,0,1,0,,,0,0,
7125151,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125151,0,1,0,,,0,0,
7125152,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125152,0,1,0,,,0,0,
7125153,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10044,0,,,,,103,0,,,,,enemy_team-17125153,0,1,0,,,0,0,
7125154,,,0,10008,0,,,,,103,0,,,,,enemy_team-17125154,0,1,0,,,0,0,
7125155,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125155,0,1,0,,,0,0,
7125156,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10008,0,,,,,103,0,,,,,enemy_team-17125156,0,1,0,,,0,0,
7125157,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,11030,0,,,,,103,0,,,,,enemy_team-17125157,0,1,0,,,0,0,
7125158,,,0,11030,0,,,,,103,0,,,,,enemy_team-17125158,0,1,0,,,0,0,
