id,map_id,spot_id,spot_type,sub_type,difficulty_group,mission,model_code,model_height
5374,77,2,1,0,3,,Fighthouse_03,4.95
5375,77,10,1,0,4,,Fighthouse_03,5.06
5376,77,41,1,0,4,,Fighthouse_01,5.39
5377,77,50,1,0,4,,Fighthouse_04,5.12
5378,77,53,3,0,4,,Othercastle_01,6.25
5379,77,60,2,0,4,,SpriteHouse_01,6.06
5380,77,61,1,0,4,,Fighthouse_01,4.96
5381,77,1,1,0,4,,Fighthouse_03,5.33
5382,77,62,1,0,4,,Fighthouse_01,5.29
5383,77,67,2,0,5,,SpriteHouse_01,6.07
5384,77,69,1,0,5,,Fighthouse_02,6.24
5385,77,57,1,2,6,,Bosstower_01,7.33
5386,77,65,3,0,5,,Othercastle_01,6.48
5387,77,70,1,0,5,,Fighthouse_04,6.3
5388,77,56,1,0,5,,Fighthouse_01,6.41
5389,77,64,1,0,5,,Fighthouse_01,6.02
5390,77,63,1,0,5,,Fighthouse_01,6.34
5391,78,6,5,0,0,,Block01,4.85
5392,78,9,5,0,0,,Block03,4.57
5393,78,12,4,0,0,,Dialoguetower_03,5.87
5394,78,14,5,0,0,,Block03,4.74
5395,78,17,5,0,0,,Block03,4.51
5396,78,18,5,0,0,,Block03,4.88
5397,78,19,5,0,0,,Block03,4.63
5398,78,23,5,0,0,,Block02,4.53
5399,78,24,5,0,0,,Block02,4.8
5400,78,25,5,0,0,,Block01,4.56
5401,78,29,5,0,0,,Block01,4.5
5402,78,31,5,0,0,,Block02,4.65
5403,78,32,5,0,0,,Block01,4.79
5404,78,33,5,0,0,,Block02,4.84
5405,78,38,5,0,0,,Block01,4.57
5406,78,39,5,0,0,,Block03,4.52
5407,78,40,5,0,0,,Block01,4.52
5408,78,43,5,0,0,,Block03,5.0
5409,78,45,5,0,0,,Block02,4.64
5410,78,46,5,0,0,,Block02,4.88
5411,78,47,5,0,0,,Block01,4.83
5412,78,48,5,0,0,,Block01,4.61
5413,78,49,5,0,0,,Block02,4.68
5414,78,52,4,0,0,,Dialoguetower_01,5.9
5415,78,54,5,0,0,,Block01,4.77
5416,78,55,5,0,0,,Block02,4.67
5417,78,58,4,0,0,,Dialoguetower_03,5.7
5418,78,59,5,0,0,,Block02,4.93
5419,78,66,5,0,0,,Block03,4.55
5420,78,68,5,0,0,,Block02,4.74
5421,78,56,1,0,1,,Fighthouse_02,4.36
5422,78,63,1,1,1,,Fighthouse_02,4.09
5423,78,64,1,0,1,,Fighthouse_01,5.21
5424,78,57,1,0,1,,Fighthouse_02,4.22
5425,78,65,3,0,1,,HeavyEquipment_01,5.72
5426,78,50,1,0,1,,Fighthouse_01,4.89
5427,78,42,1,0,1,,Fighthouse_02,5.0
5428,78,51,1,0,1,,Fighthouse_01,5.45
5429,78,34,2,0,2,,SpriteHouse_01,4.84
5430,78,35,1,0,2,,Fighthouse_01,4.94
5431,78,41,1,0,2,,Fighthouse_02,4.74
5432,78,44,3,0,2,,HeavyEquipment_01,4.72
5433,78,60,2,0,2,,SpriteHouse_01,4.67
5434,78,26,3,0,2,,HeavyEquipment_01,5.73
5435,78,27,1,0,2,,Fighthouse_01,4.92
5436,78,28,1,0,2,,Fighthouse_02,4.72
5437,78,36,1,0,3,,Fighthouse_01,4.29
5438,78,37,1,0,3,,Fighthouse_03,4.55
5439,78,53,2,0,3,,SpriteHouse_01,5.0
5440,78,61,1,0,3,,Fighthouse_03,4.6
5441,78,67,2,0,3,,SpriteHouse_01,4.64
5442,78,20,1,0,3,,Fighthouse_03,4.92
5443,78,21,2,0,3,,SpriteHouse_01,4.95
5444,78,30,1,0,3,,Fighthouse_01,4.33
5445,78,62,1,0,4,,Fighthouse_03,5.27
5446,78,69,1,0,4,,Fighthouse_01,5.1
5447,78,13,1,0,4,,Fighthouse_03,5.22
5448,78,22,1,0,4,,Fighthouse_01,5.38
5449,78,70,1,0,4,,Fighthouse_02,5.28
5450,78,3,1,0,4,,Fighthouse_01,4.21
5451,78,4,1,2,6,,Bosstower_01,7.12
5452,78,5,3,0,4,,HeavyEquipment_01,6.21
5453,78,11,1,0,4,,Fighthouse_03,5.37
5454,78,15,1,0,5,,Fighthouse_03,6.28
5455,78,2,1,0,5,,Fighthouse_02,6.07
5456,78,7,1,0,5,,Fighthouse_01,6.4
5457,78,10,1,0,5,,Fighthouse_04,6.44
5458,78,16,1,0,5,,Fighthouse_01,6.38
5459,78,1,1,0,5,,Fighthouse_01,6.46
5460,78,8,1,0,5,,Fighthouse_01,6.37
5461,79,6,5,0,0,,Block01,4.57
5462,79,9,5,0,0,,Block03,4.8
5463,79,12,4,0,0,,Dialoguetower_02,5.88
5464,79,14,5,0,0,,Block01,4.69
5465,79,17,5,0,0,,Block02,4.66
5466,79,18,5,0,0,,Block03,4.54
5467,79,19,5,0,0,,Block01,4.54
5468,79,23,5,0,0,,Block01,4.58
5469,79,25,5,0,0,,Block01,4.68
5470,79,29,5,0,0,,Block01,4.89
5471,79,31,5,0,0,,Block01,4.59
5472,79,32,5,0,0,,Block03,4.59
5473,79,33,5,0,0,,Block02,4.89
5474,79,38,5,0,0,,Block01,4.9
5475,79,39,5,0,0,,Block03,4.54
5476,79,40,5,0,0,,Block02,4.97
5477,79,43,5,0,0,,Block03,4.61
5478,79,45,5,0,0,,Block02,4.7
5479,79,46,5,0,0,,Block03,4.95
5480,79,47,5,0,0,,Block01,4.82
5481,79,48,5,0,0,,Block03,4.91
5482,79,49,5,0,0,,Block02,4.89
5483,79,52,4,0,0,,Dialoguetower_01,5.52
5484,79,54,5,0,0,,Block01,4.58
5485,79,55,5,0,0,,Block02,4.68
5486,79,58,4,0,0,,Dialoguetower_03,5.96
5487,79,59,5,0,0,,Block01,4.81
5488,79,66,5,0,0,,Block03,4.91
5489,79,68,5,0,0,,Block02,4.91
5490,79,62,1,0,1,,Fighthouse_02,4.35
5491,79,69,1,0,1,,Fighthouse_01,4.98
5492,79,70,1,1,1,,Fighthouse_02,4.08
5493,79,53,2,0,1,,SpriteHouse_01,4.93
5494,79,61,1,0,1,,Fighthouse_02,4.02
5495,79,60,2,0,1,,SpriteHouse_01,4.99
5496,79,44,3,0,1,,HeavyEquipment_01,5.19
5497,79,51,1,0,1,,Fighthouse_02,4.17
5498,79,67,2,0,2,,SpriteHouse_01,4.57
5499,79,36,1,0,2,,Fighthouse_03,4.53
5500,79,37,1,0,2,,Fighthouse_02,4.57
5501,79,50,1,0,2,,Fighthouse_01,5.49
5502,79,28,1,0,2,,Fighthouse_02,4.64
5503,79,30,1,0,2,,Fighthouse_02,4.18
5504,79,42,1,0,2,,Fighthouse_02,4.3
5505,79,20,1,0,2,,Fighthouse_02,4.16
5506,79,21,2,0,3,,SpriteHouse_01,5.21
5507,79,22,1,0,3,,Fighthouse_03,4.95
5508,79,34,3,0,3,,HeavyEquipment_01,4.87
5509,79,35,1,0,3,,Fighthouse_01,4.89
5510,79,41,1,0,3,,Fighthouse_01,5.33
5511,79,57,1,0,3,,Fighthouse_01,5.17
5512,79,65,2,0,3,,SpriteHouse_01,4.88
5513,79,13,1,0,3,,Fighthouse_01,4.14
5514,79,15,1,0,4,,Fighthouse_01,4.36
5515,79,26,3,0,4,,HeavyEquipment_01,6.12
5516,79,27,1,0,4,,Fighthouse_03,5.28
5517,79,64,1,0,4,,Fighthouse_01,5.14
5518,79,3,1,0,4,,Fighthouse_01,5.05
5519,79,4,3,0,4,,HeavyEquipment_01,6.44
5520,79,5,3,0,4,,Othercastle_01,6.37
5521,79,7,1,0,4,,Fighthouse_01,4.33
5522,79,11,1,0,5,,Fighthouse_02,6.45
5523,79,16,1,0,5,,Fighthouse_01,6.34
5524,79,56,1,0,5,,Fighthouse_04,6.25
5525,79,63,1,0,5,,Fighthouse_02,6.5
5526,79,2,1,0,5,,Fighthouse_04,6.44
5527,79,8,1,0,5,,Fighthouse_02,6.25
5528,79,10,1,0,5,,Fighthouse_02,6.01
5529,79,24,1,2,6,,Bosstower_01,7.38
5530,79,1,1,0,5,,Fighthouse_02,6.02
5531,80,6,5,0,0,,Block01,4.54
5532,80,9,5,0,0,,Block01,4.7
5533,80,14,5,0,0,,Block01,4.82
5534,80,17,5,0,0,,Block03,4.5
5535,80,18,5,0,0,,Block03,4.61
5536,80,19,5,0,0,,Block01,4.68
5537,80,22,4,0,0,,Dialoguetower_02,5.82
5538,80,23,5,0,0,,Block02,4.85
5539,80,24,5,0,0,,Block03,4.77
5540,80,25,5,0,0,,Block03,4.52
5541,80,29,5,0,0,,Block03,4.57
5542,80,31,5,0,0,,Block03,4.62
5543,80,32,5,0,0,,Block01,4.79
5544,80,33,5,0,0,,Block02,4.94
5545,80,38,5,0,0,,Block03,4.82
5546,80,39,5,0,0,,Block01,5.0
5547,80,40,5,0,0,,Block01,4.72
5548,80,43,5,0,0,,Block01,4.87
5549,80,45,5,0,0,,Block02,4.66
5550,80,46,5,0,0,,Block02,4.88
5551,80,47,5,0,0,,Block01,4.87
5552,80,48,5,0,0,,Block03,4.76
5553,80,49,5,0,0,,Block01,4.63
5554,80,52,4,0,0,,Dialoguetower_03,5.7
5555,80,54,5,0,0,,Block02,4.87
5556,80,55,5,0,0,,Block01,4.86
5557,80,59,5,0,0,,Block03,4.72
5558,80,66,5,0,0,,Block03,4.71
5559,80,68,5,0,0,,Block01,4.71
5560,80,1,1,1,1,,Fighthouse_02,4.96
5561,80,2,1,0,1,,Fighthouse_02,4.84
5562,80,10,1,0,1,,Fighthouse_02,4.5
5563,80,3,1,0,1,,Fighthouse_02,4.5
5564,80,11,1,0,1,,Fighthouse_01,4.86
5565,80,4,2,0,1,,SpriteHouse_01,4.93
5566,80,12,1,0,1,,Fighthouse_01,4.02
5567,80,5,2,0,1,,SpriteHouse_01,5.01
5568,80,13,1,0,2,,Fighthouse_02,4.19
5569,80,20,1,0,2,,Fighthouse_01,4.48
5570,80,21,3,0,2,,HeavyEquipment_01,5.4
5571,80,27,1,0,2,,Fighthouse_02,4.88
5572,80,28,1,0,2,,Fighthouse_01,4.36
5573,80,26,3,0,2,,HeavyEquipment_01,5.49
5574,80,34,3,0,2,,HeavyEquipment_01,4.62
5575,80,35,1,0,2,,Fighthouse_02,4.97
5576,80,36,1,0,3,,Fighthouse_01,4.87
5577,80,15,1,0,3,,Fighthouse_03,4.61
5578,80,30,1,0,3,,Fighthouse_03,4.61
5579,80,37,1,0,3,,Fighthouse_03,4.56
5580,80,41,1,0,3,,Fighthouse_03,5.0
5581,80,42,1,0,3,,Fighthouse_03,4.76
5582,80,44,2,0,3,,SpriteHouse_01,4.58
5583,80,7,1,0,3,,Fighthouse_03,4.91
5584,80,16,1,0,4,,Fighthouse_02,5.41
5585,80,50,1,0,4,,Fighthouse_04,5.36
5586,80,8,1,0,4,,Fighthouse_03,5.1
5587,80,51,1,0,4,,Fighthouse_01,4.88
5588,80,53,2,0,4,,SpriteHouse_01,6.23
5589,80,61,1,0,4,,Fighthouse_03,5.18
5590,80,57,1,0,4,,Fighthouse_03,5.12
5591,80,58,1,2,6,,Bosstower_01,7.1
5592,80,60,3,0,4,,HeavyEquipment_01,6.48
5593,80,62,1,0,5,,Fighthouse_02,6.24
5594,80,65,3,0,5,,HeavyEquipment_01,6.28
5595,80,69,1,0,5,,Fighthouse_01,6.34
5596,80,56,1,0,5,,Fighthouse_02,6.29
5597,80,64,1,0,5,,Fighthouse_04,6.3
5598,80,67,2,0,5,,SpriteHouse_01,6.35
5599,80,70,1,0,5,,Fighthouse_02,6.17
5600,80,63,1,0,5,,Fighthouse_04,6.18
5601,81,6,5,0,0,,Block02,4.75
5602,81,9,5,0,0,,Block02,4.57
5603,81,12,4,0,0,,Dialoguetower_01,5.76
5604,81,14,5,0,0,,Block02,4.63
5605,81,17,5,0,0,,Block02,4.66
5606,81,18,5,0,0,,Block02,4.61
5607,81,19,5,0,0,,Block01,4.58
5608,81,23,5,0,0,,Block03,4.58
5609,81,24,5,0,0,,Block01,4.75
5610,81,25,5,0,0,,Block01,4.78
5611,81,29,5,0,0,,Block02,4.79
5612,81,31,5,0,0,,Block02,4.51
5613,81,32,5,0,0,,Block02,4.81
5614,81,33,5,0,0,,Block01,4.66
5615,81,38,5,0,0,,Block03,4.76
5616,81,39,5,0,0,,Block01,4.89
5617,81,40,5,0,0,,Block01,4.69
5618,81,43,5,0,0,,Block03,4.94
5619,81,45,5,0,0,,Block02,4.61
5620,81,46,5,0,0,,Block02,4.75
5621,81,47,5,0,0,,Block01,4.87
5622,81,48,5,0,0,,Block02,4.58
5623,81,49,5,0,0,,Block01,4.65
5624,81,52,4,0,0,,Dialoguetower_02,5.96
5625,81,54,5,0,0,,Block01,4.92
5626,81,55,5,0,0,,Block03,4.66
5627,81,58,4,0,0,,Dialoguetower_03,6.0
5628,81,59,5,0,0,,Block02,4.51
5629,81,66,5,0,0,,Block03,4.59
5630,81,68,5,0,0,,Block01,4.67
5631,81,7,1,0,1,,Fighthouse_01,4.09
5632,81,8,1,1,1,,Fighthouse_02,4.61
5633,81,16,1,0,1,,Fighthouse_01,4.97
5634,81,15,1,0,1,,Fighthouse_02,4.47
5635,81,22,1,0,1,,Fighthouse_01,5.49
5636,81,21,3,0,1,,HeavyEquipment_01,5.57
5637,81,30,1,0,1,,Fighthouse_01,4.81
5638,81,13,1,0,1,,Fighthouse_02,4.88
5639,81,20,1,0,2,,Fighthouse_01,5.43
5640,81,28,1,0,2,,Fighthouse_02,4.74
5641,81,37,1,0,2,,Fighthouse_02,4.68
5642,81,4,3,0,2,,HeavyEquipment_01,4.74
5643,81,5,2,0,2,,SpriteHouse_01,5.43
5644,81,27,1,0,2,,Fighthouse_02,4.94
5645,81,35,1,0,2,,Fighthouse_02,4.46
5646,81,36,1,0,2,,Fighthouse_02,4.06
5647,81,44,3,0,3,,HeavyEquipment_01,5.46
5648,81,3,1,0,3,,Fighthouse_03,4.51
5649,81,11,1,0,3,,Fighthouse_03,4.95
5650,81,26,3,0,3,,HeavyEquipment_01,5.46
5651,81,34,2,0,3,,SpriteHouse_01,4.6
5652,81,42,1,0,3,,Fighthouse_03,4.62
5653,81,51,1,0,3,,Fighthouse_03,4.86
5654,81,2,1,0,3,,Fighthouse_01,4.87
5655,81,10,1,0,4,,Fighthouse_02,5.38
5656,81,41,1,0,4,,Fighthouse_01,4.03
5657,81,50,1,0,4,,Fighthouse_01,4.54
5658,81,53,3,0,4,,HeavyEquipment_01,6.35
5659,81,60,2,0,4,,SpriteHouse_01,6.21
5660,81,61,1,0,4,,Fighthouse_01,5.25
5661,81,1,1,0,4,,Fighthouse_02,5.07
5662,81,62,1,0,4,,Fighthouse_01,4.64
5663,81,67,2,0,5,,SpriteHouse_01,6.48
5664,81,69,1,0,5,,Fighthouse_02,6.07
5665,81,57,1,0,5,,Fighthouse_01,6.11
5666,81,65,1,2,6,,Bosstower_01,7.5
5667,81,70,1,0,5,,Fighthouse_04,6.18
5668,81,56,1,0,5,,Fighthouse_01,6.14
5669,81,64,1,0,5,,Fighthouse_01,6.36
5670,81,63,1,0,5,,Fighthouse_02,6.48
5671,82,9,5,0,0,,Block01,4.57
5672,82,12,4,0,0,,Dialoguetower_03,5.84
5673,82,14,5,0,0,,Block03,4.59
5674,82,17,5,0,0,,Block01,4.62
5675,82,18,5,0,0,,Block03,4.87
5676,82,19,5,0,0,,Block01,4.8
5677,82,23,5,0,0,,Block03,4.95
5678,82,24,5,0,0,,Block01,4.99
5679,82,25,5,0,0,,Block01,4.54
5680,82,29,5,0,0,,Block02,4.74
5681,82,31,5,0,0,,Block03,4.94
5682,82,32,5,0,0,,Block02,4.91
5683,82,33,5,0,0,,Block02,4.56
5684,82,38,5,0,0,,Block02,4.8
5685,82,39,5,0,0,,Block03,4.62
5686,82,40,5,0,0,,Block03,4.53
5687,82,43,5,0,0,,Block01,4.9
5688,82,45,5,0,0,,Block01,4.66
5689,82,46,5,0,0,,Block01,4.61
5690,82,47,5,0,0,,Block03,4.5
5691,82,48,5,0,0,,Block01,4.92
5692,82,49,5,0,0,,Block03,4.74
5693,82,52,4,0,0,,Dialoguetower_03,5.99
5694,82,54,5,0,0,,Block02,4.66
5695,82,55,5,0,0,,Block03,4.77
5696,82,58,4,0,0,,Dialoguetower_01,5.81
5697,82,59,5,0,0,,Block01,4.73
5698,82,66,5,0,0,,Block02,4.64
5699,82,68,5,0,0,,Block02,4.85
5700,82,62,1,0,1,,Fighthouse_01,4.53
5701,82,69,1,0,1,,Fighthouse_02,4.17
5702,82,70,1,1,1,,Fighthouse_02,4.19
5703,82,53,3,0,1,,HeavyEquipment_01,4.82
5704,82,61,1,0,1,,Fighthouse_01,5.05
5705,82,60,2,0,1,,SpriteHouse_01,4.52
5706,82,44,3,0,1,,HeavyEquipment_01,5.24
5707,82,51,1,0,1,,Fighthouse_01,4.38
5708,82,67,2,0,2,,SpriteHouse_01,4.82
5709,82,36,1,0,2,,Fighthouse_01,4.19
5710,82,37,1,0,2,,Fighthouse_03,4.78
5711,82,50,1,0,2,,Fighthouse_02,4.59
5712,82,28,1,0,2,,Fighthouse_02,4.92
5713,82,30,1,0,2,,Fighthouse_03,4.8
5714,82,42,1,0,2,,Fighthouse_02,4.23
5715,82,20,1,0,2,,Fighthouse_01,5.22
5716,82,21,3,0,3,,HeavyEquipment_01,5.11
5717,82,22,1,0,3,,Fighthouse_01,4.55
5718,82,34,2,0,3,,SpriteHouse_01,5.33
5719,82,35,1,0,3,,Fighthouse_01,5.44
5720,82,41,1,0,3,,Fighthouse_03,4.79
5721,82,57,1,0,3,,Fighthouse_03,4.51
5722,82,65,3,0,3,,HeavyEquipment_01,4.68
5723,82,13,1,0,3,,Fighthouse_03,4.67
5724,82,15,1,0,4,,Fighthouse_02,5.41
5725,82,26,2,0,4,,SpriteHouse_01,6.31
5726,82,27,1,0,4,,Fighthouse_03,5.41
5727,82,64,1,0,4,,Fighthouse_01,4.66
5728,82,3,1,0,4,,Fighthouse_01,5.48
5729,82,4,2,0,4,,SpriteHouse_01,6.21
5730,82,5,3,0,4,,Othercastle_01,6.31
5731,82,7,1,0,4,,Fighthouse_03,5.29
5732,82,11,1,0,5,,Fighthouse_01,6.19
5733,82,16,1,0,5,,Fighthouse_01,6.42
5734,82,56,1,0,5,,Fighthouse_02,6.42
5735,82,63,1,0,5,,Fighthouse_03,6.44
5736,82,2,1,0,5,,Fighthouse_02,6.14
5737,82,6,1,2,6,,Bosstower_01,7.05
5738,82,8,1,0,5,,Fighthouse_03,6.24
5739,82,10,1,0,5,,Fighthouse_02,6.48
5740,82,1,1,0,5,,Fighthouse_04,6.06
5741,83,6,5,0,0,,Block01,4.59
5742,83,9,5,0,0,,Block01,4.9
5743,83,12,4,0,0,,Dialoguetower_03,5.67
5744,83,14,5,0,0,,Block01,4.66
5745,83,17,5,0,0,,Block02,4.85
5746,83,18,5,0,0,,Block02,4.56
5747,83,19,5,0,0,,Block02,4.65
5748,83,22,4,0,0,,Dialoguetower_01,5.82
5749,83,23,5,0,0,,Block01,4.69
5750,83,24,5,0,0,,Block02,4.73
5751,83,25,5,0,0,,Block02,4.77
5752,83,29,5,0,0,,Block01,4.75
5753,83,31,5,0,0,,Block02,4.58
5754,83,32,5,0,0,,Block03,4.82
5755,83,33,5,0,0,,Block03,4.67
5756,83,38,5,0,0,,Block03,4.55
5757,83,39,5,0,0,,Block01,4.95
5758,83,40,5,0,0,,Block01,4.64
5759,83,43,5,0,0,,Block03,4.99
5760,83,45,5,0,0,,Block03,4.61
5761,83,46,5,0,0,,Block01,4.93
5762,83,47,5,0,0,,Block01,4.88
5763,83,48,5,0,0,,Block01,4.57
5764,83,49,5,0,0,,Block01,4.56
5765,83,52,4,0,0,,Dialoguetower_01,5.66
5766,83,54,5,0,0,,Block01,4.64
5767,83,55,5,0,0,,Block03,4.82
5768,83,59,5,0,0,,Block01,4.87
5769,83,66,5,0,0,,Block02,4.61
5770,83,68,5,0,0,,Block02,4.5
5771,83,1,1,1,1,,Fighthouse_01,5.25
5772,83,2,1,0,1,,Fighthouse_01,5.03
5773,83,10,1,0,1,,Fighthouse_02,4.57
5774,83,3,1,0,1,,Fighthouse_01,4.06
5775,83,11,1,0,1,,Fighthouse_01,4.46
5776,83,4,2,0,1,,SpriteHouse_01,4.84
5777,83,5,3,0,1,,HeavyEquipment_01,4.66
5778,83,13,1,0,1,,Fighthouse_01,4.82
5779,83,20,1,0,2,,Fighthouse_01,4.58
5780,83,21,2,0,2,,SpriteHouse_01,5.4
5781,83,27,1,0,2,,Fighthouse_03,4.95
5782,83,28,1,0,2,,Fighthouse_01,5.15
5783,83,26,3,0,2,,HeavyEquipment_01,5.37
5784,83,34,3,0,2,,HeavyEquipment_01,5.05
5785,83,35,1,0,2,,Fighthouse_01,5.12
5786,83,36,1,0,2,,Fighthouse_01,4.17
5787,83,15,1,0,3,,Fighthouse_03,4.82
5788,83,30,1,0,3,,Fighthouse_03,4.98
5789,83,37,1,0,3,,Fighthouse_03,4.96
5790,83,41,1,0,3,,Fighthouse_03,4.61
5791,83,42,1,0,3,,Fighthouse_03,4.6
5792,83,44,3,0,3,,HeavyEquipment_01,5.15
5793,83,7,1,0,3,,Fighthouse_01,4.9
5794,83,16,1,0,3,,Fighthouse_01,4.06
5795,83,50,1,0,4,,Fighthouse_01,5.14
5796,83,8,1,0,4,,Fighthouse_02,5.07
5797,83,51,1,0,4,,Fighthouse_03,5.27
5798,83,53,2,0,4,,SpriteHouse_01,6.41
5799,83,58,1,0,4,,Fighthouse_01,4.42
5800,83,61,1,0,4,,Fighthouse_04,5.07
5801,83,57,1,2,6,,Bosstower_01,7.28
5802,83,60,3,0,4,,HeavyEquipment_01,6.12
5803,83,62,1,0,4,,Fighthouse_02,5.4
5804,83,65,2,0,5,,SpriteHouse_01,6.45
5805,83,69,1,0,5,,Fighthouse_03,6.04
5806,83,56,1,0,5,,Fighthouse_03,6.25
5807,83,64,1,0,5,,Fighthouse_02,6.03
5808,83,67,2,0,5,,SpriteHouse_01,6.03
5809,83,70,1,0,5,,Fighthouse_02,6.42
5810,83,63,1,0,5,,Fighthouse_01,6.13
5811,84,6,5,0,0,,Block02,4.55
5812,84,9,5,0,0,,Block02,4.68
5813,84,14,5,0,0,,Block01,4.78
5814,84,17,5,0,0,,Block01,4.91
5815,84,18,5,0,0,,Block01,4.56
5816,84,19,5,0,0,,Block01,4.76
5817,84,22,4,0,0,,Dialoguetower_03,5.92
5818,84,23,5,0,0,,Block02,4.65
5819,84,24,5,0,0,,Block03,4.77
5820,84,25,5,0,0,,Block02,4.94
5821,84,29,5,0,0,,Block02,4.72
5822,84,31,5,0,0,,Block02,4.62
5823,84,32,5,0,0,,Block03,4.86
5824,84,33,5,0,0,,Block03,4.69
5825,84,38,5,0,0,,Block03,4.59
5826,84,39,5,0,0,,Block03,4.67
5827,84,40,5,0,0,,Block02,4.59
5828,84,43,5,0,0,,Block02,4.81
5829,84,45,5,0,0,,Block01,4.68
5830,84,46,5,0,0,,Block03,4.98
5831,84,47,5,0,0,,Block01,4.87
5832,84,48,5,0,0,,Block02,4.68
5833,84,49,5,0,0,,Block01,4.89
5834,84,52,4,0,0,,Dialoguetower_03,5.84
5835,84,54,5,0,0,,Block01,4.75
5836,84,55,5,0,0,,Block03,4.59
5837,84,58,4,0,0,,Dialoguetower_01,5.93
5838,84,59,5,0,0,,Block02,4.97
5839,84,66,5,0,0,,Block03,4.99
5840,84,68,5,0,0,,Block01,4.5
5841,84,56,1,0,1,,Fighthouse_02,4.7
5842,84,63,1,1,1,,Fighthouse_02,4.51
5843,84,64,1,0,1,,Fighthouse_01,4.12
5844,84,57,1,0,1,,Fighthouse_01,4.9
5845,84,65,2,0,1,,SpriteHouse_01,4.6
5846,84,50,1,0,1,,Fighthouse_02,4.09
5847,84,42,1,0,1,,Fighthouse_01,4.43
5848,84,51,1,0,1,,Fighthouse_02,4.22
5849,84,34,3,0,2,,HeavyEquipment_01,5.37
5850,84,35,1,0,2,,Fighthouse_01,5.35
5851,84,41,1,0,2,,Fighthouse_03,4.8
5852,84,44,2,0,2,,SpriteHouse_01,4.65
5853,84,60,2,0,2,,SpriteHouse_01,5.35
5854,84,26,3,0,2,,HeavyEquipment_01,4.69
5855,84,27,1,0,2,,Fighthouse_03,4.83
5856,84,28,1,0,2,,Fighthouse_02,4.24
5857,84,36,1,0,3,,Fighthouse_01,5.49
5858,84,37,1,0,3,,Fighthouse_01,5.08
5859,84,53,3,0,3,,HeavyEquipment_01,5.54
5860,84,61,1,0,3,,Fighthouse_01,4.77
5861,84,67,3,0,3,,HeavyEquipment_01,5.07
5862,84,20,1,0,3,,Fighthouse_01,4.97
5863,84,21,2,0,3,,SpriteHouse_01,4.62
5864,84,30,1,0,3,,Fighthouse_03,4.83
5865,84,62,1,0,4,,Fighthouse_04,5.28
5866,84,69,1,0,4,,Fighthouse_03,5.36
5867,84,12,1,0,4,,Fighthouse_01,5.27
5868,84,13,1,0,4,,Fighthouse_03,5.35
5869,84,70,1,0,4,,Fighthouse_01,5.41
5870,84,3,1,0,4,,Fighthouse_01,5.0
5871,84,4,3,0,4,,Othercastle_01,6.43
5872,84,5,2,0,4,,SpriteHouse_01,6.2
5873,84,11,1,0,5,,Fighthouse_03,6.43
5874,84,15,1,2,6,,Bosstower_01,7.23
5875,84,2,1,0,5,,Fighthouse_01,6.4
5876,84,7,1,0,5,,Fighthouse_04,6.02
5877,84,10,1,0,5,,Fighthouse_04,6.27
5878,84,16,1,0,5,,Fighthouse_04,6.24
5879,84,1,1,0,5,,Fighthouse_04,6.04
5880,84,8,1,0,5,,Fighthouse_01,6.38
5881,85,6,5,0,0,,Block03,4.51
5882,85,9,5,0,0,,Block03,5.0
5883,85,12,4,0,0,,Dialoguetower_02,5.8
5884,85,14,5,0,0,,Block02,4.99
5885,85,17,5,0,0,,Block02,4.74
5886,85,18,5,0,0,,Block01,4.79
5887,85,19,5,0,0,,Block03,4.72
5888,85,23,5,0,0,,Block03,4.53
5889,85,24,5,0,0,,Block03,4.65
5890,85,25,5,0,0,,Block03,4.98
5891,85,29,5,0,0,,Block01,4.6
5892,85,31,5,0,0,,Block02,4.67
5893,85,32,5,0,0,,Block01,4.59
5894,85,33,5,0,0,,Block03,4.85
5895,85,38,5,0,0,,Block02,4.58
5896,85,39,5,0,0,,Block02,4.69
5897,85,40,5,0,0,,Block02,4.55
5898,85,43,5,0,0,,Block02,4.76
5899,85,45,5,0,0,,Block01,4.93
5900,85,46,5,0,0,,Block01,4.87
5901,85,47,5,0,0,,Block01,4.92
5902,85,48,5,0,0,,Block01,4.63
5903,85,49,5,0,0,,Block01,4.84
5904,85,52,4,0,0,,Dialoguetower_02,5.93
5905,85,54,5,0,0,,Block03,4.79
5906,85,55,5,0,0,,Block01,4.5
5907,85,58,4,0,0,,Dialoguetower_01,5.76
5908,85,59,5,0,0,,Block03,4.58
5909,85,66,5,0,0,,Block02,4.73
5910,85,68,5,0,0,,Block02,4.55
5911,85,56,1,0,1,,Fighthouse_02,4.18
5912,85,63,1,1,1,,Fighthouse_02,4.24
5913,85,64,1,0,1,,Fighthouse_02,4.15
5914,85,57,1,0,1,,Fighthouse_01,4.42
5915,85,65,2,0,1,,SpriteHouse_01,4.56
5916,85,50,1,0,1,,Fighthouse_01,5.07
5917,85,42,1,0,1,,Fighthouse_01,4.61
5918,85,51,1,0,1,,Fighthouse_01,4.97
5919,85,34,3,0,2,,HeavyEquipment_01,5.37
5920,85,35,1,0,2,,Fighthouse_03,4.73
5921,85,41,1,0,2,,Fighthouse_03,4.81
5922,85,44,3,0,2,,HeavyEquipment_01,5.56
5923,85,60,2,0,2,,SpriteHouse_01,4.68
5924,85,26,3,0,2,,HeavyEquipment_01,5.23
5925,85,27,1,0,2,,Fighthouse_02,4.4
